LineNo,TimeUS,C,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT,RErr,ErSc
80057,1.6614e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.19,-3,0,1,0,0,1,0.0061557
80102,1.6614e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.19,-3,0,1,0,0,1,0.0061557
80145,1.6614e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-4,0,4,0,0,1,0.0061557
80190,1.6614e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-4,0,4,0,0,1,0.0061557
80234,1.6615e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-4,0,4,0,0,1,0.0061557
80279,1.6615e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-4,0,4,0,0,1,0.0061557
80323,1.6615e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-4,0,4,0,0,1,0.0061557
80368,1.6615e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-4,0,4,0,0,1,0.0061557
80417,1.6615e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-4,0,4,0,0,1,0.0061557
80462,1.6615e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-4,0,4,0,0,1,0.0061557
80506,1.6615e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-4,0,4,0,0,1,0.0061557
80551,1.6615e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-4,0,4,0,0,1,0.0061557
80594,1.6615e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-5,-1,0,0,0,1,0.0061557
80638,1.6616e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.45,-5,-1,0,0,0,1,0.0061557
80685,1.6616e+09,1,-0.28,-0.1,-0.03,0.03,-0.05,0.33,-5,-1,0,0,0,1,0.0061557
80727,1.6616e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,0.33,-5,-1,0,0,0,1,0.0036938
80771,1.6616e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,0.33,-5,-1,0,0,0,1,0.0036938
80820,1.6616e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,0.33,-5,-1,0,0,0,1,0.0036938
80866,1.6616e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,0.33,-5,-1,0,0,0,1,0.0036938
80910,1.6616e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,0.33,-5,-1,0,0,0,1,0.0036938
80958,1.6616e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,0.33,-5,-1,0,0,0,1,0.0036938
80999,1.6616e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,0.33,-5,-1,0,0,0,1,0.0036938
81044,1.6616e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-5,-1,0,0,0,1,0.0036938
81085,1.6617e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-7,-2,4,0,0,1,0.0036938
81131,1.6617e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-7,-2,4,0,0,1,0.0036938
81176,1.6617e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-7,-2,4,0,0,1,0.0036938
81220,1.6617e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-7,-2,4,0,0,1,0.0036938
81269,1.6617e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-7,-2,4,0,0,1,0.0036938
81314,1.6617e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-7,-2,4,0,0,1,0.0036938
81358,1.6617e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-7,-2,4,0,0,1,0.0036938
81405,1.6617e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-7,-2,4,0,0,1,0.0036938
81445,1.6617e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-12,-3,6,0,0,1,0.0036938
81487,1.6618e+09,1,-0.12,-0.19,-0.05,0.01,-0.05,-0.01,-12,-3,6,0,0,1,0.0036938
81530,1.6618e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-12,-3,6,0,0,1,0.013882
81574,1.6618e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-12,-3,6,0,0,1,0.013882
81621,1.6618e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-12,-3,6,0,0,1,0.013882
81665,1.6618e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-12,-3,6,0,0,1,0.013882
81714,1.6618e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-12,-3,6,0,0,1,0.013882
81759,1.6618e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-12,-3,6,0,0,1,0.013882
81804,1.6618e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-12,-3,6,0,0,1,0.013882
81849,1.6618e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-12,-3,6,0,0,1,0.013882
81893,1.6619e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-12,-3,6,0,0,1,0.013882
81934,1.6619e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-12,-3,6,0,0,1,0.013882
81977,1.6619e+09,1,-0.45,0.01,0.06,0.01,-0.05,0.03,-6,-6,2,0,0,1,0.013882
82022,1.6619e+09,1,-0.45,0.01,0.06,0.01,-0.05,0,-6,-6,2,0,0,1,0.013882
82068,1.6619e+09,1,-0.45,0.01,0.06,0.01,-0.05,0,-6,-6,2,0,0,1,0.013882
82112,1.6619e+09,1,-0.45,0.01,0.06,0.01,-0.05,0,-6,-6,2,0,0,1,0.013882
82161,1.6619e+09,1,-0.45,0.01,0.06,0.01,-0.05,0,-6,-6,2,0,0,1,0.013882
82205,1.6619e+09,1,-0.45,0.01,0.06,0.01,-0.05,0,-6,-6,2,0,0,1,0.013882
82252,1.6619e+09,1,-0.45,0.01,0.06,0.01,-0.05,0,-6,-6,2,0,0,1,0.013882
82291,1.662e+09,1,0,-0.1,-0.11,0,-0.05,0,-6,-6,2,0,0,1,0.0017741
82333,1.662e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-6,-6,2,0,0,1,0.0017741
82379,1.662e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-6,-6,2,0,0,1,0.0017741
82421,1.662e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-9,-1,-1,0,0,1,0.0017741
82465,1.662e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-9,-1,-1,0,0,1,0.0017741
82510,1.662e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-9,-1,-1,0,0,1,0.0017741
82554,1.662e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-9,-1,-1,0,0,1,0.0017741
82602,1.662e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-9,-1,-1,0,0,1,0.0017741
82647,1.662e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-9,-1,-1,0,0,1,0.0017741
82691,1.662e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-9,-1,-1,0,0,1,0.0017741
82736,1.6621e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-9,-1,-1,0,0,1,0.0017741
82780,1.6621e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-9,-1,-1,0,0,1,0.0017741
82822,1.6621e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-9,-1,-1,0,0,1,0.0017741
82863,1.6621e+09,1,0,-0.1,-0.11,0,-0.05,-0.12,-4,0,1,0,0,1,0.0017741
82907,1.6621e+09,1,0,-0.1,-0.11,0,-0.05,-0.21,-4,0,1,0,0,1,0.0017741
82954,1.6621e+09,1,0,-0.1,-0.11,0,-0.05,-0.21,-4,0,1,0,0,1,0.0017741
83001,1.6621e+09,1,0,-0.1,-0.11,0,-0.05,-0.21,-4,0,1,0,0,1,0.0017741
83050,1.6621e+09,1,0,-0.1,-0.11,0,-0.05,-0.21,-4,0,1,0,0,1,0.0017741
83094,1.6621e+09,1,0,-0.1,-0.11,0,-0.05,-0.21,-4,0,1,0,0,1,0.0017741
83141,1.6622e+09,1,0,-0.1,-0.11,0,-0.05,-0.21,-4,0,1,0,0,1,0.0017741
83179,1.6622e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.21,-4,0,1,0,0,1,0.0090893
83217,1.6622e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.21,-6,-2,0,0,0,1,0.0090893
83262,1.6622e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.45,-6,-2,0,0,0,1,0.0090893
83306,1.6622e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.45,-6,-2,0,0,0,1,0.0090893
83352,1.6622e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.45,-6,-2,0,0,0,1,0.0090893
83396,1.6622e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.45,-6,-2,0,0,0,1,0.0090893
83442,1.6622e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.45,-6,-2,0,0,0,1,0.0090893
83490,1.6622e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.45,-6,-2,0,0,0,1,0.0090893
83534,1.6623e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.45,-6,-2,0,0,0,1,0.0090893
83580,1.6623e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.45,-6,-2,0,0,0,1,0.0090893
83624,1.6623e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.45,-6,-2,0,0,0,1,0.0090893
83669,1.6623e+09,1,-0.33,-0.1,-0.1,0,-0.05,-0.45,-6,-2,0,0,0,1,0.0090893
83710,1.6623e+09,1,-0.33,-0.1,-0.1,0,-0.05,0.04,-6,-2,0,0,0,1,0.0090893
83755,1.6623e+09,1,-0.33,-0.1,-0.1,0,-0.05,0.04,-6,-2,0,0,0,1,0.0090893
83800,1.6623e+09,1,-0.33,-0.1,-0.1,0,-0.05,0.04,-6,-2,0,0,0,1,0.0090893
83842,1.6623e+09,1,-0.33,-0.1,-0.1,0,-0.05,0.04,-1,-1,0,0,0,1,0.0090893
83888,1.6623e+09,1,-0.33,-0.1,-0.1,0,-0.05,0.04,-1,-1,0,0,0,1,0.0090893
83939,1.6623e+09,1,-0.33,-0.1,-0.1,0,-0.05,0.04,-1,-1,0,0,0,1,0.0090893
83981,1.6624e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.04,-1,-1,0,0,0,1,0.0051551
84026,1.6624e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.04,-1,-1,0,0,0,1,0.0051551
84071,1.6624e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.04,-1,-1,0,0,0,1,0.0051551
84115,1.6624e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.04,-1,-1,0,0,0,1,0.0051551
84157,1.6624e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.04,-3,1,4,0,0,1,0.0051551
84201,1.6624e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.03,-3,1,4,0,0,1,0.0051551
84246,1.6624e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.03,-3,1,4,0,0,1,0.0051551
84292,1.6624e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.03,-3,1,4,0,0,1,0.0051551
84336,1.6625e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.03,-3,1,4,0,0,1,0.0051551
84385,1.6625e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.03,-3,1,4,0,0,1,0.0051551
84430,1.6625e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.03,-3,1,4,0,0,1,0.0051551
84475,1.6625e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.03,-3,1,4,0,0,1,0.0051551
84520,1.6625e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.03,-3,1,4,0,0,1,0.0051551
84564,1.6625e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.03,-3,1,4,0,0,1,0.0051551
84607,1.6625e+09,1,-0.26,-0.06,-0.03,0,-0.04,0.03,-7,-2,0,0,0,1,0.0051551
84652,1.6625e+09,1,-0.26,-0.06,-0.03,0,-0.04,-0.39,-7,-2,0,0,0,1,0.0051551
84697,1.6625e+09,1,-0.26,-0.06,-0.03,0,-0.04,-0.39,-7,-2,0,0,0,1,0.0051551
84742,1.6626e+09,1,-0.26,-0.06,-0.03,0,-0.04,-0.39,-7,-2,0,0,0,1,0.0051551
84790,1.6626e+09,1,-0.26,-0.06,-0.03,0,-0.04,-0.39,-7,-2,0,0,0,1,0.0051551
84833,1.6626e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.39,-7,-2,0,0,0,1,0.0047141
84874,1.6626e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.39,-7,-2,0,0,0,1,0.0047141
84918,1.6626e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-7,-2,0,0,0,1,0.0047141
84960,1.6626e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-8,-3,0,0,0,1,0.0047141
85006,1.6626e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-8,-3,0,0,0,1,0.0047141
85051,1.6626e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-8,-3,0,0,0,1,0.0047141
85097,1.6626e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-8,-3,0,0,0,1,0.0047141
85142,1.6627e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-8,-3,0,0,0,1,0.0047141
85187,1.6627e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-8,-3,0,0,0,1,0.0047141
85236,1.6627e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-8,-3,0,0,0,1,0.0047141
85280,1.6627e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-8,-3,0,0,0,1,0.0047141
85325,1.6627e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-8,-3,0,0,0,1,0.0047141
85370,1.6627e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.11,-8,-3,0,0,0,1,0.0047141
85415,1.6627e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.28,-8,-3,0,0,0,1,0.0047141
85456,1.6627e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.28,-10,-4,3,0,0,1,0.0047141
85501,1.6627e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.28,-10,-4,3,0,0,1,0.0047141
85546,1.6628e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.28,-10,-4,3,0,0,1,0.0047141
85593,1.6628e+09,1,-0.24,0.02,-0.09,-0.01,-0.06,-0.28,-10,-4,3,0,0,1,0.0047141
85632,1.6628e+09,1,-0.31,-0.09,-0.05,0,-0.05,-0.28,-10,-4,3,0,0,1,0.0075529
85682,1.6628e+09,1,-0.31,-0.09,-0.05,0,-0.05,-0.28,-10,-4,3,0,0,1,0.0075529
85727,1.6628e+09,1,-0.31,-0.09,-0.05,0,-0.05,-0.28,-10,-4,3,0,0,1,0.0075529
85771,1.6628e+09,1,-0.31,-0.09,-0.05,0,-0.05,-0.28,-10,-4,3,0,0,1,0.0075529
85816,1.6628e+09,1,-0.31,-0.09,-0.05,0,-0.05,-0.28,-10,-4,3,0,0,1,0.0075529
85861,1.6628e+09,1,-0.31,-0.09,-0.05,0,-0.05,-0.28,-9,1,2,0,0,1,0.0075529
85907,1.6628e+09,1,-0.31,-0.09,-0.05,0,-0.05,0.07,-9,1,2,0,0,1,0.0075529
85952,1.6629e+09,1,-0.31,-0.09,-0.05,0,-0.05,0.07,-9,1,2,0,0,1,0.0075529
85999,1.6629e+09,1,-0.31,-0.09,-0.05,0,-0.05,0.07,-9,1,2,0,0,1,0.0075529
86044,1.6629e+09,1,-0.31,-0.09,-0.05,0,-0.05,0.07,-9,1,2,0,0,1,0.0075529
86092,1.6629e+09,1,-0.31,-0.09,-0.05,0,-0.05,0.07,-9,1,2,0,0,1,0.0075529
86137,1.6629e+09,1,-0.31,-0.09,-0.05,0,-0.05,0.07,-9,1,2,0,0,1,0.0075529
86183,1.6629e+09,1,-0.31,-0.09,-0.05,0,-0.05,0.07,-9,1,2,0,0,1,0.0075529
86227,1.6629e+09,1,-0.31,-0.09,-0.05,0,-0.05,0.07,-9,1,2,0,0,1,0.0075529
86272,1.6629e+09,1,-0.31,-0.09,-0.05,0,-0.05,0.07,-9,1,2,0,0,1,0.0075529
86314,1.6629e+09,1,-0.31,-0.09,-0.05,0,-0.05,-0.01,-9,1,2,0,0,1,0.0075529
86355,1.6629e+09,1,-0.31,-0.09,-0.05,0,-0.05,-0.01,-7,-4,3,0,0,1,0.0075529
86401,1.663e+09,1,-0.31,-0.09,-0.05,0,-0.05,-0.01,-7,-4,3,0,0,1,0.0075529
86437,1.663e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.01,-7,-4,3,0,0,1,0.0031009
86479,1.663e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.01,-7,-4,3,0,0,1,0.0031009
86527,1.663e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.01,-7,-4,3,0,0,1,0.0031009
86570,1.663e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.01,-7,-4,3,0,0,1,0.0031009
86612,1.663e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.01,-7,-4,3,0,0,1,0.0031009
86655,1.663e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.01,-7,-4,3,0,0,1,0.0031009
86698,1.663e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-7,-4,3,0,0,1,0.0031009
86742,1.6631e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-8,-1,0,0,0,1,0.0031009
86784,1.6631e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-8,-1,0,0,0,1,0.0031009
86827,1.6631e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-8,-1,0,0,0,1,0.0031009
86870,1.6631e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-8,-1,0,0,0,1,0.0031009
86913,1.6631e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-8,-1,0,0,0,1,0.0031009
86961,1.6631e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-8,-1,0,0,0,1,0.0031009
87005,1.6631e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-8,-1,0,0,0,1,0.0031009
87048,1.6631e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-8,-1,0,0,0,1,0.0031009
87090,1.6631e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-8,-1,0,0,0,1,0.0031009
87132,1.6631e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-8,-1,0,0,0,1,0.0031009
87171,1.6632e+09,1,-0.2,-0.06,0.02,-0.01,-0.05,-0.03,-1,-5,2,0,0,1,0.0031009
87213,1.6632e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-1,-5,2,0,0,1,0.0022488
87259,1.6632e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-1,-5,2,0,0,1,0.0022488
87303,1.6632e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-1,-5,2,0,0,1,0.0022488
87348,1.6632e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-1,-5,2,0,0,1,0.0022488
87396,1.6632e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-1,-5,2,0,0,1,0.0022488
87443,1.6632e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-1,-5,2,0,0,1,0.0022488
87488,1.6632e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-1,-5,2,0,0,1,0.0022488
87532,1.6632e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-1,-5,2,0,0,1,0.0022488
87577,1.6633e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-1,-5,2,0,0,1,0.0022488
87618,1.6633e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-1,-5,2,0,0,1,0.0022488
87660,1.6633e+09,1,-0.15,0.02,-0.09,0,-0.04,0.05,-5,-5,2,0,0,1,0.0022488
87705,1.6633e+09,1,-0.15,0.02,-0.09,0,-0.04,0.08,-5,-5,2,0,0,1,0.0022488
87749,1.6633e+09,1,-0.15,0.02,-0.09,0,-0.04,0.08,-5,-5,2,0,0,1,0.0022488
87794,1.6633e+09,1,-0.15,0.02,-0.09,0,-0.04,0.08,-5,-5,2,0,0,1,0.0022488
87843,1.6633e+09,1,-0.15,0.02,-0.09,0,-0.04,0.08,-5,-5,2,0,0,1,0.0022488
87889,1.6633e+09,1,-0.15,0.02,-0.09,0,-0.04,0.08,-5,-5,2,0,0,1,0.0022488
87936,1.6633e+09,1,-0.15,0.02,-0.09,0,-0.04,0.08,-5,-5,2,0,0,1,0.0022488
87974,1.6634e+09,1,-0.32,-0.16,0.23,0,-0.02,0.08,-5,-5,2,0,0,1,0.012614
88013,1.6634e+09,1,-0.32,-0.16,0.23,0,-0.02,0.08,-7,-2,1,0,0,1,0.012614
88058,1.6634e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.51,-7,-2,1,0,0,1,0.012614
88102,1.6634e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.51,-7,-2,1,0,0,1,0.012614
88147,1.6634e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.51,-7,-2,1,0,0,1,0.012614
88194,1.6634e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.51,-7,-2,1,0,0,1,0.012614
88238,1.6634e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.51,-7,-2,1,0,0,1,0.012614
88287,1.6634e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.51,-7,-2,1,0,0,1,0.012614
88331,1.6634e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.51,-7,-2,1,0,0,1,0.012614
88376,1.6634e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.51,-7,-2,1,0,0,1,0.012614
88421,1.6635e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.51,-7,-2,1,0,0,1,0.012614
88459,1.6635e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.51,-4,-2,-1,0,0,1,0.012614
88504,1.6635e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.22,-4,-2,-1,0,0,1,0.012614
88549,1.6635e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.22,-4,-2,-1,0,0,1,0.012614
88593,1.6635e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.22,-4,-2,-1,0,0,1,0.012614
88638,1.6635e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.22,-4,-2,-1,0,0,1,0.012614
88682,1.6635e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.22,-4,-2,-1,0,0,1,0.012614
88731,1.6635e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.22,-4,-2,-1,0,0,1,0.012614
88776,1.6635e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.22,-4,-2,-1,0,0,1,0.012614
88823,1.6636e+09,1,-0.32,-0.16,0.23,0,-0.02,-0.22,-4,-2,-1,0,0,1,0.012614
88865,1.6636e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.22,-4,-2,-1,0,0,1,0.0042048
88907,1.6636e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-4,-2,-1,0,0,1,0.0042048
88951,1.6636e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-4,-2,-1,0,0,1,0.0042048
88993,1.6636e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-8,-5,3,0,0,1,0.0042048
89039,1.6636e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-8,-5,3,0,0,1,0.0042048
89084,1.6636e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-8,-5,3,0,0,1,0.0042048
89131,1.6636e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-8,-5,3,0,0,1,0.0042048
89179,1.6636e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-8,-5,3,0,0,1,0.0042048
89224,1.6637e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-8,-5,3,0,0,1,0.0042048
89269,1.6637e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-8,-5,3,0,0,1,0.0042048
89314,1.6637e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-8,-5,3,0,0,1,0.0042048
89353,1.6637e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.37,-10,-5,1,0,0,1,0.0042048
89397,1.6637e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.29,-10,-5,1,0,0,1,0.0042048
89442,1.6637e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.29,-10,-5,1,0,0,1,0.0042048
89486,1.6637e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.29,-10,-5,1,0,0,1,0.0042048
89531,1.6637e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.29,-10,-5,1,0,0,1,0.0042048
89578,1.6637e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.29,-10,-5,1,0,0,1,0.0042048
89628,1.6638e+09,1,-0.22,-0.07,-0.08,0,-0.05,-0.29,-10,-5,1,0,0,1,0.0042048
89668,1.6638e+09,1,-0.19,0,-0.05,0,-0.05,-0.29,-10,-5,1,0,0,1,0.0027404
89712,1.6638e+09,1,-0.19,0,-0.05,0,-0.05,-0.29,-10,-5,1,0,0,1,0.0027404
89757,1.6638e+09,1,-0.19,0,-0.05,0,-0.05,-0.29,-10,-5,1,0,0,1,0.0027404
89798,1.6638e+09,1,-0.19,0,-0.05,0,-0.05,-0.29,-11,-8,0,0,0,1,0.0027404
89843,1.6638e+09,1,-0.19,0,-0.05,0,-0.05,-0.38,-11,-8,0,0,0,1,0.0027404
89888,1.6638e+09,1,-0.19,0,-0.05,0,-0.05,-0.38,-11,-8,0,0,0,1,0.0027404
89933,1.6638e+09,1,-0.19,0,-0.05,0,-0.05,-0.38,-11,-8,0,0,0,1,0.0027404
89978,1.6638e+09,1,-0.19,0,-0.05,0,-0.05,-0.38,-11,-8,0,0,0,1,0.0027404
90026,1.6639e+09,1,-0.19,0,-0.05,0,-0.05,-0.38,-11,-8,0,0,0,1,0.0027404
90071,1.6639e+09,1,-0.19,0,-0.05,0,-0.05,-0.38,-11,-8,0,0,0,1,0.0027404
90116,1.6639e+09,1,-0.19,0,-0.05,0,-0.05,-0.38,-11,-8,0,0,0,1,0.0027404
90161,1.6639e+09,1,-0.19,0,-0.05,0,-0.05,-0.38,-11,-8,0,0,0,1,0.0027404
90206,1.6639e+09,1,-0.19,0,-0.05,0,-0.05,-0.38,-11,-8,0,0,0,1,0.0027404
90245,1.6639e+09,1,-0.19,0,-0.05,0,-0.05,0.01,-11,-5,1,0,0,1,0.0027404
90289,1.6639e+09,1,-0.19,0,-0.05,0,-0.05,0.01,-11,-5,1,0,0,1,0.0027404
90335,1.6639e+09,1,-0.19,0,-0.05,0,-0.05,0.01,-11,-5,1,0,0,1,0.0027404
90382,1.6639e+09,1,-0.19,0,-0.05,0,-0.05,0.01,-11,-5,1,0,0,1,0.0027404
90428,1.664e+09,1,-0.19,0,-0.05,0,-0.05,0.01,-11,-5,1,0,0,1,0.0027404
90473,1.664e+09,1,-0.24,-0.03,0.05,0,-0.06,0.01,-11,-5,1,0,0,1,0.0043067
