LineNo,TimeUS,C,IVN0,IVN1,IVN2,IVN3,IVN4,IVE0,IVE1,IVE2,IVE3,IVE4
1.559e+05,1.6801e+09,1,0.026105,-1.7136e-05,-0.026115,-0.016123,0.016151,0.0085,0.027454,0.0084673,-0.022221,-0.0222
1.5595e+05,1.6801e+09,1,0.026105,-1.7136e-05,-0.026115,-0.016123,0.016151,0.0085,0.027454,0.0084673,-0.022221,-0.0222
1.5599e+05,1.6801e+09,1,0.026105,-1.7136e-05,-0.026115,-0.016123,0.016151,0.0085,0.027454,0.0084673,-0.022221,-0.0222
1.5604e+05,1.6801e+09,1,0.026105,-1.7136e-05,-0.026115,-0.016123,0.016151,0.0085,0.027454,0.0084673,-0.022221,-0.0222
1.5608e+05,1.6801e+09,1,0.026105,-1.7136e-05,-0.026115,-0.016123,0.016151,0.0085,0.027454,0.0084673,-0.022221,-0.0222
1.5613e+05,1.6802e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5617e+05,1.6802e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5622e+05,1.6802e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5626e+05,1.6802e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.563e+05,1.6802e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5635e+05,1.6802e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5639e+05,1.6802e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5644e+05,1.6802e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5649e+05,1.6802e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5653e+05,1.6803e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5658e+05,1.6803e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5662e+05,1.6803e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5666e+05,1.6803e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.567e+05,1.6803e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5675e+05,1.6803e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5679e+05,1.6803e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5684e+05,1.6803e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5689e+05,1.6803e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5694e+05,1.6804e+09,1,0.42512,-0.15053,-0.5306,-0.18983,0.40084,0.27687,0.48945,0.0076586,-0.50268,-0.3363
1.5698e+05,1.6804e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5703e+05,1.6804e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5707e+05,1.6804e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5712e+05,1.6804e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5716e+05,1.6804e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.572e+05,1.6804e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5725e+05,1.6804e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.573e+05,1.6805e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5734e+05,1.6805e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5739e+05,1.6805e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5743e+05,1.6805e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5748e+05,1.6805e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5753e+05,1.6805e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5757e+05,1.6805e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5761e+05,1.6805e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5766e+05,1.6805e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.577e+05,1.6806e+09,1,0.85104,-0.12643,-0.74899,-0.14681,0.84495,0.51344,0.84378,0.014672,-0.83608,-0.52073
1.5776e+05,1.6806e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.578e+05,1.6806e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5784e+05,1.6806e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5789e+05,1.6806e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5793e+05,1.6806e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5797e+05,1.6806e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5802e+05,1.6806e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5806e+05,1.6806e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.581e+05,1.6806e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5815e+05,1.6807e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.582e+05,1.6807e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5824e+05,1.6807e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5829e+05,1.6807e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5833e+05,1.6807e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5838e+05,1.6807e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5842e+05,1.6807e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5847e+05,1.6807e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5852e+05,1.6807e+09,1,1.0057,-0.29376,-0.98262,-0.23678,1.0493,0.77591,1.0942,0.028573,-1.0035,-0.60714
1.5855e+05,1.6808e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.586e+05,1.6808e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5865e+05,1.6808e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5869e+05,1.6808e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5874e+05,1.6808e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5878e+05,1.6808e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5883e+05,1.6808e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5887e+05,1.6808e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5892e+05,1.6808e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5896e+05,1.6809e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.59e+05,1.6809e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5905e+05,1.6809e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.591e+05,1.6809e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5914e+05,1.6809e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5919e+05,1.6809e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5923e+05,1.6809e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5927e+05,1.6809e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5932e+05,1.6809e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5936e+05,1.681e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5941e+05,1.681e+09,1,1.2177,-0.3668,-1.1207,-0.26859,1.2569,0.85815,1.1949,-0.074778,-1.2512,-0.82681
1.5945e+05,1.681e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.595e+05,1.681e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.5954e+05,1.681e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.5959e+05,1.681e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.5963e+05,1.681e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.5968e+05,1.681e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.5972e+05,1.681e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.5976e+05,1.6811e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.5981e+05,1.6811e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.5985e+05,1.6811e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.599e+05,1.6811e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.5995e+05,1.6811e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.5999e+05,1.6811e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.6004e+05,1.6811e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.6008e+05,1.6811e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.6013e+05,1.6811e+09,1,1.3691,-0.55559,-1.4762,-0.55923,1.3507,1.1056,1.5248,0.057915,-1.3962,-1.0015
1.6017e+05,1.6812e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6022e+05,1.6812e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6026e+05,1.6812e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.603e+05,1.6812e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6035e+05,1.6812e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.604e+05,1.6812e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6044e+05,1.6812e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6049e+05,1.6812e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6053e+05,1.6812e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6057e+05,1.6813e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6062e+05,1.6813e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6066e+05,1.6813e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.607e+05,1.6813e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6075e+05,1.6813e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.608e+05,1.6813e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6084e+05,1.6813e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6089e+05,1.6813e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6093e+05,1.6813e+09,1,1.4502,-0.64499,-1.6693,-0.73183,1.3345,1.0744,1.5887,0.02012,-1.5581,-1.2222
1.6098e+05,1.6814e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6102e+05,1.6814e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6106e+05,1.6814e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6111e+05,1.6814e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6115e+05,1.6814e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.612e+05,1.6814e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6124e+05,1.6814e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6129e+05,1.6814e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6133e+05,1.6814e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6138e+05,1.6815e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6142e+05,1.6815e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6146e+05,1.6815e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6151e+05,1.6815e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6155e+05,1.6815e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.616e+05,1.6815e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6164e+05,1.6815e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6169e+05,1.6815e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6174e+05,1.6815e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6178e+05,1.6815e+09,1,1.55,-0.65663,-1.7575,-0.77691,1.4176,1.1592,1.716,0.069222,-1.6151,-1.2706
1.6182e+05,1.6816e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6186e+05,1.6816e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6191e+05,1.6816e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6195e+05,1.6816e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.62e+05,1.6816e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6204e+05,1.6816e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6209e+05,1.6816e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6214e+05,1.6816e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6218e+05,1.6816e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6222e+05,1.6817e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6227e+05,1.6817e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6231e+05,1.6817e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6235e+05,1.6817e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.624e+05,1.6817e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6244e+05,1.6817e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6249e+05,1.6817e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6253e+05,1.6817e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6258e+05,1.6817e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6262e+05,1.6818e+09,1,1.8072,-0.68086,-1.976,-0.92453,1.5711,1.2243,1.9236,0.094198,-1.84,-1.5313
1.6267e+05,1.6818e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6271e+05,1.6818e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6275e+05,1.6818e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.628e+05,1.6818e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6284e+05,1.6818e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6289e+05,1.6818e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6293e+05,1.6818e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6298e+05,1.6818e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6302e+05,1.6819e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6307e+05,1.6819e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6311e+05,1.6819e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6316e+05,1.6819e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.632e+05,1.6819e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6324e+05,1.6819e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6329e+05,1.6819e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6333e+05,1.6819e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6338e+05,1.6819e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6342e+05,1.6819e+09,1,1.8033,-0.80738,-2.1742,-1.1016,1.533,1.1901,1.9315,0.031554,-2.008,-1.7197
1.6347e+05,1.682e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6351e+05,1.682e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6356e+05,1.682e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.636e+05,1.682e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6365e+05,1.682e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.637e+05,1.682e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6374e+05,1.682e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6378e+05,1.682e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6383e+05,1.6821e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6388e+05,1.6821e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6392e+05,1.6821e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6397e+05,1.6821e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6401e+05,1.6821e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6406e+05,1.6821e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.641e+05,1.6821e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6414e+05,1.6821e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6418e+05,1.6821e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6423e+05,1.6822e+09,1,1.9725,-0.77765,-2.2512,-1.1228,1.702,1.2767,2.0653,0.068705,-2.1269,-1.8154
1.6427e+05,1.6822e+09,1,1.9357,-0.85055,-2.3944,-1.3003,1.6146,1.3204,2.1635,0.17002,-2.1073,-1.8494
1.6432e+05,1.6822e+09,1,1.9357,-0.85055,-2.3944,-1.3003,1.6146,1.3204,2.1635,0.17002,-2.1073,-1.8494
1.6437e+05,1.6822e+09,1,1.9357,-0.85055,-2.3944,-1.3003,1.6146,1.3204,2.1635,0.17002,-2.1073,-1.8494
1.6441e+05,1.6822e+09,1,1.9357,-0.85055,-2.3944,-1.3003,1.6146,1.3204,2.1635,0.17002,-2.1073,-1.8494
1.6446e+05,1.6822e+09,1,1.9357,-0.85055,-2.3944,-1.3003,1.6146,1.3204,2.1635,0.17002,-2.1073,-1.8494
