LineNo,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
4093,1.6429e+09,0,0.11,0.03,0,0.01,0,0.0060201,-0.04188,0.18728,0,48,1.0938e+05,0,0
4138,1.6429e+09,0,0.11,0.03,0,0.01,0,0.0060304,-0.04188,0.18728,0,48,1.0938e+05,0,0
4183,1.6429e+09,0,0.11,0.03,0,0.01,0,0.0060398,-0.04188,0.18728,0,48,1.0938e+05,0,0
4232,1.6429e+09,0,0.11,0.03,0,0.01,0,0.0060484,-0.04188,0.18728,0,48,1.0938e+05,0,0
4277,1.6429e+09,0,0.11,0.03,0,0.01,0,0.0060587,-0.04188,0.18728,0,48,1.0938e+05,0,0
4321,1.6429e+09,0,0.11,0.03,0,0.01,0,0.0060689,-0.04188,0.18728,0,48,1.0938e+05,0,0
4366,1.6429e+09,0,0.06,0.03,0,0.01,0,0.0060791,-0.04188,0.18728,0,48,1.0938e+05,0,0
4408,1.643e+09,0,0.06,0.03,0,0,0,0.0059621,-0.04188,0.18728,0,48,1.0938e+05,0,0
4451,1.643e+09,0,0.06,0.03,0,0,0,0.0059701,-0.04188,0.18728,0,48,1.0938e+05,0,0
4495,1.643e+09,0,0.06,0.03,0,0,0,0.0059701,-0.04188,0.18728,0,48,1.0938e+05,0,0
4537,1.643e+09,0,0.06,0.03,0,0,0,0.0059805,-0.04188,0.18728,0,48,1.0938e+05,0,0
4580,1.643e+09,0,0.06,0.03,0,0,0,0.00599,-0.04188,0.18728,0,48,1.0938e+05,0,0
4622,1.643e+09,0,0.06,0.03,0,0,0,0.0059985,-0.04188,0.18728,0,48,1.0938e+05,0,0
4671,1.643e+09,0,0.06,0.03,0,0,0,0.0060084,-0.04188,0.18728,0,48,1.0938e+05,0,0
4714,1.643e+09,0,0.06,0.03,0,0,0,0.0060084,-0.04188,0.18728,0,48,1.0938e+05,0,0
4757,1.643e+09,0,0.06,0.03,0,0,0,0.0060187,-0.04188,0.18728,0,48,1.0938e+05,0,0
4800,1.6431e+09,0,0.06,0.03,0,0,0,0.0060272,-0.04188,0.18728,0,48,1.0938e+05,0,0
4842,1.6431e+09,0,0.06,0.03,0,0.01,0,0.0060375,-0.04188,0.18728,0,48,1.0938e+05,0,0
4885,1.6431e+09,0,0.06,0.03,0,0.01,0,0.0060455,-0.04188,0.18728,0,48,1.0938e+05,0,0
4928,1.6431e+09,0,0.06,0.03,0,0.01,0,0.0060558,-0.04188,0.18728,0,48,1.0938e+05,0,0
4971,1.6431e+09,0,0.06,0.03,0,0.01,0,0.0060558,-0.04188,0.18728,0,48,1.0938e+05,0,0
5014,1.6431e+09,0,0.06,0.03,0,0.01,0,0.0060651,-0.04188,0.18728,0,48,1.0938e+05,0,0
5057,1.6431e+09,0,0.06,0.03,0,0.01,0,0.0060754,-0.04188,0.18728,0,48,1.0938e+05,0,0
5104,1.6431e+09,0,0.06,0.03,0,0.01,0,0.0060857,-0.04188,0.18728,0,48,1.0938e+05,0,0
5147,1.6431e+09,0,0.06,0.03,0,0.01,0,0.0060857,-0.04188,0.18728,0,48,1.0938e+05,0,0
5190,1.6431e+09,0,0.06,0.03,0,0.01,0,0.006096,-0.04188,0.18728,0,48,1.0938e+05,0,0
5228,1.6432e+09,0,0.1,0.03,0,0.01,0,0.0061069,-0.04188,0.18728,0,48,1.0938e+05,0,0
5272,1.6432e+09,0,0.1,0.03,0,0.01,0,0.0059972,-0.04188,0.18728,0,48,1.0938e+05,0,0
5317,1.6432e+09,0,0.1,0.03,0,0.01,0,0.0060054,-0.04188,0.18728,0,48,1.0938e+05,0,0
5361,1.6432e+09,0,0.1,0.03,0,0.01,0,0.0060157,-0.04188,0.18728,0,48,1.0938e+05,0,0
5406,1.6432e+09,0,0.1,0.03,0,0.01,0,0.006026,-0.04188,0.18728,0,48,1.0938e+05,0,0
5450,1.6432e+09,0,0.1,0.03,0,0.01,0,0.0060408,-0.04188,0.18728,0,48,1.0938e+05,0,0
5495,1.6432e+09,0,0.1,0.03,0,0.01,0,0.0060408,-0.04188,0.18728,0,48,1.0938e+05,0,0
5544,1.6432e+09,0,0.1,0.03,0,0.01,0,0.0060492,-0.04188,0.18728,0,48,1.0938e+05,0,0
5589,1.6432e+09,0,0.1,0.03,0,0.01,0,0.0060595,-0.04188,0.18728,0,48,1.0938e+05,0,0
5633,1.6432e+09,0,0.1,0.03,0,0.01,0,0.0060687,-0.04188,0.18728,0,48,1.0938e+05,0,0
5678,1.6433e+09,0,0.1,0.03,0,0.01,0,0.0060772,-0.04188,0.18728,0,48,1.0938e+05,0,0
5723,1.6433e+09,0,0.1,0.03,0,0,0,0.0060857,-0.04188,0.18728,0,48,1.0938e+05,0,0
5767,1.6433e+09,0,0.1,0.03,0,0,0,0.0060938,-0.04188,0.18728,0,48,1.0938e+05,0,0
5813,1.6433e+09,0,0.1,0.03,0,0,0,0.0060938,-0.04188,0.18728,0,48,1.0938e+05,0,0
5860,1.6433e+09,0,0.1,0.03,0,0,0,0.0061032,-0.04188,0.18728,0,48,1.0938e+05,0,0
5905,1.6433e+09,0,0.1,0.03,0,0,0,0.0061136,-0.04188,0.18728,0,48,1.0938e+05,0,0
5949,1.6433e+09,0,0.1,0.03,0,0,0,0.0061239,-0.04188,0.18728,0,48,1.0938e+05,0,0
5999,1.6433e+09,0,0.1,0.03,0,0,0,0.0061362,-0.04188,0.18728,0,48,1.0938e+05,0,0
6043,1.6433e+09,0,0.1,0.03,0,0,0,0.0061362,-0.04188,0.18728,0,48,1.0938e+05,0,0
6086,1.6434e+09,0,0.08,0.03,0,0,0,0.0061456,-0.04188,0.18728,0,48,1.0938e+05,0,0
6130,1.6434e+09,0,0.08,0.03,0,0,0,0.0060411,-0.04188,0.18728,0,48,1.0938e+05,0,0
6175,1.6434e+09,0,0.08,0.03,0,0,0,0.0060496,-0.04188,0.18728,0,48,1.0938e+05,0,0
6222,1.6434e+09,0,0.08,0.03,0,0,0,0.0060577,-0.04188,0.18728,0,48,1.0938e+05,0,0
6267,1.6434e+09,0,0.08,0.03,0,0,0,0.006068,-0.04188,0.18728,0,48,1.0938e+05,0,0
6311,1.6434e+09,0,0.08,0.03,0,0,0,0.0060778,-0.04188,0.18728,0,48,1.0938e+05,0,0
6356,1.6434e+09,0,0.08,0.03,0,0,0,0.0060875,-0.04188,0.18728,0,48,1.0938e+05,0,0
6403,1.6434e+09,0,0.08,0.03,0,0,0,0.0060967,-0.04188,0.18728,0,48,1.0938e+05,0,0
6450,1.6434e+09,0,0.08,0.03,0,0,0,0.0060967,-0.04188,0.18728,0,48,1.0938e+05,0,0
6494,1.6434e+09,0,0.08,0.03,0,0,0,0.0061094,-0.04188,0.18728,0,48,1.0938e+05,0,0
6538,1.6435e+09,0,0.08,0.03,0,0,0,0.0061192,-0.04188,0.18728,0,48,1.0938e+05,0,0
6586,1.6435e+09,0,0.08,0.03,0.01,0,0,0.0061293,-0.04188,0.18728,0,48,1.0938e+05,0,0
6630,1.6435e+09,0,0.08,0.03,0.01,0.03,0,0.0061372,-0.04188,0.18728,0,48,1.0938e+05,0,0
6675,1.6435e+09,0,0.08,0.03,0.01,0.03,0,0.0061458,-0.04188,0.18728,0,48,1.0938e+05,0,0
6720,1.6435e+09,0,0.08,0.03,0.01,0.03,0,0.0061546,-0.04188,0.18728,0,48,1.0938e+05,0,0
6765,1.6435e+09,0,0.08,0.03,0.01,0.03,0,0.0061546,-0.04188,0.18728,0,48,1.0938e+05,0,0
6810,1.6435e+09,0,0.08,0.03,0.01,0.03,0,0.0061653,-0.04188,0.18728,0,48,1.0938e+05,0,0
6858,1.6435e+09,0,0.08,0.03,0.01,0.03,0,0.0061735,-0.04188,0.18728,0,48,1.0938e+05,0,0
6905,1.6435e+09,0,0.08,0.03,0.01,0.03,0,0.0061839,-0.04188,0.18728,0,48,1.0938e+05,0,0
6950,1.6436e+09,0,0.09,0.03,0.01,0.03,0,0.0061932,-0.04188,0.18728,0,48,1.0938e+05,0,0
6992,1.6436e+09,0,0.09,0.03,0.01,0.03,0,0.0060947,-0.04188,0.18728,0,48,1.0938e+05,0,0
7040,1.6436e+09,0,0.09,0.03,0,0,0,0.006105,-0.04188,0.18728,0,48,1.0938e+05,0,0
7083,1.6436e+09,0,0.09,0.03,0,0,0,0.0061139,-0.04188,0.18728,0,48,1.0938e+05,0,0
7125,1.6436e+09,0,0.09,0.03,0,0,0,0.006124,-0.04188,0.18728,0,48,1.0938e+05,0,0
7169,1.6436e+09,0,0.09,0.03,0,0,0,0.006124,-0.04188,0.18728,0,48,1.0938e+05,0,0
7212,1.6436e+09,0,0.09,0.03,0,0,0,0.0061345,-0.04188,0.18728,0,48,1.0938e+05,0,0
7258,1.6436e+09,0,0.09,0.03,0,0,0,0.0061445,-0.04188,0.18728,0,48,1.0938e+05,0,0
7301,1.6436e+09,0,0.09,0.03,0,0,0,0.0061545,-0.04188,0.18728,0,48,1.0938e+05,0,0
7344,1.6437e+09,0,0.09,0.03,0,0,0,0.0061545,-0.04188,0.18728,0,48,1.0938e+05,0,0
7389,1.6437e+09,0,0.09,0.03,0,0,0,0.0061634,-0.04188,0.18728,0,48,1.0938e+05,0,0
7431,1.6437e+09,0,0.09,0.03,0,0,0,0.0061719,-0.04188,0.18728,0,48,1.0938e+05,0,0
7471,1.6437e+09,0,0.09,0.03,0.01,0.02,0,0.0061839,-0.04188,0.18728,0,48,1.0938e+05,0,0
7513,1.6437e+09,0,0.09,0.03,0.01,0.02,0,0.006195,-0.04188,0.18728,0,48,1.0938e+05,0,0
7557,1.6437e+09,0,0.09,0.03,0.01,0.02,0,0.006195,-0.04188,0.18728,0,48,1.0938e+05,0,0
7600,1.6437e+09,0,0.09,0.03,0.01,0.02,0,0.0062036,-0.04188,0.18728,0,48,1.0938e+05,0,0
7643,1.6437e+09,0,0.09,0.03,0.01,0.02,0,0.0062131,-0.04188,0.18728,0,48,1.0938e+05,0,0
7695,1.6437e+09,0,0.09,0.03,0.01,0.02,0,0.0062256,-0.04188,0.18728,0,48,1.0938e+05,0,0
7739,1.6437e+09,0,0.09,0.03,0.01,0.02,0,0.0062363,-0.04188,0.18728,0,48,1.0938e+05,0,0
7781,1.6438e+09,0,0.11,0.03,0.01,0.02,0,0.0062473,-0.04188,0.18728,0,48,1.0938e+05,0,0
7827,1.6438e+09,0,0.11,0.03,0.01,0.02,0,0.0061525,-0.04188,0.18728,0,48,1.0938e+05,0,0
7872,1.6438e+09,0,0.11,0.03,0.01,0.02,0,0.0061525,-0.04188,0.18728,0,48,1.0938e+05,0,0
7919,1.6438e+09,0,0.11,0.03,0,0.01,0,0.0061629,-0.04188,0.18728,0,48,1.0938e+05,0,0
7963,1.6438e+09,0,0.11,0.03,0,0.01,0,0.0061738,-0.04188,0.18728,0,48,1.0938e+05,0,0
8008,1.6438e+09,0,0.11,0.03,0,0.01,0,0.0061827,-0.04188,0.18728,0,48,1.0938e+05,0,0
8052,1.6438e+09,0,0.11,0.03,0,0.01,0,0.0061908,-0.04188,0.18728,0,48,1.0938e+05,0,0
8097,1.6438e+09,0,0.11,0.03,0,0.01,0,0.0062001,-0.04188,0.18728,0,48,1.0938e+05,0,0
8147,1.6438e+09,0,0.11,0.03,0,0.01,0,0.0062116,-0.04188,0.18728,0,48,1.0938e+05,0,0
8191,1.6439e+09,0,0.11,0.03,0,0.01,0,0.00622,-0.04188,0.18728,0,48,1.0938e+05,0,0
8237,1.6439e+09,0,0.11,0.03,0,0.01,0,0.0062297,-0.04188,0.18728,0,48,1.0938e+05,0,0
8281,1.6439e+09,0,0.11,0.03,0,0.01,0,0.0062297,-0.04188,0.18728,0,48,1.0938e+05,0,0
8327,1.6439e+09,0,0.11,0.03,0.01,0,0,0.006245,-0.04188,0.18728,0,48,1.0938e+05,0,0
8371,1.6439e+09,0,0.11,0.03,0.01,0,0,0.006251,-0.04188,0.18728,0,48,1.0938e+05,0,0
8416,1.6439e+09,0,0.11,0.03,0.01,0,0,0.0062614,-0.04188,0.18728,0,48,1.0938e+05,0,0
8461,1.6439e+09,0,0.11,0.03,0.01,0,0,0.0062701,-0.04188,0.18728,0,48,1.0938e+05,0,0
8506,1.6439e+09,0,0.11,0.03,0.01,0,0,0.0062701,-0.04188,0.18728,0,48,1.0938e+05,0,0
8551,1.6439e+09,0,0.11,0.03,0.01,0,0,0.0062791,-0.04188,0.18728,0,48,1.0938e+05,0,0
8599,1.6439e+09,0,0.11,0.03,0.01,0,0,0.0062861,-0.04188,0.18728,0,48,1.0938e+05,0,0
8643,1.644e+09,0,0.09,0.03,0.01,0,0,0.0062934,-0.04188,0.18728,0,48,1.0938e+05,0,0
8684,1.644e+09,0,0.09,0.03,0.01,0,0,0.0062078,-0.04188,0.18728,0,48,1.0938e+05,0,0
8729,1.644e+09,0,0.09,0.03,0.01,0,0,0.0062162,-0.04188,0.18728,0,48,1.0938e+05,0,0
8775,1.644e+09,0,0.09,0.03,0.01,0,0,0.0062162,-0.04188,0.18728,0,48,1.0938e+05,0,0
8816,1.644e+09,0,0.09,0.03,0.01,0.01,0,0.0062245,-0.04188,0.18728,0,48,1.0938e+05,0,0
8862,1.644e+09,0,0.09,0.03,0.01,0.01,0,0.0062359,-0.04188,0.18728,0,48,1.0938e+05,0,0
8906,1.644e+09,0,0.09,0.03,0.01,0.01,0,0.0062442,-0.04188,0.18728,0,48,1.0938e+05,0,0
8950,1.644e+09,0,0.09,0.03,0.01,0.01,0,0.0062544,-0.04188,0.18728,0,48,1.0938e+05,0,0
8996,1.644e+09,0,0.09,0.03,0.01,0.01,0,0.0062544,-0.04188,0.18728,0,48,1.0938e+05,0,0
9044,1.644e+09,0,0.09,0.03,0.01,0.01,0,0.0062658,-0.04188,0.18728,0,48,1.0938e+05,0,0
9090,1.6441e+09,0,0.09,0.03,0.01,0.01,0,0.0062749,-0.04188,0.18728,0,48,1.0938e+05,0,0
9134,1.6441e+09,0,0.09,0.03,0.01,0.01,0,0.0062846,-0.04188,0.18728,0,48,1.0938e+05,0,0
9179,1.6441e+09,0,0.09,0.03,0.01,0.01,0,0.0062948,-0.04188,0.18728,0,48,1.0938e+05,0,0
9223,1.6441e+09,0,0.09,0.03,0.02,0,0,0.0063028,-0.04188,0.18728,0,48,1.0938e+05,0,0
9268,1.6441e+09,0,0.09,0.03,0.02,0,0,0.0063124,-0.04188,0.18728,0,48,1.0938e+05,0,0
9313,1.6441e+09,0,0.09,0.03,0.02,0,0,0.0063214,-0.04188,0.18728,0,48,1.0938e+05,0,0
9357,1.6441e+09,0,0.09,0.03,0.02,0,0,0.0063214,-0.04188,0.18728,0,48,1.0938e+05,0,0
9402,1.6441e+09,0,0.09,0.03,0.02,0,0,0.0063305,-0.04188,0.18728,0,48,1.0938e+05,0,0
9447,1.6441e+09,0,0.09,0.03,0.02,0,0,0.0063435,-0.04188,0.18728,0,48,1.0938e+05,0,0
9496,1.6441e+09,0,0.09,0.03,0.02,0,0,0.0063525,-0.04188,0.18728,0,48,1.0938e+05,0,0
9542,1.6442e+09,0,0.08,0.03,0.02,0,0,0.0063604,-0.04188,0.18728,0,48,1.0938e+05,0,0
9585,1.6442e+09,0,0.08,0.03,0.02,0,0,0.0062772,-0.04188,0.18728,0,48,1.0938e+05,0,0
9628,1.6442e+09,0,0.08,0.03,0.01,0.01,0,0.0062857,-0.04188,0.18728,0,48,1.0938e+05,0,0
9670,1.6442e+09,0,0.08,0.03,0.01,0.01,0,0.0062962,-0.04188,0.18728,0,48,1.0938e+05,0,0
9715,1.6442e+09,0,0.08,0.03,0.01,0.01,0,0.0062962,-0.04188,0.18728,0,48,1.0938e+05,0,0
9757,1.6442e+09,0,0.08,0.03,0.01,0.01,0,0.0063044,-0.04188,0.18728,0,48,1.0938e+05,0,0
9800,1.6442e+09,0,0.08,0.03,0.01,0.01,0,0.0063144,-0.04188,0.18728,0,48,1.0938e+05,0,0
9843,1.6442e+09,0,0.08,0.03,0.01,0.01,0,0.0063269,-0.04188,0.18728,0,48,1.0938e+05,0,0
9888,1.6442e+09,0,0.08,0.03,0.01,0.01,0,0.0063388,-0.04188,0.18728,0,48,1.0938e+05,0,0
9932,1.6443e+09,0,0.08,0.03,0.01,0.01,0,0.0063388,-0.04188,0.18728,0,48,1.0938e+05,0,0
9975,1.6443e+09,0,0.08,0.03,0.01,0.01,0,0.0063467,-0.04188,0.18728,0,48,1.0938e+05,0,0
10018,1.6443e+09,0,0.08,0.03,0.01,0.01,0,0.0063567,-0.04188,0.18728,0,48,1.0938e+05,0,0
10062,1.6443e+09,0,0.08,0.03,0.02,0.01,0,0.006367,-0.04188,0.18728,0,48,1.0938e+05,0,0
10105,1.6443e+09,0,0.08,0.03,0.02,0.01,0,0.0063751,-0.04188,0.18728,0,48,1.0938e+05,0,0
10148,1.6443e+09,0,0.08,0.03,0.02,0.01,0,0.0063842,-0.04188,0.18728,0,48,1.0938e+05,0,0
10192,1.6443e+09,0,0.08,0.03,0.02,0.01,0,0.0063842,-0.04188,0.18728,0,48,1.0938e+05,0,0
10235,1.6443e+09,0,0.08,0.03,0.02,0.01,0,0.0063932,-0.04188,0.18728,0,48,1.0938e+05,0,0
10279,1.6443e+09,0,0.08,0.03,0.02,0.01,0,0.0064027,-0.04188,0.18728,0,48,1.0938e+05,0,0
10323,1.6444e+09,0,0.05,0.02,0.02,0.01,0,0.0064116,-0.04188,0.18728,0,48,1.0938e+05,0,0
10367,1.6444e+09,0,0.05,0.02,0.02,0.01,0,0.0063355,-0.04188,0.18728,0,48,1.0938e+05,0,0
10412,1.6444e+09,0,0.05,0.02,0.02,0.01,0,0.0063452,-0.04188,0.18728,0,48,1.0938e+05,0,0
10458,1.6444e+09,0,0.05,0.02,0.02,0.01,0,0.0063535,-0.04188,0.18728,0,48,1.0938e+05,0,0
10502,1.6444e+09,0,0.05,0.02,0.01,0.02,0,0.0063628,-0.04188,0.18728,0,48,1.0938e+05,0,0
10547,1.6444e+09,0,0.05,0.02,0.01,0.02,0,0.0063744,-0.04188,0.18728,0,48,1.0938e+05,0,0
10591,1.6444e+09,0,0.05,0.02,0.01,0.02,0,0.0063744,-0.04188,0.18728,0,48,1.0938e+05,0,0
10636,1.6444e+09,0,0.05,0.02,0.01,0.02,0,0.0063844,-0.04188,0.18728,0,48,1.0938e+05,0,0
10681,1.6444e+09,0,0.05,0.02,0.01,0.02,0,0.0063949,-0.04188,0.18728,0,48,1.0938e+05,0,0
10726,1.6444e+09,0,0.05,0.02,0.01,0.02,0,0.0064043,-0.04188,0.18728,0,48,1.0938e+05,0,0
10775,1.6445e+09,0,0.05,0.02,0.01,0.02,0,0.0064043,-0.04188,0.18728,0,48,1.0938e+05,0,0
10820,1.6445e+09,0,0.05,0.02,0.01,0.02,0,0.0064144,-0.04188,0.18728,0,48,1.0938e+05,0,0
10865,1.6445e+09,0,0.05,0.02,0.01,0.02,0,0.0064204,-0.04188,0.18728,0,48,1.0938e+05,0,0
10909,1.6445e+09,0,0.05,0.02,0.01,0.02,0,0.0064284,-0.04188,0.18728,0,48,1.0938e+05,0,0
10954,1.6445e+09,0,0.05,0.02,0.01,0.02,0,0.0064284,-0.04188,0.18728,0,48,1.0938e+05,0,0
10999,1.6445e+09,0,0.05,0.02,0.02,0.02,0,0.0064416,-0.04188,0.18728,0,48,1.0938e+05,0,0
11043,1.6445e+09,0,0.05,0.02,0.02,0.01,0,0.0064487,-0.04188,0.18728,0,48,1.0938e+05,0,0
11089,1.6445e+09,0,0.05,0.02,0.02,0.01,0,0.0064575,-0.04188,0.18728,0,48,1.0938e+05,0,0
11134,1.6445e+09,0,0.05,0.02,0.02,0.01,0,0.0064708,-0.04188,0.18728,0,48,1.0938e+05,0,0
11181,1.6446e+09,0,0.07,0.02,0.02,0.01,0,0.0064803,-0.04188,0.18728,0,48,1.0938e+05,0,0
11226,1.6446e+09,0,0.07,0.02,0.02,0.01,0,0.0064074,-0.04188,0.18728,0,48,1.0938e+05,0,0
11271,1.6446e+09,0,0.07,0.02,0.02,0.01,0,0.0064163,-0.04188,0.18728,0,48,1.0938e+05,0,0
11317,1.6446e+09,0,0.07,0.02,0.02,0.01,0,0.0064279,-0.04188,0.18728,0,48,1.0938e+05,0,0
