LineNo,TimeUS,C,MI,BI,GI,AI,SS
18090,1.6462e+09,1,0,0,0,0,0
18137,1.6462e+09,1,0,0,0,0,0
18187,1.6463e+09,1,0,0,0,0,0
18236,1.6463e+09,1,0,0,0,0,0
18281,1.6463e+09,1,0,0,0,0,0
18325,1.6463e+09,1,0,0,0,0,0
18370,1.6463e+09,1,0,0,0,0,0
18419,1.6463e+09,1,0,0,0,0,0
18464,1.6463e+09,1,0,0,0,0,0
18512,1.6463e+09,1,0,0,0,0,0
18558,1.6463e+09,1,0,0,0,0,0
18601,1.6464e+09,1,0,0,0,0,0
18645,1.6464e+09,1,0,0,0,0,0
18691,1.6464e+09,1,0,0,0,0,0
18736,1.6464e+09,1,0,0,0,0,0
18780,1.6464e+09,1,0,0,0,0,0
18825,1.6464e+09,1,0,0,0,0,0
18873,1.6464e+09,1,0,0,0,0,0
18918,1.6464e+09,1,0,0,0,0,0
18963,1.6464e+09,1,0,0,0,0,0
19008,1.6465e+09,1,0,0,0,0,0
19056,1.6465e+09,1,0,0,0,0,0
19101,1.6465e+09,1,0,0,0,0,0
19146,1.6465e+09,1,0,0,0,0,0
19191,1.6465e+09,1,0,0,0,0,0
19236,1.6465e+09,1,0,0,0,0,0
19280,1.6465e+09,1,0,0,0,0,0
19329,1.6465e+09,1,0,0,0,0,0
19374,1.6465e+09,1,0,0,0,0,0
19418,1.6465e+09,1,0,0,0,0,0
19466,1.6466e+09,1,0,0,0,0,0
19503,1.6466e+09,1,0,0,0,0,0
19546,1.6466e+09,1,0,0,0,0,0
19589,1.6466e+09,1,0,0,0,0,0
19632,1.6466e+09,1,0,0,0,0,0
19675,1.6466e+09,1,0,0,0,0,0
19718,1.6466e+09,1,0,0,0,0,0
19765,1.6466e+09,1,0,0,0,0,0
19808,1.6466e+09,1,0,0,0,0,0
19850,1.6466e+09,1,0,0,0,0,0
19894,1.6467e+09,1,0,0,0,0,0
19940,1.6467e+09,1,0,0,0,0,0
19982,1.6467e+09,1,0,0,0,0,0
20026,1.6467e+09,1,0,0,0,0,0
20069,1.6467e+09,1,0,0,0,0,0
20113,1.6467e+09,1,0,0,0,0,0
20160,1.6467e+09,1,0,0,0,0,0
20203,1.6467e+09,1,0,0,0,0,0
20245,1.6467e+09,1,0,0,0,0,0
20293,1.6468e+09,1,0,0,0,0,0
20335,1.6468e+09,1,0,0,0,0,0
20379,1.6468e+09,1,0,0,0,0,0
20424,1.6468e+09,1,0,0,0,0,0
20468,1.6468e+09,1,0,0,0,0,0
20514,1.6468e+09,1,0,0,0,0,0
20559,1.6468e+09,1,0,0,0,0,0
20609,1.6468e+09,1,0,0,0,0,0
20654,1.6468e+09,1,0,0,0,0,0
20699,1.6469e+09,1,0,0,0,0,0
20744,1.6469e+09,1,0,0,0,0,0
20793,1.6469e+09,1,0,0,0,0,0
20838,1.6469e+09,1,0,0,0,0,0
20883,1.6469e+09,1,0,0,0,0,0
20929,1.6469e+09,1,0,0,0,0,0
20974,1.6469e+09,1,0,0,0,0,0
21018,1.6469e+09,1,0,0,0,0,0
21067,1.6469e+09,1,0,0,0,0,0
21114,1.647e+09,1,0,0,0,0,0
21155,1.647e+09,1,0,0,0,0,0
21204,1.647e+09,1,0,0,0,0,0
21249,1.647e+09,1,0,0,0,0,0
21294,1.647e+09,1,0,0,0,0,0
21338,1.647e+09,1,0,0,0,0,0
21383,1.647e+09,1,0,0,0,0,0
21428,1.647e+09,1,0,0,0,0,0
21477,1.647e+09,1,0,0,0,0,0
21522,1.647e+09,1,0,0,0,0,0
21567,1.6471e+09,1,0,0,0,0,0
21613,1.6471e+09,1,0,0,0,0,0
21657,1.6471e+09,1,0,0,0,0,0
21703,1.6471e+09,1,0,0,0,0,0
21747,1.6471e+09,1,0,0,0,0,0
21793,1.6471e+09,1,0,0,0,0,0
21837,1.6471e+09,1,0,0,0,0,0
21882,1.6471e+09,1,0,0,0,0,0
21931,1.6471e+09,1,0,0,0,0,0
21977,1.6472e+09,1,0,0,0,0,0
22017,1.6472e+09,1,0,0,0,0,0
22063,1.6472e+09,1,0,0,0,0,0
22106,1.6472e+09,1,0,0,0,0,0
22148,1.6472e+09,1,0,0,0,0,0
22191,1.6472e+09,1,0,0,0,0,0
22235,1.6472e+09,1,0,0,0,0,0
22278,1.6472e+09,1,0,0,0,0,0
22321,1.6472e+09,1,0,0,0,0,0
22369,1.6472e+09,1,0,0,0,0,0
22412,1.6473e+09,1,0,0,0,0,0
22454,1.6473e+09,1,0,0,0,0,0
22498,1.6473e+09,1,0,0,0,0,0
22544,1.6473e+09,1,0,0,0,0,0
22586,1.6473e+09,1,0,0,0,0,0
22629,1.6473e+09,1,0,0,0,0,0
22671,1.6473e+09,1,0,0,0,0,0
22715,1.6473e+09,1,0,0,0,0,0
22758,1.6473e+09,1,0,0,0,0,0
22804,1.6474e+09,1,0,0,0,0,0
22849,1.6474e+09,1,0,0,0,0,0
22894,1.6474e+09,1,0,0,0,0,0
22942,1.6474e+09,1,0,0,0,0,0
22986,1.6474e+09,1,0,0,0,0,0
23031,1.6474e+09,1,0,0,0,0,0
23077,1.6474e+09,1,0,0,0,0,0
23122,1.6474e+09,1,0,0,0,0,0
23167,1.6474e+09,1,0,0,0,0,0
23215,1.6475e+09,1,0,0,0,0,0
23260,1.6475e+09,1,0,0,0,0,0
23305,1.6475e+09,1,0,0,0,0,0
23350,1.6475e+09,1,0,0,0,0,0
23398,1.6475e+09,1,0,0,0,0,0
23439,1.6475e+09,1,0,0,0,0,0
23484,1.6475e+09,1,0,0,0,0,0
23528,1.6475e+09,1,0,0,0,0,0
23575,1.6475e+09,1,0,0,0,0,0
23622,1.6475e+09,1,0,0,0,0,0
23664,1.6476e+09,1,0,0,0,0,0
23709,1.6476e+09,1,0,0,0,0,0
23753,1.6476e+09,1,0,0,0,0,0
23798,1.6476e+09,1,0,0,0,0,0
23843,1.6476e+09,1,0,0,0,0,0
23888,1.6476e+09,1,0,0,0,0,0
23932,1.6476e+09,1,0,0,0,0,0
23978,1.6476e+09,1,0,0,0,0,0
24024,1.6476e+09,1,0,0,0,0,0
24068,1.6477e+09,1,0,0,0,0,0
24117,1.6477e+09,1,0,0,0,0,0
24161,1.6477e+09,1,0,0,0,0,0
24207,1.6477e+09,1,0,0,0,0,0
24252,1.6477e+09,1,0,0,0,0,0
24296,1.6477e+09,1,0,0,0,0,0
24344,1.6477e+09,1,0,0,0,0,0
24389,1.6477e+09,1,0,0,0,0,0
24435,1.6477e+09,1,0,0,0,0,0
24484,1.6477e+09,1,0,0,0,0,0
24530,1.6478e+09,1,0,0,0,0,0
24574,1.6478e+09,1,0,0,0,0,0
24616,1.6478e+09,1,0,0,0,0,0
24660,1.6478e+09,1,0,0,0,0,0
24703,1.6478e+09,1,0,0,0,0,0
24745,1.6478e+09,1,0,0,0,0,0
24789,1.6478e+09,1,0,0,0,0,0
24831,1.6478e+09,1,0,0,0,0,0
24874,1.6478e+09,1,0,0,0,0,0
24916,1.6479e+09,1,0,0,0,0,0
24962,1.6479e+09,1,0,0,0,0,0
25009,1.6479e+09,1,0,0,0,0,0
25052,1.6479e+09,1,0,0,0,0,0
25095,1.6479e+09,1,0,0,0,0,0
25137,1.6479e+09,1,0,0,0,0,0
25180,1.6479e+09,1,0,0,0,0,0
25222,1.6479e+09,1,0,0,0,0,0
25266,1.6479e+09,1,0,0,0,0,0
25309,1.6479e+09,1,0,0,0,0,0
25352,1.648e+09,1,0,0,0,0,0
25397,1.648e+09,1,0,0,0,0,0
25440,1.648e+09,1,0,0,0,0,0
25484,1.648e+09,1,0,0,0,0,0
25529,1.648e+09,1,0,0,0,0,0
25573,1.648e+09,1,0,0,0,0,0
25619,1.648e+09,1,0,0,0,0,0
25664,1.648e+09,1,0,0,0,0,0
25708,1.648e+09,1,0,0,0,0,0
25753,1.648e+09,1,0,0,0,0,0
25798,1.6481e+09,1,0,0,0,0,0
25843,1.6481e+09,1,0,0,0,0,0
25892,1.6481e+09,1,0,0,0,0,0
25937,1.6481e+09,1,0,0,0,0,0
25982,1.6481e+09,1,0,0,0,0,0
26027,1.6481e+09,1,0,0,0,0,0
26072,1.6481e+09,1,0,0,0,0,0
26116,1.6481e+09,1,0,0,0,0,0
26161,1.6481e+09,1,0,0,0,0,0
26204,1.6482e+09,1,0,0,0,0,0
26249,1.6482e+09,1,0,0,0,0,0
26295,1.6482e+09,1,0,0,0,0,0
26344,1.6482e+09,1,0,0,0,0,0
26388,1.6482e+09,1,0,0,0,0,0
26433,1.6482e+09,1,0,0,0,0,0
26478,1.6482e+09,1,0,0,0,0,0
26522,1.6482e+09,1,0,0,0,0,0
26569,1.6482e+09,1,0,0,0,0,0
26613,1.6483e+09,1,0,0,0,0,0
26658,1.6483e+09,1,0,0,0,0,0
26702,1.6483e+09,1,0,0,0,0,0
26749,1.6483e+09,1,0,0,0,0,0
26797,1.6483e+09,1,0,0,0,0,0
26843,1.6483e+09,1,0,0,0,0,0
26888,1.6483e+09,1,0,0,0,0,0
26932,1.6483e+09,1,0,0,0,0,0
26977,1.6483e+09,1,0,0,0,0,0
27021,1.6483e+09,1,0,0,0,0,0
27068,1.6484e+09,1,0,0,0,0,0
27108,1.6484e+09,1,0,0,0,0,0
27150,1.6484e+09,1,0,0,0,0,0
27193,1.6484e+09,1,0,0,0,0,0
27240,1.6484e+09,1,0,0,0,0,0
27283,1.6484e+09,1,0,0,0,0,0
27326,1.6484e+09,1,0,0,0,0,0
27372,1.6484e+09,1,0,0,0,0,0
27415,1.6484e+09,1,0,0,0,0,0
27457,1.6485e+09,1,0,0,0,0,0
27500,1.6485e+09,1,0,0,0,0,0
27543,1.6485e+09,1,0,0,0,0,0
27585,1.6485e+09,1,0,0,0,0,0
27632,1.6485e+09,1,0,0,0,0,0
27676,1.6485e+09,1,0,0,0,0,0
27719,1.6485e+09,1,0,0,0,0,0
27765,1.6485e+09,1,0,0,0,0,0
27813,1.6485e+09,1,0,0,0,0,0
27851,1.6486e+09,1,0,0,0,0,0
27895,1.6486e+09,1,0,0,0,0,0
27939,1.6486e+09,1,0,0,0,0,0
27983,1.6486e+09,1,0,0,0,0,0
28027,1.6486e+09,1,0,0,0,0,0
28077,1.6486e+09,1,0,0,0,0,0
28121,1.6486e+09,1,0,0,0,0,0
28167,1.6486e+09,1,0,0,0,0,0
28212,1.6486e+09,1,0,0,0,0,0
28256,1.6487e+09,1,0,0,0,0,0
28301,1.6487e+09,1,0,0,0,0,0
28345,1.6487e+09,1,0,0,0,0,0
28390,1.6487e+09,1,0,0,0,0,0
28436,1.6487e+09,1,0,0,0,0,0
28482,1.6487e+09,1,0,0,0,0,0
28530,1.6487e+09,1,0,0,0,0,0
28576,1.6487e+09,1,0,0,0,0,0
