LineNo,TimeUS,C,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT,RErr,ErSc
3334,1.6427e+09,0,0.03,-0.01,-0.29,0.19,0.06,-0.04,0,0,0,0.05,0,0,0.0064054
3380,1.6427e+09,0,0.03,-0.01,-0.29,0.19,0.06,-0.04,0,0,0,0.05,0,0,0.0064054
3424,1.6427e+09,0,0.03,-0.01,-0.29,0.19,0.06,-0.04,0,0,0,0.05,0,0,0.0064054
3469,1.6427e+09,0,0.03,-0.01,-0.29,0.19,0.06,-0.04,0,0,0,0.05,0,0,0.0064054
3514,1.6427e+09,0,0.03,-0.01,-0.29,0.19,0.06,-0.04,0,0,0,0.05,0,0,0.0064054
3561,1.6428e+09,0,0.03,-0.01,-0.29,0.19,0.06,0.11,0,0,0,1.02,0,0,0.0064054
3603,1.6428e+09,0,0.01,0,-0.31,0.18,0.05,0.11,0,0,0,1.02,0,0,0.0071548
3647,1.6428e+09,0,0.01,0,-0.31,0.18,0.05,0.11,0,0,0,1.02,0,0,0.0071548
3691,1.6428e+09,0,0.01,0,-0.31,0.18,0.05,0.11,0,0,0,1.02,0,0,0.0071548
3738,1.6428e+09,0,0.01,0,-0.31,0.18,0.05,0.11,0,0,0,1.02,0,0,0.0071548
3786,1.6428e+09,0,0.01,0,-0.31,0.18,0.05,0.11,0,0,0,1.02,0,0,0.0071548
3831,1.6428e+09,0,0.01,0,-0.31,0.18,0.05,0.11,0,0,0,1.02,0,0,0.0071548
3875,1.6428e+09,0,0.01,0,-0.31,0.18,0.05,0.11,0,0,0,1.02,0,0,0.0071548
3920,1.6428e+09,0,0.01,0,-0.31,0.18,0.05,0.11,0,0,0,1.02,0,0,0.0071548
3965,1.6429e+09,0,0.01,0,-0.31,0.18,0.05,-0.11,0,0,0,1.12,0,0,0.0071548
4009,1.6429e+09,0,0.01,0,-0.31,0.18,0.05,-0.11,0,0,0,1.12,0,0,0.0071548
4054,1.6429e+09,0,0.01,0,-0.31,0.18,0.05,-0.11,0,0,0,1.12,0,0,0.0071548
4098,1.6429e+09,0,0.01,0,-0.31,0.18,0.05,-0.11,0,0,0,1.12,0,0,0.0071548
4143,1.6429e+09,0,0.01,0,-0.31,0.18,0.05,-0.11,0,0,0,1.12,0,0,0.0071548
4188,1.6429e+09,0,0.01,0,-0.31,0.18,0.05,-0.11,0,0,0,1.12,0,0,0.0071548
4237,1.6429e+09,0,0.01,0,-0.31,0.18,0.05,-0.11,0,0,0,1.12,0,0,0.0071548
4282,1.6429e+09,0,0.01,0,-0.31,0.18,0.05,-0.11,0,0,0,1.12,0,0,0.0071548
4326,1.6429e+09,0,0.01,0,-0.31,0.18,0.05,-0.11,0,0,0,1.12,0,0,0.0071548
4371,1.6429e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,1.12,0,0,0.0023032
4413,1.643e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,0.23,0,0,0.0023032
4456,1.643e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,0.23,0,0,0.0023032
4500,1.643e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,0.23,0,0,0.0023032
4542,1.643e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,0.23,0,0,0.0023032
4585,1.643e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,0.23,0,0,0.0023032
4627,1.643e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,0.23,0,0,0.0023032
4676,1.643e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,0.23,0,0,0.0023032
4719,1.643e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,0.23,0,0,0.0023032
4762,1.643e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,0.23,0,0,0.0023032
4805,1.6431e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,0.23,0,0,0.0023032
4847,1.6431e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,1.2,0,0,0.0023032
4890,1.6431e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,1.2,0,0,0.0023032
4933,1.6431e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,1.2,0,0,0.0023032
4976,1.6431e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,1.2,0,0,0.0023032
5019,1.6431e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,1.2,0,0,0.0023032
5062,1.6431e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,1.2,0,0,0.0023032
5109,1.6431e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,1.2,0,0,0.0023032
5152,1.6431e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,1.2,0,0,0.0023032
5195,1.6431e+09,0,0,-0.02,-0.16,0.18,0.06,-0.03,0,0,0,1.2,0,0,0.0023032
5233,1.6432e+09,0,0.01,0,-0.29,0.19,0.05,-0.03,0,0,0,1.2,0,0,0.0061529
5277,1.6432e+09,0,0.01,0,-0.29,0.19,0.05,0.02,0,0,0,1.46,0,0,0.0061529
5322,1.6432e+09,0,0.01,0,-0.29,0.19,0.05,0.02,0,0,0,1.46,0,0,0.0061529
5366,1.6432e+09,0,0.01,0,-0.29,0.19,0.05,0.02,0,0,0,1.46,0,0,0.0061529
5411,1.6432e+09,0,0.01,0,-0.29,0.19,0.05,0.02,0,0,0,1.46,0,0,0.0061529
5455,1.6432e+09,0,0.01,0,-0.29,0.19,0.05,0.02,0,0,0,1.46,0,0,0.0061529
5500,1.6432e+09,0,0.01,0,-0.29,0.19,0.05,0.02,0,0,0,1.46,0,0,0.0061529
5549,1.6432e+09,0,0.01,0,-0.29,0.19,0.05,0.02,0,0,0,1.46,0,0,0.0061529
5594,1.6432e+09,0,0.01,0,-0.29,0.19,0.05,0.02,0,0,0,1.46,0,0,0.0061529
5638,1.6432e+09,0,0.01,0,-0.29,0.19,0.05,0.02,0,0,0,1.46,0,0,0.0061529
5683,1.6433e+09,0,0.01,0,-0.29,0.19,0.05,0,0,0,0,1.46,0,0,0.0061529
5728,1.6433e+09,0,0.01,0,-0.29,0.19,0.05,0,0,0,0,0.76,0,0,0.0061529
5772,1.6433e+09,0,0.01,0,-0.29,0.19,0.05,0,0,0,0,0.76,0,0,0.0061529
5818,1.6433e+09,0,0.01,0,-0.29,0.19,0.05,0,0,0,0,0.76,0,0,0.0061529
5865,1.6433e+09,0,0.01,0,-0.29,0.19,0.05,0,0,0,0,0.76,0,0,0.0061529
5910,1.6433e+09,0,0.01,0,-0.29,0.19,0.05,0,0,0,0,0.76,0,0,0.0061529
5954,1.6433e+09,0,0.01,0,-0.29,0.19,0.05,0,0,0,0,0.76,0,0,0.0061529
6004,1.6433e+09,0,0.01,0,-0.29,0.19,0.05,0,0,0,0,0.76,0,0,0.0061529
6048,1.6433e+09,0,0.01,0,-0.29,0.19,0.05,0,0,0,0,0.76,0,0,0.0061529
6091,1.6434e+09,0,0.01,-0.03,-0.22,0.19,0.06,0,0,0,0,0.76,0,0,0.0039703
6135,1.6434e+09,0,0.01,-0.03,-0.22,0.19,0.06,0,0,0,0,0.76,0,0,0.0039703
6180,1.6434e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.11,0,0,0,0.07,0,0,0.0039703
6227,1.6434e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.11,0,0,0,0.07,0,0,0.0039703
6272,1.6434e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.11,0,0,0,0.07,0,0,0.0039703
6316,1.6434e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.11,0,0,0,0.07,0,0,0.0039703
6361,1.6434e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.11,0,0,0,0.07,0,0,0.0039703
6408,1.6434e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.11,0,0,0,0.07,0,0,0.0039703
6455,1.6434e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.11,0,0,0,0.07,0,0,0.0039703
6499,1.6434e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.11,0,0,0,0.07,0,0,0.0039703
6543,1.6435e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.11,0,0,0,0.07,0,0,0.0039703
6591,1.6435e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.3,0,0,0,0.07,0,0,0.0039703
6635,1.6435e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.3,0,0,0,2.87,0,0,0.0039703
6680,1.6435e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.3,0,0,0,2.87,0,0,0.0039703
6725,1.6435e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.3,0,0,0,2.87,0,0,0.0039703
6770,1.6435e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.3,0,0,0,2.87,0,0,0.0039703
6815,1.6435e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.3,0,0,0,2.87,0,0,0.0039703
6863,1.6435e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.3,0,0,0,2.87,0,0,0.0039703
6910,1.6435e+09,0,0.01,-0.03,-0.22,0.19,0.06,-0.3,0,0,0,2.87,0,0,0.0039703
6955,1.6436e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.3,0,0,0,2.87,0,0,0.0054674
6997,1.6436e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.3,0,0,0,2.87,0,0,0.0054674
7045,1.6436e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.13,0,0,0,0.32,0,0,0.0054674
7088,1.6436e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.13,0,0,0,0.32,0,0,0.0054674
7130,1.6436e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.13,0,0,0,0.32,0,0,0.0054674
7174,1.6436e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.13,0,0,0,0.32,0,0,0.0054674
7217,1.6436e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.13,0,0,0,0.32,0,0,0.0054674
7263,1.6436e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.13,0,0,0,0.32,0,0,0.0054674
7306,1.6436e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.13,0,0,0,0.32,0,0,0.0054674
7349,1.6437e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.13,0,0,0,0.32,0,0,0.0054674
7394,1.6437e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.13,0,0,0,0.32,0,0,0.0054674
7436,1.6437e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.13,0,0,0,0.32,0,0,0.0054674
7476,1.6437e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.34,0,0,0,2.52,0,0,0.0054674
7518,1.6437e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.34,0,0,0,2.52,0,0,0.0054674
7562,1.6437e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.34,0,0,0,2.52,0,0,0.0054674
7605,1.6437e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.34,0,0,0,2.52,0,0,0.0054674
7648,1.6437e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.34,0,0,0,2.52,0,0,0.0054674
7700,1.6437e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.34,0,0,0,2.52,0,0,0.0054674
7744,1.6437e+09,0,0.01,-0.02,-0.27,0.19,0.05,-0.34,0,0,0,2.52,0,0,0.0054674
7786,1.6438e+09,0,0,-0.01,-0.3,0.19,0.05,-0.34,0,0,0,2.52,0,0,0.0067273
7832,1.6438e+09,0,0,-0.01,-0.3,0.19,0.05,-0.34,0,0,0,2.52,0,0,0.0067273
7877,1.6438e+09,0,0,-0.01,-0.3,0.19,0.05,-0.34,0,0,0,2.52,0,0,0.0067273
7924,1.6438e+09,0,0,-0.01,-0.3,0.19,0.05,-0.18,0,0,0,1.42,0,0,0.0067273
7968,1.6438e+09,0,0,-0.01,-0.3,0.19,0.05,-0.18,0,0,0,1.42,0,0,0.0067273
8013,1.6438e+09,0,0,-0.01,-0.3,0.19,0.05,-0.18,0,0,0,1.42,0,0,0.0067273
8057,1.6438e+09,0,0,-0.01,-0.3,0.19,0.05,-0.18,0,0,0,1.42,0,0,0.0067273
8102,1.6438e+09,0,0,-0.01,-0.3,0.19,0.05,-0.18,0,0,0,1.42,0,0,0.0067273
8152,1.6438e+09,0,0,-0.01,-0.3,0.19,0.05,-0.18,0,0,0,1.42,0,0,0.0067273
8196,1.6439e+09,0,0,-0.01,-0.3,0.19,0.05,-0.18,0,0,0,1.42,0,0,0.0067273
8242,1.6439e+09,0,0,-0.01,-0.3,0.19,0.05,-0.18,0,0,0,1.42,0,0,0.0067273
8286,1.6439e+09,0,0,-0.01,-0.3,0.19,0.05,-0.18,0,0,0,1.42,0,0,0.0067273
8332,1.6439e+09,0,0,-0.01,-0.3,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0067273
8376,1.6439e+09,0,0,-0.01,-0.3,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0067273
8421,1.6439e+09,0,0,-0.01,-0.3,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0067273
8466,1.6439e+09,0,0,-0.01,-0.3,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0067273
8511,1.6439e+09,0,0,-0.01,-0.3,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0067273
8556,1.6439e+09,0,0,-0.01,-0.3,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0067273
8604,1.6439e+09,0,0,-0.01,-0.3,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0067273
8648,1.644e+09,0,-0.03,0,-0.24,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0046283
8689,1.644e+09,0,-0.03,0,-0.24,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0046283
8734,1.644e+09,0,-0.03,0,-0.24,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0046283
8780,1.644e+09,0,-0.03,0,-0.24,0.19,0.05,-0.21,0,0,0,0.07,0,0,0.0046283
8821,1.644e+09,0,-0.03,0,-0.24,0.19,0.05,-0.25,0,0,0,1.07,0,0,0.0046283
8867,1.644e+09,0,-0.03,0,-0.24,0.19,0.05,-0.25,0,0,0,1.07,0,0,0.0046283
8911,1.644e+09,0,-0.03,0,-0.24,0.19,0.05,-0.25,0,0,0,1.07,0,0,0.0046283
8955,1.644e+09,0,-0.03,0,-0.24,0.19,0.05,-0.25,0,0,0,1.07,0,0,0.0046283
9001,1.644e+09,0,-0.03,0,-0.24,0.19,0.05,-0.25,0,0,0,1.07,0,0,0.0046283
9049,1.644e+09,0,-0.03,0,-0.24,0.19,0.05,-0.25,0,0,0,1.07,0,0,0.0046283
9095,1.6441e+09,0,-0.03,0,-0.24,0.19,0.05,-0.25,0,0,0,1.07,0,0,0.0046283
9139,1.6441e+09,0,-0.03,0,-0.24,0.19,0.05,-0.25,0,0,0,1.07,0,0,0.0046283
9184,1.6441e+09,0,-0.03,0,-0.24,0.19,0.05,-0.25,0,0,0,1.07,0,0,0.0046283
9228,1.6441e+09,0,-0.03,0,-0.24,0.19,0.05,-0.4,0,0,0,0.16,0,0,0.0046283
9273,1.6441e+09,0,-0.03,0,-0.24,0.19,0.05,-0.4,0,0,0,0.16,0,0,0.0046283
9318,1.6441e+09,0,-0.03,0,-0.24,0.19,0.05,-0.4,0,0,0,0.16,0,0,0.0046283
9362,1.6441e+09,0,-0.03,0,-0.24,0.19,0.05,-0.4,0,0,0,0.16,0,0,0.0046283
9407,1.6441e+09,0,-0.03,0,-0.24,0.19,0.05,-0.4,0,0,0,0.16,0,0,0.0046283
9452,1.6441e+09,0,-0.03,0,-0.24,0.19,0.05,-0.4,0,0,0,0.16,0,0,0.0046283
9501,1.6441e+09,0,-0.03,0,-0.24,0.19,0.05,-0.4,0,0,0,0.16,0,0,0.0046283
9547,1.6442e+09,0,-0.02,0,-0.22,0.19,0.06,-0.4,0,0,0,0.16,0,0,0.0037025
9590,1.6442e+09,0,-0.02,0,-0.22,0.19,0.06,-0.4,0,0,0,0.16,0,0,0.0037025
9633,1.6442e+09,0,-0.02,0,-0.22,0.19,0.06,-0.33,0,0,0,1.41,0,0,0.0037025
9675,1.6442e+09,0,-0.02,0,-0.22,0.19,0.06,-0.33,0,0,0,1.41,0,0,0.0037025
9720,1.6442e+09,0,-0.02,0,-0.22,0.19,0.06,-0.33,0,0,0,1.41,0,0,0.0037025
9762,1.6442e+09,0,-0.02,0,-0.22,0.19,0.06,-0.33,0,0,0,1.41,0,0,0.0037025
9805,1.6442e+09,0,-0.02,0,-0.22,0.19,0.06,-0.33,0,0,0,1.41,0,0,0.0037025
9848,1.6442e+09,0,-0.02,0,-0.22,0.19,0.06,-0.33,0,0,0,1.41,0,0,0.0037025
9893,1.6442e+09,0,-0.02,0,-0.22,0.19,0.06,-0.33,0,0,0,1.41,0,0,0.0037025
9937,1.6443e+09,0,-0.02,0,-0.22,0.19,0.06,-0.33,0,0,0,1.41,0,0,0.0037025
9980,1.6443e+09,0,-0.02,0,-0.22,0.19,0.06,-0.33,0,0,0,1.41,0,0,0.0037025
10023,1.6443e+09,0,-0.02,0,-0.22,0.19,0.06,-0.33,0,0,0,1.41,0,0,0.0037025
10067,1.6443e+09,0,-0.02,0,-0.22,0.19,0.06,-0.46,0,0,0,1.41,0,0,0.0037025
10110,1.6443e+09,0,-0.02,0,-0.22,0.19,0.06,-0.46,0,0,0,1.43,0,0,0.0037025
10153,1.6443e+09,0,-0.02,0,-0.22,0.19,0.06,-0.46,0,0,0,1.43,0,0,0.0037025
10197,1.6443e+09,0,-0.02,0,-0.22,0.19,0.06,-0.46,0,0,0,1.43,0,0,0.0037025
10240,1.6443e+09,0,-0.02,0,-0.22,0.19,0.06,-0.46,0,0,0,1.43,0,0,0.0037025
10284,1.6443e+09,0,-0.02,0,-0.22,0.19,0.06,-0.46,0,0,0,1.43,0,0,0.0037025
10328,1.6444e+09,0,-0.04,0,-0.15,0.18,0.06,-0.46,0,0,0,1.43,0,0,0.0021867
10372,1.6444e+09,0,-0.04,0,-0.15,0.18,0.06,-0.46,0,0,0,1.43,0,0,0.0021867
10417,1.6444e+09,0,-0.04,0,-0.15,0.18,0.06,-0.46,0,0,0,1.43,0,0,0.0021867
10463,1.6444e+09,0,-0.04,0,-0.15,0.18,0.06,-0.46,0,0,0,1.43,0,0,0.0021867
10507,1.6444e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
10552,1.6444e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
10596,1.6444e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
10641,1.6444e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
10686,1.6444e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
10731,1.6444e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
10780,1.6445e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
10825,1.6445e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
10870,1.6445e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
10914,1.6445e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
10959,1.6445e+09,0,-0.04,0,-0.15,0.18,0.06,-0.32,0,0,0,2.57,0,0,0.0021867
11004,1.6445e+09,0,-0.04,0,-0.15,0.18,0.06,-0.5,0,0,0,2.57,0,0,0.0021867
11048,1.6445e+09,0,-0.04,0,-0.15,0.18,0.06,-0.5,0,0,0,0.94,0,0,0.0021867
11094,1.6445e+09,0,-0.04,0,-0.15,0.18,0.06,-0.5,0,0,0,0.94,0,0,0.0021867
11139,1.6445e+09,0,-0.04,0,-0.15,0.18,0.06,-0.5,0,0,0,0.94,0,0,0.0021867
11186,1.6446e+09,0,-0.06,0,-0.2,0.18,0.06,-0.5,0,0,0,0.94,0,0,0.0033561
11231,1.6446e+09,0,-0.06,0,-0.2,0.18,0.06,-0.5,0,0,0,0.94,0,0,0.0033561
11276,1.6446e+09,0,-0.06,0,-0.2,0.18,0.06,-0.5,0,0,0,0.94,0,0,0.0033561
11322,1.6446e+09,0,-0.06,0,-0.2,0.18,0.06,-0.5,0,0,0,0.94,0,0,0.0033561
11366,1.6446e+09,0,-0.06,0,-0.2,0.18,0.06,-0.5,0,0,0,0.94,0,0,0.0033561
11414,1.6446e+09,0,-0.06,0,-0.2,0.18,0.06,-0.46,0,0,0,0.96,0,0,0.0033561
11460,1.6446e+09,0,-0.06,0,-0.2,0.18,0.06,-0.46,0,0,0,0.96,0,0,0.0033561
11505,1.6446e+09,0,-0.06,0,-0.2,0.18,0.06,-0.46,0,0,0,0.96,0,0,0.0033561
11550,1.6446e+09,0,-0.06,0,-0.2,0.18,0.06,-0.46,0,0,0,0.96,0,0,0.0033561
11595,1.6446e+09,0,-0.06,0,-0.2,0.18,0.06,-0.46,0,0,0,0.96,0,0,0.0033561
11640,1.6447e+09,0,-0.06,0,-0.2,0.18,0.06,-0.46,0,0,0,0.96,0,0,0.0033561
11689,1.6447e+09,0,-0.06,0,-0.2,0.18,0.06,-0.46,0,0,0,0.96,0,0,0.0033561
11734,1.6447e+09,0,-0.06,0,-0.2,0.18,0.06,-0.46,0,0,0,0.96,0,0,0.0033561
11779,1.6447e+09,0,-0.06,0,-0.2,0.18,0.06,-0.46,0,0,0,0.96,0,0,0.0033561
11823,1.6447e+09,0,-0.06,0,-0.2,0.18,0.06,-0.46,0,0,0,0.96,0,0,0.0033561
11865,1.6447e+09,0,-0.06,0,-0.2,0.18,0.06,-0.27,0,0,0,0.23,0,0,0.0033561
11910,1.6447e+09,0,-0.06,0,-0.2,0.18,0.06,-0.27,0,0,0,0.23,0,0,0.0033561
11956,1.6447e+09,0,-0.06,0,-0.2,0.18,0.06,-0.27,0,0,0,0.23,0,0,0.0033561
12000,1.6447e+09,0,-0.06,0,-0.2,0.18,0.06,-0.27,0,0,0,0.23,0,0,0.0033561
