LineNo,TimeUS,Id,Pri,Total,Free,Name
4660,1.643e+09,7,177,1360,872,0
15416,1.6456e+09,7,177,1360,872,0
25767,1.6481e+09,7,177,1360,872,0
36349,1.6506e+09,7,177,1360,872,0
46963,1.6532e+09,7,177,1360,872,0
57283,1.6558e+09,7,177,1360,872,0
67852,1.6584e+09,7,177,1360,872,0
77839,1.6609e+09,7,177,1360,872,0
88163,1.6634e+09,7,177,1360,872,0
98825,1.666e+09,7,177,1360,872,0
1.0917e+05,1.6686e+09,7,177,1360,872,0
1.1948e+05,1.6711e+09,7,177,1360,872,0
1.2992e+05,1.6737e+09,7,177,1360,872,0
1.4033e+05,1.6763e+09,7,177,1360,872,0
1.508e+05,1.6788e+09,7,177,1360,872,0
1.61e+05,1.6814e+09,7,177,1360,872,0
1.7121e+05,1.6839e+09,7,177,1360,872,0
1.8179e+05,1.6865e+09,7,177,1360,872,0
1.9202e+05,1.6891e+09,7,177,1360,872,0
2.021e+05,1.6916e+09,7,177,1360,872,0
2.1223e+05,1.6941e+09,7,177,1360,872,0
2.2233e+05,1.6966e+09,7,177,1360,872,0
2.3277e+05,1.6992e+09,7,177,1360,872,0
2.4327e+05,1.7018e+09,7,177,1360,872,0
2.5378e+05,1.7044e+09,7,177,1360,872,0
2.6386e+05,1.7069e+09,7,177,1360,872,0
2.7388e+05,1.7094e+09,7,177,1360,872,0
2.8451e+05,1.712e+09,7,177,1360,872,0
2.949e+05,1.7146e+09,7,177,1360,872,0
3.054e+05,1.7172e+09,7,177,1360,872,0
3.1532e+05,1.7197e+09,7,177,1360,872,0
3.2572e+05,1.7223e+09,7,177,1360,872,0
3.3583e+05,1.7248e+09,7,177,1360,872,0
3.4588e+05,1.7273e+09,7,177,1360,872,0
3.5642e+05,1.7299e+09,7,177,1360,872,0
3.6672e+05,1.7325e+09,7,177,1360,872,0
3.7676e+05,1.7349e+09,7,177,1360,872,0
3.8743e+05,1.7376e+09,7,177,1360,872,0
3.9774e+05,1.7401e+09,7,177,1360,872,0
4.0792e+05,1.7427e+09,7,177,1360,872,0
4.1896e+05,1.7454e+09,7,177,1360,872,0
4.2892e+05,1.7479e+09,7,177,1360,872,0
4.3929e+05,1.7504e+09,7,177,1360,872,0
4.4958e+05,1.7529e+09,7,177,1360,872,0
4.598e+05,1.7554e+09,7,177,1360,872,0
4.7004e+05,1.7579e+09,7,177,1360,872,0
4.8e+05,1.7603e+09,7,177,1360,872,0
4.9078e+05,1.7629e+09,7,177,1360,872,0
5.0151e+05,1.7654e+09,7,177,1360,872,0
5.1208e+05,1.768e+09,7,177,1360,872,0
5.2255e+05,1.7705e+09,7,177,1360,872,0
5.3292e+05,1.773e+09,7,177,1360,872,0
5.4322e+05,1.7755e+09,7,177,1360,872,0
