LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
299,1.6419e+09,-0.20486,-0.0016774,-0.20318,-0.027429,0,-0.00052471,0,1,0,1
527,1.6419e+09,-0.2088,0.0010109,-0.20982,-0.028325,0,-0.00031541,0,1,0,1
979,1.642e+09,-0.21674,-5.5657e-05,-0.21668,-0.029252,0,-0.00059154,0,1,0,1
1093,1.6421e+09,-0.21951,-0.00065138,-0.21885,-0.029545,0,-5.0337e-05,0,1,0,1
1200,1.6422e+09,-0.22439,-0.0012558,-0.22314,-0.030124,0,-0.00038196,0,1,0,1
1311,1.6422e+09,-0.22621,-0.00013956,-0.22608,-0.03052,0,-0.00041901,0,1,0,1
1490,1.6423e+09,-0.22636,0.00081434,-0.22718,-0.030669,0,-0.00062393,0,1,0,1
1661,1.6423e+09,-0.22598,0.00065877,-0.22663,-0.030596,0,-1.6972e-05,0,1,0,1
1672,1.6423e+09,-0.22499,0.00089425,-0.22588,-0.030494,0,0.00030901,0,1,0,1
1716,1.6423e+09,-0.22382,-0.00041157,-0.22341,-0.03016,0,0.00078535,0,1,0,1
1761,1.6423e+09,-0.22265,0.0016567,-0.2243,-0.030281,0,0.00018965,0,1,0,1
1805,1.6423e+09,-0.22145,0.00050228,-0.22195,-0.029963,0,0.00078594,0,1,0,1
1850,1.6423e+09,-0.22015,-0.0020574,-0.21809,-0.029442,0,0.0010981,0,1,0,1
1897,1.6424e+09,-0.21881,3.6586e-05,-0.21885,-0.029544,0,4.7585e-05,0,1,0,1
1942,1.6424e+09,-0.21692,-0.0011061,-0.21581,-0.029135,0,0.00083826,0,1,0,1
1984,1.6424e+09,-0.21566,-0.00055998,-0.2151,-0.029038,0,0.00017104,0,1,0,1
2032,1.6424e+09,-0.21448,0.00027767,-0.21476,-0.028993,0,0.00021486,0,1,0,1
2075,1.6424e+09,-0.21332,0.00052584,-0.21385,-0.02887,0,0.00043175,0,1,0,1
2117,1.6424e+09,-0.21216,7.4968e-05,-0.21224,-0.028652,0,0.0005955,0,1,0,1
2163,1.6424e+09,-0.21069,0.00050841,-0.2112,-0.028512,0,0.00026063,0,1,0,1
2207,1.6424e+09,-0.20955,0.00084162,-0.21039,-0.028403,0,0.0003261,0,1,0,1
2249,1.6425e+09,-0.20845,0.0025868,-0.21103,-0.028489,0,3.2432e-05,0,1,0,1
2293,1.6425e+09,-0.2073,0.0010563,-0.20836,-0.028129,0,0.00068907,0,1,0,1
2335,1.6425e+09,-0.20611,-0.00042742,-0.20568,-0.027767,0,0.00099865,0,1,0,1
2378,1.6425e+09,-0.20484,-0.0010896,-0.20375,-0.027507,0,0.00077782,0,1,0,1
2421,1.6425e+09,-0.20358,-0.00021893,-0.20336,-0.027454,0,0.00026497,0,1,0,1
2467,1.6425e+09,-0.2023,-0.0014557,-0.20085,-0.027115,0,0.00066839,0,1,0,1
2511,1.6425e+09,-0.20106,0.0008921,-0.20195,-0.027263,0,5.9524e-05,0,1,0,1
2553,1.6425e+09,-0.19984,0.00074157,-0.20058,-0.027078,0,0.00047159,0,1,0,1
2596,1.6425e+09,-0.19857,-0.0017906,-0.19678,-0.026565,0,0.00095934,0,1,0,1
2641,1.6425e+09,-0.19727,0.00045186,-0.19772,-0.026692,0,-9.8819e-05,0,1,0,1
2687,1.6426e+09,-0.19551,-0.0010377,-0.19447,-0.026254,0,0.00069765,0,1,0,1
2732,1.6426e+09,-0.19452,0.0026659,-0.19718,-0.02662,0,-0.00039521,0,1,0,1
2777,1.6426e+09,-0.19348,0.00073958,-0.19422,-0.026219,0,0.00083441,0,1,0,1
2822,1.6426e+09,-0.19238,9.3665e-05,-0.19247,-0.025983,0,0.00067737,0,1,0,1
2871,1.6426e+09,-0.19123,0.00093188,-0.19216,-0.025942,0,0.00018195,0,1,0,1
2915,1.6426e+09,-0.19003,-0.0021631,-0.18787,-0.025362,0,0.0009309,0,1,0,1
2962,1.6426e+09,-0.1888,-0.00056822,-0.18823,-0.025411,0,0.00028633,0,1,0,1
3006,1.6426e+09,-0.18757,-0.00034685,-0.18723,-0.025275,0,0.00029673,0,1,0,1
3051,1.6426e+09,-0.18632,-0.00061614,-0.1857,-0.02507,0,0.00039652,0,1,0,1
3095,1.6427e+09,-0.18509,0.00067141,-0.18576,-0.025078,0,0.00023115,0,1,0,1
3140,1.6427e+09,-0.18388,0.00036233,-0.18424,-0.024872,0,0.00045334,0,1,0,1
3185,1.6427e+09,-0.18265,-0.00047426,-0.18217,-0.024594,0,0.00075954,0,1,0,1
3229,1.6427e+09,-0.18141,0.00022534,-0.18164,-0.024521,0,0.00029168,0,1,0,1
3276,1.6427e+09,-0.18022,0.0011975,-0.18142,-0.024491,0,0.00027238,0,1,0,1
3326,1.6427e+09,-0.17903,-0.0010283,-0.178,-0.02403,0,0.0010186,0,1,0,1
3372,1.6427e+09,-0.17783,0.00019621,-0.17803,-0.024034,0,0.00038288,0,1,0,1
3416,1.6427e+09,-0.17664,-0.00099754,-0.17564,-0.023711,0,0.000762,0,1,0,1
3461,1.6427e+09,-0.17542,-0.0012789,-0.17414,-0.023509,0,0.00057729,0,1,0,1
3506,1.6427e+09,-0.17417,-0.0014778,-0.17269,-0.023313,0,0.00040061,0,1,0,1
3553,1.6428e+09,-0.17267,-0.00068206,-0.17199,-0.023218,0,2.6269e-05,0,1,0,1
3595,1.6428e+09,-0.17162,-0.00096167,-0.17066,-0.023039,0,0.00057619,0,1,0,1
3639,1.6428e+09,-0.17043,-0.00016445,-0.17027,-0.022986,0,3.5492e-05,0,1,0,1
3683,1.6428e+09,-0.16927,0.0017381,-0.17101,-0.023086,0,-0.00019196,0,1,0,1
3730,1.6428e+09,-0.16812,0.00048534,-0.16861,-0.022762,0,0.00049999,0,1,0,1
3778,1.6428e+09,-0.167,0.0024423,-0.16944,-0.022875,0,-1.5469e-05,0,1,0,1
3823,1.6428e+09,-0.16587,0.0006469,-0.16652,-0.02248,0,0.0006031,0,1,0,1
3867,1.6428e+09,-0.16474,0.0016983,-0.16644,-0.022469,0,0.00026573,0,1,0,1
3912,1.6428e+09,-0.16359,0.0001851,-0.16377,-0.022109,0,0.00073497,0,1,0,1
3957,1.6429e+09,-0.16233,-0.0015171,-0.16082,-0.02171,0,0.00061739,0,1,0,1
4001,1.6429e+09,-0.16106,-0.0024864,-0.15858,-0.021408,0,0.00081355,0,1,0,1
4046,1.6429e+09,-0.15975,-0.003222,-0.15653,-0.021132,0,0.00081937,0,1,0,1
4090,1.6429e+09,-0.15848,-0.00037351,-0.1581,-0.021344,0,-2.4536e-05,0,1,0,1
4135,1.6429e+09,-0.15725,0.0013618,-0.15862,-0.021413,0,-0.00031337,0,1,0,1
4180,1.6429e+09,-0.15603,-0.001757,-0.15427,-0.020827,0,0.00090742,0,1,0,1
4229,1.6429e+09,-0.15479,0.00075184,-0.15554,-0.020998,0,-0.00017027,0,1,0,1
4274,1.6429e+09,-0.15361,0.0021006,-0.15571,-0.021021,0,-0.00018579,0,1,0,1
4318,1.6429e+09,-0.15246,0.00085581,-0.15332,-0.020698,0,0.00053247,0,1,0,1
4363,1.6429e+09,-0.15119,0.00050519,-0.15169,-0.020479,0,0.00029499,0,1,0,1
4405,1.643e+09,-0.15027,-0.00072758,-0.14954,-0.020188,0,0.00066287,0,1,0,1
4448,1.643e+09,-0.14907,-0.0041041,-0.14497,-0.01957,0,0.0013987,0,1,0,1
4492,1.643e+09,-0.14775,-0.0023304,-0.14542,-0.019631,0,0.00022179,0,1,0,1
4534,1.643e+09,-0.14648,0.00025627,-0.14674,-0.01981,0,-0.00017683,0,1,0,1
4577,1.643e+09,-0.1452,-0.0025028,-0.14269,-0.019264,0,0.00078688,0,1,0,1
4619,1.643e+09,-0.14394,-3.2614e-05,-0.14391,-0.019428,0,5.1391e-05,0,1,0,1
4668,1.643e+09,-0.14271,0.0016603,-0.14437,-0.01949,0,-0.00038456,0,1,0,1
4711,1.643e+09,-0.1415,-0.0003154,-0.14118,-0.01906,0,0.00049198,0,1,0,1
4754,1.643e+09,-0.14032,0.0012676,-0.14159,-0.019115,0,0.00022266,0,1,0,1
4797,1.6431e+09,-0.13916,0.001677,-0.14084,-0.019013,0,0.00010871,0,1,0,1
4839,1.6431e+09,-0.13855,-0.00076652,-0.13778,-0.0186,0,0.00095398,0,1,0,1
4882,1.6431e+09,-0.13838,0.00015087,-0.13853,-0.018701,0,0.00020199,0,1,0,1
4925,1.6431e+09,-0.13834,-0.00035102,-0.13799,-0.018629,0,0.00032896,0,1,0,1
4968,1.6431e+09,-0.13831,-0.00039335,-0.13791,-0.018618,0,-5.5974e-05,0,1,0,1
5011,1.6431e+09,-0.13828,-0.0020386,-0.13624,-0.018393,0,0.00055178,0,1,0,1
5054,1.6431e+09,-0.13824,-6.1437e-05,-0.13818,-0.018654,0,-0.00038717,0,1,0,1
5101,1.6431e+09,-0.13823,-0.00064318,-0.13759,-0.018574,0,7.3125e-05,0,1,0,1
5144,1.6431e+09,-0.13819,-0.0010025,-0.13719,-0.018521,0,7.6823e-05,0,1,0,1
5187,1.6431e+09,-0.13814,-0.0016644,-0.13648,-0.018425,0,0.0002159,0,1,0,1
5225,1.6432e+09,-0.13809,-0.0011662,-0.13692,-0.018485,0,-0.00017953,0,1,0,1
5269,1.6432e+09,-0.13805,-0.00041539,-0.13764,-0.018581,0,-0.00010819,0,1,0,1
5314,1.6432e+09,-0.13806,0.00063602,-0.13869,-0.018724,0,-0.00030447,0,1,0,1
5358,1.6432e+09,-0.1381,0.0012291,-0.13933,-0.01881,0,-0.00027593,0,1,0,1
5403,1.6432e+09,-0.13816,0.0004839,-0.13865,-0.018717,0,0.00016199,0,1,0,1
5447,1.6432e+09,-0.13822,-0.00035409,-0.13787,-0.018612,0,0.00042377,0,1,0,1
5492,1.6432e+09,-0.13825,0.00054605,-0.13879,-0.018737,0,-0.00013942,0,1,0,1
5541,1.6432e+09,-0.13824,-0.0014079,-0.13683,-0.018473,0,0.00030206,0,1,0,1
5586,1.6432e+09,-0.13825,0.00050106,-0.13875,-0.018731,0,-0.00033624,0,1,0,1
5630,1.6432e+09,-0.13826,-0.0005454,-0.13771,-0.018591,0,0.00015706,0,1,0,1
5675,1.6433e+09,-0.13822,-0.0010311,-0.13719,-0.01852,0,-9.6239e-05,0,1,0,1
5720,1.6433e+09,-0.13824,-0.0012644,-0.13697,-0.018491,0,0.00054737,0,1,0,1
5764,1.6433e+09,-0.1382,0.00064133,-0.13885,-0.018744,0,-0.00063382,0,1,0,1
5810,1.6433e+09,-0.13826,0.0025312,-0.1408,-0.019007,0,-0.00058369,0,1,0,1
5857,1.6433e+09,-0.13836,0.0019215,-0.14028,-0.018938,0,-2.2641e-06,0,1,0,1
5902,1.6433e+09,-0.13842,-0.0002325,-0.13819,-0.018655,0,0.0003888,0,1,0,1
5946,1.6433e+09,-0.13846,0.00077791,-0.13924,-0.018797,0,-0.00012209,0,1,0,1
5996,1.6433e+09,-0.13856,-0.00070676,-0.13785,-0.01861,0,0.00084278,0,1,0,1
6040,1.6433e+09,-0.13862,-0.00095783,-0.13766,-0.018584,0,0.00056897,0,1,0,1
6083,1.6434e+09,-0.13864,-0.0095095,-0.12914,-0.017433,0,0.0040408,0,1,0,1
6127,1.6434e+09,-0.1388,-0.0064901,-0.13231,-0.017862,0,0.0034816,0,1,0,1
6172,1.6434e+09,-0.13888,-0.0027523,-0.13613,-0.018378,0,0.0019292,0,1,0,1
6219,1.6434e+09,-0.13896,-0.0075154,-0.13144,-0.017745,0,0.0039868,0,1,0,1
6264,1.6434e+09,-0.13922,-0.0035651,-0.13565,-0.018313,0,0.003813,0,1,0,1
6308,1.6434e+09,-0.13921,-0.0029374,-0.13627,-0.018397,0,0.0012995,0,1,0,1
6353,1.6434e+09,-0.13919,-0.017809,-0.12138,-0.016386,0,0.0071193,0,1,0,1
6400,1.6434e+09,-0.13912,-0.0062247,-0.1329,-0.017941,0,0.0027552,0,1,0,1
6447,1.6434e+09,-0.13871,-0.0076066,-0.1311,-0.017699,0,-8.7159e-05,0,1,0,1
6491,1.6434e+09,-0.13859,0.0037427,-0.14234,-0.019215,0,-0.0023936,0,1,0,1
6535,1.6435e+09,-0.13847,0.013613,-0.15208,-0.020531,0,-0.0068502,0,1,0,1
6583,1.6435e+09,-0.13862,0.012166,-0.15078,-0.020356,0,-0.0054685,0,1,0,1
6627,1.6435e+09,-0.13871,-0.0053684,-0.13334,-0.018,0,0.0020501,0,1,0,1
6672,1.6435e+09,-0.13902,-0.022795,-0.11622,-0.01569,0,0.011344,0,1,0,1
6717,1.6435e+09,-0.13918,-0.00011578,-0.13906,-0.018774,0,0.0017708,0,1,0,1
6762,1.6435e+09,-0.13926,0.0041839,-0.14344,-0.019365,0,-0.0004961,0,1,0,1
6807,1.6435e+09,-0.13933,0.010997,-0.15033,-0.020294,0,-0.0038728,0,1,0,1
6855,1.6435e+09,-0.13937,-0.0039728,-0.13539,-0.018278,0,0.0015212,0,1,0,1
6902,1.6435e+09,-0.13934,-0.018771,-0.12057,-0.016277,0,0.0070393,0,1,0,1
6947,1.6436e+09,-0.13909,-0.0073972,-0.1317,-0.017779,0,0.00041601,0,1,0,1
6989,1.6436e+09,-0.13898,0.00051224,-0.13949,-0.018831,0,0.00063971,0,1,0,1
7037,1.6436e+09,-0.13897,-0.0020874,-0.13688,-0.018479,0,0.00057894,0,1,0,1
7080,1.6436e+09,-0.13911,0.009799,-0.14891,-0.020103,0,-0.0031545,0,1,0,1
7122,1.6436e+09,-0.1391,9.2642e-05,-0.13919,-0.018791,0,-0.00042618,0,1,0,1
7166,1.6436e+09,-0.13893,-0.0092375,-0.12969,-0.017509,0,0.0019477,0,1,0,1
7209,1.6436e+09,-0.1394,0.026771,-0.16617,-0.022433,0,-0.0067184,0,1,0,1
7255,1.6436e+09,-0.1395,-0.0046302,-0.13487,-0.018207,0,0.0025295,0,1,0,1
7298,1.6436e+09,-0.13953,-0.011045,-0.12849,-0.017346,0,0.0039856,0,1,0,1
7341,1.6437e+09,-0.1398,-0.007248,-0.13255,-0.017894,0,0.0047415,0,1,0,1
7386,1.6437e+09,-0.13964,-0.025324,-0.11432,-0.015433,0,0.0086383,0,1,0,1
7428,1.6437e+09,-0.13958,0.028326,-0.16791,-0.022667,0,-0.011581,0,1,0,1
7468,1.6437e+09,-0.13955,-0.00099949,-0.13856,-0.018705,0,0.00051883,0,1,0,1
7510,1.6437e+09,-0.1394,0.022936,-0.16234,-0.021916,0,-0.011058,0,1,0,1
7554,1.6437e+09,-0.13942,-0.0098301,-0.12959,-0.017494,0,0.0033899,0,1,0,1
7597,1.6437e+09,-0.13896,0.022004,-0.16096,-0.02173,0,-0.013529,0,1,0,1
7640,1.6437e+09,-0.13952,0.020507,-0.16002,-0.021603,0,-0.004233,0,1,0,1
7692,1.6437e+09,-0.13929,0.026822,-0.16611,-0.022425,0,-0.013206,0,1,0,1
7736,1.6438e+09,-0.13961,-0.043908,-0.095698,-0.012919,0,0.01652,0,1,0,1
7778,1.6438e+09,-0.13933,0.036186,-0.17552,-0.023695,0,-0.010764,0,1,0,1
7824,1.6438e+09,-0.13979,-0.044287,-0.095501,-0.012893,0,0.021314,0,1,0,1
7869,1.6438e+09,-0.14007,0.019898,-0.15997,-0.021595,0,-0.0050181,0,1,0,1
7916,1.6438e+09,-0.13933,-0.062597,-0.076735,-0.010359,0,0.019139,0,1,0,1
7960,1.6438e+09,-0.13961,0.046358,-0.18596,-0.025105,0,-0.015733,0,1,0,1
8005,1.6438e+09,-0.13998,-0.054866,-0.085116,-0.011491,0,0.02749,0,1,0,1
8049,1.6438e+09,-0.14011,0.030133,-0.17024,-0.022983,0,-0.009457,0,1,0,1
8094,1.6438e+09,-0.13964,-0.10031,-0.039331,-0.0053097,0,0.035289,0,1,0,1
8144,1.6438e+09,-0.14011,0.084488,-0.2246,-0.030321,0,-0.029459,0,1,0,1
8188,1.6439e+09,-0.13971,-0.077017,-0.062696,-0.0084639,0,0.025563,0,1,0,1
8234,1.6439e+09,-0.14075,0.040372,-0.18112,-0.024451,0,-0.0079061,0,1,0,1
8278,1.6439e+09,-0.13888,-0.055609,-0.083269,-0.011241,0,0.0054102,0,1,0,1
8324,1.6439e+09,-0.14062,0.048028,-0.18865,-0.025467,0,-0.0028942,0,1,0,1
8368,1.6439e+09,-0.13952,-0.018873,-0.12065,-0.016287,0,0.00020953,0,1,0,1
8413,1.6439e+09,-0.14064,-0.0059577,-0.13468,-0.018182,0,0.012603,0,1,0,1
8458,1.6439e+09,-0.13878,0.014396,-0.15317,-0.020678,0,-0.020437,0,1,0,1
8503,1.6439e+09,-0.14017,-0.028896,-0.11127,-0.015022,0,0.023836,0,1,0,1
8548,1.6439e+09,-0.13938,0.033888,-0.17326,-0.023391,0,-0.019511,0,1,0,1
8596,1.6439e+09,-0.13993,-0.074172,-0.065757,-0.0088772,0,0.03431,0,1,0,1
8640,1.644e+09,-0.13889,0.080025,-0.21891,-0.029553,0,-0.036702,0,1,0,1
8681,1.644e+09,-0.13953,-0.070388,-0.069138,-0.0093336,0,0.031167,0,1,0,1
8726,1.644e+09,-0.13962,0.059579,-0.1992,-0.026892,0,-0.023829,0,1,0,1
8772,1.644e+09,-0.13887,-0.093952,-0.044914,-0.0060635,0,0.029867,0,1,0,1
8813,1.644e+09,-0.13962,0.075356,-0.21498,-0.029022,0,-0.023468,0,1,0,1
8859,1.644e+09,-0.1388,-0.022362,-0.11644,-0.015719,0,0.00071611,0,1,0,1
8903,1.644e+09,-0.13959,0.013642,-0.15323,-0.020686,0,8.8986e-05,0,1,0,1
8947,1.644e+09,-0.13837,0.019002,-0.15738,-0.021246,0,-0.018103,0,1,0,1
8993,1.644e+09,-0.13937,-0.021714,-0.11766,-0.015884,0,0.017187,0,1,0,1
9041,1.644e+09,-0.13912,0.054614,-0.19373,-0.026153,0,-0.022868,0,1,0,1
9087,1.6441e+09,-0.13884,-0.074497,-0.064342,-0.0086862,0,0.026994,0,1,0,1
9131,1.6441e+09,-0.13907,0.034701,-0.17378,-0.02346,0,-0.010693,0,1,0,1
9176,1.6441e+09,-0.13878,-0.019626,-0.11916,-0.016086,0,0.0054127,0,1,0,1
9220,1.6441e+09,-0.13953,-0.0057071,-0.13383,-0.018067,0,0.006702,0,1,0,1
9265,1.6441e+09,-0.13852,0.0065008,-0.14502,-0.019577,0,-0.013128,0,1,0,1
9310,1.6441e+09,-0.13911,0.0063474,-0.14546,-0.019637,0,-0.0011518,0,1,0,1
9354,1.6441e+09,-0.13911,0.040227,-0.17934,-0.024211,0,-0.016874,0,1,0,1
9399,1.6441e+09,-0.1391,-0.023761,-0.11533,-0.01557,0,0.0094971,0,1,0,1
9444,1.6441e+09,-0.13875,0.0033847,-0.14214,-0.019189,0,-0.0029786,0,1,0,1
9493,1.6441e+09,-0.13908,-0.031048,-0.10803,-0.014584,0,0.017265,0,1,0,1
9539,1.6442e+09,-0.13888,-0.0027762,-0.1361,-0.018374,0,0.0049941,0,1,0,1
9582,1.6442e+09,-0.13816,-0.002682,-0.13547,-0.018289,0,-0.0070448,0,1,0,1
9625,1.6442e+09,-0.13918,-0.041282,-0.097903,-0.013217,0,0.026542,0,1,0,1
9667,1.6442e+09,-0.13883,0.027303,-0.16613,-0.022427,0,-0.010143,0,1,0,1
9712,1.6442e+09,-0.13849,-0.083888,-0.0546,-0.007371,0,0.030019,0,1,0,1
9754,1.6442e+09,-0.13839,0.068657,-0.20705,-0.027951,0,-0.029203,0,1,0,1
9797,1.6442e+09,-0.1385,-0.068012,-0.070484,-0.0095153,0,0.026998,0,1,0,1
9840,1.6442e+09,-0.13883,0.0634,-0.20223,-0.027301,0,-0.023117,0,1,0,1
9885,1.6442e+09,-0.13768,-0.06147,-0.076211,-0.010288,0,0.012877,0,1,0,1
9929,1.6443e+09,-0.13878,0.076356,-0.21514,-0.029044,0,-0.02014,0,1,0,1
9972,1.6443e+09,-0.13786,0.0020005,-0.13986,-0.018882,0,-0.0086248,0,1,0,1
10015,1.6443e+09,-0.13902,-0.034812,-0.10421,-0.014069,0,0.024234,0,1,0,1
10059,1.6443e+09,-0.13756,0.0209,-0.15846,-0.021393,0,-0.020026,0,1,0,1
10102,1.6443e+09,-0.13871,-0.080395,-0.058315,-0.0078725,0,0.042508,0,1,0,1
10145,1.6443e+09,-0.13828,0.055185,-0.19347,-0.026118,0,-0.024708,0,1,0,1
10189,1.6443e+09,-0.13829,-0.10892,-0.029364,-0.0039642,0,0.04131,0,1,0,1
10232,1.6443e+09,-0.13855,0.11039,-0.24894,-0.033607,0,-0.04257,0,1,0,1
10276,1.6443e+09,-0.13823,-0.056233,-0.081996,-0.011069,0,0.016937,0,1,0,1
10320,1.6444e+09,-0.13973,-0.093915,-0.045811,-0.0061845,0,0.045313,0,1,0,1
10364,1.6444e+09,-0.13823,0.062677,-0.20091,-0.027123,0,-0.029696,0,1,0,1
10409,1.6444e+09,-0.13848,-0.095372,-0.043107,-0.0058194,0,0.043721,0,1,0,1
10455,1.6444e+09,-0.1387,0.065237,-0.20393,-0.027531,0,-0.022405,0,1,0,1
10499,1.6444e+09,-0.13799,-0.056139,-0.081847,-0.011049,0,0.015354,0,1,0,1
10544,1.6444e+09,-0.13884,0.087712,-0.22656,-0.030585,0,-0.028308,0,1,0,1
10588,1.6444e+09,-0.13843,-0.007574,-0.13086,-0.017665,0,-0.0024317,0,1,0,1
10633,1.6444e+09,-0.13946,0.02307,-0.16253,-0.021942,0,-0.00097717,0,1,0,1
10678,1.6444e+09,-0.13834,-0.016987,-0.12135,-0.016383,0,-0.0017879,0,1,0,1
10723,1.6444e+09,-0.13949,-0.022713,-0.11678,-0.015765,0,0.021498,0,1,0,1
10772,1.6445e+09,-0.13845,-0.009238,-0.12921,-0.017443,0,-0.0018354,0,1,0,1
10817,1.6445e+09,-0.13841,-0.079423,-0.058985,-0.007963,0,0.032866,0,1,0,1
10862,1.6445e+09,-0.13732,0.039917,-0.17723,-0.023926,0,-0.025378,0,1,0,1
10906,1.6445e+09,-0.1376,-0.081848,-0.055753,-0.0075267,0,0.033837,0,1,0,1
10951,1.6445e+09,-0.1372,0.056097,-0.19329,-0.026095,0,-0.027053,0,1,0,1
10996,1.6445e+09,-0.1365,-0.076213,-0.060285,-0.0081385,0,0.022525,0,1,0,1
11040,1.6445e+09,-0.13703,0.1185,-0.25553,-0.034496,0,-0.043945,0,1,0,1
11086,1.6445e+09,-0.13685,-0.044835,-0.092014,-0.012422,0,0.015288,0,1,0,1
11131,1.6445e+09,-0.13833,0.05829,-0.19662,-0.026544,0,-0.011704,0,1,0,1
11178,1.6446e+09,-0.13715,0.095701,-0.23285,-0.031434,0,-0.042044,0,1,0,1
11223,1.6446e+09,-0.13842,-0.11585,-0.022572,-0.0030473,0,0.051182,0,1,0,1
11268,1.6446e+09,-0.13897,0.082912,-0.22189,-0.029954,0,-0.030064,0,1,0,1
11314,1.6446e+09,-0.13777,-0.098361,-0.039406,-0.0053198,0,0.025578,0,1,0,1
11358,1.6446e+09,-0.13889,0.11662,-0.25551,-0.034494,0,-0.037491,0,1,0,1
11406,1.6446e+09,-0.13703,0.059945,-0.19697,-0.026591,0,-0.039383,0,1,0,1
11452,1.6446e+09,-0.13694,-0.12599,-0.010941,-0.0014771,0,0.049176,0,1,0,1
11497,1.6446e+09,-0.13604,0.11276,-0.2488,-0.033589,0,-0.05232,0,1,0,1
11542,1.6446e+09,-0.13606,-0.10541,-0.030653,-0.0041382,0,0.038057,0,1,0,1
11587,1.6447e+09,-0.13718,0.099693,-0.23688,-0.031978,0,-0.032242,0,1,0,1
11632,1.6447e+09,-0.13629,-0.074229,-0.06206,-0.0083781,0,0.021021,0,1,0,1
11681,1.6447e+09,-0.1385,0.11123,-0.24973,-0.033713,0,-0.026039,0,1,0,1
11726,1.6447e+09,-0.13701,-0.013142,-0.12387,-0.016722,0,-0.0096747,0,1,0,1
11771,1.6447e+09,-0.13959,0.0037912,-0.14338,-0.019356,0,0.016668,0,1,0,1
11815,1.6447e+09,-0.13738,0.034636,-0.17201,-0.023222,0,-0.032139,0,1,0,1
11857,1.6447e+09,-0.1395,-0.078898,-0.060601,-0.0081812,0,0.049286,0,1,0,1
11902,1.6447e+09,-0.13761,0.10044,-0.23805,-0.032136,0,-0.055345,0,1,0,1
11948,1.6447e+09,-0.13787,-0.14776,0.0098872,0.0013348,0,0.05948,0,1,0,1
11992,1.6447e+09,-0.13676,0.16674,-0.3035,-0.040973,0,-0.076094,0,1,0,1
12038,1.6448e+09,-0.13709,-0.1907,0.053606,0.0072368,0,0.079025,0,1,0,1
12081,1.6448e+09,-0.13791,0.12451,-0.26242,-0.035427,0,-0.033196,0,1,0,1
12126,1.6448e+09,-0.13646,-0.10125,-0.035206,-0.0047528,0,0.022354,0,1,0,1
12170,1.6448e+09,-0.13941,0.048392,-0.1878,-0.025353,0,0.011445,0,1,0,1
12214,1.6448e+09,-0.13726,0.062928,-0.20018,-0.027025,0,-0.041883,0,1,0,1
12257,1.6448e+09,-0.13988,-0.076423,-0.063457,-0.0085667,0,0.05245,0,1,0,1
12299,1.6448e+09,-0.1385,0.1716,-0.3101,-0.041863,0,-0.077704,0,1,0,1
12342,1.6448e+09,-0.13959,-0.18687,0.047277,0.0063824,0,0.083212,0,1,0,1
12388,1.6448e+09,-0.14027,0.073425,-0.21369,-0.028848,0,-0.014731,0,1,0,1
12430,1.6448e+09,-0.13747,-0.085049,-0.052425,-0.0070774,0,0.0072049,0,1,0,1
12475,1.6449e+09,-0.13987,0.079628,-0.2195,-0.029632,0,-0.013628,0,1,0,1
12517,1.6449e+09,-0.13728,0.023682,-0.16096,-0.021729,0,-0.033234,0,1,0,1
12564,1.6449e+09,-0.13924,-0.091729,-0.047513,-0.0064143,0,0.048873,0,1,0,1
12606,1.6449e+09,-0.13756,0.15256,-0.29012,-0.039166,0,-0.071893,0,1,0,1
12648,1.6449e+09,-0.13858,-0.11733,-0.021242,-0.0028677,0,0.058324,0,1,0,1
12692,1.6449e+09,-0.13857,0.11919,-0.25777,-0.034798,0,-0.044357,0,1,0,1
12737,1.6449e+09,-0.13675,-0.097534,-0.039212,-0.0052937,0,0.020829,0,1,0,1
12780,1.6449e+09,-0.13932,0.052811,-0.19213,-0.025938,0,-0.0014822,0,1,0,1
12828,1.6449e+09,-0.13839,0.15848,-0.29687,-0.040077,0,-0.07214,0,1,0,1
12868,1.645e+09,-0.13749,-0.077271,-0.060222,-0.00813,0,0.010137,0,1,0,1
12912,1.645e+09,-0.13891,0.031941,-0.17085,-0.023065,0,0.0035378,0,1,0,1
12961,1.645e+09,-0.13661,0.010607,-0.14721,-0.019874,0,-0.024527,0,1,0,1
13006,1.645e+09,-0.13796,-0.061654,-0.076311,-0.010302,0,0.031226,0,1,0,1
13051,1.645e+09,-0.136,0.11593,-0.25193,-0.03401,0,-0.06466,0,1,0,1
13096,1.645e+09,-0.13728,-0.088617,-0.048661,-0.0065692,0,0.047094,0,1,0,1
13140,1.645e+09,-0.13713,0.11732,-0.25445,-0.034351,0,-0.04356,0,1,0,1
13184,1.645e+09,-0.13685,-0.16443,0.02758,0.0037233,0,0.067627,0,1,0,1
13228,1.645e+09,-0.1368,0.11857,-0.25537,-0.034475,0,-0.048168,0,1,0,1
13273,1.6451e+09,-0.13696,-0.13753,0.00057657,7.7837e-05,0,0.056441,0,1,0,1
13318,1.6451e+09,-0.13845,0.087924,-0.22638,-0.030561,0,-0.022314,0,1,0,1
13362,1.6451e+09,-0.13711,-0.10149,-0.035614,-0.0048079,0,0.028959,0,1,0,1
13411,1.6451e+09,-0.13859,0.093938,-0.23253,-0.031391,0,-0.026986,0,1,0,1
