LineNo,TimeUS,Id,Pri,Total,Free,Name
12025,1.6447e+09,0,182,7168,5280,0
22689,1.6473e+09,0,182,7168,5280,0
33247,1.6499e+09,0,182,7168,5280,0
43814,1.6524e+09,0,182,7168,5280,0
53962,1.6549e+09,0,182,7168,5280,0
64447,1.6575e+09,0,182,7168,5280,0
74836,1.6601e+09,0,182,7168,5280,0
85157,1.6627e+09,0,182,7168,5280,0
95643,1.6652e+09,0,182,7168,5280,0
1.0602e+05,1.6678e+09,0,182,7168,5280,0
1.1639e+05,1.6704e+09,0,182,7168,5280,0
1.2679e+05,1.6729e+09,0,182,7168,5280,0
1.3718e+05,1.6755e+09,0,182,7168,5280,0
1.4741e+05,1.678e+09,0,182,7168,5280,0
1.5786e+05,1.6806e+09,0,182,7168,5280,0
1.6814e+05,1.6831e+09,0,182,7168,5280,0
1.7863e+05,1.6857e+09,0,182,7168,5280,0
1.8897e+05,1.6883e+09,0,182,7168,5280,0
1.9904e+05,1.6908e+09,0,182,7168,5280,0
2.093e+05,1.6934e+09,0,182,7168,5280,0
2.1929e+05,1.6958e+09,0,182,7168,5280,0
2.296e+05,1.6984e+09,0,182,7168,5280,0
2.4014e+05,1.701e+09,0,182,7168,5280,0
2.5053e+05,1.7036e+09,0,182,7168,5280,0
2.6076e+05,1.7061e+09,0,182,7168,5280,0
2.7074e+05,1.7086e+09,0,182,7168,5280,0
2.8115e+05,1.7112e+09,0,182,7168,5280,0
2.9155e+05,1.7138e+09,0,182,7168,5280,0
3.0218e+05,1.7164e+09,0,182,7168,5280,0
3.1248e+05,1.719e+09,0,182,7168,5280,0
3.2268e+05,1.7215e+09,0,182,7168,5280,0
3.3287e+05,1.724e+09,0,182,7168,5280,0
3.4289e+05,1.7265e+09,0,182,7168,5280,0
3.5345e+05,1.7291e+09,0,182,7168,5280,0
3.6373e+05,1.7317e+09,0,182,7168,5280,0
3.7376e+05,1.7342e+09,0,182,7168,5280,0
3.8422e+05,1.7368e+09,0,182,7168,5280,0
3.9448e+05,1.7394e+09,0,182,7168,5280,0
4.0492e+05,1.7419e+09,0,182,7168,5280,0
4.1551e+05,1.7445e+09,0,182,7168,5280,0
4.2588e+05,1.7471e+09,0,182,7168,5280,0
4.3614e+05,1.7496e+09,0,182,7168,5280,0
4.4654e+05,1.7522e+09,0,182,7168,5280,0
4.5674e+05,1.7547e+09,0,182,7168,5280,0
4.6692e+05,1.7571e+09,0,182,7168,5280,0
4.7696e+05,1.7596e+09,0,182,7168,5280,0
4.8757e+05,1.7621e+09,0,182,7168,5280,0
4.9846e+05,1.7647e+09,0,182,7168,5280,0
5.0907e+05,1.7672e+09,0,182,7168,5280,0
5.1946e+05,1.7697e+09,0,182,7168,5280,0
5.2982e+05,1.7722e+09,0,182,7168,5280,0
5.3997e+05,1.7747e+09,0,182,7168,5280,0
