LineNo,TimeUS,C,Q1,Q2,Q3,Q4
85540,1.6628e+09,0,0.99253,-0.081825,-0.033169,0.084175
85587,1.6628e+09,0,0.99266,-0.080398,-0.033114,0.084027
85626,1.6628e+09,0,0.99272,-0.079641,-0.033572,0.083896
85676,1.6628e+09,0,0.9929,-0.077845,-0.033304,0.083581
85721,1.6628e+09,0,0.99295,-0.077299,-0.033286,0.083451
85765,1.6628e+09,0,0.99299,-0.076759,-0.033342,0.083476
85810,1.6628e+09,0,0.99314,-0.07504,-0.033059,0.083311
85855,1.6628e+09,0,0.99328,-0.073647,-0.032306,0.083229
85901,1.6628e+09,0,0.9933,-0.073417,-0.032303,0.083215
85946,1.6629e+09,0,0.99338,-0.072609,-0.031945,0.083093
85993,1.6629e+09,0,0.99344,-0.07172,-0.032061,0.083103
86038,1.6629e+09,0,0.9935,-0.070848,-0.032032,0.083112
86086,1.6629e+09,0,0.9935,-0.07122,-0.031461,0.08307
86131,1.6629e+09,0,0.99348,-0.071461,-0.031291,0.083172
86177,1.6629e+09,0,0.99359,-0.070229,-0.030697,0.083121
86221,1.6629e+09,0,0.99361,-0.069886,-0.030617,0.083211
86266,1.6629e+09,0,0.99362,-0.069787,-0.030486,0.083229
86308,1.6629e+09,0,0.99359,-0.070076,-0.030504,0.083248
86349,1.6629e+09,0,0.9935,-0.07108,-0.030772,0.083391
86395,1.663e+09,0,0.99355,-0.070497,-0.030185,0.083552
86433,1.663e+09,0,0.99354,-0.070549,-0.030458,0.083493
86475,1.663e+09,0,0.99352,-0.070779,-0.030507,0.083551
86523,1.663e+09,0,0.99342,-0.072003,-0.030054,0.083808
86566,1.663e+09,0,0.99332,-0.073102,-0.030644,0.083853
86608,1.663e+09,0,0.99327,-0.073658,-0.03058,0.083934
86651,1.663e+09,0,0.99318,-0.074609,-0.031125,0.083997
86694,1.663e+09,0,0.99306,-0.075895,-0.031058,0.08426
86738,1.6631e+09,0,0.99287,-0.078277,-0.030886,0.084448
86780,1.6631e+09,0,0.99283,-0.078774,-0.030358,0.084655
86823,1.6631e+09,0,0.9927,-0.080201,-0.030657,0.084655
86866,1.6631e+09,0,0.9926,-0.08145,-0.03034,0.084833
86909,1.6631e+09,0,0.99256,-0.081869,-0.029835,0.08504
86957,1.6631e+09,0,0.99248,-0.082784,-0.029409,0.085202
86999,1.6631e+09,0,0.99243,-0.083384,-0.028707,0.085517
87044,1.6631e+09,0,0.99233,-0.084586,-0.028439,0.085512
87086,1.6631e+09,0,0.99229,-0.084957,-0.027567,0.085876
87128,1.6631e+09,0,0.99226,-0.085401,-0.027013,0.085952
87167,1.6632e+09,0,0.99229,-0.084933,-0.026579,0.08631
87207,1.6632e+09,0,0.99237,-0.084026,-0.026262,0.086281
87253,1.6632e+09,0,0.99243,-0.083545,-0.025539,0.08628
87297,1.6632e+09,0,0.99238,-0.08403,-0.025152,0.086531
87342,1.6632e+09,0,0.99237,-0.084201,-0.025112,0.086515
87390,1.6632e+09,0,0.99243,-0.08356,-0.024221,0.086704
87437,1.6632e+09,0,0.99249,-0.082974,-0.023866,0.086668
87482,1.6632e+09,0,0.99249,-0.082862,-0.023793,0.086802
87526,1.6632e+09,0,0.99253,-0.082374,-0.023257,0.086953
87571,1.6633e+09,0,0.99257,-0.081773,-0.023566,0.086927
87612,1.6633e+09,0,0.99269,-0.080629,-0.023268,0.086742
87654,1.6633e+09,0,0.99273,-0.079832,-0.022796,0.087131
87699,1.6633e+09,0,0.9928,-0.079291,-0.022308,0.086979
87743,1.6633e+09,0,0.99286,-0.078688,-0.021469,0.087035
87788,1.6633e+09,0,0.99295,-0.077809,-0.021136,0.086902
87837,1.6633e+09,0,0.99295,-0.077771,-0.020964,0.086951
87883,1.6633e+09,0,0.99297,-0.077502,-0.02048,0.087076
87930,1.6633e+09,0,0.99313,-0.076011,-0.019796,0.086734
87968,1.6634e+09,0,0.99321,-0.074826,-0.019333,0.086915
88007,1.6634e+09,0,0.99333,-0.073446,-0.018742,0.086839
88052,1.6634e+09,0,0.99339,-0.072953,-0.01757,0.086858
88096,1.6634e+09,0,0.99344,-0.07239,-0.01704,0.086867
88141,1.6634e+09,0,0.99353,-0.071296,-0.016456,0.086904
88188,1.6634e+09,0,0.99366,-0.069635,-0.016186,0.086758
88232,1.6634e+09,0,0.9938,-0.067666,-0.015447,0.086813
88281,1.6634e+09,0,0.99385,-0.067282,-0.014684,0.086765
88325,1.6634e+09,0,0.99392,-0.066597,-0.013944,0.086619
88370,1.6634e+09,0,0.99404,-0.065129,-0.013159,0.086404
88415,1.6635e+09,0,0.99414,-0.063652,-0.012283,0.086454
88453,1.6635e+09,0,0.99422,-0.062962,-0.011026,0.086238
88498,1.6635e+09,0,0.9943,-0.062078,-0.0092772,0.086223
88543,1.6635e+09,0,0.99432,-0.062007,-0.0091207,0.086003
88587,1.6635e+09,0,0.9944,-0.06104,-0.0084925,0.085801
88632,1.6635e+09,0,0.99447,-0.060237,-0.0073675,0.08576
88676,1.6635e+09,0,0.99451,-0.059699,-0.0073085,0.085599
88725,1.6635e+09,0,0.99465,-0.058423,-0.0058747,0.084993
88770,1.6635e+09,0,0.99466,-0.058427,-0.0043655,0.085002
88817,1.6636e+09,0,0.99463,-0.059579,-0.0043787,0.084493
88859,1.6636e+09,0,0.99473,-0.058423,-0.0037294,0.08421
88901,1.6636e+09,0,0.99476,-0.058383,-0.0015488,0.083893
88945,1.6636e+09,0,0.99485,-0.057609,-0.00035293,0.083452
88987,1.6636e+09,0,0.99486,-0.058034,-0.00028442,0.083034
89031,1.6636e+09,0,0.99483,-0.058965,0.00079834,0.0827
89078,1.6636e+09,0,0.99492,-0.057909,0.0022064,0.082345
89125,1.6636e+09,0,0.99494,-0.058006,0.0027369,0.081934
89173,1.6636e+09,0,0.99493,-0.058538,0.0036728,0.081741
89218,1.6637e+09,0,0.995,-0.058074,0.0038273,0.081171
89263,1.6637e+09,0,0.99507,-0.057456,0.0038315,0.080775
89308,1.6637e+09,0,0.99512,-0.056962,0.004715,0.080415
89347,1.6637e+09,0,0.99517,-0.056848,0.0053947,0.079791
89391,1.6637e+09,0,0.99512,-0.05789,0.0060783,0.079614
89436,1.6637e+09,0,0.99523,-0.056847,0.0065206,0.07903
89480,1.6637e+09,0,0.99524,-0.05715,0.0058412,0.078696
89525,1.6637e+09,0,0.99521,-0.057876,0.006755,0.078509
89572,1.6637e+09,0,0.9953,-0.057095,0.0068081,0.077869
89622,1.6638e+09,0,0.99535,-0.05678,0.006607,0.077511
89662,1.6638e+09,0,0.99539,-0.056958,0.0069837,0.076884
89706,1.6638e+09,0,0.99537,-0.057635,0.0069869,0.076586
89751,1.6638e+09,0,0.99534,-0.058226,0.0082913,0.076365
89792,1.6638e+09,0,0.99538,-0.058089,0.0087398,0.075891
89837,1.6638e+09,0,0.99543,-0.058015,0.0090978,0.075257
89882,1.6638e+09,0,0.99546,-0.057907,0.0096165,0.074933
89927,1.6638e+09,0,0.99548,-0.057751,0.010825,0.074602
89972,1.6638e+09,0,0.99544,-0.05865,0.011566,0.074334
90020,1.6639e+09,0,0.99545,-0.058847,0.012393,0.073961
90065,1.6639e+09,0,0.99547,-0.058439,0.013778,0.07378
90110,1.6639e+09,0,0.99549,-0.058694,0.013926,0.073279
90155,1.6639e+09,0,0.99547,-0.058821,0.014822,0.073201
90200,1.6639e+09,0,0.99544,-0.059709,0.015753,0.072647
90239,1.6639e+09,0,0.99548,-0.059238,0.016308,0.072381
90283,1.6639e+09,0,0.99549,-0.059381,0.016802,0.072061
90329,1.6639e+09,0,0.99554,-0.059047,0.017092,0.071556
90376,1.6639e+09,0,0.99552,-0.059656,0.017473,0.071264
90422,1.664e+09,0,0.9955,-0.060128,0.017873,0.070987
90467,1.664e+09,0,0.99554,-0.059617,0.018677,0.070624
90513,1.664e+09,0,0.99553,-0.060437,0.018595,0.070093
90558,1.664e+09,0,0.99555,-0.060162,0.019396,0.069904
90603,1.664e+09,0,0.99559,-0.059777,0.019957,0.069476
90648,1.664e+09,0,0.9956,-0.060033,0.020615,0.068991
90690,1.664e+09,0,0.99569,-0.058924,0.021108,0.068476
90734,1.664e+09,0,0.99572,-0.058809,0.021385,0.068041
90779,1.664e+09,0,0.99569,-0.059512,0.02186,0.067757
90823,1.6641e+09,0,0.99564,-0.060378,0.022383,0.067538
90868,1.6641e+09,0,0.99563,-0.060692,0.022717,0.067225
90918,1.6641e+09,0,0.99567,-0.060604,0.022875,0.066695
90962,1.6641e+09,0,0.99575,-0.05957,0.022915,0.066379
91008,1.6641e+09,0,0.99577,-0.05992,0.022786,0.06587
91052,1.6641e+09,0,0.99571,-0.060761,0.023048,0.065861
91099,1.6641e+09,0,0.99571,-0.06133,0.022902,0.065462
91138,1.6641e+09,0,0.99572,-0.061394,0.023026,0.065095
91182,1.6641e+09,0,0.99572,-0.061728,0.022917,0.064919
91228,1.6642e+09,0,0.99578,-0.061033,0.022936,0.064603
91270,1.6642e+09,0,0.99576,-0.061781,0.022745,0.064313
91315,1.6642e+09,0,0.99581,-0.061099,0.023131,0.063963
91364,1.6642e+09,0,0.99581,-0.061362,0.022788,0.063906
91408,1.6642e+09,0,0.99585,-0.061319,0.021992,0.06356
91454,1.6642e+09,0,0.99588,-0.060965,0.021827,0.063466
91500,1.6642e+09,0,0.99593,-0.060856,0.021465,0.062947
91541,1.6642e+09,0,0.99594,-0.060679,0.021041,0.063005
91586,1.6642e+09,0,0.99601,-0.060156,0.020722,0.06258
91631,1.6643e+09,0,0.99602,-0.060235,0.0203,0.062487
91675,1.6643e+09,0,0.99602,-0.060603,0.020062,0.062173
91720,1.6643e+09,0,0.99599,-0.061246,0.01956,0.06229
91764,1.6643e+09,0,0.99608,-0.060337,0.019683,0.061692
91812,1.6643e+09,0,0.99606,-0.06065,0.019526,0.061669
91856,1.6643e+09,0,0.99607,-0.060722,0.019857,0.061399
91903,1.6643e+09,0,0.99604,-0.061366,0.019985,0.061197
91949,1.6643e+09,0,0.99606,-0.061427,0.019659,0.060814
91992,1.6643e+09,0,0.99603,-0.061978,0.020137,0.060689
92031,1.6644e+09,0,0.99598,-0.063166,0.020161,0.060231
92075,1.6644e+09,0,0.99598,-0.0631,0.020132,0.060266
92120,1.6644e+09,0,0.99601,-0.063027,0.019785,0.059922
92164,1.6644e+09,0,0.99602,-0.063186,0.019293,0.059771
92213,1.6644e+09,0,0.99601,-0.063739,0.0189,0.059508
92259,1.6644e+09,0,0.99597,-0.064516,0.018471,0.059448
92304,1.6644e+09,0,0.99598,-0.064614,0.017974,0.059356
92348,1.6644e+09,0,0.99602,-0.064398,0.017437,0.059164
92390,1.6644e+09,0,0.99604,-0.064244,0.016938,0.059002
92434,1.6644e+09,0,0.99598,-0.065545,0.016057,0.058859
92480,1.6645e+09,0,0.99594,-0.066214,0.015625,0.058941
92522,1.6645e+09,0,0.99596,-0.06621,0.015464,0.058664
92566,1.6645e+09,0,0.99597,-0.066474,0.014452,0.058522
92611,1.6645e+09,0,0.99599,-0.06631,0.013891,0.058381
92660,1.6645e+09,0,0.99596,-0.066822,0.013958,0.058352
92704,1.6645e+09,0,0.99599,-0.066782,0.013236,0.057982
92750,1.6645e+09,0,0.99603,-0.066383,0.012555,0.057967
92794,1.6645e+09,0,0.99604,-0.066703,0.012643,0.057458
92839,1.6645e+09,0,0.996,-0.067474,0.012069,0.057351
92883,1.6646e+09,0,0.99605,-0.06701,0.012224,0.057035
92921,1.6646e+09,0,0.99601,-0.067955,0.011373,0.056751
92967,1.6646e+09,0,0.99608,-0.067217,0.011424,0.056419
93011,1.6646e+09,0,0.99606,-0.067937,0.010841,0.055882
93056,1.6646e+09,0,0.99604,-0.06845,0.010748,0.055696
93107,1.6646e+09,0,0.99602,-0.068879,0.010672,0.055548
93151,1.6646e+09,0,0.99604,-0.069098,0.010175,0.055032
93196,1.6646e+09,0,0.99604,-0.069226,0.009743,0.054942
93245,1.6646e+09,0,0.99604,-0.069668,0.0094261,0.054389
93286,1.6647e+09,0,0.99604,-0.06982,0.0094692,0.054191
93332,1.6647e+09,0,0.99602,-0.070426,0.0084801,0.053944
93376,1.6647e+09,0,0.99597,-0.07129,0.0086964,0.053744
93421,1.6647e+09,0,0.996,-0.071207,0.0080107,0.053378
93466,1.6647e+09,0,0.99605,-0.07078,0.0074671,0.05316
93510,1.6647e+09,0,0.996,-0.071439,0.0076224,0.05308
93559,1.6647e+09,0,0.996,-0.071664,0.0072232,0.052918
93605,1.6647e+09,0,0.99597,-0.07201,0.0065739,0.052973
93649,1.6647e+09,0,0.99598,-0.072059,0.0064398,0.052804
93693,1.6648e+09,0,0.99597,-0.072337,0.0059866,0.052595
93732,1.6648e+09,0,0.99599,-0.072096,0.0054273,0.052665
93774,1.6648e+09,0,0.99596,-0.07263,0.0051672,0.052589
93819,1.6648e+09,0,0.99594,-0.072768,0.0045814,0.052754
93863,1.6648e+09,0,0.99592,-0.072908,0.0048468,0.052999
93909,1.6648e+09,0,0.99597,-0.072407,0.0048779,0.052789
93953,1.6648e+09,0,0.99588,-0.073446,0.0041896,0.053029
94002,1.6648e+09,0,0.99583,-0.073943,0.0036335,0.053355
94047,1.6648e+09,0,0.99586,-0.073447,0.0033366,0.053391
94091,1.6649e+09,0,0.99585,-0.073518,0.0023354,0.053556
94137,1.6649e+09,0,0.99586,-0.073107,0.0014893,0.053915
94182,1.6649e+09,0,0.99584,-0.073336,0.0011556,0.05403
94226,1.6649e+09,0,0.99581,-0.073354,0.00048625,0.054628
94272,1.6649e+09,0,0.99583,-0.073029,-0.00033295,0.054649
94317,1.6649e+09,0,0.99581,-0.073092,-0.0010945,0.054999
94362,1.6649e+09,0,0.99575,-0.073487,-0.0023674,0.055387
94411,1.6649e+09,0,0.9958,-0.072806,-0.0030516,0.055461
94458,1.6649e+09,0,0.99579,-0.072669,-0.0043197,0.055746
94500,1.665e+09,0,0.99576,-0.072707,-0.0058748,0.056011
94544,1.665e+09,0,0.99574,-0.07267,-0.006566,0.056324
94586,1.665e+09,0,0.99573,-0.072461,-0.007848,0.056686
94630,1.665e+09,0,0.99574,-0.072136,-0.008306,0.056847
94675,1.665e+09,0,0.99565,-0.072776,-0.0094548,0.057428
94722,1.665e+09,0,0.99566,-0.072666,-0.0098729,0.057367
94766,1.665e+09,0,0.99563,-0.072738,-0.010401,0.05761
94811,1.665e+09,0,0.99564,-0.072344,-0.010785,0.057955
94861,1.665e+09,0,0.99559,-0.072681,-0.011326,0.058171
94905,1.6651e+09,0,0.99553,-0.073292,-0.011714,0.058481
94949,1.6651e+09,0,0.9955,-0.073363,-0.011809,0.058884
94993,1.6651e+09,0,0.99554,-0.072693,-0.012457,0.058853
95035,1.6651e+09,0,0.99548,-0.072952,-0.012808,0.059388
95079,1.6651e+09,0,0.99549,-0.072828,-0.01309,0.059373
95125,1.6651e+09,0,0.9954,-0.073447,-0.013799,0.06002
95169,1.6651e+09,0,0.99542,-0.073022,-0.013779,0.060109
95213,1.6651e+09,0,0.99545,-0.072533,-0.013964,0.060262
95262,1.6651e+09,0,0.99541,-0.072545,-0.014347,0.060735
95306,1.6652e+09,0,0.99542,-0.072108,-0.014794,0.061039
95354,1.6652e+09,0,0.99531,-0.073085,-0.014541,0.061657
95398,1.6652e+09,0,0.99527,-0.073477,-0.014921,0.061744
95442,1.6652e+09,0,0.99527,-0.073041,-0.014987,0.062327
95483,1.6652e+09,0,0.99528,-0.072809,-0.014859,0.062442
95528,1.6652e+09,0,0.9952,-0.073667,-0.015071,0.062648
95574,1.6652e+09,0,0.99515,-0.074143,-0.014398,0.063071
95618,1.6652e+09,0,0.99507,-0.074972,-0.013924,0.063372
95664,1.6653e+09,0,0.99512,-0.074163,-0.014053,0.063606
95712,1.6653e+09,0,0.99511,-0.074135,-0.013701,0.063766
95758,1.6653e+09,0,0.99505,-0.074921,-0.012858,0.063943
95802,1.6653e+09,0,0.99491,-0.07663,-0.012604,0.064152
95846,1.6653e+09,0,0.99495,-0.076246,-0.011908,0.064254
95891,1.6653e+09,0,0.99483,-0.077564,-0.011475,0.064566
95932,1.6653e+09,0,0.99477,-0.078202,-0.010685,0.064761
95976,1.6653e+09,0,0.99481,-0.077748,-0.0099819,0.064825
96023,1.6653e+09,0,0.99483,-0.077751,-0.0097878,0.064642
96068,1.6654e+09,0,0.99471,-0.078854,-0.0093417,0.065105
96115,1.6654e+09,0,0.99463,-0.07986,-0.0087827,0.06517
96157,1.6654e+09,0,0.99466,-0.079576,-0.0082628,0.065269
96202,1.6654e+09,0,0.99461,-0.080162,-0.0079969,0.065305
96247,1.6654e+09,0,0.99463,-0.079984,-0.0076371,0.065209
96292,1.6654e+09,0,0.99456,-0.080688,-0.0072908,0.065425
96330,1.6654e+09,0,0.99443,-0.082234,-0.0068751,0.065533
96375,1.6654e+09,0,0.9944,-0.082693,-0.0061432,0.065488
96422,1.6654e+09,0,0.9944,-0.082776,-0.0055153,0.065542
96467,1.6655e+09,0,0.99434,-0.083318,-0.0055712,0.065647
96513,1.6655e+09,0,0.99428,-0.08386,-0.0056308,0.065956
96562,1.6655e+09,0,0.99426,-0.084269,-0.0056385,0.065716
96607,1.6655e+09,0,0.99419,-0.08484,-0.0064114,0.065898
96652,1.6655e+09,0,0.99421,-0.084769,-0.0064053,0.065655
96697,1.6655e+09,0,0.99424,-0.084402,-0.0065982,0.065796
96741,1.6655e+09,0,0.99421,-0.084427,-0.0070962,0.066147
96783,1.6655e+09,0,0.99422,-0.084145,-0.007931,0.066225
96828,1.6655e+09,0,0.99423,-0.083821,-0.008462,0.066394
96872,1.6655e+09,0,0.99418,-0.084203,-0.008925,0.066544
96919,1.6656e+09,0,0.99417,-0.084133,-0.0088822,0.066815
96964,1.6656e+09,0,0.99416,-0.084185,-0.0094571,0.06692
97012,1.6656e+09,0,0.99417,-0.083802,-0.0099057,0.067185
97058,1.6656e+09,0,0.99416,-0.083514,-0.010862,0.067427
97103,1.6656e+09,0,0.99424,-0.082199,-0.01138,0.067846
97149,1.6656e+09,0,0.99419,-0.082643,-0.012046,0.067857
97194,1.6656e+09,0,0.99417,-0.082556,-0.013014,0.068174
97235,1.6656e+09,0,0.99415,-0.082389,-0.013955,0.06838
97280,1.6656e+09,0,0.99406,-0.083126,-0.014906,0.068641
97325,1.6657e+09,0,0.99406,-0.082485,-0.016945,0.068951
97370,1.6657e+09,0,0.99401,-0.082682,-0.018096,0.069108
97416,1.6657e+09,0,0.99406,-0.081673,-0.019216,0.069269
97464,1.6657e+09,0,0.99398,-0.082014,-0.020797,0.069539
97508,1.6657e+09,0,0.99386,-0.08296,-0.021832,0.069845
97552,1.6657e+09,0,0.99379,-0.083083,-0.023589,0.070146
97597,1.6657e+09,0,0.99373,-0.083257,-0.024901,0.07033
97642,1.6657e+09,0,0.9937,-0.082741,-0.026583,0.070799
97685,1.6658e+09,0,0.99361,-0.082892,-0.028769,0.071031
97727,1.6658e+09,0,0.99348,-0.083712,-0.029688,0.071419
97772,1.6658e+09,0,0.99345,-0.083543,-0.030802,0.071583
97818,1.6658e+09,0,0.99344,-0.082926,-0.032295,0.071815
97867,1.6658e+09,0,0.99343,-0.082743,-0.032627,0.072027
97912,1.6658e+09,0,0.99327,-0.084064,-0.033476,0.072299
97956,1.6658e+09,0,0.99324,-0.083913,-0.034388,0.072502
98002,1.6658e+09,0,0.99325,-0.08321,-0.035236,0.072752
98043,1.6658e+09,0,0.99325,-0.082519,-0.03613,0.073068
98089,1.6659e+09,0,0.99321,-0.082527,-0.036678,0.073271
98134,1.6659e+09,0,0.9932,-0.082211,-0.037146,0.073547
98178,1.6659e+09,0,0.99317,-0.082422,-0.037097,0.073841
98223,1.6659e+09,0,0.99311,-0.082756,-0.037497,0.074071
98267,1.6659e+09,0,0.99309,-0.082344,-0.037989,0.07448
98316,1.6659e+09,0,0.99304,-0.082761,-0.038491,0.074497
98360,1.6659e+09,0,0.99301,-0.082608,-0.038453,0.075007
98406,1.6659e+09,0,0.99308,-0.081536,-0.038991,0.075049
98451,1.6659e+09,0,0.9931,-0.080727,-0.039441,0.075362
98495,1.6659e+09,0,0.99307,-0.080744,-0.039669,0.075577
98537,1.666e+09,0,0.99311,-0.080105,-0.039905,0.075706
98581,1.666e+09,0,0.99306,-0.080601,-0.039454,0.075997
98619,1.666e+09,0,0.9931,-0.079855,-0.039508,0.076293
98664,1.666e+09,0,0.99311,-0.079805,-0.03938,0.076277
98708,1.666e+09,0,0.99315,-0.079169,-0.038965,0.076591
98756,1.666e+09,0,0.99312,-0.079591,-0.038775,0.076614
98801,1.666e+09,0,0.99312,-0.079465,-0.038346,0.076958
98846,1.666e+09,0,0.99321,-0.078352,-0.038578,0.076917
98891,1.666e+09,0,0.99322,-0.077804,-0.039096,0.076988
98933,1.6661e+09,0,0.99318,-0.077975,-0.039096,0.077335
98975,1.6661e+09,0,0.99322,-0.077244,-0.039942,0.077205
99020,1.6661e+09,0,0.99318,-0.077517,-0.040048,0.077283
99064,1.6661e+09,0,0.99316,-0.077328,-0.041056,0.077312
99111,1.6661e+09,0,0.99323,-0.075763,-0.042049,0.077345
99158,1.6661e+09,0,0.99324,-0.075281,-0.042665,0.077345
99207,1.6661e+09,0,0.99321,-0.075039,-0.043844,0.077289
99252,1.6661e+09,0,0.99321,-0.074721,-0.044626,0.077206
99298,1.6661e+09,0,0.9932,-0.074222,-0.045729,0.077211
99343,1.6662e+09,0,0.99323,-0.073261,-0.046536,0.077268
99386,1.6662e+09,0,0.9932,-0.072915,-0.047161,0.077532
99425,1.6662e+09,0,0.99317,-0.072884,-0.048163,0.077292
99466,1.6662e+09,0,0.99311,-0.073328,-0.048544,0.077408
99512,1.6662e+09,0,0.9931,-0.073104,-0.04913,0.077412
99556,1.6662e+09,0,0.9931,-0.072683,-0.049607,0.077486
99601,1.6662e+09,0,0.99308,-0.072609,-0.050029,0.077571
99649,1.6662e+09,0,0.9931,-0.072193,-0.050484,0.077453
99695,1.6662e+09,0,0.99306,-0.072219,-0.050996,0.077622
99740,1.6662e+09,0,0.99307,-0.071856,-0.051159,0.077666
99785,1.6663e+09,0,0.99305,-0.072181,-0.051079,0.077703
99827,1.6663e+09,0,0.99304,-0.072484,-0.05046,0.077967
99871,1.6663e+09,0,0.99302,-0.073084,-0.050041,0.077938
99917,1.6663e+09,0,0.99302,-0.073224,-0.049392,0.078186
99961,1.6663e+09,0,0.99304,-0.073487,-0.04848,0.078265
1.0001e+05,1.6663e+09,0,0.99304,-0.073909,-0.047289,0.078548
1.0005e+05,1.6663e+09,0,0.99312,-0.073506,-0.046117,0.078589
1.001e+05,1.6663e+09,0,0.99315,-0.073646,-0.044666,0.078914
1.0014e+05,1.6663e+09,0,0.99321,-0.073594,-0.043453,0.078947
1.0019e+05,1.6664e+09,0,0.99328,-0.073096,-0.042278,0.079087
1.0023e+05,1.6664e+09,0,0.9933,-0.073093,-0.041424,0.079406
1.0028e+05,1.6664e+09,0,0.99329,-0.073665,-0.040239,0.079608
1.0032e+05,1.6664e+09,0,0.99335,-0.073287,-0.039098,0.079685
1.0036e+05,1.6664e+09,0,0.99337,-0.073114,-0.038335,0.080011
1.004e+05,1.6664e+09,0,0.99338,-0.073106,-0.03765,0.080158
1.0045e+05,1.6664e+09,0,0.99347,-0.072164,-0.036942,0.080242
1.0049e+05,1.6664e+09,0,0.99351,-0.071997,-0.035746,0.080511
1.0054e+05,1.6665e+09,0,0.99357,-0.071553,-0.034977,0.080521
1.0059e+05,1.6665e+09,0,0.99357,-0.071948,-0.033878,0.080595
1.0063e+05,1.6665e+09,0,0.99358,-0.072263,-0.032528,0.080709
1.0068e+05,1.6665e+09,0,0.99363,-0.071832,-0.031779,0.080822
1.0072e+05,1.6665e+09,0,0.9937,-0.07119,-0.030461,0.081042
1.0076e+05,1.6665e+09,0,0.99375,-0.070781,-0.029576,0.0811
1.0081e+05,1.6665e+09,0,0.99383,-0.070217,-0.027767,0.081235
1.0085e+05,1.6665e+09,0,0.99383,-0.070253,-0.027067,0.081432
1.009e+05,1.6665e+09,0,0.99384,-0.070305,-0.025839,0.081628
1.0095e+05,1.6665e+09,0,0.99393,-0.06939,-0.024976,0.081648
1.0099e+05,1.6666e+09,0,0.994,-0.068791,-0.024004,0.081577
1.0104e+05,1.6666e+09,0,0.99403,-0.068463,-0.02318,0.081772
1.0108e+05,1.6666e+09,0,0.99405,-0.068307,-0.022498,0.081786
1.0112e+05,1.6666e+09,0,0.99408,-0.06803,-0.021931,0.08178
1.0117e+05,1.6666e+09,0,0.99412,-0.067662,-0.020985,0.081844
1.0121e+05,1.6666e+09,0,0.99418,-0.067192,-0.020437,0.081673
1.0126e+05,1.6666e+09,0,0.99415,-0.067415,-0.020378,0.08191
1.013e+05,1.6666e+09,0,0.99421,-0.066528,-0.020134,0.081961
1.0135e+05,1.6666e+09,0,0.99418,-0.066988,-0.020403,0.081843
1.014e+05,1.6667e+09,0,0.99419,-0.066936,-0.019709,0.081966
1.0144e+05,1.6667e+09,0,0.99429,-0.065875,-0.019344,0.081697
1.0148e+05,1.6667e+09,0,0.9943,-0.065587,-0.019412,0.081806
1.0153e+05,1.6667e+09,0,0.99422,-0.066443,-0.019411,0.08203
1.0158e+05,1.6667e+09,0,0.99433,-0.065286,-0.018987,0.081735
1.0162e+05,1.6667e+09,0,0.9944,-0.064736,-0.018462,0.081478
1.0166e+05,1.6667e+09,0,0.99436,-0.065418,-0.018662,0.081376
1.017e+05,1.6667e+09,0,0.99438,-0.065385,-0.017586,0.081346
1.0175e+05,1.6667e+09,0,0.99443,-0.064928,-0.017164,0.081224
1.0179e+05,1.6668e+09,0,0.99446,-0.06446,-0.017483,0.081209
1.0184e+05,1.6668e+09,0,0.99446,-0.064983,-0.016828,0.080941
1.0189e+05,1.6668e+09,0,0.99454,-0.064041,-0.016596,0.080692
1.0193e+05,1.6668e+09,0,0.99448,-0.065067,-0.01682,0.080529
1.0198e+05,1.6668e+09,0,0.9946,-0.063451,-0.016624,0.080384
1.0202e+05,1.6668e+09,0,0.99473,-0.062241,-0.0165,0.079796
1.0206e+05,1.6668e+09,0,0.99476,-0.061487,-0.01737,0.079763
1.0211e+05,1.6668e+09,0,0.99486,-0.060451,-0.016915,0.079405
1.0215e+05,1.6668e+09,0,0.99495,-0.059359,-0.017129,0.079108
1.022e+05,1.6669e+09,0,0.99505,-0.058105,-0.016878,0.078873
1.0224e+05,1.6669e+09,0,0.99518,-0.056072,-0.016302,0.078745
1.0229e+05,1.6669e+09,0,0.99528,-0.054658,-0.01671,0.078381
1.0233e+05,1.6669e+09,0,0.99545,-0.052141,-0.016563,0.077986
1.0238e+05,1.6669e+09,0,0.99554,-0.050767,-0.016946,0.077645
1.0242e+05,1.6669e+09,0,0.99566,-0.048696,-0.017113,0.077467
1.0246e+05,1.6669e+09,0,0.9958,-0.04651,-0.016593,0.077145
1.0251e+05,1.6669e+09,0,0.99592,-0.043772,-0.017005,0.077022
1.0255e+05,1.6669e+09,0,0.99605,-0.041165,-0.016937,0.076808
1.026e+05,1.667e+09,0,0.99619,-0.03911,-0.016356,0.07624
1.0264e+05,1.667e+09,0,0.99623,-0.038011,-0.017398,0.076002
1.0269e+05,1.667e+09,0,0.99638,-0.034492,-0.01711,0.075792
1.0274e+05,1.667e+09,0,0.99649,-0.031445,-0.017371,0.075642
1.0278e+05,1.667e+09,0,0.99657,-0.029176,-0.01821,0.075275
1.0282e+05,1.667e+09,0,0.99667,-0.026909,-0.017628,0.074927
1.0287e+05,1.667e+09,0,0.99675,-0.024567,-0.017821,0.074645
1.0291e+05,1.667e+09,0,0.99681,-0.022023,-0.018659,0.074464
1.0296e+05,1.667e+09,0,0.99689,-0.019363,-0.018677,0.07409
1.03e+05,1.6671e+09,0,0.99691,-0.018343,-0.019027,0.074028
