LineNo,TimeUS,Lat,Lng,Alt,RelHomeAlt,RelOriginAlt
1.1207e+05,1.6693e+09,43.601,13.482,93.98,7.8785,7.3285
1.1211e+05,1.6693e+09,43.601,13.482,93.98,7.877,7.327
1.1215e+05,1.6693e+09,43.601,13.482,93.98,7.876,7.326
1.122e+05,1.6693e+09,43.601,13.482,93.98,7.875,7.325
1.1224e+05,1.6693e+09,43.601,13.482,93.98,7.8744,7.3244
1.1229e+05,1.6693e+09,43.601,13.482,93.98,7.8738,7.3238
1.1234e+05,1.6694e+09,43.601,13.482,93.98,7.874,7.324
1.1238e+05,1.6694e+09,43.601,13.482,93.98,7.8729,7.3229
1.1243e+05,1.6694e+09,43.601,13.482,93.98,7.8726,7.3226
1.1247e+05,1.6694e+09,43.601,13.482,93.98,7.8708,7.3208
1.1252e+05,1.6694e+09,43.601,13.482,93.98,7.871,7.321
1.1256e+05,1.6694e+09,43.601,13.482,93.98,7.8714,7.3214
1.126e+05,1.6694e+09,43.601,13.482,93.98,7.8704,7.3204
1.1265e+05,1.6694e+09,43.601,13.482,93.97,7.8697,7.3197
1.127e+05,1.6695e+09,43.601,13.482,93.97,7.8696,7.3195
1.1274e+05,1.6695e+09,43.601,13.482,93.98,7.873,7.323
1.1279e+05,1.6695e+09,43.601,13.482,93.98,7.8728,7.3228
1.1283e+05,1.6695e+09,43.601,13.482,93.98,7.8727,7.3227
1.1288e+05,1.6695e+09,43.601,13.482,93.98,7.8731,7.3231
1.1292e+05,1.6695e+09,43.601,13.482,93.98,7.8732,7.3232
1.1297e+05,1.6695e+09,43.601,13.482,93.98,7.8744,7.3244
1.1301e+05,1.6695e+09,43.601,13.482,93.98,7.8752,7.3252
1.1305e+05,1.6695e+09,43.601,13.482,93.98,7.8755,7.3255
1.131e+05,1.6696e+09,43.601,13.482,93.98,7.8762,7.3262
1.1315e+05,1.6696e+09,43.601,13.482,93.99,7.8802,7.3302
1.1319e+05,1.6696e+09,43.601,13.482,93.98,7.8788,7.3288
1.1324e+05,1.6696e+09,43.601,13.482,93.98,7.8796,7.3296
1.1328e+05,1.6696e+09,43.601,13.482,93.99,7.8832,7.3332
1.1333e+05,1.6696e+09,43.601,13.482,93.99,7.8841,7.3341
1.1337e+05,1.6696e+09,43.601,13.482,93.99,7.8852,7.3352
1.1341e+05,1.6696e+09,43.601,13.482,93.99,7.887,7.337
1.1346e+05,1.6696e+09,43.601,13.482,93.99,7.8887,7.3387
1.135e+05,1.6697e+09,43.601,13.482,94,7.89,7.34
1.1355e+05,1.6697e+09,43.601,13.482,94,7.8919,7.3419
1.1359e+05,1.6697e+09,43.601,13.482,94,7.8938,7.3438
1.1364e+05,1.6697e+09,43.601,13.482,94,7.8975,7.3475
1.1369e+05,1.6697e+09,43.601,13.482,94,7.8995,7.3495
1.1373e+05,1.6697e+09,43.601,13.482,94.01,7.9012,7.3512
1.1378e+05,1.6697e+09,43.601,13.482,94.01,7.9031,7.3531
1.1382e+05,1.6697e+09,43.601,13.482,94.01,7.908,7.358
1.1387e+05,1.6697e+09,43.601,13.482,94.02,7.9118,7.3618
1.1391e+05,1.6698e+09,43.601,13.482,94.02,7.9155,7.3655
1.1396e+05,1.6698e+09,43.601,13.482,94.02,7.9195,7.3695
1.1399e+05,1.6698e+09,43.601,13.482,94.03,7.9236,7.3736
1.1404e+05,1.6698e+09,43.601,13.482,94.03,7.9269,7.3769
1.1409e+05,1.6698e+09,43.601,13.482,94.04,7.9306,7.3806
1.1413e+05,1.6698e+09,43.601,13.482,94.04,7.9343,7.3843
1.1418e+05,1.6698e+09,43.601,13.482,94.04,7.938,7.388
1.1422e+05,1.6698e+09,43.601,13.482,94.05,7.9417,7.3917
1.1427e+05,1.6698e+09,43.601,13.482,94.05,7.9455,7.3955
1.1431e+05,1.6699e+09,43.601,13.482,94.06,7.9504,7.4004
1.1435e+05,1.6699e+09,43.601,13.482,94.06,7.9546,7.4046
1.144e+05,1.6699e+09,43.601,13.482,94.06,7.9591,7.4091
1.1444e+05,1.6699e+09,43.601,13.482,94.07,7.9632,7.4132
1.1449e+05,1.6699e+09,43.601,13.482,94.07,7.9676,7.4176
1.1454e+05,1.6699e+09,43.601,13.482,94.08,7.9711,7.4211
1.1458e+05,1.6699e+09,43.601,13.482,94.08,7.9751,7.4251
1.1463e+05,1.6699e+09,43.601,13.482,94.08,7.9791,7.4291
1.1467e+05,1.6699e+09,43.601,13.482,94.09,7.9835,7.4335
1.1472e+05,1.67e+09,43.601,13.482,94.09,7.9889,7.4389
1.1476e+05,1.67e+09,43.601,13.482,94.1,7.9931,7.4431
1.148e+05,1.67e+09,43.601,13.482,94.1,7.9973,7.4473
1.1484e+05,1.67e+09,43.601,13.482,94.11,8.0012,7.4512
1.1489e+05,1.67e+09,43.601,13.482,94.11,8.005,7.455
1.1493e+05,1.67e+09,43.601,13.482,94.11,8.0083,7.4583
1.1498e+05,1.67e+09,43.601,13.482,94.12,8.0121,7.4621
1.1503e+05,1.67e+09,43.601,13.482,94.12,8.0155,7.4655
1.1507e+05,1.67e+09,43.601,13.482,94.12,8.0189,7.4689
1.1512e+05,1.67e+09,43.601,13.482,94.13,8.0231,7.4731
1.1516e+05,1.6701e+09,43.601,13.482,94.13,8.0284,7.4784
1.152e+05,1.6701e+09,43.601,13.482,94.14,8.0324,7.4824
1.1525e+05,1.6701e+09,43.601,13.482,94.14,8.0363,7.4863
1.1529e+05,1.6701e+09,43.601,13.482,94.14,8.0393,7.4893
1.1534e+05,1.6701e+09,43.601,13.482,94.15,8.0429,7.4929
1.1539e+05,1.6701e+09,43.601,13.482,94.15,8.0464,7.4964
1.1543e+05,1.6701e+09,43.601,13.482,94.16,8.0501,7.5001
1.1548e+05,1.6701e+09,43.601,13.482,94.16,8.0535,7.5035
1.1552e+05,1.6701e+09,43.601,13.482,94.16,8.0571,7.5071
1.1557e+05,1.6702e+09,43.601,13.482,94.17,8.0617,7.5117
1.156e+05,1.6702e+09,43.601,13.482,94.17,8.0666,7.5166
1.1565e+05,1.6702e+09,43.601,13.482,94.18,8.0705,7.5205
1.1569e+05,1.6702e+09,43.601,13.482,94.18,8.0743,7.5243
1.1574e+05,1.6702e+09,43.601,13.482,94.18,8.0783,7.5283
1.1578e+05,1.6702e+09,43.601,13.482,94.19,8.0822,7.5322
1.1583e+05,1.6702e+09,43.601,13.482,94.19,8.0846,7.5346
1.1588e+05,1.6702e+09,43.601,13.482,94.19,8.0883,7.5383
1.1592e+05,1.6702e+09,43.601,13.482,94.2,8.0918,7.5418
1.1597e+05,1.6703e+09,43.601,13.482,94.2,8.0953,7.5453
1.1601e+05,1.6703e+09,43.601,13.482,94.2,8.0989,7.5489
1.1606e+05,1.6703e+09,43.601,13.482,94.21,8.1034,7.5534
1.161e+05,1.6703e+09,43.601,13.482,94.21,8.1086,7.5586
1.1614e+05,1.6703e+09,43.601,13.482,94.22,8.1129,7.5629
1.1619e+05,1.6703e+09,43.601,13.482,94.22,8.1169,7.5669
1.1623e+05,1.6703e+09,43.601,13.482,94.23,8.121,7.571
1.1628e+05,1.6703e+09,43.601,13.482,94.23,8.1227,7.5727
1.1633e+05,1.6703e+09,43.601,13.482,94.23,8.1266,7.5766
1.1637e+05,1.6704e+09,43.601,13.482,94.23,8.1295,7.5795
1.1642e+05,1.6704e+09,43.601,13.482,94.24,8.132,7.582
1.1646e+05,1.6704e+09,43.601,13.482,94.24,8.1352,7.5852
1.165e+05,1.6704e+09,43.601,13.482,94.24,8.139,7.589
1.1655e+05,1.6704e+09,43.601,13.482,94.25,8.1428,7.5928
1.166e+05,1.6704e+09,43.601,13.482,94.25,8.1464,7.5964
1.1664e+05,1.6704e+09,43.601,13.482,94.25,8.1499,7.5999
1.1669e+05,1.6704e+09,43.601,13.482,94.26,8.1531,7.6031
1.1674e+05,1.6704e+09,43.601,13.482,94.26,8.1543,7.6043
1.1678e+05,1.6705e+09,43.601,13.482,94.26,8.1573,7.6073
1.1683e+05,1.6705e+09,43.601,13.482,94.27,8.1604,7.6104
1.1687e+05,1.6705e+09,43.601,13.482,94.27,8.1636,7.6136
1.1691e+05,1.6705e+09,43.601,13.482,94.27,8.1669,7.6169
1.1695e+05,1.6705e+09,43.601,13.482,94.27,8.1699,7.6199
1.17e+05,1.6705e+09,43.601,13.482,94.28,8.1726,7.6226
1.1704e+05,1.6705e+09,43.601,13.482,94.28,8.1734,7.6234
1.1709e+05,1.6705e+09,43.601,13.482,94.28,8.1761,7.6261
1.1713e+05,1.6705e+09,43.601,13.482,94.28,8.1785,7.6285
1.1718e+05,1.6706e+09,43.601,13.482,94.29,8.1802,7.6302
1.1722e+05,1.6706e+09,43.601,13.482,94.29,8.1816,7.6316
1.1727e+05,1.6706e+09,43.601,13.482,94.29,8.183,7.633
1.1731e+05,1.6706e+09,43.601,13.482,94.29,8.1844,7.6344
1.1736e+05,1.6706e+09,43.601,13.482,94.29,8.1859,7.6359
1.174e+05,1.6706e+09,43.601,13.482,94.29,8.1873,7.6373
1.1745e+05,1.6706e+09,43.601,13.482,94.29,8.1874,7.6374
1.1749e+05,1.6706e+09,43.601,13.482,94.29,8.1886,7.6386
1.1754e+05,1.6706e+09,43.601,13.482,94.29,8.1897,7.6397
1.1758e+05,1.6707e+09,43.601,13.482,94.3,8.1907,7.6407
1.1763e+05,1.6707e+09,43.601,13.482,94.3,8.1917,7.6417
1.1768e+05,1.6707e+09,43.601,13.482,94.3,8.1925,7.6425
1.1772e+05,1.6707e+09,43.601,13.482,94.3,8.1932,7.6432
1.1777e+05,1.6707e+09,43.601,13.482,94.3,8.1929,7.6429
1.178e+05,1.6707e+09,43.601,13.482,94.3,8.1935,7.6435
1.1785e+05,1.6707e+09,43.601,13.482,94.3,8.1947,7.6447
1.1789e+05,1.6707e+09,43.601,13.482,94.3,8.1957,7.6457
1.1794e+05,1.6707e+09,43.601,13.482,94.3,8.1968,7.6468
1.1798e+05,1.6707e+09,43.601,13.482,94.3,8.1977,7.6477
1.1803e+05,1.6708e+09,43.601,13.482,94.3,8.1979,7.6479
1.1807e+05,1.6708e+09,43.601,13.482,94.3,8.1981,7.6481
1.1812e+05,1.6708e+09,43.601,13.482,94.3,8.1983,7.6483
1.1816e+05,1.6708e+09,43.601,13.482,94.3,8.1993,7.6493
1.1821e+05,1.6708e+09,43.601,13.482,94.3,8.1997,7.6497
1.1825e+05,1.6708e+09,43.601,13.482,94.31,8.2005,7.6505
1.183e+05,1.6708e+09,43.601,13.482,94.31,8.2011,7.6511
1.1834e+05,1.6708e+09,43.601,13.482,94.31,8.2015,7.6515
1.1838e+05,1.6709e+09,43.601,13.482,94.31,8.2006,7.6506
1.1843e+05,1.6709e+09,43.601,13.482,94.31,8.201,7.651
1.1848e+05,1.6709e+09,43.601,13.482,94.31,8.2014,7.6514
1.1852e+05,1.6709e+09,43.601,13.482,94.31,8.2017,7.6517
1.1857e+05,1.6709e+09,43.601,13.482,94.31,8.2019,7.6519
1.1861e+05,1.6709e+09,43.601,13.482,94.31,8.2029,7.6529
1.1866e+05,1.6709e+09,43.601,13.482,94.31,8.2033,7.6533
1.187e+05,1.6709e+09,43.601,13.482,94.31,8.204,7.654
1.1874e+05,1.6709e+09,43.601,13.482,94.31,8.2046,7.6546
1.1879e+05,1.6709e+09,43.601,13.482,94.31,8.2034,7.6534
1.1883e+05,1.671e+09,43.601,13.482,94.31,8.2031,7.6531
1.1888e+05,1.671e+09,43.601,13.482,94.31,8.2029,7.6529
1.1892e+05,1.671e+09,43.601,13.482,94.31,8.2027,7.6527
1.1897e+05,1.671e+09,43.601,13.482,94.31,8.2023,7.6523
1.1901e+05,1.671e+09,43.601,13.482,94.31,8.202,7.652
1.1906e+05,1.671e+09,43.601,13.482,94.31,8.2025,7.6525
1.191e+05,1.671e+09,43.601,13.482,94.31,8.2028,7.6528
1.1915e+05,1.671e+09,43.601,13.482,94.31,8.2032,7.6532
1.1919e+05,1.671e+09,43.601,13.482,94.31,8.2033,7.6533
1.1923e+05,1.6711e+09,43.601,13.482,94.31,8.2036,7.6536
1.1928e+05,1.6711e+09,43.601,13.482,94.31,8.2036,7.6536
1.1932e+05,1.6711e+09,43.601,13.482,94.31,8.2035,7.6535
1.1937e+05,1.6711e+09,43.601,13.482,94.31,8.2019,7.6519
1.1942e+05,1.6711e+09,43.601,13.482,94.31,8.2018,7.6518
1.1946e+05,1.6711e+09,43.601,13.482,94.31,8.2015,7.6515
1.1951e+05,1.6711e+09,43.601,13.482,94.31,8.2023,7.6523
1.1955e+05,1.6711e+09,43.601,13.482,94.31,8.2021,7.6521
1.196e+05,1.6711e+09,43.601,13.482,94.31,8.2021,7.6521
1.1964e+05,1.6712e+09,43.601,13.482,94.31,8.2017,7.6517
1.1968e+05,1.6712e+09,43.601,13.482,94.31,8.2012,7.6512
1.1973e+05,1.6712e+09,43.601,13.482,94.31,8.2006,7.6506
1.1978e+05,1.6712e+09,43.601,13.482,94.3,8.1992,7.6492
1.1982e+05,1.6712e+09,43.601,13.482,94.3,8.1983,7.6483
1.1987e+05,1.6712e+09,43.601,13.482,94.3,8.197,7.647
1.1991e+05,1.6712e+09,43.601,13.482,94.3,8.1943,7.6443
1.1996e+05,1.6712e+09,43.601,13.482,94.3,8.1943,7.6443
1.2e+05,1.6712e+09,43.601,13.482,94.3,8.1937,7.6437
1.2004e+05,1.6713e+09,43.601,13.482,94.3,8.1933,7.6433
1.2008e+05,1.6713e+09,43.601,13.482,94.3,8.1926,7.6426
1.2013e+05,1.6713e+09,43.601,13.482,94.3,8.192,7.642
1.2018e+05,1.6713e+09,43.601,13.482,94.3,8.1912,7.6412
1.2022e+05,1.6713e+09,43.601,13.482,94.3,8.19,7.64
1.2027e+05,1.6713e+09,43.601,13.482,94.29,8.1888,7.6388
1.2031e+05,1.6713e+09,43.601,13.482,94.29,8.1858,7.6358
1.2036e+05,1.6713e+09,43.601,13.482,94.29,8.1847,7.6347
1.204e+05,1.6713e+09,43.601,13.482,94.29,8.1828,7.6328
1.2045e+05,1.6714e+09,43.601,13.482,94.29,8.1803,7.6303
1.2049e+05,1.6714e+09,43.601,13.482,94.28,8.1777,7.6277
1.2053e+05,1.6714e+09,43.601,13.482,94.28,8.1746,7.6246
1.2057e+05,1.6714e+09,43.601,13.482,94.28,8.1721,7.6221
1.2062e+05,1.6714e+09,43.601,13.482,94.27,8.1696,7.6196
1.2067e+05,1.6714e+09,43.601,13.482,94.27,8.167,7.617
1.2071e+05,1.6714e+09,43.601,13.482,94.27,8.1637,7.6137
1.2076e+05,1.6714e+09,43.601,13.482,94.27,8.1608,7.6108
1.208e+05,1.6714e+09,43.601,13.482,94.26,8.1581,7.6081
1.2084e+05,1.6714e+09,43.601,13.482,94.26,8.1547,7.6047
1.2089e+05,1.6715e+09,43.601,13.482,94.25,8.1497,7.5997
1.2093e+05,1.6715e+09,43.601,13.482,94.25,8.1457,7.5957
1.2098e+05,1.6715e+09,43.601,13.482,94.25,8.1421,7.5921
1.2102e+05,1.6715e+09,43.601,13.482,94.24,8.1382,7.5882
1.2107e+05,1.6715e+09,43.601,13.482,94.24,8.1347,7.5847
1.2112e+05,1.6715e+09,43.601,13.482,94.24,8.1312,7.5812
1.2116e+05,1.6715e+09,43.601,13.482,94.23,8.1275,7.5775
1.2121e+05,1.6715e+09,43.601,13.482,94.23,8.1244,7.5744
1.2125e+05,1.6715e+09,43.601,13.482,94.23,8.1208,7.5708
1.213e+05,1.6716e+09,43.601,13.482,94.22,8.1172,7.5672
1.2134e+05,1.6716e+09,43.601,13.482,94.22,8.1124,7.5624
1.2138e+05,1.6716e+09,43.601,13.482,94.21,8.107,7.557
1.2143e+05,1.6716e+09,43.601,13.482,94.21,8.1027,7.5527
1.2147e+05,1.6716e+09,43.601,13.482,94.2,8.0987,7.5487
1.2152e+05,1.6716e+09,43.601,13.482,94.2,8.0948,7.5448
1.2156e+05,1.6716e+09,43.601,13.482,94.2,8.0908,7.5408
1.2161e+05,1.6716e+09,43.601,13.482,94.19,8.0871,7.5371
1.2165e+05,1.6716e+09,43.601,13.482,94.19,8.0832,7.5332
1.217e+05,1.6717e+09,43.601,13.482,94.19,8.0807,7.5307
1.2174e+05,1.6717e+09,43.601,13.482,94.18,8.0767,7.5267
1.2179e+05,1.6717e+09,43.601,13.482,94.18,8.0729,7.5229
1.2183e+05,1.6717e+09,43.601,13.482,94.18,8.0705,7.5205
1.2188e+05,1.6717e+09,43.601,13.482,94.17,8.0678,7.5178
1.2192e+05,1.6717e+09,43.601,13.482,94.17,8.0654,7.5154
1.2197e+05,1.6717e+09,43.601,13.482,94.17,8.0628,7.5128
1.2202e+05,1.6717e+09,43.601,13.482,94.17,8.0605,7.5105
1.2206e+05,1.6717e+09,43.601,13.482,94.16,8.0582,7.5082
1.221e+05,1.6718e+09,43.601,13.482,94.16,8.0561,7.5061
1.2214e+05,1.6718e+09,43.601,13.482,94.16,8.0548,7.5048
1.2219e+05,1.6718e+09,43.601,13.482,94.16,8.0534,7.5034
1.2223e+05,1.6718e+09,43.601,13.482,94.16,8.0525,7.5025
1.2228e+05,1.6718e+09,43.601,13.482,94.16,8.0513,7.5013
1.2232e+05,1.6718e+09,43.601,13.482,94.16,8.0502,7.5002
1.2237e+05,1.6718e+09,43.601,13.482,94.15,8.0492,7.4992
1.2242e+05,1.6718e+09,43.601,13.482,94.15,8.0476,7.4976
1.2246e+05,1.6718e+09,43.601,13.482,94.15,8.0465,7.4965
1.2251e+05,1.6719e+09,43.601,13.482,94.15,8.0457,7.4957
1.2255e+05,1.6719e+09,43.601,13.482,94.15,8.0449,7.4949
1.226e+05,1.6719e+09,43.601,13.482,94.15,8.0434,7.4935
1.2264e+05,1.6719e+09,43.601,13.482,94.15,8.0437,7.4937
1.2269e+05,1.6719e+09,43.601,13.482,94.15,8.044,7.494
1.2273e+05,1.6719e+09,43.601,13.482,94.15,8.0442,7.4942
1.2277e+05,1.6719e+09,43.601,13.482,94.15,8.0443,7.4943
1.2282e+05,1.6719e+09,43.601,13.482,94.15,8.0444,7.4944
1.2287e+05,1.6719e+09,43.601,13.482,94.15,8.043,7.493
1.2291e+05,1.672e+09,43.601,13.482,94.15,8.0425,7.4925
1.2295e+05,1.672e+09,43.601,13.482,94.15,8.0421,7.4921
1.23e+05,1.672e+09,43.601,13.482,94.15,8.0428,7.4928
1.2304e+05,1.672e+09,43.601,13.482,94.15,8.0434,7.4934
1.2308e+05,1.672e+09,43.601,13.482,94.15,8.0435,7.4935
1.2313e+05,1.672e+09,43.601,13.482,94.15,8.0442,7.4942
1.2317e+05,1.672e+09,43.601,13.482,94.15,8.0447,7.4947
1.2322e+05,1.672e+09,43.601,13.482,94.15,8.0453,7.4953
1.2326e+05,1.672e+09,43.601,13.482,94.15,8.0459,7.4959
1.2331e+05,1.6721e+09,43.601,13.482,94.15,8.0464,7.4964
1.2336e+05,1.6721e+09,43.601,13.482,94.15,8.0469,7.4969
1.234e+05,1.6721e+09,43.601,13.482,94.15,8.0479,7.4979
1.2345e+05,1.6721e+09,43.601,13.482,94.15,8.0473,7.4973
1.2349e+05,1.6721e+09,43.601,13.482,94.15,8.0482,7.4982
1.2353e+05,1.6721e+09,43.601,13.482,94.15,8.0492,7.4992
1.2358e+05,1.6721e+09,43.601,13.482,94.16,8.0502,7.5002
1.2362e+05,1.6721e+09,43.601,13.482,94.16,8.0511,7.5011
1.2366e+05,1.6721e+09,43.601,13.482,94.16,8.052,7.502
1.2371e+05,1.6722e+09,43.601,13.482,94.16,8.0528,7.5028
1.2376e+05,1.6722e+09,43.601,13.482,94.16,8.0523,7.5023
1.238e+05,1.6722e+09,43.601,13.482,94.16,8.0521,7.5021
1.2384e+05,1.6722e+09,43.601,13.482,94.16,8.0521,7.5021
1.2389e+05,1.6722e+09,43.601,13.482,94.16,8.0524,7.5024
1.2393e+05,1.6722e+09,43.601,13.482,94.16,8.0523,7.5023
1.2398e+05,1.6722e+09,43.601,13.482,94.16,8.0524,7.5024
1.2402e+05,1.6722e+09,43.601,13.482,94.16,8.0525,7.5025
1.2407e+05,1.6722e+09,43.601,13.482,94.16,8.0525,7.5025
1.2411e+05,1.6723e+09,43.601,13.482,94.16,8.0518,7.5018
1.2416e+05,1.6723e+09,43.601,13.482,94.16,8.0518,7.5018
1.2421e+05,1.6723e+09,43.601,13.482,94.16,8.0517,7.5017
1.2425e+05,1.6723e+09,43.601,13.482,94.16,8.0515,7.5015
1.243e+05,1.6723e+09,43.601,13.482,94.16,8.0513,7.5013
1.2434e+05,1.6723e+09,43.601,13.482,94.16,8.0506,7.5006
1.2439e+05,1.6723e+09,43.601,13.482,94.16,8.0504,7.5004
1.2443e+05,1.6723e+09,43.601,13.482,94.16,8.0503,7.5003
1.2448e+05,1.6723e+09,43.601,13.482,94.16,8.0501,7.5001
1.2452e+05,1.6724e+09,43.601,13.482,94.15,8.0493,7.4993
1.2456e+05,1.6724e+09,43.601,13.482,94.15,8.0481,7.4981
1.2462e+05,1.6724e+09,43.601,13.482,94.15,8.0471,7.4971
1.2466e+05,1.6724e+09,43.601,13.482,94.15,8.0462,7.4962
1.247e+05,1.6724e+09,43.601,13.482,94.15,8.0452,7.4952
1.2475e+05,1.6724e+09,43.601,13.482,94.15,8.0441,7.4941
1.2479e+05,1.6724e+09,43.601,13.482,94.15,8.043,7.493
1.2483e+05,1.6724e+09,43.601,13.482,94.15,8.0418,7.4918
1.2488e+05,1.6724e+09,43.601,13.482,94.15,8.0407,7.4907
1.2492e+05,1.6725e+09,43.601,13.482,94.14,8.0397,7.4897
1.2497e+05,1.6725e+09,43.601,13.482,94.14,8.0385,7.4885
1.2501e+05,1.6725e+09,43.601,13.482,94.14,8.0376,7.4876
1.2506e+05,1.6725e+09,43.601,13.482,94.14,8.0365,7.4865
1.251e+05,1.6725e+09,43.601,13.482,94.14,8.0354,7.4854
1.2515e+05,1.6725e+09,43.601,13.482,94.14,8.0344,7.4844
1.252e+05,1.6725e+09,43.601,13.482,94.14,8.0333,7.4833
1.2524e+05,1.6725e+09,43.601,13.482,94.14,8.0318,7.4818
1.2528e+05,1.6725e+09,43.601,13.482,94.14,8.0304,7.4804
1.2533e+05,1.6726e+09,43.601,13.482,94.13,8.029,7.479
1.2538e+05,1.6726e+09,43.601,13.482,94.13,8.0268,7.4768
1.2542e+05,1.6726e+09,43.601,13.482,94.13,8.0247,7.4747
1.2548e+05,1.6726e+09,43.601,13.482,94.13,8.0226,7.4726
1.2552e+05,1.6726e+09,43.601,13.482,94.13,8.0205,7.4705
1.2556e+05,1.6726e+09,43.601,13.482,94.12,8.0195,7.4695
1.2561e+05,1.6726e+09,43.601,13.482,94.12,8.0175,7.4675
1.2565e+05,1.6726e+09,43.601,13.482,94.12,8.0155,7.4655
1.2569e+05,1.6726e+09,43.601,13.482,94.12,8.0133,7.4633
1.2574e+05,1.6727e+09,43.601,13.482,94.12,8.0113,7.4613
1.2578e+05,1.6727e+09,43.601,13.482,94.11,8.0094,7.4594
1.2583e+05,1.6727e+09,43.601,13.482,94.11,8.0074,7.4574
1.2587e+05,1.6727e+09,43.601,13.482,94.11,8.0055,7.4555
1.2592e+05,1.6727e+09,43.601,13.482,94.11,8.0037,7.4537
1.2597e+05,1.6727e+09,43.601,13.482,94.11,8.0027,7.4527
1.2601e+05,1.6727e+09,43.601,13.482,94.11,8.0008,7.4508
1.2606e+05,1.6727e+09,43.601,13.482,94.1,7.9991,7.4491
1.261e+05,1.6727e+09,43.601,13.482,94.1,7.9971,7.4471
1.2614e+05,1.6727e+09,43.601,13.482,94.1,7.9952,7.4452
1.2618e+05,1.6728e+09,43.601,13.482,94.1,7.9932,7.4432
1.2623e+05,1.6728e+09,43.601,13.482,94.1,7.9902,7.4402
1.2627e+05,1.6728e+09,43.601,13.482,94.09,7.9876,7.4376
1.2632e+05,1.6728e+09,43.601,13.482,94.09,7.9851,7.4351
1.2637e+05,1.6728e+09,43.601,13.482,94.09,7.9826,7.4326
1.2641e+05,1.6728e+09,43.601,13.482,94.09,7.9816,7.4316
1.2646e+05,1.6728e+09,43.601,13.482,94.08,7.9791,7.4291
1.265e+05,1.6728e+09,43.601,13.482,94.08,7.9767,7.4267
1.2654e+05,1.6728e+09,43.601,13.482,94.08,7.974,7.424
1.2659e+05,1.6729e+09,43.601,13.482,94.08,7.9717,7.4217
1.2663e+05,1.6729e+09,43.601,13.482,94.07,7.9693,7.4193
1.2668e+05,1.6729e+09,43.601,13.482,94.07,7.967,7.417
1.2672e+05,1.6729e+09,43.601,13.482,94.07,7.9661,7.4161
1.2676e+05,1.6729e+09,43.601,13.482,94.07,7.9638,7.4138
1.2681e+05,1.6729e+09,43.601,13.482,94.07,7.9617,7.4117
1.2686e+05,1.6729e+09,43.601,13.482,94.06,7.9597,7.4097
1.269e+05,1.6729e+09,43.601,13.482,94.06,7.9577,7.4077
1.2695e+05,1.6729e+09,43.601,13.482,94.06,7.9555,7.4055
1.2699e+05,1.673e+09,43.601,13.482,94.06,7.9534,7.4034
1.2703e+05,1.673e+09,43.601,13.482,94.06,7.95,7.4
1.2708e+05,1.673e+09,43.601,13.482,94.05,7.9473,7.3973
1.2712e+05,1.673e+09,43.601,13.482,94.05,7.9446,7.3946
1.2717e+05,1.673e+09,43.601,13.482,94.05,7.942,7.392
1.2722e+05,1.673e+09,43.601,13.482,94.04,7.9394,7.3895
1.2726e+05,1.673e+09,43.601,13.482,94.04,7.9371,7.3871
1.2731e+05,1.673e+09,43.601,13.482,94.04,7.9364,7.3864
1.2735e+05,1.673e+09,43.601,13.482,94.04,7.9342,7.3842
1.274e+05,1.6731e+09,43.601,13.482,94.03,7.9297,7.3797
1.2744e+05,1.6731e+09,43.601,13.482,94.03,7.9276,7.3776
1.2749e+05,1.6731e+09,43.601,13.482,94.03,7.9256,7.3756
1.2753e+05,1.6731e+09,43.601,13.482,94.03,7.9237,7.3737
1.2758e+05,1.6731e+09,43.601,13.482,94.03,7.9232,7.3732
1.2762e+05,1.6731e+09,43.601,13.482,94.03,7.9215,7.3715
1.2767e+05,1.6731e+09,43.601,13.482,94.02,7.9199,7.3699
1.2772e+05,1.6731e+09,43.601,13.482,94.02,7.9183,7.3683
1.2776e+05,1.6731e+09,43.601,13.482,94.02,7.9162,7.3662
1.278e+05,1.6732e+09,43.601,13.482,94.02,7.9139,7.3639
1.2785e+05,1.6732e+09,43.601,13.482,94.02,7.9139,7.3639
1.2788e+05,1.6732e+09,43.601,13.482,94.02,7.9119,7.3619
1.2793e+05,1.6732e+09,43.601,13.482,94.02,7.91,7.36
1.2797e+05,1.6732e+09,43.601,13.482,94.01,7.9082,7.3582
1.2802e+05,1.6732e+09,43.601,13.482,94.01,7.9067,7.3567
1.2806e+05,1.6732e+09,43.601,13.482,94.01,7.9052,7.3552
1.2811e+05,1.6732e+09,43.601,13.482,94.01,7.9039,7.3539
1.2816e+05,1.6732e+09,43.601,13.482,94.01,7.9027,7.3527
1.282e+05,1.6733e+09,43.601,13.482,94.01,7.9016,7.3516
1.2825e+05,1.6733e+09,43.601,13.482,94.01,7.902,7.352
1.2829e+05,1.6733e+09,43.601,13.482,94.01,7.9011,7.3511
1.2833e+05,1.6733e+09,43.601,13.482,94,7.8975,7.3475
1.2837e+05,1.6733e+09,43.601,13.482,94,7.8941,7.3441
1.2842e+05,1.6733e+09,43.601,13.482,94,7.8908,7.3408
1.2846e+05,1.6733e+09,43.601,13.482,93.99,7.8878,7.3378
1.2851e+05,1.6733e+09,43.601,13.482,93.99,7.885,7.335
1.2856e+05,1.6733e+09,43.601,13.482,93.99,7.8823,7.3323
1.2861e+05,1.6734e+09,43.601,13.482,93.99,7.8829,7.3329
1.2864e+05,1.6734e+09,43.601,13.482,93.98,7.8795,7.3295
