LineNo,TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,FailFlags
4340,1.6429e+09,0.97231,0.9829,1,0.02586,2
4383,1.6429e+09,0.97231,0.9829,1,0.02586,2
4425,1.643e+09,0.9723,0.98289,1,0.02586,2
4468,1.643e+09,0.9723,0.98289,1,0.02586,2
4512,1.643e+09,0.97229,0.98289,1,0.02586,2
4554,1.643e+09,0.97229,0.98289,1,0.02586,2
4597,1.643e+09,0.97228,0.98288,1,0.02586,2
4639,1.643e+09,0.97228,0.98288,1,0.02586,2
4688,1.643e+09,0.97226,0.98287,1,0.02586,2
4731,1.643e+09,0.97225,0.98286,1,0.02586,2
4774,1.643e+09,0.97223,0.98285,1,0.02586,2
4817,1.6431e+09,0.97221,0.98284,1,0.02586,2
4859,1.6431e+09,0.9722,0.98283,1,0.02586,2
4902,1.6431e+09,0.97218,0.98282,1,0.02586,2
4945,1.6431e+09,0.97216,0.98281,1,0.02586,2
4988,1.6431e+09,0.97215,0.9828,1,0.02586,2
5031,1.6431e+09,0.97214,0.98279,1,0.02586,2
5074,1.6431e+09,0.97212,0.98278,1,0.02586,2
5121,1.6431e+09,0.97212,0.98278,1,0.02586,2
5164,1.6431e+09,0.97212,0.98278,1,0.02586,2
5207,1.6431e+09,0.97212,0.98278,1,0.02586,2
5247,1.6432e+09,0.97212,0.98278,1,0.02586,2
5291,1.6432e+09,0.97212,0.98278,1,0.02586,2
5336,1.6432e+09,0.97212,0.98278,1,0.02586,2
5380,1.6432e+09,0.97212,0.98278,1,0.02586,2
5425,1.6432e+09,0.97212,0.98278,1,0.02586,2
5469,1.6432e+09,0.97213,0.98278,1,0.02586,2
5514,1.6432e+09,0.97213,0.98278,1,0.02586,2
5563,1.6432e+09,0.97212,0.98278,1,0.02586,2
5608,1.6432e+09,0.97212,0.98278,1,0.02586,2
5652,1.6432e+09,0.97211,0.98278,1,0.02586,2
5697,1.6433e+09,0.97211,0.98277,1,0.02586,2
5742,1.6433e+09,0.9721,0.98277,1,0.02586,2
5786,1.6433e+09,0.9721,0.98277,1,0.02586,2
5834,1.6433e+09,0.9721,0.98277,1,0.02586,2
5879,1.6433e+09,0.97209,0.98276,1,0.02586,2
5924,1.6433e+09,0.97209,0.98276,1,0.02586,2
5968,1.6433e+09,0.97208,0.98276,1,0.02586,2
6018,1.6433e+09,0.97208,0.98276,1,0.02586,2
6062,1.6433e+09,0.97208,0.98275,1,0.02586,2
6105,1.6434e+09,0.97207,0.98275,1,0.02586,2
6149,1.6434e+09,0.97207,0.98275,1,0.02586,2
6194,1.6434e+09,0.97207,0.98275,1,0.02586,2
6241,1.6434e+09,0.97206,0.98274,1,0.02586,2
6286,1.6434e+09,0.97206,0.98274,1,0.02586,2
6330,1.6434e+09,0.97206,0.98274,1,0.02586,2
6375,1.6434e+09,0.97205,0.98274,1,0.02586,2
6422,1.6434e+09,0.97205,0.98274,1,0.02586,2
6469,1.6434e+09,0.97199,0.9827,1,0.02586,2
6513,1.6434e+09,0.97193,0.98266,1,0.02586,2
6557,1.6435e+09,0.97187,0.98262,1,0.02586,2
6605,1.6435e+09,0.9718,0.98258,1,0.02586,2
6649,1.6435e+09,0.97174,0.98255,1,0.02586,2
6694,1.6435e+09,0.97169,0.98251,1,0.02586,2
6739,1.6435e+09,0.97164,0.98248,1,0.02586,2
6784,1.6435e+09,0.97159,0.98245,1,0.02586,2
6829,1.6435e+09,0.97154,0.98242,1,0.02586,2
6877,1.6435e+09,0.97149,0.98239,1,0.02586,2
6924,1.6435e+09,0.97141,0.98234,1,0.02586,2
6967,1.6436e+09,0.9713,0.98227,1,0.02586,2
7009,1.6436e+09,0.97123,0.98223,1,0.02586,2
7057,1.6436e+09,0.97114,0.98217,1,0.02586,2
7100,1.6436e+09,0.97108,0.98213,1,0.02586,2
7142,1.6436e+09,0.97101,0.98209,1,0.02586,2
7186,1.6436e+09,0.97095,0.98205,1,0.02586,2
7229,1.6436e+09,0.97089,0.98202,1,0.02586,2
7275,1.6436e+09,0.97083,0.98198,1,0.02586,2
7318,1.6436e+09,0.9707,0.9819,1,0.02586,2
7361,1.6437e+09,0.97058,0.98182,1,0.02586,2
7406,1.6437e+09,0.97045,0.98174,1,0.02586,2
7448,1.6437e+09,0.97033,0.98167,1,0.02586,2
7488,1.6437e+09,0.97022,0.9816,1,0.02586,2
7530,1.6437e+09,0.97011,0.98153,1,0.02586,2
7574,1.6437e+09,0.97,0.98146,1,0.02586,2
7617,1.6437e+09,0.9699,0.9814,1,0.02586,2
7660,1.6437e+09,0.96979,0.98133,1,0.02586,2
7712,1.6437e+09,0.96968,0.98126,1,0.02586,2
7758,1.6438e+09,0.96957,0.9812,1,0.02586,2
7800,1.6438e+09,0.9695,0.98115,1,0.02586,2
7846,1.6438e+09,0.96942,0.9811,1,0.02586,2
7893,1.6438e+09,0.96935,0.98106,1,0.02586,2
7938,1.6438e+09,0.96928,0.98101,1,0.02586,2
7982,1.6438e+09,0.96921,0.98097,1,0.02586,2
8027,1.6438e+09,0.96915,0.98093,1,0.02586,2
8071,1.6438e+09,0.96908,0.98089,1,0.02586,2
8116,1.6438e+09,0.96902,0.98085,1,0.02586,2
8166,1.6438e+09,0.96899,0.98083,1,0.02586,2
8210,1.6439e+09,0.96899,0.98083,1,0.02586,2
8256,1.6439e+09,0.96898,0.98083,1,0.02586,2
8300,1.6439e+09,0.96898,0.98083,1,0.02586,2
8346,1.6439e+09,0.96898,0.98083,1,0.02586,2
8390,1.6439e+09,0.96898,0.98083,1,0.02586,2
8435,1.6439e+09,0.96897,0.98082,1,0.02586,2
8480,1.6439e+09,0.96897,0.98082,1,0.02586,2
8525,1.6439e+09,0.96897,0.98082,1,0.02586,2
8570,1.6439e+09,0.96897,0.98082,1,0.02586,2
8618,1.6439e+09,0.96896,0.98081,1,0.02586,2
8662,1.644e+09,0.96894,0.9808,1,0.02586,2
8703,1.644e+09,0.96892,0.98079,1,0.02586,2
8748,1.644e+09,0.9689,0.98078,1,0.02586,2
8794,1.644e+09,0.96889,0.98077,1,0.02586,2
8835,1.644e+09,0.96887,0.98076,1,0.02586,2
8881,1.644e+09,0.96885,0.98075,1,0.02586,2
8925,1.644e+09,0.96884,0.98074,1,0.02586,2
8969,1.644e+09,0.96882,0.98073,1,0.02586,2
9015,1.644e+09,0.96881,0.98072,1,0.02586,2
9063,1.644e+09,0.9688,0.98072,1,0.02586,2
9109,1.6441e+09,0.96881,0.98072,1,0.02586,2
9153,1.6441e+09,0.96882,0.98073,1,0.02586,2
9198,1.6441e+09,0.96882,0.98073,1,0.02586,2
9242,1.6441e+09,0.96883,0.98073,1,0.02586,2
9287,1.6441e+09,0.96883,0.98074,1,0.02586,2
9332,1.6441e+09,0.96884,0.98074,1,0.02586,2
9376,1.6441e+09,0.96884,0.98074,1,0.02586,2
9421,1.6441e+09,0.96885,0.98075,1,0.02586,2
9466,1.6441e+09,0.96885,0.98075,1,0.02586,2
9515,1.6442e+09,0.96886,0.98075,1,0.02586,2
9559,1.6442e+09,0.96887,0.98076,1,0.02586,2
9602,1.6442e+09,0.96888,0.98076,1,0.02586,2
9645,1.6442e+09,0.96888,0.98077,1,0.02586,2
9687,1.6442e+09,0.96889,0.98077,1,0.02586,2
9732,1.6442e+09,0.9689,0.98078,1,0.02586,2
9774,1.6442e+09,0.9689,0.98078,1,0.02586,2
9817,1.6442e+09,0.96891,0.98078,1,0.02586,2
9860,1.6442e+09,0.96892,0.98079,1,0.02586,2
9905,1.6442e+09,0.96892,0.98079,1,0.02586,2
9949,1.6443e+09,0.96894,0.9808,1,0.02586,2
9992,1.6443e+09,0.96897,0.98082,1,0.02586,2
10037,1.6443e+09,0.96899,0.98083,1,0.02586,2
10079,1.6443e+09,0.96901,0.98084,1,0.02586,2
10122,1.6443e+09,0.96903,0.98086,1,0.02586,2
10165,1.6443e+09,0.96905,0.98087,1,0.02586,2
10209,1.6443e+09,0.96906,0.98088,1,0.02586,2
10252,1.6443e+09,0.96908,0.98089,1,0.02586,2
10296,1.6443e+09,0.9691,0.9809,1,0.02586,2
10342,1.6444e+09,0.96912,0.98092,1,0.02586,2
10386,1.6444e+09,0.96912,0.98092,1,0.02586,2
10431,1.6444e+09,0.96913,0.98092,1,0.02586,2
10477,1.6444e+09,0.96913,0.98092,1,0.02586,2
10521,1.6444e+09,0.96913,0.98092,1,0.02586,2
10566,1.6444e+09,0.96913,0.98092,1,0.02586,2
10610,1.6444e+09,0.96914,0.98092,1,0.02586,2
10655,1.6444e+09,0.96914,0.98093,1,0.02586,2
10700,1.6444e+09,0.96914,0.98093,1,0.02586,2
10745,1.6444e+09,0.96914,0.98093,1,0.02586,2
10794,1.6445e+09,0.96914,0.98093,1,0.02586,2
10839,1.6445e+09,0.96915,0.98093,1,0.02586,2
10884,1.6445e+09,0.96916,0.98094,1,0.02586,2
10928,1.6445e+09,0.96916,0.98094,1,0.02586,2
10973,1.6445e+09,0.96917,0.98095,1,0.02586,2
11018,1.6445e+09,0.96918,0.98095,1,0.02586,2
11062,1.6445e+09,0.96918,0.98095,1,0.02586,2
11108,1.6445e+09,0.96919,0.98096,1,0.02586,2
11153,1.6445e+09,0.9692,0.98096,1,0.02586,2
11200,1.6446e+09,0.9692,0.98097,1,0.02586,2
11245,1.6446e+09,0.96921,0.98097,1,0.02586,2
11290,1.6446e+09,0.9692,0.98097,1,0.02586,2
11336,1.6446e+09,0.9692,0.98096,1,0.02586,2
11380,1.6446e+09,0.9692,0.98096,1,0.02586,2
11428,1.6446e+09,0.96919,0.98096,1,0.02586,2
11474,1.6446e+09,0.96919,0.98096,1,0.02586,2
11519,1.6446e+09,0.96919,0.98096,1,0.02586,2
11564,1.6446e+09,0.96918,0.98095,1,0.02586,2
11609,1.6447e+09,0.96918,0.98095,1,0.02586,2
11654,1.6447e+09,0.96918,0.98095,1,0.02586,2
11703,1.6447e+09,0.96918,0.98095,1,0.02586,2
11748,1.6447e+09,0.96919,0.98096,1,0.02586,2
11793,1.6447e+09,0.96921,0.98097,1,0.02586,2
11837,1.6447e+09,0.96922,0.98097,1,0.02586,2
11879,1.6447e+09,0.96923,0.98098,1,0.02586,2
11924,1.6447e+09,0.96924,0.98099,1,0.02586,2
11970,1.6447e+09,0.96925,0.98099,1,0.02586,2
12014,1.6447e+09,0.96926,0.981,1,0.02586,2
12060,1.6448e+09,0.96927,0.98101,1,0.02586,2
12101,1.6448e+09,0.96927,0.98101,1,0.02586,2
12148,1.6448e+09,0.96928,0.98101,1,0.02586,2
12190,1.6448e+09,0.96928,0.98101,1,0.02586,2
12234,1.6448e+09,0.96928,0.98101,1,0.02586,2
12277,1.6448e+09,0.96928,0.98101,1,0.02586,2
12319,1.6448e+09,0.96928,0.98101,1,0.02586,2
12362,1.6448e+09,0.96928,0.98101,1,0.02586,2
12408,1.6448e+09,0.96928,0.98101,1,0.02586,2
12450,1.6448e+09,0.96928,0.98101,1,0.02586,2
12495,1.6449e+09,0.96928,0.98101,1,0.02586,2
12537,1.6449e+09,0.96928,0.98101,1,0.02586,2
12584,1.6449e+09,0.96928,0.98101,1,0.02586,2
12626,1.6449e+09,0.96926,0.981,1,0.02586,2
12668,1.6449e+09,0.96925,0.981,1,0.02586,2
12712,1.6449e+09,0.96924,0.98099,1,0.02586,2
12757,1.6449e+09,0.96923,0.98098,1,0.02586,2
12800,1.6449e+09,0.96922,0.98098,1,0.02586,2
12848,1.6449e+09,0.96921,0.98097,1,0.02586,2
12890,1.645e+09,0.9692,0.98096,1,0.02586,2
12934,1.645e+09,0.96919,0.98096,1,0.02586,2
12983,1.645e+09,0.96918,0.98095,1,0.02586,2
13028,1.645e+09,0.96919,0.98096,1,0.02586,2
13073,1.645e+09,0.9692,0.98097,1,0.02586,2
13118,1.645e+09,0.96921,0.98097,1,0.02586,2
13162,1.645e+09,0.96922,0.98098,1,0.02586,2
13206,1.645e+09,0.96923,0.98098,1,0.02586,2
13250,1.645e+09,0.96923,0.98098,1,0.02586,2
13295,1.6451e+09,0.96924,0.98099,1,0.02586,2
13340,1.6451e+09,0.96925,0.98099,1,0.02586,2
13384,1.6451e+09,0.96925,0.981,1,0.02586,2
13433,1.6451e+09,0.96926,0.981,1,0.02586,2
13477,1.6451e+09,0.96925,0.981,1,0.02586,2
13522,1.6451e+09,0.96925,0.98099,1,0.02586,2
13579,1.6452e+09,0.96922,0.98098,1,0.02586,2
13624,1.6452e+09,0.96922,0.98097,1,0.02586,2
13672,1.6452e+09,0.96923,0.98098,1,0.02586,2
13720,1.6452e+09,0.96924,0.98099,1,0.02586,2
13765,1.6452e+09,0.96925,0.981,1,0.02586,2
13812,1.6452e+09,0.96927,0.98101,1,0.02586,2
13857,1.6452e+09,0.96928,0.98101,1,0.02586,2
13903,1.6452e+09,0.96929,0.98102,1,0.02586,2
13948,1.6453e+09,0.9693,0.98103,1,0.02586,2
13995,1.6453e+09,0.96931,0.98104,1,0.02586,2
14039,1.6453e+09,0.96932,0.98104,1,0.02586,2
14088,1.6453e+09,0.96933,0.98105,1,0.02586,2
14133,1.6453e+09,0.96933,0.98105,1,0.02586,2
14178,1.6453e+09,0.96933,0.98105,1,0.02586,2
14223,1.6453e+09,0.96934,0.98105,1,0.02586,2
14267,1.6453e+09,0.96934,0.98105,1,0.02586,2
14312,1.6453e+09,0.96934,0.98105,1,0.02586,2
14356,1.6453e+09,0.96934,0.98105,1,0.02586,2
14403,1.6454e+09,0.96934,0.98105,1,0.02586,2
14443,1.6454e+09,0.96934,0.98105,1,0.02586,2
14485,1.6454e+09,0.96934,0.98105,1,0.02586,2
14534,1.6454e+09,0.96934,0.98105,1,0.02586,2
14578,1.6454e+09,0.96933,0.98105,1,0.02586,2
14621,1.6454e+09,0.96933,0.98104,1,0.02586,2
14663,1.6454e+09,0.96932,0.98104,1,0.02586,2
14704,1.6454e+09,0.96931,0.98103,1,0.02586,2
14746,1.6454e+09,0.9693,0.98103,1,0.02586,2
14788,1.6455e+09,0.9693,0.98103,1,0.02586,2
14831,1.6455e+09,0.96929,0.98102,1,0.02586,2
14873,1.6455e+09,0.96929,0.98102,1,0.02586,2
14916,1.6455e+09,0.96928,0.98101,1,0.02586,2
14964,1.6455e+09,0.96927,0.98101,1,0.02586,2
15007,1.6455e+09,0.96927,0.98101,1,0.02586,2
15050,1.6455e+09,0.96926,0.981,1,0.02586,2
15092,1.6455e+09,0.96926,0.981,1,0.02586,2
15135,1.6455e+09,0.96925,0.981,1,0.02586,2
15177,1.6455e+09,0.96925,0.98099,1,0.02586,2
15220,1.6456e+09,0.96924,0.98099,1,0.02586,2
15264,1.6456e+09,0.96924,0.98099,1,0.02586,2
15309,1.6456e+09,0.96923,0.98099,1,0.02586,2
15354,1.6456e+09,0.96923,0.98098,1,0.02586,2
15402,1.6456e+09,0.96923,0.98098,1,0.02586,2
15448,1.6456e+09,0.96924,0.98099,1,0.02586,2
15492,1.6456e+09,0.96924,0.98099,1,0.02586,2
15538,1.6456e+09,0.96925,0.98099,1,0.02586,2
15585,1.6456e+09,0.96925,0.981,1,0.02586,2
15630,1.6457e+09,0.96925,0.981,1,0.02586,2
15675,1.6457e+09,0.96926,0.981,1,0.02586,2
15719,1.6457e+09,0.96926,0.981,1,0.02586,2
15764,1.6457e+09,0.96926,0.981,1,0.02586,2
15814,1.6457e+09,0.96927,0.98101,1,0.02586,2
15858,1.6457e+09,0.96927,0.98101,1,0.02586,2
15903,1.6457e+09,0.96928,0.98101,1,0.02586,2
15948,1.6457e+09,0.96929,0.98102,1,0.02586,2
15994,1.6457e+09,0.96929,0.98102,1,0.02586,2
16040,1.6457e+09,0.9693,0.98102,1,0.02586,2
16079,1.6458e+09,0.9693,0.98103,1,0.02586,2
16126,1.6458e+09,0.96931,0.98103,1,0.02586,2
16171,1.6458e+09,0.96931,0.98103,1,0.02586,2
16216,1.6458e+09,0.96932,0.98104,1,0.02586,2
16266,1.6458e+09,0.96932,0.98104,1,0.02586,2
16311,1.6458e+09,0.96931,0.98103,1,0.02586,2
16355,1.6458e+09,0.9693,0.98103,1,0.02586,2
16402,1.6458e+09,0.96929,0.98102,1,0.02586,2
16452,1.6458e+09,0.96928,0.98101,1,0.02586,2
16496,1.6459e+09,0.96927,0.98101,1,0.02586,2
16541,1.6459e+09,0.96926,0.981,1,0.02586,2
16586,1.6459e+09,0.96925,0.981,1,0.02586,2
16630,1.6459e+09,0.96925,0.98099,1,0.02586,2
16676,1.6459e+09,0.96924,0.98099,1,0.02586,2
16724,1.6459e+09,0.96923,0.98098,1,0.02586,2
16769,1.6459e+09,0.96922,0.98097,1,0.02586,2
16813,1.6459e+09,0.9692,0.98097,1,0.02586,2
16859,1.6459e+09,0.96919,0.98096,1,0.02586,2
16905,1.6459e+09,0.96918,0.98095,1,0.02586,2
16948,1.646e+09,0.96917,0.98095,1,0.02586,2
16988,1.646e+09,0.96916,0.98094,1,0.02586,2
17031,1.646e+09,0.96915,0.98093,1,0.02586,2
17074,1.646e+09,0.96914,0.98093,1,0.02586,2
17116,1.646e+09,0.96913,0.98092,1,0.02586,2
17163,1.646e+09,0.96912,0.98091,1,0.02586,2
17205,1.646e+09,0.96911,0.98091,1,0.02586,2
17247,1.646e+09,0.9691,0.9809,1,0.02586,2
17292,1.646e+09,0.96909,0.9809,1,0.02586,2
17334,1.6461e+09,0.96908,0.98089,1,0.02586,2
17381,1.6461e+09,0.96907,0.98089,1,0.02586,2
17423,1.6461e+09,0.96907,0.98088,1,0.02586,2
17466,1.6461e+09,0.96906,0.98088,1,0.02586,2
17509,1.6461e+09,0.96905,0.98087,1,0.02586,2
17551,1.6461e+09,0.96904,0.98087,1,0.02586,2
17599,1.6461e+09,0.96905,0.98087,1,0.02586,2
17641,1.6461e+09,0.96906,0.98087,1,0.02586,2
17684,1.6461e+09,0.96906,0.98088,1,0.02586,2
17728,1.6461e+09,0.96907,0.98088,1,0.02586,2
17774,1.6462e+09,0.96908,0.98089,1,0.02586,2
17819,1.6462e+09,0.96908,0.98089,1,0.02586,2
17863,1.6462e+09,0.96909,0.9809,1,0.02586,2
17907,1.6462e+09,0.9691,0.9809,1,0.02586,2
17952,1.6462e+09,0.9691,0.9809,1,0.02586,2
18000,1.6462e+09,0.96911,0.98091,1,0.02586,2
18049,1.6462e+09,0.96911,0.98091,1,0.02586,2
18094,1.6462e+09,0.96911,0.98091,1,0.02586,2
18141,1.6462e+09,0.96911,0.98091,1,0.02586,2
18191,1.6463e+09,0.9691,0.98091,1,0.02586,2
18240,1.6463e+09,0.9691,0.9809,1,0.02586,2
18285,1.6463e+09,0.9691,0.9809,1,0.02586,2
18329,1.6463e+09,0.9691,0.9809,1,0.02586,2
18374,1.6463e+09,0.9691,0.9809,1,0.02586,2
18423,1.6463e+09,0.9691,0.9809,1,0.02586,2
18468,1.6463e+09,0.96911,0.98091,1,0.02586,2
18516,1.6463e+09,0.96911,0.98091,1,0.02586,2
18562,1.6463e+09,0.96911,0.98091,1,0.02586,2
18605,1.6464e+09,0.96911,0.98091,1,0.02586,2
18649,1.6464e+09,0.96912,0.98091,1,0.02586,2
18695,1.6464e+09,0.96912,0.98091,1,0.02586,2
18740,1.6464e+09,0.96912,0.98092,1,0.02586,2
18784,1.6464e+09,0.96912,0.98092,1,0.02586,2
18829,1.6464e+09,0.96913,0.98092,1,0.02586,2
18877,1.6464e+09,0.96913,0.98092,1,0.02586,2
18922,1.6464e+09,0.96913,0.98092,1,0.02586,2
18967,1.6464e+09,0.96913,0.98092,1,0.02586,2
19012,1.6465e+09,0.96913,0.98092,1,0.02586,2
19060,1.6465e+09,0.96914,0.98092,1,0.02586,2
19105,1.6465e+09,0.96914,0.98092,1,0.02586,2
19150,1.6465e+09,0.96914,0.98093,1,0.02586,2
19195,1.6465e+09,0.96914,0.98093,1,0.02586,2
19240,1.6465e+09,0.96914,0.98093,1,0.02586,2
19284,1.6465e+09,0.96914,0.98093,1,0.02586,2
19333,1.6465e+09,0.96915,0.98093,1,0.02586,2
19378,1.6465e+09,0.96916,0.98094,1,0.02586,2
19422,1.6465e+09,0.96916,0.98094,1,0.02586,2
19470,1.6466e+09,0.96917,0.98094,1,0.02586,2
19507,1.6466e+09,0.96918,0.98095,1,0.02586,2
19550,1.6466e+09,0.96918,0.98095,1,0.02586,2
19593,1.6466e+09,0.96919,0.98096,1,0.02586,2
19636,1.6466e+09,0.96919,0.98096,1,0.02586,2
19679,1.6466e+09,0.9692,0.98096,1,0.02586,2
19722,1.6466e+09,0.9692,0.98097,1,0.02586,2
19769,1.6466e+09,0.9692,0.98097,1,0.02586,2
19812,1.6466e+09,0.9692,0.98096,1,0.02586,2
19854,1.6467e+09,0.9692,0.98096,1,0.02586,2
19898,1.6467e+09,0.96919,0.98096,1,0.02586,2
19944,1.6467e+09,0.96919,0.98096,1,0.02586,2
19986,1.6467e+09,0.96919,0.98096,1,0.02586,2
20030,1.6467e+09,0.96918,0.98095,1,0.02586,2
20073,1.6467e+09,0.96918,0.98095,1,0.02586,2
20117,1.6467e+09,0.96918,0.98095,1,0.02586,2
20164,1.6467e+09,0.96918,0.98095,1,0.02586,2
20207,1.6467e+09,0.96918,0.98095,1,0.02586,2
20249,1.6467e+09,0.96918,0.98095,1,0.02586,2
20297,1.6468e+09,0.96918,0.98095,1,0.02586,2
20339,1.6468e+09,0.96918,0.98095,1,0.02586,2
20383,1.6468e+09,0.96918,0.98095,1,0.02586,2
20428,1.6468e+09,0.96918,0.98095,1,0.02586,2
20472,1.6468e+09,0.96918,0.98095,1,0.02586,2
20518,1.6468e+09,0.96918,0.98095,1,0.02586,2
20563,1.6468e+09,0.96918,0.98095,1,0.02586,2
20613,1.6468e+09,0.96918,0.98095,1,0.02586,2
20658,1.6468e+09,0.96918,0.98095,1,0.02586,2
20703,1.6469e+09,0.96918,0.98095,1,0.02586,2
20748,1.6469e+09,0.96918,0.98095,1,0.02586,2
20797,1.6469e+09,0.96918,0.98095,1,0.02586,2
20842,1.6469e+09,0.96918,0.98095,1,0.02586,2
20887,1.6469e+09,0.96918,0.98095,1,0.02586,2
20933,1.6469e+09,0.96918,0.98095,1,0.02586,2
20978,1.6469e+09,0.96918,0.98095,1,0.02586,2
21022,1.6469e+09,0.96918,0.98095,1,0.02586,2
21071,1.6469e+09,0.96917,0.98095,1,0.02586,2
21118,1.647e+09,0.96915,0.98093,1,0.02586,2
21159,1.647e+09,0.96913,0.98092,1,0.02586,2
21208,1.647e+09,0.96911,0.98091,1,0.02586,2
21253,1.647e+09,0.96909,0.9809,1,0.02586,2
21298,1.647e+09,0.96907,0.98089,1,0.02586,2
21342,1.647e+09,0.96906,0.98088,1,0.02586,2
21387,1.647e+09,0.96904,0.98087,1,0.02586,2
21432,1.647e+09,0.96903,0.98086,1,0.02586,2
21481,1.647e+09,0.96901,0.98085,1,0.02586,2
21526,1.647e+09,0.96902,0.98085,1,0.02586,2
21571,1.6471e+09,0.96902,0.98085,1,0.02586,2
21617,1.6471e+09,0.96903,0.98086,1,0.02586,2
21661,1.6471e+09,0.96903,0.98086,1,0.02586,2
21707,1.6471e+09,0.96904,0.98086,1,0.02586,2
21751,1.6471e+09,0.96904,0.98087,1,0.02586,2
21797,1.6471e+09,0.96905,0.98087,1,0.02586,2
21841,1.6471e+09,0.96905,0.98087,1,0.02586,2
21886,1.6471e+09,0.96906,0.98087,1,0.02586,2
21935,1.6471e+09,0.96906,0.98088,1,0.02586,2
21981,1.6472e+09,0.96905,0.98087,1,0.02586,2
22021,1.6472e+09,0.96903,0.98086,1,0.02586,2
22067,1.6472e+09,0.96902,0.98085,1,0.02586,2
22110,1.6472e+09,0.969,0.98084,1,0.02586,2
22152,1.6472e+09,0.96899,0.98084,1,0.02586,2
22195,1.6472e+09,0.96898,0.98083,1,0.02586,2
