LineNo,TimeUS,Id,Pri,Total,Free,Name
3720,1.6428e+09,5,181,1872,1456,0
14503,1.6454e+09,5,181,1872,1456,0
24934,1.6479e+09,5,181,1872,1456,0
35479,1.6504e+09,5,181,1872,1456,0
46139,1.653e+09,5,181,1872,1456,0
56507,1.6556e+09,5,181,1872,1456,0
66999,1.6582e+09,5,181,1872,1456,0
76902,1.6606e+09,5,181,1872,1456,0
87235,1.6632e+09,5,181,1872,1456,0
97794,1.6658e+09,5,181,1872,1456,0
1.0831e+05,1.6684e+09,5,181,1872,1456,0
1.1858e+05,1.6709e+09,5,181,1872,1456,0
1.2902e+05,1.6735e+09,5,181,1872,1456,0
1.3952e+05,1.676e+09,5,181,1872,1456,0
1.5004e+05,1.6786e+09,5,181,1872,1456,0
1.6006e+05,1.6811e+09,5,181,1872,1456,0
1.7036e+05,1.6837e+09,5,181,1872,1456,0
1.8087e+05,1.6863e+09,5,181,1872,1456,0
1.9121e+05,1.6889e+09,5,181,1872,1456,0
2.0121e+05,1.6914e+09,5,181,1872,1456,0
2.1143e+05,1.6939e+09,5,181,1872,1456,0
2.2139e+05,1.6964e+09,5,181,1872,1456,0
2.3183e+05,1.6989e+09,5,181,1872,1456,0
2.425e+05,1.7016e+09,5,181,1872,1456,0
2.5293e+05,1.7042e+09,5,181,1872,1456,0
2.6301e+05,1.7067e+09,5,181,1872,1456,0
2.731e+05,1.7092e+09,5,181,1872,1456,0
2.8364e+05,1.7118e+09,5,181,1872,1456,0
2.9391e+05,1.7144e+09,5,181,1872,1456,0
3.0442e+05,1.717e+09,5,181,1872,1456,0
3.1448e+05,1.7195e+09,5,181,1872,1456,0
3.2491e+05,1.7221e+09,5,181,1872,1456,0
3.3497e+05,1.7246e+09,5,181,1872,1456,0
3.4495e+05,1.727e+09,5,181,1872,1456,0
3.5561e+05,1.7297e+09,5,181,1872,1456,0
3.6588e+05,1.7323e+09,5,181,1872,1456,0
3.7594e+05,1.7347e+09,5,181,1872,1456,0
3.8663e+05,1.7374e+09,5,181,1872,1456,0
3.9676e+05,1.7399e+09,5,181,1872,1456,0
4.0705e+05,1.7424e+09,5,181,1872,1456,0
4.1812e+05,1.7452e+09,5,181,1872,1456,0
4.2798e+05,1.7476e+09,5,181,1872,1456,0
4.3832e+05,1.7502e+09,5,181,1872,1456,0
4.4874e+05,1.7527e+09,5,181,1872,1456,0
4.5898e+05,1.7552e+09,5,181,1872,1456,0
4.6913e+05,1.7577e+09,5,181,1872,1456,0
4.7907e+05,1.7601e+09,5,181,1872,1456,0
4.8984e+05,1.7627e+09,5,181,1872,1456,0
5.0062e+05,1.7652e+09,5,181,1872,1456,0
5.1118e+05,1.7678e+09,5,181,1872,1456,0
5.2168e+05,1.7703e+09,5,181,1872,1456,0
5.3212e+05,1.7728e+09,5,181,1872,1456,0
5.4221e+05,1.7752e+09,5,181,1872,1456,0
