LineNo,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
36851,1.6507e+09,0,181,-80,351,43,-7,144,0,0,0,1,1.6507e+09
37302,1.6508e+09,0,181,-82,352,43,-7,144,0,0,0,1,1.6508e+09
37753,1.6509e+09,0,182,-78,350,43,-7,144,0,0,0,1,1.6509e+09
38204,1.651e+09,0,180,-74,354,43,-7,144,0,0,0,1,1.651e+09
38624,1.6511e+09,0,179,-78,352,43,-7,144,0,0,0,1,1.6511e+09
39056,1.6513e+09,0,183,-89,352,43,-7,144,0,0,0,1,1.6513e+09
39483,1.6514e+09,0,172,-92,351,43,-7,144,0,0,0,1,1.6514e+09
39936,1.6515e+09,0,180,-96,344,43,-7,144,0,0,0,1,1.6515e+09
40382,1.6516e+09,0,185,-97,347,43,-7,144,0,0,0,1,1.6516e+09
40835,1.6517e+09,0,194,-89,346,43,-7,144,0,0,0,1,1.6517e+09
41252,1.6518e+09,0,190,-82,346,43,-7,144,0,0,0,1,1.6518e+09
41705,1.6519e+09,0,187,-81,345,43,-7,144,0,0,0,1,1.6519e+09
42149,1.652e+09,0,192,-73,349,43,-7,144,0,0,0,1,1.652e+09
42575,1.6521e+09,0,191,-77,346,43,-7,144,0,0,0,1,1.6521e+09
43007,1.6522e+09,0,189,-76,345,43,-7,144,0,0,0,1,1.6522e+09
43421,1.6523e+09,0,198,-80,342,43,-7,144,0,0,0,1,1.6523e+09
43863,1.6524e+09,0,206,-77,337,43,-7,144,0,0,0,1,1.6524e+09
44309,1.6525e+09,0,211,-75,329,43,-7,144,0,0,0,1,1.6525e+09
44752,1.6526e+09,0,211,-77,331,43,-7,144,0,0,0,1,1.6526e+09
45195,1.6528e+09,0,204,-77,338,43,-7,144,0,0,0,1,1.6528e+09
45642,1.6529e+09,0,199,-71,343,43,-7,144,0,0,0,1,1.6529e+09
46086,1.653e+09,0,194,-55,347,43,-7,144,0,0,0,1,1.653e+09
46512,1.6531e+09,0,200,-53,345,43,-7,144,0,0,0,1,1.6531e+09
46909,1.6532e+09,0,199,-48,347,43,-7,144,0,0,0,1,1.6532e+09
47357,1.6533e+09,0,208,-62,345,43,-7,144,0,0,0,1,1.6533e+09
47799,1.6534e+09,0,207,-67,337,43,-7,144,0,0,0,1,1.6534e+09
48242,1.6535e+09,0,202,-73,342,43,-7,144,0,0,0,1,1.6535e+09
48682,1.6536e+09,0,190,-80,347,43,-7,144,0,0,0,1,1.6536e+09
49099,1.6537e+09,0,188,-72,354,43,-7,144,0,0,0,1,1.6537e+09
49542,1.6538e+09,0,185,-68,350,43,-7,144,0,0,0,1,1.6538e+09
49988,1.6539e+09,0,189,-57,353,43,-7,144,0,0,0,1,1.6539e+09
50397,1.654e+09,0,187,-55,357,43,-7,144,0,0,0,1,1.654e+09
50840,1.6542e+09,0,189,-59,351,43,-7,144,0,0,0,1,1.6542e+09
51290,1.6543e+09,0,183,-63,351,43,-7,144,0,0,0,1,1.6543e+09
51699,1.6544e+09,0,186,-76,351,43,-7,144,0,0,0,1,1.6544e+09
52145,1.6545e+09,0,179,-80,359,43,-7,144,0,0,0,1,1.6545e+09
52552,1.6546e+09,0,183,-80,358,43,-7,144,0,0,0,1,1.6546e+09
52980,1.6547e+09,0,172,-79,352,43,-7,144,0,0,0,1,1.6547e+09
53412,1.6548e+09,0,181,-82,354,43,-7,144,0,0,0,1,1.6548e+09
53826,1.6549e+09,0,177,-79,351,43,-7,144,0,0,0,1,1.6549e+09
54269,1.655e+09,0,173,-82,351,43,-7,144,0,0,0,1,1.655e+09
54717,1.6551e+09,0,178,-83,358,43,-7,144,0,0,0,1,1.6551e+09
55164,1.6552e+09,0,181,-80,353,43,-7,144,0,0,0,1,1.6552e+09
55613,1.6553e+09,0,182,-78,351,43,-7,144,0,0,0,1,1.6553e+09
56055,1.6555e+09,0,183,-79,354,43,-7,144,0,0,0,1,1.6555e+09
56467,1.6556e+09,0,192,-81,346,43,-7,144,0,0,0,1,1.6556e+09
56895,1.6557e+09,0,183,-86,346,43,-7,144,0,0,0,1,1.6557e+09
57326,1.6558e+09,0,190,-86,344,43,-7,144,0,0,0,1,1.6558e+09
57771,1.6559e+09,0,188,-99,343,43,-7,144,0,0,0,1,1.6559e+09
58182,1.656e+09,0,181,-104,349,43,-7,144,0,0,0,1,1.656e+09
58630,1.6561e+09,0,185,-107,340,43,-7,144,0,0,0,1,1.6561e+09
59074,1.6562e+09,0,192,-105,334,43,-7,144,0,0,0,1,1.6562e+09
59520,1.6563e+09,0,191,-101,339,43,-7,144,0,0,0,1,1.6563e+09
59965,1.6564e+09,0,195,-97,339,43,-7,144,0,0,0,1,1.6564e+09
60410,1.6565e+09,0,188,-88,343,43,-7,144,0,0,0,1,1.6565e+09
60835,1.6566e+09,0,182,-82,344,43,-7,144,0,0,0,1,1.6566e+09
61266,1.6567e+09,0,180,-87,356,43,-7,144,0,0,0,1,1.6567e+09
61704,1.6569e+09,0,168,-82,355,43,-7,144,0,0,0,1,1.6569e+09
62114,1.657e+09,0,172,-83,358,43,-7,144,0,0,0,1,1.657e+09
62561,1.6571e+09,0,165,-80,362,43,-7,144,0,0,0,1,1.6571e+09
62974,1.6572e+09,0,167,-81,364,43,-7,144,0,0,0,1,1.6572e+09
63419,1.6573e+09,0,160,-78,363,43,-7,144,0,0,0,1,1.6573e+09
63861,1.6574e+09,0,153,-78,370,43,-7,144,0,0,0,1,1.6574e+09
64308,1.6575e+09,0,156,-79,370,43,-7,144,0,0,0,1,1.6575e+09
64750,1.6576e+09,0,160,-84,369,43,-7,144,0,0,0,1,1.6576e+09
65199,1.6577e+09,0,159,-88,363,43,-7,144,0,0,0,1,1.6577e+09
65632,1.6578e+09,0,157,-87,369,43,-7,144,0,0,0,1,1.6578e+09
66025,1.6579e+09,0,163,-84,361,43,-7,144,0,0,0,1,1.6579e+09
66461,1.658e+09,0,155,-86,362,43,-7,144,0,0,0,1,1.658e+09
66905,1.6581e+09,0,155,-88,367,43,-7,144,0,0,0,1,1.6581e+09
67351,1.6583e+09,0,155,-89,372,43,-7,144,0,0,0,1,1.6583e+09
67764,1.6584e+09,0,151,-93,366,43,-7,144,0,0,0,1,1.6584e+09
68209,1.6585e+09,0,157,-92,361,43,-7,144,0,0,0,1,1.6585e+09
68632,1.6586e+09,0,154,-96,366,43,-7,144,0,0,0,1,1.6586e+09
69081,1.6587e+09,0,144,-108,369,43,-7,144,0,0,0,1,1.6587e+09
69490,1.6588e+09,0,142,-109,377,43,-7,144,0,0,0,1,1.6588e+09
69936,1.6589e+09,0,142,-100,372,43,-7,144,0,0,0,1,1.6589e+09
70377,1.659e+09,0,148,-91,372,43,-7,144,0,0,0,1,1.659e+09
70823,1.6591e+09,0,158,-81,360,43,-7,144,0,0,0,1,1.6591e+09
71267,1.6592e+09,0,167,-82,364,43,-7,144,0,0,0,1,1.6592e+09
71681,1.6593e+09,0,173,-81,358,43,-7,144,0,0,0,1,1.6593e+09
72091,1.6594e+09,0,183,-81,356,43,-7,144,0,0,0,1,1.6594e+09
72532,1.6595e+09,0,182,-78,350,43,-7,144,0,0,0,1,1.6595e+09
72949,1.6597e+09,0,181,-78,348,43,-7,144,0,0,0,1,1.6597e+09
73397,1.6598e+09,0,188,-79,347,43,-7,144,0,0,0,1,1.6598e+09
73843,1.6599e+09,0,186,-81,350,43,-7,144,0,0,0,1,1.6599e+09
74285,1.66e+09,0,184,-80,350,43,-7,144,0,0,0,1,1.66e+09
74699,1.6601e+09,0,189,-83,349,43,-7,144,0,0,0,1,1.6601e+09
75143,1.6602e+09,0,186,-82,354,43,-7,144,0,0,0,1,1.6602e+09
75590,1.6603e+09,0,184,-85,352,43,-7,144,0,0,0,1,1.6603e+09
76023,1.6604e+09,0,186,-79,350,43,-7,144,0,0,0,1,1.6604e+09
76421,1.6605e+09,0,199,-85,343,43,-7,144,0,0,0,1,1.6605e+09
76853,1.6606e+09,0,219,-73,327,43,-7,144,0,0,0,1,1.6606e+09
77304,1.6607e+09,0,230,-63,319,43,-7,144,0,0,0,1,1.6607e+09
77746,1.6608e+09,0,230,-68,325,43,-7,144,0,0,0,1,1.6608e+09
78194,1.6609e+09,0,219,-73,329,43,-7,144,0,0,0,1,1.6609e+09
78634,1.6611e+09,0,209,-83,329,43,-7,144,0,0,0,1,1.6611e+09
79045,1.6612e+09,0,205,-89,334,43,-7,144,0,0,0,1,1.6612e+09
79492,1.6613e+09,0,198,-85,341,43,-7,144,0,0,0,1,1.6613e+09
79935,1.6614e+09,0,196,-83,340,43,-7,144,0,0,0,1,1.6614e+09
80380,1.6615e+09,0,197,-80,344,43,-7,144,0,0,0,1,1.6615e+09
80790,1.6616e+09,0,199,-78,341,43,-7,144,0,0,0,1,1.6616e+09
81239,1.6617e+09,0,203,-79,339,43,-7,144,0,0,0,1,1.6617e+09
81684,1.6618e+09,0,190,-91,343,43,-7,144,0,0,0,1,1.6618e+09
82131,1.6619e+09,0,185,-108,349,43,-7,144,0,0,0,1,1.6619e+09
82572,1.662e+09,0,174,-119,347,43,-7,144,0,0,0,1,1.662e+09
83020,1.6621e+09,0,176,-117,348,43,-7,144,0,0,0,1,1.6621e+09
83460,1.6622e+09,0,178,-111,347,43,-7,144,0,0,0,1,1.6622e+09
83907,1.6623e+09,0,182,-109,342,43,-7,144,0,0,0,1,1.6623e+09
84348,1.6625e+09,0,183,-102,349,43,-7,144,0,0,0,1,1.6625e+09
84763,1.6626e+09,0,183,-102,349,43,-7,144,0,0,0,1,1.6626e+09
85206,1.6627e+09,0,184,-101,346,43,-7,144,0,0,0,1,1.6627e+09
85647,1.6628e+09,0,186,-100,348,43,-7,144,0,0,0,1,1.6628e+09
86065,1.6629e+09,0,184,-85,349,43,-7,144,0,0,0,1,1.6629e+09
86502,1.663e+09,0,184,-85,354,43,-7,144,0,0,0,1,1.663e+09
86929,1.6631e+09,0,177,-86,350,43,-7,144,0,0,0,1,1.6631e+09
87363,1.6632e+09,0,177,-92,350,43,-7,144,0,0,0,1,1.6632e+09
87810,1.6633e+09,0,176,-94,353,43,-7,144,0,0,0,1,1.6633e+09
88254,1.6634e+09,0,171,-89,359,43,-7,144,0,0,0,1,1.6634e+09
88697,1.6635e+09,0,169,-76,359,43,-7,144,0,0,0,1,1.6635e+09
89143,1.6636e+09,0,165,-72,364,43,-7,144,0,0,0,1,1.6636e+09
89590,1.6637e+09,0,162,-68,368,43,-7,144,0,0,0,1,1.6637e+09
89999,1.6639e+09,0,160,-69,367,43,-7,144,0,0,0,1,1.6639e+09
90446,1.664e+09,0,158,-65,379,43,-7,144,0,0,0,1,1.664e+09
90893,1.6641e+09,0,154,-62,375,43,-7,144,0,0,0,1,1.6641e+09
91337,1.6642e+09,0,147,-65,375,43,-7,144,0,0,0,1,1.6642e+09
91782,1.6643e+09,0,151,-62,373,43,-7,144,0,0,0,1,1.6643e+09
92192,1.6644e+09,0,151,-68,377,43,-7,144,0,0,0,1,1.6644e+09
92639,1.6645e+09,0,156,-63,372,43,-7,144,0,0,0,1,1.6645e+09
93083,1.6646e+09,0,151,-62,368,43,-7,144,0,0,0,1,1.6646e+09
93528,1.6647e+09,0,161,-65,372,43,-7,144,0,0,0,1,1.6647e+09
93971,1.6648e+09,0,162,-65,372,43,-7,144,0,0,0,1,1.6648e+09
94387,1.6649e+09,0,163,-67,364,43,-7,144,0,0,0,1,1.6649e+09
94830,1.665e+09,0,168,-66,358,43,-7,144,0,0,0,1,1.665e+09
95241,1.6651e+09,0,175,-73,363,43,-7,144,0,0,0,1,1.6651e+09
95682,1.6653e+09,0,176,-76,357,43,-7,144,0,0,0,1,1.6653e+09
96094,1.6654e+09,0,174,-79,357,43,-7,144,0,0,0,1,1.6654e+09
96541,1.6655e+09,0,168,-83,360,43,-7,144,0,0,0,1,1.6655e+09
96988,1.6656e+09,0,167,-82,358,43,-7,144,0,0,0,1,1.6656e+09
97437,1.6657e+09,0,173,-89,357,43,-7,144,0,0,0,1,1.6657e+09
97846,1.6658e+09,0,179,-90,352,43,-7,144,0,0,0,1,1.6658e+09
98292,1.6659e+09,0,189,-89,351,43,-7,144,0,0,0,1,1.6659e+09
98732,1.666e+09,0,190,-90,350,43,-7,144,0,0,0,1,1.666e+09
99182,1.6661e+09,0,191,-86,345,43,-7,144,0,0,0,1,1.6661e+09
99625,1.6662e+09,0,198,-89,346,43,-7,144,0,0,0,1,1.6662e+09
1.0007e+05,1.6663e+09,0,198,-94,341,43,-7,144,0,0,0,1,1.6663e+09
1.0051e+05,1.6664e+09,0,189,-85,351,43,-7,144,0,0,0,1,1.6664e+09
1.0093e+05,1.6666e+09,0,189,-83,350,43,-7,144,0,0,0,1,1.6666e+09
1.0137e+05,1.6667e+09,0,178,-78,351,43,-7,144,0,0,0,1,1.6667e+09
1.0182e+05,1.6668e+09,0,176,-79,359,43,-7,144,0,0,0,1,1.6668e+09
1.0226e+05,1.6669e+09,0,177,-75,358,43,-7,144,0,0,0,1,1.6669e+09
1.027e+05,1.667e+09,0,177,-69,359,43,-7,144,0,0,0,1,1.667e+09
1.0312e+05,1.6671e+09,0,184,-50,358,43,-7,144,0,0,0,1,1.6671e+09
1.0356e+05,1.6672e+09,0,187,-29,364,43,-7,144,0,0,0,1,1.6672e+09
1.0401e+05,1.6673e+09,0,188,-23,358,43,-7,144,0,0,0,1,1.6673e+09
1.0445e+05,1.6674e+09,0,191,-15,358,43,-7,144,0,0,0,1,1.6674e+09
1.049e+05,1.6675e+09,0,192,-20,353,43,-7,144,0,0,0,1,1.6675e+09
1.0534e+05,1.6676e+09,0,190,-37,356,43,-7,144,0,0,0,1,1.6676e+09
1.0579e+05,1.6677e+09,0,203,-53,344,43,-7,144,0,0,0,1,1.6677e+09
1.062e+05,1.6678e+09,0,218,-60,333,43,-7,144,0,0,0,1,1.6678e+09
1.0665e+05,1.6679e+09,0,225,-66,323,43,-7,144,0,0,0,1,1.6679e+09
1.0709e+05,1.6681e+09,0,225,-63,322,43,-7,144,0,0,0,1,1.6681e+09
1.075e+05,1.6682e+09,0,225,-62,327,43,-7,144,0,0,0,1,1.6682e+09
1.0795e+05,1.6683e+09,0,222,-67,324,43,-7,144,0,0,0,1,1.6683e+09
1.0836e+05,1.6684e+09,0,216,-78,333,43,-7,144,0,0,0,1,1.6684e+09
1.088e+05,1.6685e+09,0,212,-98,330,43,-7,144,0,0,0,1,1.6685e+09
1.0925e+05,1.6686e+09,0,219,-101,318,43,-7,144,0,0,0,1,1.6686e+09
1.097e+05,1.6687e+09,0,225,-100,312,43,-7,144,0,0,0,1,1.6687e+09
1.1011e+05,1.6688e+09,0,229,-119,312,43,-7,144,0,0,0,1,1.6688e+09
1.1056e+05,1.6689e+09,0,223,-124,312,43,-7,144,0,0,0,1,1.6689e+09
1.1097e+05,1.669e+09,0,219,-122,311,43,-7,144,0,0,0,1,1.669e+09
1.1141e+05,1.6691e+09,0,219,-119,320,43,-7,144,0,0,0,1,1.6691e+09
1.1185e+05,1.6692e+09,0,220,-115,314,43,-7,144,0,0,0,1,1.6692e+09
1.123e+05,1.6694e+09,0,221,-110,316,43,-7,144,0,0,0,1,1.6694e+09
1.1275e+05,1.6695e+09,0,217,-105,316,43,-7,144,0,0,0,1,1.6695e+09
1.1316e+05,1.6696e+09,0,218,-97,324,43,-7,144,0,0,0,1,1.6696e+09
1.1361e+05,1.6697e+09,0,216,-88,333,43,-7,144,0,0,0,1,1.6697e+09
1.1405e+05,1.6698e+09,0,211,-88,332,43,-7,144,0,0,0,1,1.6698e+09
1.145e+05,1.6699e+09,0,210,-88,332,43,-7,144,0,0,0,1,1.6699e+09
1.1494e+05,1.67e+09,0,209,-90,337,43,-7,144,0,0,0,1,1.67e+09
1.1536e+05,1.6701e+09,0,209,-92,332,43,-7,144,0,0,0,1,1.6701e+09
1.158e+05,1.6702e+09,0,218,-91,330,43,-7,144,0,0,0,1,1.6702e+09
1.1624e+05,1.6703e+09,0,213,-90,326,43,-7,144,0,0,0,1,1.6703e+09
1.167e+05,1.6704e+09,0,214,-88,334,43,-7,144,0,0,0,1,1.6704e+09
1.1714e+05,1.6705e+09,0,212,-91,328,43,-7,144,0,0,0,1,1.6705e+09
1.1755e+05,1.6707e+09,0,215,-85,329,43,-7,144,0,0,0,1,1.6707e+09
1.18e+05,1.6708e+09,0,216,-82,328,43,-7,144,0,0,0,1,1.6708e+09
1.1844e+05,1.6709e+09,0,216,-75,336,43,-7,144,0,0,0,1,1.6709e+09
1.1889e+05,1.671e+09,0,202,-62,352,43,-7,144,0,0,0,1,1.671e+09
1.1933e+05,1.6711e+09,0,193,-54,360,43,-7,144,0,0,0,1,1.6711e+09
1.1974e+05,1.6712e+09,0,177,-57,362,43,-7,144,0,0,0,1,1.6712e+09
1.2019e+05,1.6713e+09,0,172,-70,363,43,-7,144,0,0,0,1,1.6713e+09
1.2063e+05,1.6714e+09,0,178,-79,354,43,-7,144,0,0,0,1,1.6714e+09
1.2108e+05,1.6715e+09,0,185,-81,354,43,-7,144,0,0,0,1,1.6715e+09
1.2152e+05,1.6716e+09,0,189,-71,357,43,-7,144,0,0,0,1,1.6716e+09
1.2194e+05,1.6717e+09,0,189,-66,352,43,-7,144,0,0,0,1,1.6717e+09
1.2238e+05,1.6718e+09,0,195,-55,352,43,-7,144,0,0,0,1,1.6718e+09
1.2283e+05,1.6719e+09,0,199,-56,345,43,-7,144,0,0,0,1,1.6719e+09
1.2327e+05,1.672e+09,0,199,-63,351,43,-7,144,0,0,0,1,1.672e+09
1.2372e+05,1.6722e+09,0,189,-71,353,43,-7,144,0,0,0,1,1.6722e+09
1.2413e+05,1.6723e+09,0,171,-72,360,43,-7,144,0,0,0,1,1.6723e+09
1.2457e+05,1.6724e+09,0,151,-71,375,43,-7,144,0,0,0,1,1.6724e+09
1.2502e+05,1.6725e+09,0,138,-72,383,43,-7,144,0,0,0,1,1.6725e+09
1.2544e+05,1.6726e+09,0,143,-73,385,43,-7,144,0,0,0,1,1.6726e+09
1.2588e+05,1.6727e+09,0,153,-72,375,43,-7,144,0,0,0,1,1.6727e+09
1.2633e+05,1.6728e+09,0,164,-73,363,43,-7,144,0,0,0,1,1.6728e+09
1.2677e+05,1.6729e+09,0,174,-74,359,43,-7,144,0,0,0,1,1.6729e+09
1.2718e+05,1.673e+09,0,179,-79,357,43,-7,144,0,0,0,1,1.673e+09
1.2763e+05,1.6731e+09,0,176,-81,358,43,-7,144,0,0,0,1,1.6731e+09
1.2807e+05,1.6732e+09,0,188,-80,356,43,-7,144,0,0,0,1,1.6732e+09
1.2852e+05,1.6733e+09,0,198,-77,338,43,-7,144,0,0,0,1,1.6733e+09
1.2896e+05,1.6734e+09,0,208,-85,329,43,-7,144,0,0,0,1,1.6734e+09
1.2937e+05,1.6736e+09,0,219,-91,332,43,-7,144,0,0,0,1,1.6736e+09
1.2983e+05,1.6737e+09,0,215,-91,332,43,-7,144,0,0,0,1,1.6737e+09
1.3027e+05,1.6738e+09,0,207,-87,334,43,-7,144,0,0,0,1,1.6738e+09
1.3072e+05,1.6739e+09,0,200,-95,337,43,-7,144,0,0,0,1,1.6739e+09
1.3116e+05,1.674e+09,0,203,-89,338,43,-7,144,0,0,0,1,1.674e+09
1.3158e+05,1.6741e+09,0,201,-90,342,43,-7,144,0,0,0,1,1.6741e+09
1.3202e+05,1.6742e+09,0,193,-94,342,43,-7,144,0,0,0,1,1.6742e+09
1.3244e+05,1.6743e+09,0,197,-88,344,43,-7,144,0,0,0,1,1.6743e+09
1.3288e+05,1.6744e+09,0,197,-96,342,43,-7,144,0,0,0,1,1.6744e+09
1.3332e+05,1.6745e+09,0,181,-102,348,43,-7,144,0,0,0,1,1.6745e+09
1.3377e+05,1.6746e+09,0,176,-113,349,43,-7,144,0,0,0,1,1.6746e+09
1.3422e+05,1.6747e+09,0,180,-133,341,43,-7,144,0,0,0,1,1.6747e+09
1.3466e+05,1.6749e+09,0,176,-129,336,43,-7,144,0,0,0,1,1.6749e+09
1.3507e+05,1.675e+09,0,178,-139,340,43,-7,144,0,0,0,1,1.675e+09
1.3552e+05,1.6751e+09,0,181,-135,342,43,-7,144,0,0,0,1,1.6751e+09
1.3593e+05,1.6752e+09,0,185,-126,342,43,-7,144,0,0,0,1,1.6752e+09
1.3638e+05,1.6753e+09,0,189,-118,343,43,-7,144,0,0,0,1,1.6753e+09
1.3682e+05,1.6754e+09,0,191,-113,335,43,-7,144,0,0,0,1,1.6754e+09
1.3723e+05,1.6755e+09,0,195,-114,335,43,-7,144,0,0,0,1,1.6755e+09
1.3768e+05,1.6756e+09,0,194,-109,335,43,-7,144,0,0,0,1,1.6756e+09
1.3813e+05,1.6757e+09,0,191,-101,341,43,-7,144,0,0,0,1,1.6757e+09
