LineNo,TimeUS,Id,Pri,Total,Free,Name
1932,1.6424e+09,1,1,352,144,0
12467,1.6449e+09,1,1,352,144,0
23094,1.6474e+09,1,1,352,144,0
33633,1.6499e+09,1,1,352,144,0
44178,1.6525e+09,1,1,352,144,0
54409,1.6551e+09,1,1,352,144,0
64847,1.6576e+09,1,1,352,144,0
75283,1.6602e+09,1,1,352,144,0
85658,1.6628e+09,1,1,352,144,0
96139,1.6654e+09,1,1,352,144,0
1.066e+05,1.6679e+09,1,1,352,144,0
1.1675e+05,1.6705e+09,1,1,352,144,0
1.2714e+05,1.673e+09,1,1,352,144,0
1.3763e+05,1.6756e+09,1,1,352,144,0
1.479e+05,1.6781e+09,1,1,352,144,0
1.5835e+05,1.6807e+09,1,1,352,144,0
1.6851e+05,1.6832e+09,1,1,352,144,0
1.7922e+05,1.6859e+09,1,1,352,144,0
1.8932e+05,1.6884e+09,1,1,352,144,0
1.996e+05,1.691e+09,1,1,352,144,0
2.0959e+05,1.6934e+09,1,1,352,144,0
2.1971e+05,1.6959e+09,1,1,352,144,0
2.3005e+05,1.6985e+09,1,1,352,144,0
2.4054e+05,1.7011e+09,1,1,352,144,0
2.5098e+05,1.7037e+09,1,1,352,144,0
2.6115e+05,1.7062e+09,1,1,352,144,0
2.7119e+05,1.7087e+09,1,1,352,144,0
2.8156e+05,1.7113e+09,1,1,352,144,0
2.9204e+05,1.7139e+09,1,1,352,144,0
3.0264e+05,1.7165e+09,1,1,352,144,0
3.1281e+05,1.7191e+09,1,1,352,144,0
3.2304e+05,1.7216e+09,1,1,352,144,0
3.3331e+05,1.7241e+09,1,1,352,144,0
3.4325e+05,1.7266e+09,1,1,352,144,0
3.5377e+05,1.7292e+09,1,1,352,144,0
3.6417e+05,1.7318e+09,1,1,352,144,0
3.7421e+05,1.7343e+09,1,1,352,144,0
3.8466e+05,1.7369e+09,1,1,352,144,0
3.9489e+05,1.7395e+09,1,1,352,144,0
4.0537e+05,1.742e+09,1,1,352,144,0
4.1595e+05,1.7446e+09,1,1,352,144,0
4.2636e+05,1.7472e+09,1,1,352,144,0
4.3654e+05,1.7497e+09,1,1,352,144,0
4.469e+05,1.7523e+09,1,1,352,144,0
4.5719e+05,1.7548e+09,1,1,352,144,0
4.6745e+05,1.7573e+09,1,1,352,144,0
4.7739e+05,1.7597e+09,1,1,352,144,0
4.8797e+05,1.7622e+09,1,1,352,144,0
4.99e+05,1.7648e+09,1,1,352,144,0
5.0952e+05,1.7673e+09,1,1,352,144,0
5.2e+05,1.7699e+09,1,1,352,144,0
5.3029e+05,1.7723e+09,1,1,352,144,0
5.4042e+05,1.7748e+09,1,1,352,144,0
