LineNo,TimeUS,C,IVN0,IVN1,IVN2,IVN3,IVN4,IVE0,IVE1,IVE2,IVE3,IVE4
1.1706e+05,1.081e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.171e+05,1.0811e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.1715e+05,1.0812e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.172e+05,1.0813e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.1724e+05,1.0814e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.1729e+05,1.0815e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.1734e+05,1.0817e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.1738e+05,1.0818e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.1742e+05,1.0819e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.1747e+05,1.082e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.1751e+05,1.0821e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.1756e+05,1.0822e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.176e+05,1.0823e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.1765e+05,1.0824e+08,0,-0.057541,-0.012863,0.026098,0.0054991,-0.046192,-0.017522,-0.043971,-0.0096537,0.038005,0.033142
1.177e+05,1.0825e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1774e+05,1.0826e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1778e+05,1.0827e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1783e+05,1.0828e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1787e+05,1.0829e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1792e+05,1.083e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1796e+05,1.0831e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1801e+05,1.0832e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1806e+05,1.0833e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.181e+05,1.0834e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1815e+05,1.0835e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1819e+05,1.0836e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1824e+05,1.0838e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1828e+05,1.0839e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1833e+05,1.084e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1837e+05,1.0841e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1842e+05,1.0842e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1846e+05,1.0843e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1852e+05,1.0844e+08,0,-0.068126,0.0033276,0.066935,0.03488,-0.048602,-0.029307,-0.073005,-0.018585,0.058734,0.052161
1.1855e+05,1.0845e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.186e+05,1.0846e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1865e+05,1.0847e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1869e+05,1.0848e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1874e+05,1.0849e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1878e+05,1.085e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1883e+05,1.0851e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1887e+05,1.0852e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1892e+05,1.0853e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1896e+05,1.0855e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1901e+05,1.0856e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1906e+05,1.0857e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.191e+05,1.0858e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1915e+05,1.0859e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1919e+05,1.086e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1924e+05,1.0861e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1928e+05,1.0862e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1933e+05,1.0863e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1938e+05,1.0864e+08,0,-0.083357,0.015321,0.09071,0.038771,-0.068816,-0.027523,-0.074792,0.0043985,0.10058,0.08094
1.1942e+05,1.0865e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1947e+05,1.0866e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1951e+05,1.0867e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1956e+05,1.0869e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1961e+05,1.087e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1965e+05,1.0871e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.197e+05,1.0872e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1974e+05,1.0873e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1979e+05,1.0874e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1983e+05,1.0875e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1988e+05,1.0876e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1992e+05,1.0877e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.1997e+05,1.0878e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.2001e+05,1.0879e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.2006e+05,1.088e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.201e+05,1.0881e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.2015e+05,1.0883e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.202e+05,1.0884e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.2025e+05,1.0885e+08,0,-0.12645,-0.0082779,0.086692,0.027425,-0.10456,-0.040764,-0.10213,-0.0089068,0.11044,0.090803
1.2029e+05,1.0886e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2034e+05,1.0887e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2039e+05,1.0889e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2043e+05,1.089e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2048e+05,1.0891e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2052e+05,1.0892e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2057e+05,1.0893e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2061e+05,1.0894e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2066e+05,1.0895e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2071e+05,1.0896e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2075e+05,1.0897e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.208e+05,1.0898e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2084e+05,1.0899e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2089e+05,1.09e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2093e+05,1.0901e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2098e+05,1.0902e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2102e+05,1.0903e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2106e+05,1.0904e+08,0,-0.15558,-0.014798,0.098092,0.028277,-0.12919,-0.035938,-0.10893,0.0016528,0.14378,0.1211
1.2111e+05,1.0905e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2116e+05,1.0906e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.212e+05,1.0907e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2125e+05,1.0908e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2129e+05,1.0909e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2134e+05,1.091e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2138e+05,1.0911e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2143e+05,1.0912e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2147e+05,1.0913e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2152e+05,1.0914e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2157e+05,1.0915e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2161e+05,1.0916e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2166e+05,1.0917e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.217e+05,1.0918e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2174e+05,1.0919e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2179e+05,1.092e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2184e+05,1.0921e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2188e+05,1.0922e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2193e+05,1.0923e+08,0,-0.079439,0.076311,0.19947,0.12288,-0.051284,-0.075854,-0.15481,-0.033016,0.12327,0.098203
1.2197e+05,1.0924e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2202e+05,1.0925e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2206e+05,1.0926e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.221e+05,1.0927e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2215e+05,1.0928e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.222e+05,1.093e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2224e+05,1.0931e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2228e+05,1.0932e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2233e+05,1.0933e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2237e+05,1.0934e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2242e+05,1.0935e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2247e+05,1.0936e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2251e+05,1.0937e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2256e+05,1.0938e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.226e+05,1.0939e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2265e+05,1.094e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2269e+05,1.0941e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2274e+05,1.0942e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2278e+05,1.0943e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2283e+05,1.0944e+08,0,-0.17527,-0.0039487,0.13155,0.044093,-0.14661,-0.098829,-0.18487,-0.049134,0.1226,0.091608
1.2287e+05,1.0945e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2292e+05,1.0946e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2296e+05,1.0947e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.23e+05,1.0948e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2305e+05,1.0949e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.231e+05,1.095e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2314e+05,1.0951e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2318e+05,1.0952e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2323e+05,1.0953e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2328e+05,1.0954e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2332e+05,1.0955e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2337e+05,1.0956e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2342e+05,1.0957e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2346e+05,1.0958e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.235e+05,1.0959e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2355e+05,1.096e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2359e+05,1.0961e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2364e+05,1.0962e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2368e+05,1.0963e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2373e+05,1.0964e+08,0,-0.13695,0.049435,0.19597,0.10244,-0.10393,-0.085589,-0.17972,-0.032612,0.15273,0.12128
1.2377e+05,1.0965e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2382e+05,1.0966e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2386e+05,1.0967e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2391e+05,1.0968e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2395e+05,1.097e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.24e+05,1.0971e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2404e+05,1.0972e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2409e+05,1.0973e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2413e+05,1.0974e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2418e+05,1.0975e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2422e+05,1.0976e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2427e+05,1.0977e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2432e+05,1.0978e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2436e+05,1.0979e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.244e+05,1.098e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2445e+05,1.0981e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2449e+05,1.0982e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2454e+05,1.0983e+08,0,-0.13813,0.059304,0.22422,0.12948,-0.094585,-0.056767,-0.16629,-0.012684,0.19173,0.16495
1.2458e+05,1.0984e+08,0,-0.17903,0.026928,0.19244,0.086601,-0.14387,-0.088625,-0.19405,-0.030501,0.17821,0.14057
1.2462e+05,1.0985e+08,0,-0.17903,0.026928,0.19244,0.086601,-0.14387,-0.088625,-0.19405,-0.030501,0.17821,0.14057
1.2467e+05,1.0986e+08,0,-0.17903,0.026928,0.19244,0.086601,-0.14387,-0.088625,-0.19405,-0.030501,0.17821,0.14057
1.2472e+05,1.0987e+08,0,-0.17903,0.026928,0.19244,0.086601,-0.14387,-0.088625,-0.19405,-0.030501,0.17821,0.14057
1.2477e+05,1.0988e+08,0,-0.17903,0.026928,0.19244,0.086601,-0.14387,-0.088625,-0.19405,-0.030501,0.17821,0.14057
1.2481e+05,1.0989e+08,0,-0.17903,0.026928,0.19244,0.086601,-0.14387,-0.088625,-0.19405,-0.030501,0.17821,0.14057
