LineNo,TimeUS,Id,Pri,Total,Free,Name
2026,1.9967e+07,13,60,656,384,0
11620,2.2394e+07,13,60,656,384,0
20956,2.4732e+07,13,60,656,384,0
30436,2.7091e+07,13,60,656,384,0
39707,2.9415e+07,13,60,656,384,0
49176,3.1776e+07,13,60,656,384,0
58450,3.4098e+07,13,60,656,384,0
67966,3.6502e+07,13,60,656,384,0
77146,3.8815e+07,13,60,656,384,0
86392,4.114e+07,13,60,656,384,0
95754,4.3499e+07,13,60,656,384,0
1.0496e+05,4.5826e+07,13,60,656,384,0
1.142e+05,4.8166e+07,13,60,656,384,0
1.2196e+05,1.0924e+08,13,60,656,384,0
1.3297e+05,1.1179e+08,13,60,656,384,0
1.4342e+05,1.1429e+08,13,60,656,384,0
1.5319e+05,1.1676e+08,13,60,656,384,0
1.6292e+05,1.1921e+08,13,60,656,384,0
1.7258e+05,1.2165e+08,13,60,656,384,0
1.824e+05,1.241e+08,13,60,656,384,0
1.9225e+05,1.2658e+08,13,60,656,384,0
2.0583e+05,1.756e+08,13,60,656,384,0
2.1671e+05,1.7812e+08,13,60,656,384,0
2.2759e+05,1.8063e+08,13,60,656,384,0
2.3826e+05,1.8311e+08,13,60,656,384,0
2.4886e+05,1.8561e+08,13,60,656,384,0
2.5972e+05,1.8817e+08,13,60,656,384,0
2.7086e+05,1.908e+08,13,60,656,384,0
2.8166e+05,1.9334e+08,13,60,656,384,0
2.927e+05,1.9599e+08,13,60,656,384,0
3.031e+05,1.9854e+08,13,60,656,384,0
3.1365e+05,2.0114e+08,13,60,656,384,0
3.2392e+05,2.0367e+08,13,60,656,384,0
3.3469e+05,2.0645e+08,13,60,656,384,0
3.4496e+05,2.09e+08,13,60,656,384,0
3.5517e+05,2.1151e+08,13,60,656,384,0
3.6535e+05,2.1401e+08,13,60,656,384,0
3.7582e+05,2.1657e+08,13,60,656,384,0
3.8636e+05,2.1914e+08,13,60,656,384,0
3.9675e+05,2.217e+08,13,60,656,384,0
4.0731e+05,2.2439e+08,13,60,656,384,0
4.1778e+05,2.2698e+08,13,60,656,384,0
4.2823e+05,2.2959e+08,13,60,656,384,0
4.3857e+05,2.3214e+08,13,60,656,384,0
4.4896e+05,2.347e+08,13,60,656,384,0
4.5898e+05,2.3716e+08,13,60,656,384,0
4.6928e+05,2.3969e+08,13,60,656,384,0
4.7986e+05,2.4231e+08,13,60,656,384,0
4.9004e+05,2.4481e+08,13,60,656,384,0
5.0005e+05,2.4728e+08,13,60,656,384,0
5.1042e+05,2.4984e+08,13,60,656,384,0
5.2069e+05,2.5237e+08,13,60,656,384,0
5.3135e+05,2.5501e+08,13,60,656,384,0
5.4139e+05,2.5748e+08,13,60,656,384,0
5.5196e+05,2.6008e+08,13,60,656,384,0
5.6234e+05,2.6263e+08,13,60,656,384,0
5.7257e+05,2.6523e+08,13,60,656,384,0
5.8251e+05,2.6769e+08,13,60,656,384,0
5.9273e+05,2.7022e+08,13,60,656,384,0
6.029e+05,2.7274e+08,13,60,656,384,0
6.1319e+05,2.7527e+08,13,60,656,384,0
6.2352e+05,2.7781e+08,13,60,656,384,0
6.3383e+05,2.8034e+08,13,60,656,384,0
6.4439e+05,2.8295e+08,13,60,656,384,0
6.5488e+05,2.8553e+08,13,60,656,384,0
6.6548e+05,2.881e+08,13,60,656,384,0
6.7654e+05,2.9073e+08,13,60,656,384,0
6.8705e+05,2.9322e+08,13,60,656,384,0
6.9767e+05,2.9573e+08,13,60,656,384,0
7.0802e+05,2.9819e+08,13,60,656,384,0
7.1875e+05,3.0074e+08,13,60,656,384,0
7.2923e+05,3.0323e+08,13,60,656,384,0
