LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
4844,2.0667e+07,-0.1574,0.0026254,-0.16003,-0.021604,0,-0.00022517,0,1,0,1
4889,2.0677e+07,-0.15751,0.0018652,-0.15938,-0.021516,0,0.00018798,0,1,0,1
4930,2.0687e+07,-0.15762,0.0024574,-0.16008,-0.02161,0,-0.00013448,0,1,0,1
4971,2.0697e+07,-0.15775,0.0031194,-0.16087,-0.021717,0,-0.00015676,0,1,0,1
5012,2.0707e+07,-0.15786,0.0021272,-0.15999,-0.021598,0,7.3052e-05,0,1,0,1
5053,2.072e+07,-0.15797,0.0015347,-0.1595,-0.021533,0,8.0313e-05,0,1,0,1
5093,2.073e+07,-0.158,-0.0020051,-0.15599,-0.021059,0,0.00094958,0,1,0,1
5135,2.074e+07,-0.15794,-0.0026414,-0.1553,-0.020965,0,0.00051228,0,1,0,1
5176,2.075e+07,-0.15785,-0.001039,-0.15681,-0.021169,0,-0.00041395,0,1,0,1
5216,2.076e+07,-0.15778,-0.0021639,-0.15562,-0.021008,0,0.00023379,0,1,0,1
5261,2.0771e+07,-0.15767,-0.0021675,-0.1555,-0.020992,0,-0.00016337,0,1,0,1
5302,2.0781e+07,-0.15759,-0.0023791,-0.15521,-0.020953,0,0.00025568,0,1,0,1
5346,2.0791e+07,-0.15749,-0.0024236,-0.15507,-0.020934,0,0.00010233,0,1,0,1
5387,2.0801e+07,-0.15741,0.00043971,-0.15785,-0.02131,0,-0.00080534,0,1,0,1
5429,2.0811e+07,-0.15739,-0.00019978,-0.15719,-0.02122,0,-0.00013149,0,1,0,1
5467,2.0824e+07,-0.15743,0.00010396,-0.15753,-0.021267,0,0.00022889,0,1,0,1
5508,2.0833e+07,-0.15746,0.001821,-0.15928,-0.021503,0,-0.00043398,0,1,0,1
5552,2.0844e+07,-0.15755,0.0030385,-0.16059,-0.021679,0,-0.00046881,0,1,0,1
5593,2.0854e+07,-0.15768,0.0024257,-0.16011,-0.021615,0,9.7912e-05,0,1,0,1
5633,2.0864e+07,-0.15779,0.0026008,-0.16039,-0.021653,0,-0.00013254,0,1,0,1
5678,2.0874e+07,-0.15788,0.0011802,-0.15906,-0.021473,0,0.00026038,0,1,0,1
5718,2.0885e+07,-0.15794,0.00055197,-0.15849,-0.021396,0,0.00024552,0,1,0,1
5761,2.0895e+07,-0.15799,0.0016084,-0.15959,-0.021545,0,-0.00024828,0,1,0,1
5801,2.0905e+07,-0.158,-0.0019307,-0.15607,-0.021069,0,0.00084612,0,1,0,1
5839,2.0915e+07,-0.15795,-0.0011877,-0.15676,-0.021162,0,-0.00011507,0,1,0,1
5878,2.0925e+07,-0.15788,-0.0014704,-0.15641,-0.021116,0,-9.4685e-07,0,1,0,1
5918,2.0935e+07,-0.1578,-0.0038632,-0.15394,-0.020781,0,0.00088254,0,1,0,1
5960,2.0945e+07,-0.15768,-0.0018768,-0.1558,-0.021033,0,-0.00033003,0,1,0,1
6001,2.0955e+07,-0.15755,-0.0033983,-0.15415,-0.02081,0,0.00020893,0,1,0,1
6041,2.0965e+07,-0.15758,-0.00053023,-0.15705,-0.021202,0,-0.00072579,0,1,0,1
6086,2.0975e+07,-0.15761,9.9118e-05,-0.15771,-0.02129,0,-0.0003511,0,1,0,1
