LineNo,TimeUS,Id,Pri,Total,Free,Name
8434,2.1563e+07,6,181,848,480,0
17897,2.3969e+07,6,181,848,480,0
27371,2.6327e+07,6,181,848,480,0
36749,2.8679e+07,6,181,848,480,0
46191,3.1032e+07,6,181,848,480,0
55467,3.3349e+07,6,181,848,480,0
64827,3.57e+07,6,181,848,480,0
74188,3.8072e+07,6,181,848,480,0
83487,4.04e+07,6,181,848,480,0
92709,4.273e+07,6,181,848,480,0
1.0194e+05,4.5073e+07,6,181,848,480,0
1.1115e+05,4.7402e+07,6,181,848,480,0
1.1863e+05,1.0847e+08,6,181,848,480,0
1.2962e+05,1.1102e+08,6,181,848,480,0
1.4052e+05,1.1356e+08,6,181,848,480,0
1.5022e+05,1.1601e+08,6,181,848,480,0
1.5986e+05,1.1845e+08,6,181,848,480,0
1.6964e+05,1.2092e+08,6,181,848,480,0
1.7947e+05,1.2337e+08,6,181,848,480,0
1.8927e+05,1.2583e+08,6,181,848,480,0
2.0269e+05,1.7487e+08,6,181,848,480,0
2.1325e+05,1.7733e+08,6,181,848,480,0
2.2427e+05,1.7986e+08,6,181,848,480,0
2.3509e+05,1.8238e+08,6,181,848,480,0
2.456e+05,1.8484e+08,6,181,848,480,0
2.5654e+05,1.8743e+08,6,181,848,480,0
2.6734e+05,1.8994e+08,6,181,848,480,0
2.784e+05,1.9256e+08,6,181,848,480,0
2.894e+05,1.952e+08,6,181,848,480,0
2.9979e+05,1.9772e+08,6,181,848,480,0
3.1036e+05,2.0033e+08,6,181,848,480,0
3.2085e+05,2.0291e+08,6,181,848,480,0
3.315e+05,2.0568e+08,6,181,848,480,0
3.4179e+05,2.0822e+08,6,181,848,480,0
3.5218e+05,2.1077e+08,6,181,848,480,0
3.6217e+05,2.1323e+08,6,181,848,480,0
3.7264e+05,2.1579e+08,6,181,848,480,0
3.8327e+05,2.1838e+08,6,181,848,480,0
3.9375e+05,2.2096e+08,6,181,848,480,0
4.0423e+05,2.2364e+08,6,181,848,480,0
4.1471e+05,2.2621e+08,6,181,848,480,0
4.2525e+05,2.2881e+08,6,181,848,480,0
4.3539e+05,2.3136e+08,6,181,848,480,0
4.458e+05,2.3393e+08,6,181,848,480,0
4.5591e+05,2.3641e+08,6,181,848,480,0
4.6616e+05,2.3893e+08,6,181,848,480,0
4.7659e+05,2.415e+08,6,181,848,480,0
4.8709e+05,2.4408e+08,6,181,848,480,0
4.9702e+05,2.4653e+08,6,181,848,480,0
5.0716e+05,2.4903e+08,6,181,848,480,0
5.175e+05,2.5159e+08,6,181,848,480,0
5.2814e+05,2.5421e+08,6,181,848,480,0
5.3844e+05,2.5675e+08,6,181,848,480,0
5.4878e+05,2.5929e+08,6,181,848,480,0
5.5917e+05,2.6186e+08,6,181,848,480,0
5.6958e+05,2.645e+08,6,181,848,480,0
5.795e+05,2.6694e+08,6,181,848,480,0
5.8967e+05,2.6945e+08,6,181,848,480,0
5.9984e+05,2.7199e+08,6,181,848,480,0
6.1006e+05,2.745e+08,6,181,848,480,0
6.2048e+05,2.7706e+08,6,181,848,480,0
6.3058e+05,2.7954e+08,6,181,848,480,0
6.4104e+05,2.8212e+08,6,181,848,480,0
6.5158e+05,2.8473e+08,6,181,848,480,0
6.6231e+05,2.8734e+08,6,181,848,480,0
6.7301e+05,2.8988e+08,6,181,848,480,0
6.8373e+05,2.9243e+08,6,181,848,480,0
6.9442e+05,2.9497e+08,6,181,848,480,0
7.0489e+05,2.9745e+08,6,181,848,480,0
7.1544e+05,2.9994e+08,6,181,848,480,0
7.2607e+05,3.0248e+08,6,181,848,480,0
