LineNo,TimeUS,Id,Pri,Total,Free,Name
3761,2.0391e+07,17,176,1360,872,0
13215,2.2792e+07,17,176,1360,872,0
22585,2.5141e+07,17,176,1360,872,0
32124,2.7516e+07,17,176,1360,872,0
41563,2.9883e+07,17,176,1360,872,0
50801,3.2186e+07,17,176,1360,872,0
60110,3.4516e+07,17,176,1360,872,0
69559,3.6903e+07,17,176,1360,872,0
78780,3.9223e+07,17,176,1360,872,0
88065,4.1559e+07,17,176,1360,872,0
97389,4.3917e+07,17,176,1360,872,0
1.0664e+05,4.6257e+07,17,176,1360,872,0
1.2385e+05,1.0967e+08,17,176,1360,872,0
1.3502e+05,1.1227e+08,17,176,1360,872,0
1.4504e+05,1.147e+08,17,176,1360,872,0
1.5481e+05,1.1717e+08,17,176,1360,872,0
1.6456e+05,1.1963e+08,17,176,1360,872,0
1.7439e+05,1.221e+08,17,176,1360,872,0
1.8413e+05,1.2454e+08,17,176,1360,872,0
1.9377e+05,1.2699e+08,17,176,1360,872,0
2.076e+05,1.76e+08,17,176,1360,872,0
2.1867e+05,1.7857e+08,17,176,1360,872,0
2.2933e+05,1.8104e+08,17,176,1360,872,0
2.4015e+05,1.8355e+08,17,176,1360,872,0
2.5068e+05,1.8604e+08,17,176,1360,872,0
2.6175e+05,1.8864e+08,17,176,1360,872,0
2.7273e+05,1.9123e+08,17,176,1360,872,0
2.8365e+05,1.9381e+08,17,176,1360,872,0
2.946e+05,1.9643e+08,17,176,1360,872,0
3.0488e+05,1.9897e+08,17,176,1360,872,0
3.1558e+05,2.0161e+08,17,176,1360,872,0
3.2597e+05,2.0417e+08,17,176,1360,872,0
3.3644e+05,2.0689e+08,17,176,1360,872,0
3.4671e+05,2.0943e+08,17,176,1360,872,0
3.5691e+05,2.1193e+08,17,176,1360,872,0
3.6723e+05,2.1448e+08,17,176,1360,872,0
3.7765e+05,2.1701e+08,17,176,1360,872,0
3.881e+05,2.1957e+08,17,176,1360,872,0
3.9862e+05,2.2215e+08,17,176,1360,872,0
4.0925e+05,2.2487e+08,17,176,1360,872,0
4.1966e+05,2.2743e+08,17,176,1360,872,0
4.3021e+05,2.3008e+08,17,176,1360,872,0
4.4049e+05,2.3262e+08,17,176,1360,872,0
4.5067e+05,2.3512e+08,17,176,1360,872,0
4.6077e+05,2.376e+08,17,176,1360,872,0
4.7121e+05,2.4017e+08,17,176,1360,872,0
4.8173e+05,2.4277e+08,17,176,1360,872,0
4.9178e+05,2.4524e+08,17,176,1360,872,0
5.0171e+05,2.4769e+08,17,176,1360,872,0
5.1221e+05,2.5029e+08,17,176,1360,872,0
5.2257e+05,2.5284e+08,17,176,1360,872,0
5.3313e+05,2.5544e+08,17,176,1360,872,0
5.4326e+05,2.5794e+08,17,176,1360,872,0
5.5375e+05,2.6051e+08,17,176,1360,872,0
5.6419e+05,2.6309e+08,17,176,1360,872,0
5.7435e+05,2.6567e+08,17,176,1360,872,0
5.8421e+05,2.6811e+08,17,176,1360,872,0
5.9452e+05,2.7067e+08,17,176,1360,872,0
6.0473e+05,2.7318e+08,17,176,1360,872,0
6.149e+05,2.757e+08,17,176,1360,872,0
6.253e+05,2.7823e+08,17,176,1360,872,0
6.3552e+05,2.8076e+08,17,176,1360,872,0
6.4614e+05,2.8338e+08,17,176,1360,872,0
6.5672e+05,2.8598e+08,17,176,1360,872,0
6.6727e+05,2.8853e+08,17,176,1360,872,0
6.783e+05,2.9115e+08,17,176,1360,872,0
6.8889e+05,2.9366e+08,17,176,1360,872,0
6.9945e+05,2.9616e+08,17,176,1360,872,0
7.0984e+05,2.9862e+08,17,176,1360,872,0
7.2063e+05,3.0119e+08,17,176,1360,872,0
