LineNo,TimeUS,C15,C16,C17,C18
1.1077e+05,4.7304e+07,0,0,0,0
1.1081e+05,4.7314e+07,0,0,0,0
1.1085e+05,4.7324e+07,0,0,0,0
1.1089e+05,4.7335e+07,0,0,0,0
1.1094e+05,4.7345e+07,0,0,0,0
1.1098e+05,4.7355e+07,0,0,0,0
1.1102e+05,4.7364e+07,0,0,0,0
1.1106e+05,4.7374e+07,0,0,0,0
1.111e+05,4.7385e+07,0,0,0,0
1.1114e+05,4.7395e+07,0,0,0,0
1.1118e+05,4.7405e+07,0,0,0,0
1.1122e+05,4.7415e+07,0,0,0,0
1.1126e+05,4.7425e+07,0,0,0,0
1.113e+05,4.7435e+07,0,0,0,0
1.1134e+05,4.7445e+07,0,0,0,0
1.1138e+05,4.7455e+07,0,0,0,0
1.1142e+05,4.7465e+07,0,0,0,0
1.1146e+05,4.7475e+07,0,0,0,0
1.115e+05,4.7485e+07,0,0,0,0
1.1154e+05,4.7495e+07,0,0,0,0
1.1158e+05,4.7505e+07,0,0,0,0
1.1162e+05,4.7515e+07,0,0,0,0
1.1166e+05,4.7526e+07,0,0,0,0
1.117e+05,4.7536e+07,0,0,0,0
1.1175e+05,4.7546e+07,0,0,0,0
1.1179e+05,4.7556e+07,0,0,0,0
1.1183e+05,4.7566e+07,0,0,0,0
1.1187e+05,4.7576e+07,0,0,0,0
1.1191e+05,4.7586e+07,0,0,0,0
1.1195e+05,4.7597e+07,0,0,0,0
1.1199e+05,4.7606e+07,0,0,0,0
1.1203e+05,4.7617e+07,0,0,0,0
1.1207e+05,4.7626e+07,0,0,0,0
1.1211e+05,4.7637e+07,0,0,0,0
1.1216e+05,4.7649e+07,0,0,0,0
1.122e+05,4.766e+07,0,0,0,0
1.1224e+05,4.767e+07,0,0,0,0
1.1228e+05,4.768e+07,0,0,0,0
1.1232e+05,4.7691e+07,0,0,0,0
1.1236e+05,4.7701e+07,0,0,0,0
1.124e+05,4.7711e+07,0,0,0,0
1.1244e+05,4.7722e+07,0,0,0,0
1.1248e+05,4.7731e+07,0,0,0,0
1.1252e+05,4.7741e+07,0,0,0,0
1.1256e+05,4.7752e+07,0,0,0,0
1.126e+05,4.7762e+07,0,0,0,0
1.1264e+05,4.7772e+07,0,0,0,0
1.1268e+05,4.7782e+07,0,0,0,0
1.1272e+05,4.7792e+07,0,0,0,0
1.1276e+05,4.7802e+07,0,0,0,0
1.128e+05,4.7813e+07,0,0,0,0
1.1284e+05,4.7822e+07,0,0,0,0
1.1288e+05,4.7832e+07,0,0,0,0
1.1292e+05,4.7845e+07,0,0,0,0
1.1297e+05,4.7856e+07,0,0,0,0
1.1301e+05,4.7866e+07,0,0,0,0
1.1305e+05,4.7875e+07,0,0,0,0
1.1309e+05,4.7885e+07,0,0,0,0
1.1313e+05,4.7896e+07,0,0,0,0
1.1317e+05,4.7906e+07,0,0,0,0
1.1321e+05,4.7916e+07,0,0,0,0
1.1325e+05,4.7927e+07,0,0,0,0
1.1329e+05,4.7936e+07,0,0,0,0
1.1333e+05,4.7946e+07,0,0,0,0
1.1338e+05,4.7957e+07,0,0,0,0
1.1342e+05,4.7967e+07,0,0,0,0
1.1346e+05,4.7978e+07,0,0,0,0
1.135e+05,4.799e+07,0,0,0,0
1.1354e+05,4.8e+07,0,0,0,0
1.1358e+05,4.801e+07,0,0,0,0
1.1362e+05,4.8021e+07,0,0,0,0
1.1366e+05,4.8031e+07,0,0,0,0
1.1371e+05,4.8041e+07,0,0,0,0
1.1374e+05,4.8051e+07,0,0,0,0
1.1378e+05,4.8062e+07,0,0,0,0
1.1383e+05,4.8071e+07,0,0,0,0
1.1387e+05,4.8082e+07,0,0,0,0
1.1391e+05,4.8091e+07,0,0,0,0
1.1395e+05,4.8101e+07,0,0,0,0
1.1399e+05,4.8112e+07,0,0,0,0
1.1403e+05,4.8121e+07,0,0,0,0
1.1407e+05,4.8131e+07,0,0,0,0
1.1411e+05,4.8141e+07,0,0,0,0
1.1415e+05,4.8152e+07,0,0,0,0
1.1419e+05,4.8162e+07,0,0,0,0
1.1424e+05,4.8171e+07,0,0,0,0
1.1428e+05,4.8181e+07,0,0,0,0
1.1432e+05,4.8192e+07,0,0,0,0
1.1435e+05,4.8202e+07,0,0,0,0
1.1439e+05,4.8212e+07,0,0,0,0
1.1443e+05,4.8223e+07,0,0,0,0
1.1447e+05,4.8233e+07,0,0,0,0
1.1452e+05,4.8243e+07,0,0,0,0
1.1455e+05,4.8254e+07,0,0,0,0
1.1459e+05,4.8264e+07,0,0,0,0
1.1463e+05,4.8274e+07,0,0,0,0
1.1468e+05,4.8285e+07,0,0,0,0
1.1472e+05,4.8297e+07,0,0,0,0
1.1476e+05,4.8308e+07,0,0,0,0
1.148e+05,4.8318e+07,0,0,0,0
1.1484e+05,4.8328e+07,0,0,0,0
1.1488e+05,4.8338e+07,0,0,0,0
1.1492e+05,4.8349e+07,0,0,0,0
1.1496e+05,4.8358e+07,0,0,0,0
1.15e+05,4.8369e+07,0,0,0,0
1.1504e+05,4.8378e+07,0,0,0,0
1.1508e+05,4.8388e+07,0,0,0,0
1.1512e+05,4.8399e+07,0,0,0,0
1.1516e+05,4.8409e+07,0,0,0,0
1.152e+05,4.8419e+07,0,0,0,0
1.1524e+05,4.8429e+07,0,0,0,0
1.1528e+05,4.844e+07,0,0,0,0
1.1533e+05,4.845e+07,0,0,0,0
1.1537e+05,4.8462e+07,0,0,0,0
1.1541e+05,4.8473e+07,0,0,0,0
1.1545e+05,4.8483e+07,0,0,0,0
1.1549e+05,4.8493e+07,0,0,0,0
1.1553e+05,4.8503e+07,0,0,0,0
1.1557e+05,4.8514e+07,0,0,0,0
1.1561e+05,4.8524e+07,0,0,0,0
1.1565e+05,4.8534e+07,0,0,0,0
1.1569e+05,4.8545e+07,0,0,0,0
1.1573e+05,4.8554e+07,0,0,0,0
1.1578e+05,4.8565e+07,0,0,0,0
1.1582e+05,4.8575e+07,0,0,0,0
1.1586e+05,1.0782e+08,0,0,0,0
1.1591e+05,1.0783e+08,0,0,0,0
1.1595e+05,1.0784e+08,0,0,0,0
1.1599e+05,1.0785e+08,0,0,0,0
1.1604e+05,1.0787e+08,0,0,0,0
1.1608e+05,1.0788e+08,0,0,0,0
1.1613e+05,1.0789e+08,0,0,0,0
1.1617e+05,1.079e+08,0,0,0,0
1.1622e+05,1.0791e+08,0,0,0,0
1.1626e+05,1.0792e+08,0,0,0,0
1.1631e+05,1.0793e+08,0,0,0,0
1.1635e+05,1.0794e+08,0,0,0,0
1.164e+05,1.0795e+08,0,0,0,0
1.1644e+05,1.0796e+08,0,0,0,0
1.1649e+05,1.0797e+08,0,0,0,0
1.1654e+05,1.0798e+08,0,0,0,0
1.1658e+05,1.0799e+08,0,0,0,0
1.1663e+05,1.08e+08,0,0,0,0
1.1667e+05,1.0801e+08,0,0,0,0
1.1672e+05,1.0802e+08,0,0,0,0
1.1677e+05,1.0803e+08,0,0,0,0
1.1681e+05,1.0804e+08,0,0,0,0
1.1685e+05,1.0805e+08,0,0,0,0
1.1689e+05,1.0806e+08,0,0,0,0
1.1694e+05,1.0808e+08,0,0,0,0
1.1699e+05,1.0809e+08,0,0,0,0
1.1703e+05,1.081e+08,0,0,0,0
1.1708e+05,1.0811e+08,0,0,0,0
1.1712e+05,1.0812e+08,0,0,0,0
1.1717e+05,1.0813e+08,0,0,0,0
1.1722e+05,1.0814e+08,0,0,0,0
1.1726e+05,1.0815e+08,0,0,0,0
1.1731e+05,1.0816e+08,0,0,0,0
1.1735e+05,1.0817e+08,0,0,0,0
1.174e+05,1.0818e+08,0,0,0,0
1.1744e+05,1.0819e+08,0,0,0,0
1.1749e+05,1.082e+08,0,0,0,0
1.1753e+05,1.0821e+08,0,0,0,0
1.1758e+05,1.0822e+08,0,0,0,0
1.1762e+05,1.0823e+08,0,0,0,0
1.1767e+05,1.0824e+08,0,0,0,0
1.1771e+05,1.0825e+08,0,0,0,0
1.1776e+05,1.0826e+08,0,0,0,0
1.178e+05,1.0827e+08,0,0,0,0
1.1785e+05,1.0828e+08,0,0,0,0
1.1789e+05,1.0829e+08,0,0,0,0
1.1794e+05,1.083e+08,0,0,0,0
1.1798e+05,1.0831e+08,0,0,0,0
1.1803e+05,1.0832e+08,0,0,0,0
1.1808e+05,1.0833e+08,0,0,0,0
1.1812e+05,1.0834e+08,0,0,0,0
1.1817e+05,1.0835e+08,0,0,0,0
1.1821e+05,1.0836e+08,0,0,0,0
1.1826e+05,1.0838e+08,0,0,0,0
1.183e+05,1.0839e+08,0,0,0,0
1.1835e+05,1.084e+08,0,0,0,0
1.1839e+05,1.0841e+08,0,0,0,0
1.1844e+05,1.0842e+08,0,0,0,0
1.1848e+05,1.0843e+08,0,0,0,0
1.1853e+05,1.0844e+08,0,0,0,0
1.1857e+05,1.0845e+08,0,0,0,0
1.1862e+05,1.0846e+08,0,0,0,0
1.1867e+05,1.0848e+08,0,0,0,0
1.1871e+05,1.0849e+08,0,0,0,0
1.1876e+05,1.085e+08,0,0,0,0
1.188e+05,1.0851e+08,0,0,0,0
1.1885e+05,1.0852e+08,0,0,0,0
1.1889e+05,1.0853e+08,0,0,0,0
1.1894e+05,1.0854e+08,0,0,0,0
1.1898e+05,1.0855e+08,0,0,0,0
1.1903e+05,1.0856e+08,0,0,0,0
1.1908e+05,1.0857e+08,0,0,0,0
1.1912e+05,1.0858e+08,0,0,0,0
1.1917e+05,1.0859e+08,0,0,0,0
1.1921e+05,1.086e+08,0,0,0,0
1.1926e+05,1.0861e+08,0,0,0,0
1.193e+05,1.0862e+08,0,0,0,0
1.1935e+05,1.0863e+08,0,0,0,0
1.1939e+05,1.0864e+08,0,0,0,0
1.1944e+05,1.0865e+08,0,0,0,0
1.1949e+05,1.0866e+08,0,0,0,0
1.1953e+05,1.0868e+08,0,0,0,0
1.1958e+05,1.0869e+08,0,0,0,0
1.1962e+05,1.087e+08,0,0,0,0
1.1967e+05,1.0871e+08,0,0,0,0
1.1971e+05,1.0872e+08,0,0,0,0
1.1976e+05,1.0873e+08,0,0,0,0
1.1981e+05,1.0874e+08,0,0,0,0
1.1985e+05,1.0875e+08,0,0,0,0
1.199e+05,1.0876e+08,0,0,0,0
1.1994e+05,1.0877e+08,0,0,0,0
1.1999e+05,1.0878e+08,0,0,0,0
1.2003e+05,1.0879e+08,0,0,0,0
1.2008e+05,1.088e+08,0,0,0,0
1.2012e+05,1.0881e+08,0,0,0,0
1.2017e+05,1.0883e+08,0,0,0,0
1.2022e+05,1.0884e+08,0,0,0,0
1.2027e+05,1.0885e+08,0,0,0,0
1.2031e+05,1.0886e+08,0,0,0,0
1.2036e+05,1.0887e+08,0,0,0,0
1.2041e+05,1.0889e+08,0,0,0,0
1.2045e+05,1.089e+08,0,0,0,0
1.205e+05,1.0891e+08,0,0,0,0
1.2054e+05,1.0892e+08,0,0,0,0
1.2059e+05,1.0893e+08,0,0,0,0
1.2063e+05,1.0894e+08,0,0,0,0
1.2068e+05,1.0895e+08,0,0,0,0
1.2073e+05,1.0896e+08,0,0,0,0
1.2077e+05,1.0897e+08,0,0,0,0
1.2082e+05,1.0898e+08,0,0,0,0
1.2086e+05,1.0899e+08,0,0,0,0
1.209e+05,1.09e+08,0,0,0,0
1.2095e+05,1.0901e+08,0,0,0,0
1.21e+05,1.0902e+08,0,0,0,0
1.2104e+05,1.0903e+08,0,0,0,0
1.2109e+05,1.0904e+08,0,0,0,0
1.2113e+05,1.0905e+08,0,0,0,0
1.2118e+05,1.0906e+08,0,0,0,0
1.2122e+05,1.0907e+08,0,0,0,0
1.2127e+05,1.0908e+08,0,0,0,0
1.2131e+05,1.0909e+08,0,0,0,0
1.2136e+05,1.091e+08,0,0,0,0
1.214e+05,1.0911e+08,0,0,0,0
1.2145e+05,1.0912e+08,0,0,0,0
1.2149e+05,1.0913e+08,0,0,0,0
1.2154e+05,1.0914e+08,0,0,0,0
1.2159e+05,1.0916e+08,0,0,0,0
1.2163e+05,1.0916e+08,0,0,0,0
1.2168e+05,1.0917e+08,0,0,0,0
1.2172e+05,1.0919e+08,0,0,0,0
1.2176e+05,1.0919e+08,0,0,0,0
1.2181e+05,1.092e+08,0,0,0,0
1.2186e+05,1.0922e+08,0,0,0,0
1.219e+05,1.0923e+08,0,0,0,0
1.2194e+05,1.0924e+08,0,0,0,0
1.2199e+05,1.0925e+08,0,0,0,0
1.2203e+05,1.0926e+08,0,0,0,0
1.2208e+05,1.0927e+08,0,0,0,0
1.2212e+05,1.0928e+08,0,0,0,0
1.2217e+05,1.0929e+08,0,0,0,0
1.2222e+05,1.093e+08,0,0,0,0
1.2226e+05,1.0931e+08,0,0,0,0
1.223e+05,1.0932e+08,0,0,0,0
1.2235e+05,1.0933e+08,0,0,0,0
1.2239e+05,1.0934e+08,0,0,0,0
1.2244e+05,1.0935e+08,0,0,0,0
1.2249e+05,1.0936e+08,0,0,0,0
1.2253e+05,1.0937e+08,0,0,0,0
1.2258e+05,1.0938e+08,0,0,0,0
1.2262e+05,1.0939e+08,0,0,0,0
1.2266e+05,1.094e+08,0,0,0,0
1.2271e+05,1.0941e+08,0,0,0,0
1.2275e+05,1.0942e+08,0,0,0,0
1.228e+05,1.0943e+08,0,0,0,0
1.2285e+05,1.0944e+08,0,0,0,0
1.2289e+05,1.0945e+08,0,0,0,0
1.2294e+05,1.0946e+08,0,0,0,0
1.2298e+05,1.0947e+08,0,0,0,0
1.2302e+05,1.0948e+08,0,0,0,0
1.2307e+05,1.0949e+08,0,0,0,0
1.2311e+05,1.095e+08,0,0,0,0
1.2316e+05,1.0951e+08,0,0,0,0
1.232e+05,1.0952e+08,0,0,0,0
1.2325e+05,1.0953e+08,0,0,0,0
1.233e+05,1.0954e+08,0,0,0,0
1.2334e+05,1.0955e+08,0,0,0,0
1.2339e+05,1.0956e+08,0,0,0,0
1.2343e+05,1.0957e+08,0,0,0,0
1.2348e+05,1.0959e+08,0,0,0,0
1.2352e+05,1.096e+08,0,0,0,0
1.2357e+05,1.096e+08,0,0,0,0
1.2361e+05,1.0962e+08,0,0,0,0
1.2366e+05,1.0963e+08,0,0,0,0
1.237e+05,1.0964e+08,0,0,0,0
1.2375e+05,1.0965e+08,0,0,0,0
1.2379e+05,1.0966e+08,0,0,0,0
1.2384e+05,1.0967e+08,0,0,0,0
1.2388e+05,1.0968e+08,0,0,0,0
1.2393e+05,1.0969e+08,0,0,0,0
1.2397e+05,1.097e+08,0,0,0,0
1.2402e+05,1.0971e+08,0,0,0,0
1.2406e+05,1.0972e+08,0,0,0,0
1.241e+05,1.0973e+08,0,0,0,0
1.2415e+05,1.0974e+08,0,0,0,0
1.2419e+05,1.0975e+08,0,0,0,0
1.2424e+05,1.0976e+08,0,0,0,0
1.2429e+05,1.0977e+08,0,0,0,0
1.2433e+05,1.0978e+08,0,0,0,0
1.2438e+05,1.0979e+08,0,0,0,0
1.2442e+05,1.098e+08,0,0,0,0
1.2447e+05,1.0981e+08,0,0,0,0
1.2451e+05,1.0982e+08,0,0,0,0
1.2456e+05,1.0983e+08,0,0,0,0
1.246e+05,1.0984e+08,0,0,0,0
1.2464e+05,1.0985e+08,0,0,0,0
1.2469e+05,1.0986e+08,0,0,0,0
1.2474e+05,1.0987e+08,0,0,0,0
1.2478e+05,1.0988e+08,0,0,0,0
1.2483e+05,1.0989e+08,0,0,0,0
1.2487e+05,1.099e+08,0,0,0,0
1.2492e+05,1.0991e+08,0,0,0,0
1.2497e+05,1.0993e+08,0,0,0,0
1.2501e+05,1.0993e+08,0,0,0,0
1.2506e+05,1.0994e+08,0,0,0,0
1.251e+05,1.0996e+08,0,0,0,0
1.2515e+05,1.0997e+08,0,0,0,0
1.252e+05,1.0998e+08,0,0,0,0
1.2524e+05,1.0999e+08,0,0,0,0
1.2528e+05,1.1e+08,0,0,0,0
1.2533e+05,1.1001e+08,0,0,0,0
1.2537e+05,1.1002e+08,0,0,0,0
1.2542e+05,1.1003e+08,0,0,0,0
1.2547e+05,1.1004e+08,0,0,0,0
1.2551e+05,1.1005e+08,0,0,0,0
1.2556e+05,1.1006e+08,0,0,0,0
1.256e+05,1.1007e+08,0,0,0,0
1.2565e+05,1.1008e+08,0,0,0,0
1.2569e+05,1.1009e+08,0,0,0,0
1.2574e+05,1.101e+08,0,0,0,0
1.2578e+05,1.1011e+08,0,0,0,0
1.2583e+05,1.1012e+08,0,0,0,0
1.2587e+05,1.1013e+08,0,0,0,0
1.2592e+05,1.1014e+08,0,0,0,0
1.2596e+05,1.1015e+08,0,0,0,0
1.2601e+05,1.1016e+08,0,0,0,0
1.2606e+05,1.1017e+08,0,0,0,0
1.261e+05,1.1018e+08,0,0,0,0
1.2615e+05,1.1019e+08,0,0,0,0
1.262e+05,1.102e+08,0,0,0,0
1.2624e+05,1.1021e+08,0,0,0,0
1.2629e+05,1.1023e+08,0,0,0,0
1.2634e+05,1.1024e+08,0,0,0,0
1.2638e+05,1.1025e+08,0,0,0,0
1.2643e+05,1.1026e+08,0,0,0,0
1.2647e+05,1.1027e+08,0,0,0,0
1.2652e+05,1.1028e+08,0,0,0,0
1.2656e+05,1.1029e+08,0,0,0,0
1.266e+05,1.103e+08,0,0,0,0
1.2665e+05,1.1031e+08,0,0,0,0
1.267e+05,1.1032e+08,0,0,0,0
1.2675e+05,1.1033e+08,0,0,0,0
1.2679e+05,1.1034e+08,0,0,0,0
1.2684e+05,1.1035e+08,0,0,0,0
1.2688e+05,1.1036e+08,0,0,0,0
1.2692e+05,1.1037e+08,0,0,0,0
1.2697e+05,1.1038e+08,0,0,0,0
1.2702e+05,1.1039e+08,0,0,0,0
1.2706e+05,1.104e+08,0,0,0,0
1.2711e+05,1.1041e+08,0,0,0,0
1.2715e+05,1.1042e+08,0,0,0,0
1.272e+05,1.1044e+08,0,0,0,0
1.2724e+05,1.1044e+08,0,0,0,0
1.2728e+05,1.1046e+08,0,0,0,0
1.2733e+05,1.1047e+08,0,0,0,0
1.2737e+05,1.1048e+08,0,0,0,0
1.2742e+05,1.1049e+08,0,0,0,0
1.2747e+05,1.105e+08,0,0,0,0
1.2751e+05,1.1051e+08,0,0,0,0
1.2756e+05,1.1052e+08,0,0,0,0
1.2761e+05,1.1053e+08,0,0,0,0
1.2765e+05,1.1054e+08,0,0,0,0
1.2769e+05,1.1055e+08,0,0,0,0
1.2774e+05,1.1056e+08,0,0,0,0
1.2778e+05,1.1057e+08,0,0,0,0
1.2783e+05,1.1058e+08,0,0,0,0
1.2788e+05,1.1059e+08,0,0,0,0
1.2792e+05,1.106e+08,0,0,0,0
1.2797e+05,1.1061e+08,0,0,0,0
1.2801e+05,1.1062e+08,0,0,0,0
1.2806e+05,1.1063e+08,0,0,0,0
1.281e+05,1.1064e+08,0,0,0,0
1.2815e+05,1.1065e+08,0,0,0,0
1.2819e+05,1.1066e+08,0,0,0,0
1.2825e+05,1.107e+08,0,0,0,0
1.283e+05,1.1071e+08,0,0,0,0
1.2834e+05,1.1072e+08,0,0,0,0
1.2839e+05,1.1073e+08,0,0,0,0
1.2843e+05,1.1074e+08,0,0,0,0
1.2848e+05,1.1075e+08,0,0,0,0
1.2852e+05,1.1076e+08,0,0,0,0
1.2856e+05,1.1077e+08,0,0,0,0
1.2861e+05,1.1079e+08,0,0,0,0
1.2866e+05,1.1079e+08,0,0,0,0
1.287e+05,1.108e+08,0,0,0,0
1.2875e+05,1.1082e+08,0,0,0,0
1.288e+05,1.1083e+08,0,0,0,0
1.2884e+05,1.1084e+08,0,0,0,0
1.2889e+05,1.1086e+08,0,0,0,0
1.2893e+05,1.1087e+08,0,0,0,0
1.2898e+05,1.1088e+08,0,0,0,0
1.2902e+05,1.1089e+08,0,0,0,0
1.2907e+05,1.109e+08,0,0,0,0
1.2912e+05,1.1091e+08,0,0,0,0
1.2916e+05,1.1092e+08,0,0,0,0
1.2921e+05,1.1093e+08,0,0,0,0
1.2925e+05,1.1094e+08,0,0,0,0
1.293e+05,1.1095e+08,0,0,0,0
1.2934e+05,1.1096e+08,0,0,0,0
1.2939e+05,1.1097e+08,0,0,0,0
1.2943e+05,1.1098e+08,0,0,0,0
1.2948e+05,1.1099e+08,0,0,0,0
1.2952e+05,1.11e+08,0,0,0,0
1.2957e+05,1.1101e+08,0,0,0,0
1.2962e+05,1.1102e+08,0,0,0,0
1.2966e+05,1.1103e+08,0,0,0,0
1.2971e+05,1.1104e+08,0,0,0,0
1.2975e+05,1.1105e+08,0,0,0,0
1.2979e+05,1.1106e+08,0,0,0,0
1.2984e+05,1.1107e+08,0,0,0,0
1.2988e+05,1.1108e+08,0,0,0,0
1.2993e+05,1.1109e+08,0,0,0,0
1.2998e+05,1.111e+08,0,0,0,0
1.3002e+05,1.1111e+08,0,0,0,0
1.3007e+05,1.1112e+08,0,0,0,0
1.3011e+05,1.1113e+08,0,0,0,0
1.3016e+05,1.1115e+08,0,0,0,0
1.3021e+05,1.1116e+08,0,0,0,0
1.3025e+05,1.1117e+08,0,0,0,0
1.303e+05,1.1118e+08,0,0,0,0
1.3034e+05,1.1119e+08,0,0,0,0
1.3039e+05,1.112e+08,0,0,0,0
1.3044e+05,1.1121e+08,0,0,0,0
1.3048e+05,1.1122e+08,0,0,0,0
1.3053e+05,1.1123e+08,0,0,0,0
1.3057e+05,1.1124e+08,0,0,0,0
1.3061e+05,1.1125e+08,0,0,0,0
1.3066e+05,1.1126e+08,0,0,0,0
1.307e+05,1.1127e+08,0,0,0,0
1.3075e+05,1.1128e+08,0,0,0,0
1.3079e+05,1.1129e+08,0,0,0,0
1.3084e+05,1.113e+08,0,0,0,0
1.3088e+05,1.1132e+08,0,0,0,0
1.3093e+05,1.1133e+08,0,0,0,0
1.3097e+05,1.1134e+08,0,0,0,0
1.3102e+05,1.1135e+08,0,0,0,0
1.3107e+05,1.1136e+08,0,0,0,0
1.3111e+05,1.1137e+08,0,0,0,0
1.3116e+05,1.1138e+08,0,0,0,0
1.312e+05,1.1139e+08,0,0,0,0
1.3124e+05,1.114e+08,0,0,0,0
1.3129e+05,1.1141e+08,0,0,0,0
1.3134e+05,1.1142e+08,0,0,0,0
1.3138e+05,1.1143e+08,0,0,0,0
1.3143e+05,1.1144e+08,0,0,0,0
1.3147e+05,1.1145e+08,0,0,0,0
1.3152e+05,1.1146e+08,0,0,0,0
1.3156e+05,1.1147e+08,0,0,0,0
1.316e+05,1.1148e+08,0,0,0,0
1.3165e+05,1.1149e+08,0,0,0,0
1.3169e+05,1.115e+08,0,0,0,0
1.3174e+05,1.1151e+08,0,0,0,0
1.3179e+05,1.1152e+08,0,0,0,0
1.3183e+05,1.1153e+08,0,0,0,0
1.3188e+05,1.1154e+08,0,0,0,0
1.3192e+05,1.1155e+08,0,0,0,0
1.3197e+05,1.1156e+08,0,0,0,0
1.3201e+05,1.1157e+08,0,0,0,0
1.3206e+05,1.1158e+08,0,0,0,0
1.321e+05,1.1159e+08,0,0,0,0
1.3215e+05,1.116e+08,0,0,0,0
1.322e+05,1.1161e+08,0,0,0,0
1.3224e+05,1.1162e+08,0,0,0,0
1.3228e+05,1.1163e+08,0,0,0,0
1.3233e+05,1.1164e+08,0,0,0,0
1.3238e+05,1.1166e+08,0,0,0,0
1.3242e+05,1.1167e+08,0,0,0,0
1.3246e+05,1.1168e+08,0,0,0,0
1.3251e+05,1.1169e+08,0,0,0,0
1.3255e+05,1.117e+08,0,0,0,0
1.326e+05,1.1171e+08,0,0,0,0
1.3265e+05,1.1172e+08,0,0,0,0
1.3269e+05,1.1173e+08,0,0,0,0
1.3274e+05,1.1174e+08,0,0,0,0
1.3278e+05,1.1175e+08,0,0,0,0
1.3283e+05,1.1176e+08,0,0,0,0
1.3287e+05,1.1177e+08,0,0,0,0
1.3292e+05,1.1178e+08,0,0,0,0
1.3296e+05,1.1179e+08,0,0,0,0
1.3301e+05,1.118e+08,0,0,0,0
1.3305e+05,1.1181e+08,0,0,0,0
1.331e+05,1.1182e+08,0,0,0,0
1.3314e+05,1.1183e+08,0,0,0,0
1.3319e+05,1.1184e+08,0,0,0,0
1.3323e+05,1.1186e+08,0,0,0,0
1.3328e+05,1.1187e+08,0,0,0,0
1.3332e+05,1.1188e+08,0,0,0,0
1.3337e+05,1.1189e+08,0,0,0,0
1.3341e+05,1.119e+08,0,0,0,0
1.3346e+05,1.1191e+08,0,0,0,0
1.335e+05,1.1192e+08,0,0,0,0
1.3355e+05,1.1193e+08,0,0,0,0
1.336e+05,1.1194e+08,0,0,0,0
1.3364e+05,1.1195e+08,0,0,0,0
1.3368e+05,1.1196e+08,0,0,0,0
1.3373e+05,1.1197e+08,0,0,0,0
1.3378e+05,1.1198e+08,0,0,0,0
1.3382e+05,1.1199e+08,0,0,0,0
1.3387e+05,1.12e+08,0,0,0,0
1.3391e+05,1.1201e+08,0,0,0,0
1.3396e+05,1.1202e+08,0,0,0,0
1.3401e+05,1.1203e+08,0,0,0,0
1.3405e+05,1.1204e+08,0,0,0,0
1.341e+05,1.1205e+08,0,0,0,0
1.3414e+05,1.1206e+08,0,0,0,0
1.3419e+05,1.1208e+08,0,0,0,0
1.3423e+05,1.1209e+08,0,0,0,0
1.3428e+05,1.121e+08,0,0,0,0
1.3432e+05,1.1211e+08,0,0,0,0
1.3437e+05,1.1212e+08,0,0,0,0
1.3442e+05,1.1213e+08,0,0,0,0
1.3446e+05,1.1214e+08,0,0,0,0
1.3451e+05,1.1215e+08,0,0,0,0
1.3455e+05,1.1216e+08,0,0,0,0
1.346e+05,1.1217e+08,0,0,0,0
1.3464e+05,1.1218e+08,0,0,0,0
1.3469e+05,1.1219e+08,0,0,0,0
1.3473e+05,1.122e+08,0,0,0,0
1.3478e+05,1.1221e+08,0,0,0,0
1.3482e+05,1.1222e+08,0,0,0,0
1.3488e+05,1.1223e+08,0,0,0,0
1.3492e+05,1.1224e+08,0,0,0,0
1.3496e+05,1.1225e+08,0,0,0,0
1.3501e+05,1.1227e+08,0,0,0,0
1.3506e+05,1.1228e+08,0,0,0,0
1.351e+05,1.1229e+08,0,0,0,0
1.3514e+05,1.123e+08,0,0,0,0
1.3519e+05,1.1231e+08,0,0,0,0
1.3524e+05,1.1232e+08,0,0,0,0
1.3528e+05,1.1233e+08,0,0,0,0
1.3533e+05,1.1234e+08,0,0,0,0
1.3537e+05,1.1235e+08,0,0,0,0
1.3542e+05,1.1236e+08,0,0,0,0
1.3546e+05,1.1237e+08,0,0,0,0
1.3551e+05,1.1238e+08,0,0,0,0
1.3556e+05,1.1239e+08,0,0,0,0
1.356e+05,1.124e+08,0,0,0,0
1.3564e+05,1.1241e+08,0,0,0,0
1.3569e+05,1.1242e+08,0,0,0,0
1.3574e+05,1.1243e+08,0,0,0,0
1.3578e+05,1.1244e+08,0,0,0,0
1.3582e+05,1.1245e+08,0,0,0,0
1.3587e+05,1.1246e+08,0,0,0,0
1.3591e+05,1.1248e+08,0,0,0,0
1.3596e+05,1.1249e+08,0,0,0,0
1.36e+05,1.125e+08,0,0,0,0
1.3605e+05,1.1251e+08,0,0,0,0
1.361e+05,1.1252e+08,0,0,0,0
1.3614e+05,1.1253e+08,0,0,0,0
1.3619e+05,1.1254e+08,0,0,0,0
1.3623e+05,1.1255e+08,0,0,0,0
1.3628e+05,1.1256e+08,0,0,0,0
1.3632e+05,1.1257e+08,0,0,0,0
1.3637e+05,1.1258e+08,0,0,0,0
1.3641e+05,1.1259e+08,0,0,0,0
1.3646e+05,1.126e+08,0,0,0,0
1.365e+05,1.1261e+08,0,0,0,0
1.3655e+05,1.1262e+08,0,0,0,0
1.3659e+05,1.1263e+08,0,0,0,0
1.3664e+05,1.1264e+08,0,0,0,0
1.3669e+05,1.1265e+08,0,0,0,0
1.3673e+05,1.1266e+08,0,0,0,0
1.3677e+05,1.1267e+08,0,0,0,0
