LineNo,TimeUS,Id,Pri,Total,Free,Name
9556,2.1881e+07,8,58,2384,1520,0
18765,2.4188e+07,8,58,2384,1520,0
28239,2.6545e+07,8,58,2384,1520,0
37617,2.8895e+07,8,58,2384,1520,0
46983,3.1235e+07,8,58,2384,1520,0
56331,3.3564e+07,8,58,2384,1520,0
65921,3.5983e+07,8,58,2384,1520,0
75083,3.8298e+07,8,58,2384,1520,0
84312,4.0613e+07,8,58,2384,1520,0
93559,4.2948e+07,8,58,2384,1520,0
1.0283e+05,4.5291e+07,8,58,2384,1520,0
1.12e+05,4.7609e+07,8,58,2384,1520,0
1.1954e+05,1.0868e+08,8,58,2384,1520,0
1.3049e+05,1.1123e+08,8,58,2384,1520,0
1.4139e+05,1.1378e+08,8,58,2384,1520,0
1.5104e+05,1.1622e+08,8,58,2384,1520,0
1.6068e+05,1.1865e+08,8,58,2384,1520,0
1.7047e+05,1.2112e+08,8,58,2384,1520,0
1.803e+05,1.2358e+08,8,58,2384,1520,0
1.9015e+05,1.2605e+08,8,58,2384,1520,0
2.0361e+05,1.7509e+08,8,58,2384,1520,0
2.1421e+05,1.7755e+08,8,58,2384,1520,0
2.2527e+05,1.8009e+08,8,58,2384,1520,0
2.3604e+05,1.826e+08,8,58,2384,1520,0
2.4663e+05,1.8508e+08,8,58,2384,1520,0
2.5744e+05,1.8763e+08,8,58,2384,1520,0
2.6823e+05,1.9014e+08,8,58,2384,1520,0
2.7935e+05,1.9278e+08,8,58,2384,1520,0
2.9026e+05,1.954e+08,8,58,2384,1520,0
3.0064e+05,1.9792e+08,8,58,2384,1520,0
3.1138e+05,2.0058e+08,8,58,2384,1520,0
3.217e+05,2.0312e+08,8,58,2384,1520,0
3.3244e+05,2.0591e+08,8,58,2384,1520,0
3.4259e+05,2.0842e+08,8,58,2384,1520,0
3.5298e+05,2.1097e+08,8,58,2384,1520,0
3.6301e+05,2.1343e+08,8,58,2384,1520,0
3.7349e+05,2.16e+08,8,58,2384,1520,0
3.8412e+05,2.1859e+08,8,58,2384,1520,0
3.946e+05,2.2116e+08,8,58,2384,1520,0
4.0508e+05,2.2384e+08,8,58,2384,1520,0
4.1556e+05,2.2642e+08,8,58,2384,1520,0
4.2621e+05,2.291e+08,8,58,2384,1520,0
4.3634e+05,2.3159e+08,8,58,2384,1520,0
4.4669e+05,2.3415e+08,8,58,2384,1520,0
4.569e+05,2.3665e+08,8,58,2384,1520,0
4.6706e+05,2.3915e+08,8,58,2384,1520,0
4.7753e+05,2.4173e+08,8,58,2384,1520,0
4.8784e+05,2.4427e+08,8,58,2384,1520,0
4.9787e+05,2.4674e+08,8,58,2384,1520,0
5.081e+05,2.4926e+08,8,58,2384,1520,0
5.1843e+05,2.5182e+08,8,58,2384,1520,0
5.2907e+05,2.5445e+08,8,58,2384,1520,0
5.3934e+05,2.5697e+08,8,58,2384,1520,0
5.4962e+05,2.5949e+08,8,58,2384,1520,0
5.6011e+05,2.6209e+08,8,58,2384,1520,0
5.7034e+05,2.6469e+08,8,58,2384,1520,0
5.8044e+05,2.6717e+08,8,58,2384,1520,0
5.904e+05,2.6964e+08,8,58,2384,1520,0
6.0068e+05,2.722e+08,8,58,2384,1520,0
6.11e+05,2.7473e+08,8,58,2384,1520,0
6.2142e+05,2.7729e+08,8,58,2384,1520,0
6.316e+05,2.7979e+08,8,58,2384,1520,0
6.4215e+05,2.8239e+08,8,58,2384,1520,0
6.5261e+05,2.8498e+08,8,58,2384,1520,0
6.6315e+05,2.8754e+08,8,58,2384,1520,0
6.7401e+05,2.9013e+08,8,58,2384,1520,0
6.8476e+05,2.9268e+08,8,58,2384,1520,0
6.9531e+05,2.9518e+08,8,58,2384,1520,0
7.0579e+05,2.9766e+08,8,58,2384,1520,0
7.1634e+05,3.0015e+08,8,58,2384,1520,0
7.2688e+05,3.0267e+08,8,58,2384,1520,0
