LineNo,TimeUS,Id,Pri,Total,Free,Name
4131,2.0485e+07,18,181,1360,728,0
13593,2.2888e+07,18,181,1360,728,0
22993,2.5243e+07,18,181,1360,728,0
32534,2.7619e+07,18,181,1360,728,0
41896,2.9964e+07,18,181,1360,728,0
51224,3.2294e+07,18,181,1360,728,0
60554,3.4623e+07,18,181,1360,728,0
69966,3.7007e+07,18,181,1360,728,0
79186,3.9324e+07,18,181,1360,728,0
88507,4.1668e+07,18,181,1360,728,0
97801,4.4024e+07,18,181,1360,728,0
1.0705e+05,4.6361e+07,18,181,1360,728,0
1.243e+05,1.0977e+08,18,181,1360,728,0
1.3547e+05,1.1237e+08,18,181,1360,728,0
1.4558e+05,1.1484e+08,18,181,1360,728,0
1.5523e+05,1.1728e+08,18,181,1360,728,0
1.6502e+05,1.1974e+08,18,181,1360,728,0
1.7485e+05,1.2222e+08,18,181,1360,728,0
1.8463e+05,1.2467e+08,18,181,1360,728,0
1.9419e+05,1.2709e+08,18,181,1360,728,0
2.081e+05,1.7611e+08,18,181,1360,728,0
2.1925e+05,1.787e+08,18,181,1360,728,0
2.2974e+05,1.8114e+08,18,181,1360,728,0
2.4056e+05,1.8364e+08,18,181,1360,728,0
2.5109e+05,1.8614e+08,18,181,1360,728,0
2.6216e+05,1.8874e+08,18,181,1360,728,0
2.7327e+05,1.9135e+08,18,181,1360,728,0
2.8414e+05,1.9393e+08,18,181,1360,728,0
2.95e+05,1.9653e+08,18,181,1360,728,0
3.0533e+05,1.9909e+08,18,181,1360,728,0
3.1597e+05,2.0171e+08,18,181,1360,728,0
3.2638e+05,2.0427e+08,18,181,1360,728,0
3.3683e+05,2.0699e+08,18,181,1360,728,0
3.472e+05,2.0955e+08,18,181,1360,728,0
3.5745e+05,2.1206e+08,18,181,1360,728,0
3.6758e+05,2.1455e+08,18,181,1360,728,0
3.7805e+05,2.1711e+08,18,181,1360,728,0
3.886e+05,2.1969e+08,18,181,1360,728,0
3.9908e+05,2.2229e+08,18,181,1360,728,0
4.0956e+05,2.2494e+08,18,181,1360,728,0
4.2002e+05,2.2752e+08,18,181,1360,728,0
4.3065e+05,2.3019e+08,18,181,1360,728,0
4.4092e+05,2.3272e+08,18,181,1360,728,0
4.5111e+05,2.3523e+08,18,181,1360,728,0
4.6116e+05,2.3769e+08,18,181,1360,728,0
4.7165e+05,2.4028e+08,18,181,1360,728,0
4.8213e+05,2.4287e+08,18,181,1360,728,0
4.9223e+05,2.4535e+08,18,181,1360,728,0
5.022e+05,2.4781e+08,18,181,1360,728,0
5.127e+05,2.504e+08,18,181,1360,728,0
5.2293e+05,2.5292e+08,18,181,1360,728,0
5.3358e+05,2.5555e+08,18,181,1360,728,0
5.4371e+05,2.5804e+08,18,181,1360,728,0
5.5411e+05,2.606e+08,18,181,1360,728,0
5.6463e+05,2.6319e+08,18,181,1360,728,0
5.7475e+05,2.6577e+08,18,181,1360,728,0
5.8462e+05,2.6821e+08,18,181,1360,728,0
5.9497e+05,2.7078e+08,18,181,1360,728,0
6.0517e+05,2.7329e+08,18,181,1360,728,0
6.1539e+05,2.7582e+08,18,181,1360,728,0
6.2575e+05,2.7835e+08,18,181,1360,728,0
6.3615e+05,2.8091e+08,18,181,1360,728,0
6.4667e+05,2.8352e+08,18,181,1360,728,0
6.5716e+05,2.861e+08,18,181,1360,728,0
6.6773e+05,2.8863e+08,18,181,1360,728,0
6.7884e+05,2.9128e+08,18,181,1360,728,0
6.8935e+05,2.9376e+08,18,181,1360,728,0
6.9989e+05,2.9626e+08,18,181,1360,728,0
7.1028e+05,2.9872e+08,18,181,1360,728,0
7.2102e+05,3.0128e+08,18,181,1360,728,0
