LineNo,TimeUS,C,SV,SP,SH,SM,SVT,errRP,OFN,OFE,FS,TS,SS,GPS,PI
2.1328e+05,1.7733e+08,1,0.03,0.01,0,0.04,0,0.006413,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1332e+05,1.7734e+08,1,0.03,0.01,0,0.04,0,0.0064229,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1337e+05,1.7735e+08,1,0.03,0.01,0,0.04,0,0.0064369,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1342e+05,1.7736e+08,1,0.03,0.01,0,0.04,0,0.0064519,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1346e+05,1.7737e+08,1,0.03,0.01,0,0.04,0,0.0064519,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1351e+05,1.7738e+08,1,0.03,0.01,0,0.04,0,0.0064607,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1355e+05,1.7739e+08,1,0.03,0.01,0,0.04,0,0.0064711,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.136e+05,1.7741e+08,1,0.03,0.01,0,0.03,0,0.0064816,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1364e+05,1.7742e+08,1,0.03,0.01,0,0.03,0,0.0064816,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1369e+05,1.7743e+08,1,0.03,0.01,0,0.03,0,0.0064917,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1373e+05,1.7744e+08,1,0.03,0.01,0,0.03,0,0.0065025,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1379e+05,1.7745e+08,1,0.03,0.01,0,0.03,0,0.0065025,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1383e+05,1.7746e+08,1,0.03,0.01,0,0.03,0,0.0065213,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1387e+05,1.7747e+08,1,0.03,0.01,0,0.03,0,0.0064249,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1392e+05,1.7748e+08,1,0.03,0.01,0,0.03,0,0.0064337,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1396e+05,1.7749e+08,1,0.03,0.01,0,0.03,0,0.0064455,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1401e+05,1.775e+08,1,0.03,0.01,0,0.03,0,0.0064455,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1405e+05,1.7751e+08,1,0.03,0.01,0,0.04,0,0.0064554,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.141e+05,1.7752e+08,1,0.03,0.01,0,0.04,0,0.0064554,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1414e+05,1.7753e+08,1,0.03,0.01,0,0.04,0,0.0064662,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1419e+05,1.7754e+08,1,0.03,0.01,0,0.04,0,0.0064873,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1424e+05,1.7755e+08,1,0.03,0.01,0,0.04,0,0.0064986,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1428e+05,1.7756e+08,1,0.03,0.01,0,0.04,0,0.0064986,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1433e+05,1.7757e+08,1,0.03,0.01,0,0.04,0,0.0065123,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1437e+05,1.7758e+08,1,0.03,0.01,0,0.04,0,0.0065231,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1442e+05,1.7759e+08,1,0.03,0.01,0,0.03,0,0.0065338,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1446e+05,1.776e+08,1,0.03,0.01,0,0.03,0,0.0065466,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1451e+05,1.7761e+08,1,0.03,0.01,0,0.03,0,0.0065466,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1455e+05,1.7762e+08,1,0.03,0.01,0,0.03,0,0.0065572,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.146e+05,1.7763e+08,1,0.03,0.01,0,0.03,0,0.0065787,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1465e+05,1.7764e+08,1,0.03,0.01,0,0.03,0,0.006589,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1469e+05,1.7766e+08,1,0.04,0.01,0,0.03,0,0.0066,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1473e+05,1.7767e+08,1,0.04,0.01,0,0.03,0,0.0064979,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1478e+05,1.7768e+08,1,0.04,0.01,0.01,0.04,0,0.0065078,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1483e+05,1.7769e+08,1,0.04,0.01,0.01,0.04,0,0.0065078,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1487e+05,1.777e+08,1,0.04,0.01,0.01,0.04,0,0.0065178,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1492e+05,1.7771e+08,1,0.04,0.01,0.01,0.04,0,0.0065284,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1496e+05,1.7772e+08,1,0.04,0.01,0.01,0.04,0,0.0065383,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1501e+05,1.7773e+08,1,0.04,0.01,0.01,0.04,0,0.0065491,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1506e+05,1.7774e+08,1,0.04,0.01,0.01,0.04,0,0.0065592,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.151e+05,1.7775e+08,1,0.04,0.01,0.01,0.04,0,0.0065592,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1515e+05,1.7776e+08,1,0.04,0.01,0.01,0.04,0,0.0065696,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1519e+05,1.7777e+08,1,0.04,0.01,0.01,0.04,0,0.0065787,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1524e+05,1.7778e+08,1,0.04,0.01,0.01,0.04,0,0.0065886,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1528e+05,1.7779e+08,1,0.04,0.01,0.01,0.04,0,0.0065886,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1533e+05,1.778e+08,1,0.04,0.01,0,0.04,0,0.0066007,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1537e+05,1.7781e+08,1,0.04,0.01,0,0.04,0,0.0066094,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1542e+05,1.7782e+08,1,0.04,0.01,0,0.04,0,0.0066203,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1546e+05,1.7783e+08,1,0.04,0.01,0,0.04,0,0.0066301,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1551e+05,1.7784e+08,1,0.01,0.01,0,0.04,0,0.0066409,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1556e+05,1.7785e+08,1,0.01,0.01,0,0.04,0,0.006543,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.156e+05,1.7786e+08,1,0.01,0.01,0,0.04,0,0.006543,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1565e+05,1.7787e+08,1,0.01,0.01,0,0.04,0,0.0065527,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1569e+05,1.7789e+08,1,0.01,0.01,0,0.04,0,0.0065632,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1574e+05,1.779e+08,1,0.01,0.01,0,0.05,0,0.0065765,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1578e+05,1.7791e+08,1,0.01,0.01,0,0.05,0,0.0065872,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1583e+05,1.7792e+08,1,0.01,0.01,0,0.05,0,0.006597,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1588e+05,1.7793e+08,1,0.01,0.01,0,0.05,0,0.0066078,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1592e+05,1.7794e+08,1,0.01,0.01,0,0.05,0,0.0066078,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1597e+05,1.7795e+08,1,0.01,0.01,0,0.05,0,0.0066168,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1601e+05,1.7796e+08,1,0.01,0.01,0,0.05,0,0.0066278,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1606e+05,1.7797e+08,1,0.01,0.01,0,0.05,0,0.0066377,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.161e+05,1.7798e+08,1,0.01,0.01,0,0.05,0,0.0066481,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1615e+05,1.7799e+08,1,0.01,0.01,0,0.05,0,0.0066481,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1619e+05,1.78e+08,1,0.01,0.01,0.02,0.05,0,0.0066587,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1624e+05,1.7801e+08,1,0.01,0.01,0.02,0.05,0,0.0066673,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1628e+05,1.7802e+08,1,0.01,0.01,0.02,0.05,0,0.0066673,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1633e+05,1.7803e+08,1,0.01,0.01,0.02,0.05,0,0.0066778,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1638e+05,1.7804e+08,1,0.01,0.01,0.02,0.05,0,0.006689,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1642e+05,1.7805e+08,1,0.01,0.01,0.02,0.05,0,0.0066991,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1646e+05,1.7806e+08,1,0.01,0.01,0.02,0.05,0,0.0066003,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1651e+05,1.7807e+08,1,0.01,0.01,0.02,0.05,0,0.0066101,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1655e+05,1.7808e+08,1,0.01,0.01,0.02,0.05,0,0.0066206,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.166e+05,1.7809e+08,1,0.01,0.01,0.02,0.05,0,0.0066206,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1664e+05,1.781e+08,1,0.01,0.01,0.01,0.05,0,0.0066337,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1669e+05,1.7811e+08,1,0.01,0.01,0.01,0.03,0,0.0066443,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1673e+05,1.7812e+08,1,0.01,0.01,0.01,0.03,0,0.0066443,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1678e+05,1.7813e+08,1,0.01,0.01,0.01,0.03,0,0.006659,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1682e+05,1.7814e+08,1,0.01,0.01,0.01,0.03,0,0.006659,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1687e+05,1.7815e+08,1,0.01,0.01,0.01,0.03,0,0.0066694,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1692e+05,1.7816e+08,1,0.01,0.01,0.01,0.03,0,0.0066795,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1696e+05,1.7817e+08,1,0.01,0.01,0.01,0.03,0,0.0066795,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1701e+05,1.7818e+08,1,0.01,0.01,0.01,0.03,0,0.0066906,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1705e+05,1.7819e+08,1,0.01,0.01,0.01,0.03,0,0.0066994,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.171e+05,1.782e+08,1,0.01,0.01,0.01,0.03,0,0.0067086,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1714e+05,1.7821e+08,1,0.01,0.01,0.01,0.03,0,0.0067086,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1719e+05,1.7822e+08,1,0.01,0.01,0.01,0.03,0,0.0067193,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1723e+05,1.7823e+08,1,0.01,0.01,0.01,0.03,0,0.0067317,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1728e+05,1.7824e+08,1,0.01,0.01,0.01,0.03,0,0.0067524,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1733e+05,1.7826e+08,1,0.03,0.01,0.01,0.03,0,0.0067647,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1737e+05,1.7827e+08,1,0.03,0.01,0.01,0.03,0,0.0066697,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1742e+05,1.7828e+08,1,0.03,0.01,0.01,0.03,0,0.0066837,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1746e+05,1.7829e+08,1,0.03,0.01,0.01,0.03,0,0.0066837,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1751e+05,1.783e+08,1,0.03,0.01,0.01,0.03,0,0.0066945,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1755e+05,1.7831e+08,1,0.03,0.01,0.02,0.04,0,0.0067067,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.176e+05,1.7832e+08,1,0.03,0.01,0.02,0.04,0,0.0067164,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1764e+05,1.7833e+08,1,0.03,0.01,0.02,0.04,0,0.0067164,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1768e+05,1.7834e+08,1,0.03,0.01,0.02,0.04,0,0.0067256,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1773e+05,1.7835e+08,1,0.03,0.01,0.02,0.04,0,0.0067375,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1778e+05,1.7836e+08,1,0.03,0.01,0.02,0.04,0,0.0067481,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1783e+05,1.7837e+08,1,0.03,0.01,0.02,0.04,0,0.0067591,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1787e+05,1.7838e+08,1,0.03,0.01,0.02,0.04,0,0.0067591,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1792e+05,1.7839e+08,1,0.03,0.01,0.02,0.04,0,0.0067682,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1796e+05,1.784e+08,1,0.03,0.01,0.02,0.04,0,0.0067787,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1801e+05,1.7841e+08,1,0.03,0.01,0.02,0.04,0,0.0067787,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1805e+05,1.7842e+08,1,0.03,0.01,0.02,0.04,0,0.0067887,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.181e+05,1.7843e+08,1,0.03,0.01,0.02,0.04,0,0.0067993,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1814e+05,1.7844e+08,1,0.03,0.01,0.02,0.04,0,0.0068129,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1818e+05,1.7845e+08,1,0.03,0.01,0.02,0.04,0,0.0068228,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1823e+05,1.7846e+08,1,0.03,0.01,0.02,0.04,0,0.0067314,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1828e+05,1.7847e+08,1,0.03,0.01,0.02,0.04,0,0.0067314,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1832e+05,1.7848e+08,1,0.03,0.01,0.02,0.04,0,0.0067403,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1837e+05,1.785e+08,1,0.03,0.01,0.02,0.04,0,0.0067527,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1841e+05,1.7851e+08,1,0.03,0.01,0.03,0.03,0,0.0067633,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1846e+05,1.7852e+08,1,0.03,0.01,0.03,0.03,0,0.0067633,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.185e+05,1.7853e+08,1,0.03,0.01,0.03,0.03,0,0.0067766,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1855e+05,1.7854e+08,1,0.03,0.01,0.03,0.03,0,0.0067856,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1859e+05,1.7855e+08,1,0.03,0.01,0.03,0.03,0,0.0067856,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1864e+05,1.7856e+08,1,0.03,0.01,0.03,0.03,0,0.0067954,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1869e+05,1.7857e+08,1,0.03,0.01,0.03,0.03,0,0.0068058,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1873e+05,1.7858e+08,1,0.03,0.01,0.03,0.03,0,0.0068167,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1878e+05,1.7859e+08,1,0.03,0.01,0.03,0.03,0,0.0068292,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1882e+05,1.786e+08,1,0.03,0.01,0.03,0.03,0,0.0068409,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1886e+05,1.7861e+08,1,0.03,0.01,0.01,0.03,0,0.0068508,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1891e+05,1.7862e+08,1,0.03,0.01,0.01,0.03,0,0.0068508,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1895e+05,1.7863e+08,1,0.03,0.01,0.01,0.03,0,0.0068659,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.19e+05,1.7864e+08,1,0.03,0.01,0.01,0.03,0,0.0068788,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1905e+05,1.7865e+08,1,0.03,0.01,0.01,0.03,0,0.0068905,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1909e+05,1.7866e+08,1,0.03,0.01,0.01,0.03,0,0.0068905,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1913e+05,1.7867e+08,1,0.02,0.01,0.01,0.03,0,0.0069001,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1918e+05,1.7868e+08,1,0.02,0.01,0.01,0.03,0,0.0068,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1922e+05,1.7869e+08,1,0.02,0.01,0.01,0.03,0,0.0068104,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1927e+05,1.787e+08,1,0.02,0.01,0.01,0.03,0,0.0068104,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1932e+05,1.7871e+08,1,0.02,0.01,0.01,0.03,0,0.0068203,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1936e+05,1.7872e+08,1,0.02,0.01,0.02,0.04,0,0.0068294,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.194e+05,1.7873e+08,1,0.02,0.01,0.02,0.04,0,0.0068413,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1945e+05,1.7874e+08,1,0.02,0.01,0.02,0.04,0,0.0068413,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1949e+05,1.7875e+08,1,0.02,0.01,0.02,0.04,0,0.0068508,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1954e+05,1.7876e+08,1,0.02,0.01,0.02,0.04,0,0.0068632,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1959e+05,1.7878e+08,1,0.02,0.01,0.02,0.04,0,0.0068632,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1963e+05,1.7879e+08,1,0.02,0.01,0.02,0.04,0,0.0068794,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1968e+05,1.788e+08,1,0.02,0.01,0.02,0.04,0,0.0068884,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1972e+05,1.7881e+08,1,0.02,0.01,0.02,0.04,0,0.0068993,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1977e+05,1.7882e+08,1,0.02,0.01,0.02,0.04,0,0.0068993,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1981e+05,1.7883e+08,1,0.02,0.01,0,0.04,0,0.0069095,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1986e+05,1.7884e+08,1,0.02,0.01,0,0.04,0,0.00692,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.199e+05,1.7885e+08,1,0.02,0.01,0,0.04,0,0.006933,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1994e+05,1.7886e+08,1,0.02,0.01,0,0.04,0,0.006933,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.1999e+05,1.7887e+08,1,0.02,0.01,0,0.04,0,0.0068436,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2004e+05,1.7888e+08,1,0.02,0.01,0,0.04,0,0.0068532,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2008e+05,1.7889e+08,1,0.02,0.01,0,0.04,0,0.0068532,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2013e+05,1.789e+08,1,0.02,0.01,0,0.04,0,0.0068652,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2017e+05,1.7891e+08,1,0.02,0.01,0,0.04,0,0.006876,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2022e+05,1.7892e+08,1,0.02,0.01,0,0.04,0,0.006876,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2027e+05,1.7893e+08,1,0.02,0.01,0,0.04,0,0.0068863,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2031e+05,1.7894e+08,1,0.02,0.01,0,0.04,0,0.0068992,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2036e+05,1.7895e+08,1,0.02,0.01,0,0.04,0,0.006911,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.204e+05,1.7896e+08,1,0.02,0.01,0,0.04,0,0.0069195,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2045e+05,1.7897e+08,1,0.02,0.01,0,0.04,0,0.0069195,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.205e+05,1.7898e+08,1,0.02,0.01,0,0.04,0,0.0069415,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2054e+05,1.79e+08,1,0.02,0.01,0,0.04,0,0.0069415,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2058e+05,1.79e+08,1,0.02,0.01,0,0.04,0,0.0069524,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2063e+05,1.7902e+08,1,0.02,0.01,0,0.04,0,0.006963,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2067e+05,1.7903e+08,1,0.02,0.01,0,0.04,0,0.006963,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2072e+05,1.7904e+08,1,0.02,0.01,0,0.04,0,0.006975,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2076e+05,1.7905e+08,1,0.02,0.01,0.01,0.02,0,0.0069912,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.208e+05,1.7906e+08,1,0.01,0.01,0.01,0.02,0,0.0070012,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2085e+05,1.7907e+08,1,0.01,0.01,0.01,0.02,0,0.0069054,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.209e+05,1.7908e+08,1,0.01,0.01,0.01,0.02,0,0.006915,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2094e+05,1.7909e+08,1,0.01,0.01,0.01,0.02,0,0.006915,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2098e+05,1.791e+08,1,0.01,0.01,0.01,0.02,0,0.0069287,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2103e+05,1.7911e+08,1,0.01,0.01,0.01,0.02,0,0.0069478,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2107e+05,1.7912e+08,1,0.01,0.01,0.02,0.02,0,0.0069601,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2112e+05,1.7913e+08,1,0.01,0.01,0.02,0.03,0,0.0069709,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2116e+05,1.7914e+08,1,0.01,0.01,0.02,0.03,0,0.0069811,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2121e+05,1.7915e+08,1,0.01,0.01,0.02,0.03,0,0.0069811,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2126e+05,1.7916e+08,1,0.01,0.01,0.02,0.03,0,0.0069904,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.213e+05,1.7917e+08,1,0.01,0.01,0.02,0.03,0,0.0070007,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2135e+05,1.7918e+08,1,0.01,0.01,0.02,0.03,0,0.0070109,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2139e+05,1.7919e+08,1,0.01,0.01,0.02,0.03,0,0.0070216,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2144e+05,1.792e+08,1,0.01,0.01,0.02,0.03,0,0.007032,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2148e+05,1.7921e+08,1,0.01,0.01,0.02,0.03,0,0.007032,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2153e+05,1.7922e+08,1,0.01,0.01,0.01,0.03,0,0.0070424,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2158e+05,1.7923e+08,1,0.01,0.01,0.01,0.03,0,0.0070513,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2162e+05,1.7924e+08,1,0.01,0.01,0.01,0.03,0,0.007061,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2166e+05,1.7925e+08,1,0.03,0.01,0.01,0.03,0,0.0070715,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2171e+05,1.7926e+08,1,0.03,0.01,0.01,0.03,0,0.0069728,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2175e+05,1.7927e+08,1,0.03,0.01,0.01,0.03,0,0.0069829,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.218e+05,1.7928e+08,1,0.03,0.01,0.01,0.03,0,0.0069829,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2184e+05,1.7929e+08,1,0.03,0.01,0.01,0.03,0,0.0069931,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2189e+05,1.793e+08,1,0.03,0.01,0.01,0.03,0,0.0070015,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2193e+05,1.7931e+08,1,0.03,0.01,0.01,0.03,0,0.007012,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2198e+05,1.7933e+08,1,0.03,0.01,0.01,0.03,0,0.0070227,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2203e+05,1.7934e+08,1,0.03,0.01,0.01,0.03,0,0.0070321,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2207e+05,1.7935e+08,1,0.03,0.01,0.01,0.03,0,0.0070321,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2212e+05,1.7936e+08,1,0.03,0.01,0.01,0.03,0,0.0070428,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2216e+05,1.7937e+08,1,0.03,0.01,0.01,0.03,0,0.0070518,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.222e+05,1.7938e+08,1,0.03,0.01,0.01,0.03,0,0.0070618,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2225e+05,1.7939e+08,1,0.03,0.01,0.01,0.03,0,0.0070724,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.223e+05,1.794e+08,1,0.03,0.01,0.01,0.03,0,0.0070828,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2234e+05,1.7941e+08,1,0.03,0.01,0.01,0.03,0,0.0070927,-7.7888,-2.0983,0,48,1.0938e+05,0,0
2.2239e+05,1.7942e+08,1,0.03,0.01,0.01,0.03,0,0.0070927,-7.7888,-2.0983,0,48,1.0938e+05,0,0
