LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
2776,2.0155e+07,-0.087176,0.0007264,-0.087902,-0.011867,0,0.00015317,0,1,0,1
2820,2.0165e+07,-0.087204,0.0017804,-0.088984,-0.012013,0,-0.00035881,0,1,0,1
2862,2.0175e+07,-0.087227,5.1792e-05,-0.087279,-0.011783,0,0.0002784,0,1,0,1
2903,2.0185e+07,-0.087241,0.00023577,-0.087477,-0.011809,0,8.6333e-05,0,1,0,1
2944,2.0195e+07,-0.087254,-0.00076557,-0.086489,-0.011676,0,0.00051519,0,1,0,1
2985,2.0205e+07,-0.087232,-0.00020312,-0.087028,-0.011749,0,-2.7818e-05,0,1,0,1
3023,2.0215e+07,-0.087222,0.00014268,-0.087365,-0.011794,0,-6.2248e-05,0,1,0,1
3064,2.0225e+07,-0.087208,-0.0012551,-0.085953,-0.011604,0,0.00051151,0,1,0,1
3104,2.0235e+07,-0.087187,0.00073404,-0.087921,-0.011869,0,-0.00039003,0,1,0,1
3145,2.0245e+07,-0.087168,0.0010224,-0.088191,-0.011906,0,-0.00045159,0,1,0,1
3188,2.0255e+07,-0.087154,-0.0018657,-0.085288,-0.011514,0,0.00068815,0,1,0,1
3233,2.0265e+07,-0.087086,-0.00074077,-0.086345,-0.011657,0,-0.00021931,0,1,0,1
3274,2.0275e+07,-0.087052,-8.932e-05,-0.086963,-0.01174,0,-0.00015933,0,1,0,1
3315,2.0285e+07,-0.086998,-0.0022738,-0.084724,-0.011438,0,0.00050882,0,1,0,1
3356,2.0295e+07,-0.086911,-0.0011746,-0.085736,-0.011574,0,-0.00017227,0,1,0,1
3396,2.0305e+07,-0.086874,0.00054385,-0.087418,-0.011801,0,-0.00040688,0,1,0,1
3438,2.0316e+07,-0.086826,-0.001968,-0.084858,-0.011456,0,0.00041985,0,1,0,1
3478,2.0326e+07,-0.086898,-6.9574e-06,-0.086891,-0.01173,0,-0.00025011,0,1,0,1
3519,2.0336e+07,-0.087087,-0.0018314,-0.085255,-0.011509,0,0.00049964,0,1,0,1
3559,2.0346e+07,-0.087107,0.00094843,-0.088055,-0.011887,0,-0.00073101,0,1,0,1
3601,2.0356e+07,-0.087155,0.0012365,-0.088392,-0.011933,0,-0.00013768,0,1,0,1
3649,2.0367e+07,-0.087183,0.00090595,-0.088089,-0.011892,0,-7.9665e-05,0,1,0,1
3689,2.0378e+07,-0.087224,0.0012285,-0.088452,-0.011941,0,-0.00010003,0,1,0,1
3730,2.0387e+07,-0.08726,0.0016457,-0.088905,-0.012002,0,-0.00027858,0,1,0,1
3774,2.0398e+07,-0.08731,0.00075906,-0.088069,-0.011889,0,0.00019083,0,1,0,1
3811,2.0408e+07,-0.087299,-0.00013033,-0.087169,-0.011768,0,-1.4971e-05,0,1,0,1
3849,2.0418e+07,-0.08733,0.0017511,-0.089081,-0.012026,0,-0.00038789,0,1,0,1
3889,2.0428e+07,-0.08734,-0.0012558,-0.086084,-0.011621,0,0.00067062,0,1,0,1
3930,2.0438e+07,-0.087306,-0.00073704,-0.086568,-0.011687,0,3.7604e-05,0,1,0,1
3971,2.0449e+07,-0.08726,-0.00063709,-0.086623,-0.011694,0,-7.4615e-05,0,1,0,1
4013,2.0459e+07,-0.087179,-0.0029588,-0.08422,-0.01137,0,0.00055329,0,1,0,1
4059,2.0469e+07,-0.0871,-0.00016551,-0.086934,-0.011736,0,-0.00055756,0,1,0,1
4099,2.048e+07,-0.087071,8.7593e-05,-0.087158,-0.011766,0,-0.00023145,0,1,0,1
4141,2.049e+07,-0.087077,0.00067436,-0.087752,-0.011846,0,-0.0001164,0,1,0,1
4182,2.05e+07,-0.087104,0.00073868,-0.087843,-0.011859,0,3.0613e-05,0,1,0,1
4219,2.051e+07,-0.087107,-0.00019738,-0.08691,-0.011733,0,0.00011045,0,1,0,1
4261,2.052e+07,-0.087095,-0.00012856,-0.086966,-0.01174,0,-3.9661e-06,0,1,0,1
4301,2.053e+07,-0.087064,-0.0013594,-0.085704,-0.01157,0,0.00033561,0,1,0,1
4342,2.054e+07,-0.086992,-0.0020648,-0.084927,-0.011465,0,0.00027026,0,1,0,1
4382,2.055e+07,-0.086842,-0.0043399,-0.082502,-0.011138,0,0.00051439,0,1,0,1
4423,2.056e+07,-0.086719,-0.0013147,-0.085404,-0.01153,0,-0.00045313,0,1,0,1
4470,2.0571e+07,-0.086635,-0.001787,-0.084848,-0.011454,0,0.00010337,0,1,0,1
4510,2.0581e+07,-0.086557,-0.0016518,-0.084905,-0.011462,0,5.4225e-05,0,1,0,1
4552,2.0591e+07,-0.086491,0.00017066,-0.086661,-0.011699,0,-0.00056967,0,1,0,1
4595,2.0603e+07,-0.086456,0.00065138,-0.087107,-0.011759,0,-0.00038922,0,1,0,1
4639,2.0616e+07,-0.086483,0.0012441,-0.087727,-0.011843,0,-0.00019281,0,1,0,1
4680,2.0626e+07,-0.08654,0.0022985,-0.088838,-0.011993,0,-0.00031921,0,1,0,1
4720,2.0636e+07,-0.086582,0.00029088,-0.086873,-0.011728,0,0.00025594,0,1,0,1
4763,2.0646e+07,-0.086591,-4.176e-05,-0.086549,-0.011684,0,0.00012867,0,1,0,1
4804,2.0656e+07,-0.086566,0.00011889,-0.086685,-0.011702,0,-0.00020292,0,1,0,1
4845,2.0667e+07,-0.086565,0.00040495,-0.08697,-0.011741,0,-0.00012386,0,1,0,1
4890,2.0677e+07,-0.086577,-4.661e-05,-0.08653,-0.011682,0,0.00015109,0,1,0,1
4931,2.0687e+07,-0.086586,0.0013398,-0.087926,-0.01187,0,-0.00040256,0,1,0,1
4972,2.0697e+07,-0.086633,0.0009123,-0.087546,-0.011819,0,8.5487e-05,0,1,0,1
5013,2.0708e+07,-0.086657,0.0011503,-0.087807,-0.011854,0,-0.00020998,0,1,0,1
5054,2.072e+07,-0.08668,0.0011019,-0.087782,-0.011851,0,-0.00029264,0,1,0,1
5094,2.073e+07,-0.086705,-4.1428e-05,-0.086664,-0.0117,0,0.00026723,0,1,0,1
5136,2.074e+07,-0.086692,-0.00051351,-0.086178,-0.011634,0,0.00014317,0,1,0,1
5177,2.075e+07,-0.086669,-0.00089094,-0.085778,-0.01158,0,0.00022478,0,1,0,1
5217,2.076e+07,-0.086629,-0.0014862,-0.085143,-0.011494,0,0.00032177,0,1,0,1
5262,2.0771e+07,-0.086588,-0.00032814,-0.08626,-0.011645,0,-0.00021962,0,1,0,1
5303,2.0781e+07,-0.086565,3.2143e-05,-0.086597,-0.011691,0,-0.00010328,0,1,0,1
5347,2.0791e+07,-0.0865,-0.0023299,-0.08417,-0.011363,0,0.00042047,0,1,0,1
5388,2.0801e+07,-0.086462,0.00071976,-0.087182,-0.01177,0,-0.00051249,0,1,0,1
5430,2.0811e+07,-0.086455,0.00093471,-0.08739,-0.011798,0,-0.00035701,0,1,0,1
5468,2.0824e+07,-0.086456,-0.0012533,-0.085202,-0.011502,0,0.00050099,0,1,0,1
5509,2.0834e+07,-0.086448,0.0011437,-0.087592,-0.011825,0,-0.00043948,0,1,0,1
5553,2.0844e+07,-0.086483,0.0012547,-0.087738,-0.011845,0,-0.00012979,0,1,0,1
5594,2.0854e+07,-0.086554,0.0024986,-0.089053,-0.012022,0,-0.00034717,0,1,0,1
5634,2.0864e+07,-0.086615,0.0019585,-0.088573,-0.011957,0,-0.0001938,0,1,0,1
5679,2.0875e+07,-0.086679,0.00094383,-0.087623,-0.011829,0,0.0002009,0,1,0,1
5719,2.0885e+07,-0.086712,0.0018584,-0.08857,-0.011957,0,-0.00045848,0,1,0,1
5762,2.0895e+07,-0.086745,-0.00064698,-0.086098,-0.011623,0,0.00055951,0,1,0,1
5802,2.0905e+07,-0.086717,-0.0011039,-0.085613,-0.011558,0,0.0002188,0,1,0,1
5840,2.0915e+07,-0.086686,-0.0024984,-0.084187,-0.011365,0,0.00062961,0,1,0,1
5879,2.0925e+07,-0.086621,0.0005311,-0.087152,-0.011766,0,-0.00063936,0,1,0,1
5919,2.0935e+07,-0.086611,0.00028803,-0.086899,-0.011731,0,-8.1838e-05,0,1,0,1
5961,2.0945e+07,-0.086629,-0.00028844,-0.086341,-0.011656,0,0.00038417,0,1,0,1
6002,2.0955e+07,-0.086623,-0.00050834,-0.086115,-0.011626,0,0.00019564,0,1,0,1
6042,2.0965e+07,-0.086317,-0.0015881,-0.084729,-0.011438,0,0.00034268,0,1,0,1
6087,2.0975e+07,-0.086164,-0.00095272,-0.085211,-0.011503,0,0.00015891,0,1,0,1
6127,2.0985e+07,-0.085894,-0.0011989,-0.084696,-0.011434,0,0.00030162,0,1,0,1
6169,2.0995e+07,-0.085661,-0.0016814,-0.08398,-0.011337,0,0.00026981,0,1,0,1
6210,2.1006e+07,-0.085587,0.0026003,-0.088188,-0.011905,0,-0.0011228,0,1,0,1
6250,2.1015e+07,-0.085609,0.0012442,-0.086853,-0.011725,0,-8.6804e-05,0,1,0,1
6288,2.1025e+07,-0.085647,0.00074547,-0.086392,-0.011663,0,7.5798e-05,0,1,0,1
6329,2.1035e+07,-0.08565,-0.0006462,-0.085004,-0.011475,0,0.00034454,0,1,0,1
6373,2.1046e+07,-0.085625,-0.0025881,-0.083036,-0.01121,0,0.00090392,0,1,0,1
6413,2.1056e+07,-0.08553,-0.0021283,-0.083402,-0.011259,0,0.00016886,0,1,0,1
6457,2.1068e+07,-0.085321,-0.0062723,-0.079048,-0.010672,0,0.0010667,0,1,0,1
6501,2.1078e+07,-0.085121,-0.0033836,-0.081737,-0.011035,0,-0.00029081,0,1,0,1
6542,2.1088e+07,-0.084968,-0.0022063,-0.082762,-0.011173,0,-0.0003124,0,1,0,1
6584,2.1098e+07,-0.084928,0.0006276,-0.085556,-0.01155,0,-0.00046827,0,1,0,1
6624,2.1111e+07,-0.084969,0.0017458,-0.086715,-0.011707,0,-0.00021453,0,1,0,1
6662,2.1121e+07,-0.085163,0.0030326,-0.088195,-0.011906,0,-0.00045474,0,1,0,1
6702,2.1131e+07,-0.085484,0.0034031,-0.088887,-0.012,0,-0.00056826,0,1,0,1
6745,2.1141e+07,-0.085681,0.0014784,-0.08716,-0.011767,0,0.00051748,0,1,0,1
6785,2.1151e+07,-0.08582,0.0026169,-0.088437,-0.011939,0,1.4812e-05,0,1,0,1
6826,2.1161e+07,-0.085926,0.00088375,-0.08681,-0.011719,0,0.00059403,0,1,0,1
6867,2.1171e+07,-0.085972,0.0012517,-0.087224,-0.011775,0,-8.2375e-05,0,1,0,1
6912,2.1182e+07,-0.085994,-0.0015928,-0.084401,-0.011394,0,0.00082582,0,1,0,1
6953,2.1192e+07,-0.085925,-0.0027908,-0.083134,-0.011223,0,0.00052894,0,1,0,1
6993,2.1202e+07,-0.085869,-0.00098731,-0.084881,-0.011459,0,-5.6882e-05,0,1,0,1
7034,2.1215e+07,-0.0858,-0.00058156,-0.085218,-0.011504,0,-0.00017579,0,1,0,1
7074,2.1225e+07,-0.085783,6.3632e-05,-0.085846,-0.011589,0,-5.9444e-05,0,1,0,1
7115,2.1235e+07,-0.085704,-2.8535e-05,-0.085675,-0.011566,0,-0.00059238,0,1,0,1
7158,2.1245e+07,-0.085706,0.001242,-0.086948,-0.011738,0,-0.00037325,0,1,0,1
7200,2.1255e+07,-0.085722,0.0012902,-0.087012,-0.011747,0,-0.00031672,0,1,0,1
7241,2.1265e+07,-0.085804,0.00094257,-0.086747,-0.011711,0,0.00046368,0,1,0,1
7285,2.1276e+07,-0.085895,0.0035474,-0.089442,-0.012075,0,-0.00054451,0,1,0,1
7327,2.1286e+07,-0.085998,0.0018636,-0.087862,-0.011861,0,0.00015028,0,1,0,1
7368,2.1296e+07,-0.086034,-0.001629,-0.084405,-0.011395,0,0.00094244,0,1,0,1
7410,2.1306e+07,-0.086052,-0.00053612,-0.085516,-0.011545,0,0.00040191,0,1,0,1
7454,2.1321e+07,-0.085912,-0.00038276,-0.08553,-0.011546,0,-0.00053115,0,1,0,1
7495,2.1331e+07,-0.085836,-0.0022274,-0.083609,-0.011287,0,0.00028133,0,1,0,1
7536,2.1341e+07,-0.085755,-0.0022761,-0.083479,-0.01127,0,0.00021967,0,1,0,1
7578,2.1351e+07,-0.085651,-0.001711,-0.08394,-0.011332,0,-0.00016184,0,1,0,1
7618,2.1361e+07,-0.085554,-0.0020129,-0.083541,-0.011278,0,5.303e-05,0,1,0,1
7659,2.1371e+07,-0.08552,0.0025981,-0.088118,-0.011896,0,-0.0013261,0,1,0,1
7705,2.1381e+07,-0.085557,0.0030181,-0.088576,-0.011958,0,-0.00083738,0,1,0,1
7746,2.1391e+07,-0.085698,0.0020947,-0.087792,-0.011852,0,0.0004636,0,1,0,1
7788,2.1401e+07,-0.08579,0.0018224,-0.087612,-0.011828,0,8.8475e-05,0,1,0,1
7831,2.1413e+07,-0.085858,-0.00033481,-0.085524,-0.011546,0,0.0005195,0,1,0,1
7872,2.1426e+07,-0.085825,-0.0004214,-0.085404,-0.011529,0,-0.0001998,0,1,0,1
7912,2.1436e+07,-0.085782,0.00025969,-0.086042,-0.011616,0,-0.000299,0,1,0,1
7953,2.1446e+07,-0.085746,-0.00056524,-0.085181,-0.011499,0,-1.9282e-05,0,1,0,1
7998,2.1456e+07,-0.085749,0.00079259,-0.086542,-0.011683,0,-0.00026482,0,1,0,1
8038,2.1467e+07,-0.085763,-7.1776e-05,-0.085691,-0.011568,0,0.00018578,0,1,0,1
8083,2.1477e+07,-0.085747,0.00020131,-0.085948,-0.011603,0,-0.00023131,0,1,0,1
8123,2.1487e+07,-0.085754,-0.00024959,-0.085504,-0.011543,0,0.00015969,0,1,0,1
8165,2.1497e+07,-0.085802,0.0015192,-0.087321,-0.011788,0,-0.00012127,0,1,0,1
8206,2.1507e+07,-0.086171,0.0025871,-0.088758,-0.011982,0,-0.00045878,0,1,0,1
8246,2.1517e+07,-0.086386,0.0025044,-0.08889,-0.012,0,3.9205e-05,0,1,0,1
8281,2.1528e+07,-0.086491,0.0020639,-0.088555,-0.011955,0,-0.0001405,0,1,0,1
8322,2.1538e+07,-0.086583,0.0012022,-0.087785,-0.011851,0,0.00017243,0,1,0,1
8362,2.1548e+07,-0.0866,-0.00088903,-0.085711,-0.011571,0,0.00044447,0,1,0,1
8403,2.1558e+07,-0.08651,-0.0056823,-0.080828,-0.010912,0,0.0014273,0,1,0,1
8444,2.1568e+07,-0.086336,-0.0030983,-0.083238,-0.011237,0,-0.00030021,0,1,0,1
8494,2.1581e+07,-0.086198,-0.0024322,-0.083766,-0.011308,0,0.00012632,0,1,0,1
8535,2.1591e+07,-0.086119,6.0168e-05,-0.086179,-0.011634,0,-0.00055166,0,1,0,1
8576,2.1601e+07,-0.086072,-0.0021441,-0.083928,-0.01133,0,0.00052678,0,1,0,1
8617,2.1611e+07,-0.085996,0.00044685,-0.086443,-0.01167,0,-0.00078887,0,1,0,1
8654,2.1621e+07,-0.085995,0.0010245,-0.08702,-0.011748,0,-0.00034104,0,1,0,1
8695,2.1633e+07,-0.086021,0.0011863,-0.087208,-0.011773,0,-0.00020484,0,1,0,1
8737,2.1644e+07,-0.086088,0.00328,-0.089368,-0.012065,0,-0.00067198,0,1,0,1
8778,2.1654e+07,-0.086197,0.001761,-0.087958,-0.011874,0,0.00028529,0,1,0,1
8820,2.1664e+07,-0.086269,0.001019,-0.087288,-0.011784,0,0.00021992,0,1,0,1
8861,2.1675e+07,-0.086306,0.00045866,-0.086765,-0.011713,0,0.0001384,0,1,0,1
8906,2.1685e+07,-0.086289,0.00045173,-0.08674,-0.01171,0,-0.00032961,0,1,0,1
8946,2.1695e+07,-0.086259,-0.0010902,-0.085169,-0.011498,0,0.00015454,0,1,0,1
8987,2.1705e+07,-0.086203,-0.0020298,-0.084173,-0.011363,0,0.00027058,0,1,0,1
9027,2.1715e+07,-0.08615,-0.0011121,-0.085037,-0.01148,0,-5.6691e-06,0,1,0,1
9068,2.1725e+07,-0.086148,0.0021229,-0.088271,-0.011917,0,-0.00083215,0,1,0,1
9106,2.1735e+07,-0.086209,0.0017165,-0.087925,-0.01187,0,-0.00011309,0,1,0,1
9146,2.1745e+07,-0.08631,0.0038075,-0.090118,-0.012166,0,-0.00061341,0,1,0,1
9187,2.1755e+07,-0.086449,0.0023771,-0.088826,-0.011992,0,0.00026967,0,1,0,1
9227,2.1765e+07,-0.086528,0.00082844,-0.087357,-0.011793,0,0.00033637,0,1,0,1
9268,2.1775e+07,-0.086522,0.0018745,-0.088396,-0.011934,0,0.00025753,0,1,0,1
9312,2.1785e+07,-0.086339,-0.0011158,-0.085223,-0.011505,0,0.00085837,0,1,0,1
9354,2.1795e+07,-0.086238,-0.0023825,-0.083856,-0.011321,0,0.00069488,0,1,0,1
9397,2.1805e+07,-0.086117,-0.0027782,-0.083338,-0.011251,0,0.00023146,0,1,0,1
9437,2.1815e+07,-0.085991,-0.0035986,-0.082393,-0.011123,0,0.00051313,0,1,0,1
9476,2.1825e+07,-0.085848,-0.0034145,-0.082434,-0.011129,0,0.00021013,0,1,0,1
9521,2.1875e+07,-0.085604,0.0015684,-0.087172,-0.011768,0,-0.00049336,0,1,0,1
9566,2.1885e+07,-0.08567,0.0023982,-0.088068,-0.011889,0,-0.00034738,0,1,0,1
9607,2.1895e+07,-0.085748,0.0023527,-0.088101,-0.011894,0,-0.000211,0,1,0,1
9648,2.1905e+07,-0.085842,0.00042931,-0.086271,-0.011647,0,0.0006449,0,1,0,1
9688,2.1915e+07,-0.085851,-0.0006388,-0.085213,-0.011504,0,0.00032436,0,1,0,1
9722,2.1925e+07,-0.085809,-0.0020797,-0.08373,-0.011304,0,0.00041636,0,1,0,1
9763,2.1935e+07,-0.085738,-0.0009943,-0.084744,-0.01144,0,-0.00020231,0,1,0,1
9804,2.1945e+07,-0.085682,-0.0010721,-0.08461,-0.011422,0,-1.1873e-05,0,1,0,1
9845,2.1955e+07,-0.085667,0.00066422,-0.086332,-0.011655,0,-0.00032679,0,1,0,1
9886,2.1965e+07,-0.08567,0.00058024,-0.08625,-0.011644,0,-0.00014777,0,1,0,1
9927,2.1975e+07,-0.085692,0.00080702,-0.086499,-0.011677,0,-0.00010586,0,1,0,1
9972,2.1985e+07,-0.085728,0.0023347,-0.088063,-0.011889,0,-0.0006083,0,1,0,1
10013,2.1995e+07,-0.085814,0.0022378,-0.088052,-0.011887,0,-0.00010666,0,1,0,1
10054,2.2005e+07,-0.085915,0.0022544,-0.08817,-0.011903,0,3.4637e-05,0,1,0,1
10094,2.2015e+07,-0.085982,-0.00010187,-0.08588,-0.011594,0,0.00058472,0,1,0,1
10132,2.2025e+07,-0.086002,0.00035309,-0.086355,-0.011658,0,4.0299e-05,0,1,0,1
10172,2.2035e+07,-0.085981,-0.0019825,-0.083999,-0.01134,0,0.00062641,0,1,0,1
10215,2.2045e+07,-0.085892,-0.0022049,-0.083687,-0.011298,0,5.545e-05,0,1,0,1
10255,2.2055e+07,-0.085808,-0.0025062,-0.083302,-0.011246,0,0.00027434,0,1,0,1
10297,2.2065e+07,-0.085722,-0.0005331,-0.085189,-0.011501,0,-0.00050081,0,1,0,1
10337,2.2075e+07,-0.085642,-0.0016151,-0.084027,-0.011344,0,1.8471e-05,0,1,0,1
10383,2.2085e+07,-0.085628,0.0015424,-0.087171,-0.011768,0,-0.00066255,0,1,0,1
10423,2.2095e+07,-0.085667,0.00017876,-0.085846,-0.011589,0,0.00035244,0,1,0,1
10465,2.2106e+07,-0.085671,0.0004158,-0.086086,-0.011622,0,-0.00010561,0,1,0,1
10506,2.2116e+07,-0.085701,0.0015006,-0.087202,-0.011772,0,-0.00030522,0,1,0,1
10543,2.2126e+07,-0.085742,0.0012057,-0.086948,-0.011738,0,-6.8037e-05,0,1,0,1
10584,2.2136e+07,-0.085763,0.00042049,-0.086184,-0.011635,0,-8.0595e-06,0,1,0,1
10624,2.2146e+07,-0.085798,7.2556e-05,-0.085871,-0.011593,0,0.00029042,0,1,0,1
10666,2.2157e+07,-0.085786,-0.00063448,-0.085151,-0.011495,0,0.00020958,0,1,0,1
10706,2.2168e+07,-0.08578,-0.0012842,-0.084496,-0.011407,0,0.00049951,0,1,0,1
10748,2.2178e+07,-0.085728,-0.00057373,-0.085154,-0.011496,0,-0.00011216,0,1,0,1
10793,2.2188e+07,-0.085705,-3.3657e-05,-0.085671,-0.011566,0,-0.00014946,0,1,0,1
10833,2.2198e+07,-0.085702,0.0010273,-0.086729,-0.011708,0,-0.00039773,0,1,0,1
10874,2.2208e+07,-0.085736,0.0016908,-0.087427,-0.011803,0,-0.00034889,0,1,0,1
10920,2.2223e+07,-0.085794,0.0008014,-0.086595,-0.01169,0,-3.5479e-05,0,1,0,1
10962,2.2233e+07,-0.085836,0.0018263,-0.087662,-0.011834,0,-0.00034779,0,1,0,1
11002,2.2244e+07,-0.08588,0.00083391,-0.086714,-0.011706,0,5.498e-05,0,1,0,1
11045,2.2254e+07,-0.085902,0.00077416,-0.086676,-0.011701,0,-0.00012434,0,1,0,1
11085,2.2264e+07,-0.085981,0.0022312,-0.088212,-0.011909,0,-0.00021836,0,1,0,1
11127,2.2274e+07,-0.086013,-0.0005448,-0.085468,-0.011538,0,0.00049932,0,1,0,1
11173,2.2285e+07,-0.085987,-0.0012771,-0.08471,-0.011436,0,0.00025799,0,1,0,1
11213,2.2295e+07,-0.085922,-0.002954,-0.082968,-0.011201,0,0.00068735,0,1,0,1
11256,2.2305e+07,-0.085878,0.00083843,-0.086716,-0.011707,0,-0.00066782,0,1,0,1
11296,2.2315e+07,-0.085822,-0.0019311,-0.083891,-0.011325,0,0.00030361,0,1,0,1
11338,2.2325e+07,-0.085785,-0.0012479,-0.084537,-0.011412,0,0.00018685,0,1,0,1
11375,2.2336e+07,-0.08573,-0.00043497,-0.085295,-0.011515,0,-0.00021267,0,1,0,1
11416,2.2346e+07,-0.085695,0.0006472,-0.086342,-0.011656,0,-0.00050194,0,1,0,1
11457,2.2356e+07,-0.085718,0.00017678,-0.085895,-0.011596,0,0.00013278,0,1,0,1
11497,2.2366e+07,-0.085772,0.0020104,-0.087782,-0.011851,0,-0.00031816,0,1,0,1
11539,2.2376e+07,-0.085811,0.0001605,-0.085971,-0.011606,0,0.00026371,0,1,0,1
11584,2.2387e+07,-0.085845,0.00027354,-0.086118,-0.011626,0,0.00020939,0,1,0,1
11627,2.2397e+07,-0.085859,0.00082777,-0.086687,-0.011703,0,-0.00016669,0,1,0,1
11668,2.2407e+07,-0.08589,4.069e-05,-0.085931,-0.011601,0,0.00025203,0,1,0,1
11708,2.2417e+07,-0.085872,-0.0009119,-0.084961,-0.01147,0,0.00021425,0,1,0,1
11749,2.2427e+07,-0.085845,-0.0012343,-0.08461,-0.011422,0,0.0002535,0,1,0,1
11786,2.2438e+07,-0.08582,0.00020942,-0.086029,-0.011614,0,-0.00024745,0,1,0,1
11828,2.2448e+07,-0.085787,3.5922e-05,-0.085823,-0.011586,0,-0.00023513,0,1,0,1
11870,2.2458e+07,-0.085779,-0.00028125,-0.085497,-0.011542,0,6.0153e-05,0,1,0,1
11911,2.2468e+07,-0.085767,0.0006502,-0.086417,-0.011666,0,-0.00030412,0,1,0,1
11953,2.2478e+07,-0.085775,-0.0013658,-0.084409,-0.011395,0,0.00063778,0,1,0,1
11998,2.2488e+07,-0.085737,-0.00038619,-0.085351,-0.011522,0,-0.00011801,0,1,0,1
12039,2.2498e+07,-0.085738,0.00091099,-0.086649,-0.011698,0,-0.00030469,0,1,0,1
12079,2.2509e+07,-0.085775,0.0017291,-0.087504,-0.011813,0,-0.00030608,0,1,0,1
12123,2.2522e+07,-0.085801,-0.0010758,-0.084725,-0.011438,0,0.00054249,0,1,0,1
12165,2.2533e+07,-0.085772,-0.0013579,-0.084415,-0.011396,0,0.00026933,0,1,0,1
12205,2.2543e+07,-0.085714,-0.00035206,-0.085362,-0.011524,0,-0.00030676,0,1,0,1
12243,2.2553e+07,-0.085643,-0.0015208,-0.084122,-0.011356,0,-5.386e-07,0,1,0,1
12283,2.2563e+07,-0.085604,-0.00086691,-0.084737,-0.01144,0,2.6512e-06,0,1,0,1
12324,2.2574e+07,-0.085557,-0.0010843,-0.084473,-0.011404,0,4.441e-05,0,1,0,1
