LineNo,TimeUS,C,Q1,Q2,Q3,Q4
1.456e+05,1.1484e+08,0,-0.78546,-0.0088197,0.0024469,0.61885
1.4564e+05,1.1486e+08,0,-0.78542,-0.0088549,0.0024185,0.6189
1.4568e+05,1.1487e+08,0,-0.78539,-0.0088575,0.0024065,0.61893
1.4573e+05,1.1488e+08,0,-0.78536,-0.0088359,0.002412,0.61897
1.4577e+05,1.1489e+08,0,-0.78534,-0.0088085,0.0024252,0.619
1.4581e+05,1.149e+08,0,-0.78532,-0.0087787,0.0024389,0.61902
1.4585e+05,1.1491e+08,0,-0.78531,-0.0087466,0.0024615,0.61903
1.4589e+05,1.1492e+08,0,-0.78532,-0.0087218,0.0024796,0.61902
1.4593e+05,1.1493e+08,0,-0.78532,-0.0087066,0.0024716,0.61902
1.4598e+05,1.1494e+08,0,-0.78533,-0.0087027,0.0024798,0.61901
1.4602e+05,1.1495e+08,0,-0.78534,-0.0087148,0.0024878,0.619
1.4606e+05,1.1496e+08,0,-0.78534,-0.0087146,0.0024914,0.61899
1.461e+05,1.1497e+08,0,-0.78535,-0.0087157,0.0024998,0.61898
1.4614e+05,1.1498e+08,0,-0.78535,-0.0087105,0.0025086,0.61898
1.4619e+05,1.1499e+08,0,-0.78535,-0.0087088,0.0025349,0.61899
1.4623e+05,1.15e+08,0,-0.78534,-0.0087051,0.0025407,0.619
1.4627e+05,1.1501e+08,0,-0.78532,-0.0086922,0.0025461,0.61902
1.4631e+05,1.1502e+08,0,-0.78532,-0.0086882,0.002533,0.61903
1.4635e+05,1.1503e+08,0,-0.78531,-0.0087107,0.0025126,0.61904
1.4639e+05,1.1504e+08,0,-0.7853,-0.0087516,0.0024682,0.61905
1.4643e+05,1.1505e+08,0,-0.78529,-0.0087715,0.0024179,0.61906
1.4647e+05,1.1506e+08,0,-0.78529,-0.0087778,0.0023669,0.61906
1.4651e+05,1.1507e+08,0,-0.78529,-0.0087853,0.0023242,0.61906
1.4655e+05,1.1508e+08,0,-0.78532,-0.0087925,0.0022959,0.61903
1.466e+05,1.151e+08,0,-0.78534,-0.008782,0.0022894,0.619
1.4664e+05,1.1511e+08,0,-0.78536,-0.0087647,0.0023048,0.61897
1.4668e+05,1.1512e+08,0,-0.78538,-0.0087375,0.0023123,0.61895
1.4672e+05,1.1513e+08,0,-0.7854,-0.0087214,0.0023592,0.61892
1.4676e+05,1.1514e+08,0,-0.7854,-0.0087129,0.0023989,0.61892
1.468e+05,1.1515e+08,0,-0.78539,-0.0087182,0.0024374,0.61893
1.4684e+05,1.1516e+08,0,-0.78539,-0.0087458,0.0024489,0.61894
1.4688e+05,1.1517e+08,0,-0.78536,-0.0087776,0.002439,0.61898
1.4692e+05,1.1518e+08,0,-0.78533,-0.0087973,0.0024436,0.61901
1.4697e+05,1.1519e+08,0,-0.7853,-0.0088208,0.0024425,0.61905
1.4701e+05,1.152e+08,0,-0.78527,-0.0088239,0.0024425,0.61909
1.4705e+05,1.1521e+08,0,-0.78526,-0.0088201,0.0024528,0.6191
1.4709e+05,1.1522e+08,0,-0.78525,-0.0087789,0.0024633,0.61912
1.4713e+05,1.1523e+08,0,-0.78524,-0.0087394,0.0024621,0.61913
1.4717e+05,1.1524e+08,0,-0.78526,-0.0087021,0.0024613,0.6191
1.4721e+05,1.1525e+08,0,-0.78528,-0.0086562,0.0024611,0.61908
1.4725e+05,1.1526e+08,0,-0.7853,-0.008628,0.0024633,0.61905
1.473e+05,1.1527e+08,0,-0.78532,-0.0086349,0.0024549,0.61903
1.4734e+05,1.1528e+08,0,-0.78534,-0.0086304,0.0024318,0.61899
1.4738e+05,1.1529e+08,0,-0.78537,-0.0086457,0.0024109,0.61896
1.4742e+05,1.153e+08,0,-0.78538,-0.008668,0.0024096,0.61895
1.4747e+05,1.1532e+08,0,-0.78537,-0.0086879,0.0024006,0.61896
1.4751e+05,1.1533e+08,0,-0.78536,-0.0087056,0.0024145,0.61897
1.4755e+05,1.1534e+08,0,-0.78533,-0.0087294,0.0024375,0.61901
1.4759e+05,1.1535e+08,0,-0.78531,-0.0087469,0.0024735,0.61904
1.4764e+05,1.1536e+08,0,-0.78528,-0.0087597,0.0024951,0.61908
1.4768e+05,1.1537e+08,0,-0.78526,-0.0087827,0.0025048,0.6191
1.4772e+05,1.1538e+08,0,-0.78524,-0.0087892,0.002507,0.61913
1.4776e+05,1.1539e+08,0,-0.78522,-0.0088,0.0024776,0.61915
1.478e+05,1.154e+08,0,-0.78522,-0.0087932,0.0024599,0.61915
1.4784e+05,1.1541e+08,0,-0.78523,-0.0087928,0.0024153,0.61914
1.4788e+05,1.1542e+08,0,-0.78525,-0.0087726,0.0023902,0.61911
1.4792e+05,1.1543e+08,0,-0.78528,-0.008767,0.0023538,0.61907
1.4796e+05,1.1544e+08,0,-0.78532,-0.0087407,0.0023541,0.61902
1.48e+05,1.1545e+08,0,-0.78534,-0.0087235,0.0023595,0.619
1.4804e+05,1.1546e+08,0,-0.78537,-0.0087259,0.0023853,0.61896
1.4808e+05,1.1547e+08,0,-0.78538,-0.0087187,0.0024006,0.61895
1.4813e+05,1.1548e+08,0,-0.78539,-0.0087337,0.0024206,0.61893
1.4817e+05,1.1549e+08,0,-0.78539,-0.0087473,0.002433,0.61894
1.4821e+05,1.155e+08,0,-0.78537,-0.0087604,0.0024472,0.61896
1.4825e+05,1.1551e+08,0,-0.78535,-0.0088,0.0024678,0.61898
1.483e+05,1.1552e+08,0,-0.78532,-0.0088248,0.0024719,0.61902
1.4834e+05,1.1553e+08,0,-0.7853,-0.0088399,0.0024704,0.61905
1.4838e+05,1.1554e+08,0,-0.78527,-0.0088461,0.0024576,0.61909
1.4842e+05,1.1556e+08,0,-0.78525,-0.0088307,0.0024344,0.61911
1.4846e+05,1.1557e+08,0,-0.78524,-0.0088086,0.002412,0.61913
1.485e+05,1.1558e+08,0,-0.78523,-0.0087816,0.0023922,0.61913
1.4854e+05,1.1559e+08,0,-0.78524,-0.0087325,0.0023777,0.61913
1.4858e+05,1.156e+08,0,-0.78525,-0.0086878,0.0023711,0.61911
1.4863e+05,1.1561e+08,0,-0.78527,-0.0086434,0.0023678,0.61908
1.4867e+05,1.1562e+08,0,-0.7853,-0.0086069,0.0023736,0.61906
1.4871e+05,1.1563e+08,0,-0.78532,-0.0085957,0.0023807,0.61903
1.4875e+05,1.1564e+08,0,-0.78534,-0.0085921,0.0023928,0.619
1.4879e+05,1.1565e+08,0,-0.78536,-0.0086209,0.0024053,0.61898
1.4883e+05,1.1566e+08,0,-0.78536,-0.0086469,0.002408,0.61898
1.4887e+05,1.1567e+08,0,-0.78535,-0.0086708,0.0024072,0.61899
1.4891e+05,1.1568e+08,0,-0.78533,-0.0087158,0.002412,0.61902
1.4896e+05,1.1569e+08,0,-0.7853,-0.0087385,0.0024222,0.61904
1.49e+05,1.157e+08,0,-0.78528,-0.0087593,0.0024173,0.61908
1.4904e+05,1.1571e+08,0,-0.78526,-0.0087659,0.0024187,0.61911
1.4908e+05,1.1572e+08,0,-0.78523,-0.0087544,0.0024097,0.61914
1.4912e+05,1.1573e+08,0,-0.78523,-0.0087459,0.002396,0.61914
1.4916e+05,1.1574e+08,0,-0.78523,-0.0087347,0.0023812,0.61914
1.492e+05,1.1575e+08,0,-0.78524,-0.0087171,0.0023619,0.61913
1.4924e+05,1.1576e+08,0,-0.78526,-0.0087065,0.0023411,0.61909
1.4928e+05,1.1577e+08,0,-0.78529,-0.0086909,0.0023194,0.61906
1.4932e+05,1.1578e+08,0,-0.78532,-0.0086852,0.0022919,0.61902
1.4937e+05,1.1579e+08,0,-0.78535,-0.0086857,0.0022747,0.61898
1.4941e+05,1.158e+08,0,-0.78537,-0.0086783,0.0022724,0.61896
1.4945e+05,1.1581e+08,0,-0.78538,-0.0086769,0.0022762,0.61894
1.4949e+05,1.1582e+08,0,-0.78539,-0.0086611,0.0022919,0.61893
1.4953e+05,1.1584e+08,0,-0.78538,-0.0086534,0.0023233,0.61895
1.4958e+05,1.1585e+08,0,-0.78537,-0.008658,0.0023516,0.61896
1.4962e+05,1.1586e+08,0,-0.78532,-0.0086742,0.0024088,0.61903
1.4966e+05,1.1587e+08,0,-0.78528,-0.0086975,0.0024366,0.61908
1.497e+05,1.1588e+08,0,-0.78525,-0.0087062,0.0024737,0.61911
1.4974e+05,1.1589e+08,0,-0.78522,-0.0087181,0.0024841,0.61915
1.4978e+05,1.159e+08,0,-0.78521,-0.0087331,0.002494,0.61917
1.4983e+05,1.1591e+08,0,-0.7852,-0.0087343,0.0024931,0.61918
1.4987e+05,1.1592e+08,0,-0.7852,-0.0087374,0.0024842,0.61917
1.4991e+05,1.1593e+08,0,-0.78522,-0.0087253,0.002481,0.61916
1.4995e+05,1.1594e+08,0,-0.78524,-0.0087133,0.0024668,0.61912
1.4999e+05,1.1595e+08,0,-0.78527,-0.008699,0.002446,0.61909
1.5003e+05,1.1596e+08,0,-0.7853,-0.0086699,0.0024287,0.61905
1.5008e+05,1.1597e+08,0,-0.78531,-0.0086539,0.0024228,0.61904
1.5012e+05,1.1599e+08,0,-0.78532,-0.0086495,0.0024224,0.61903
1.5016e+05,1.1599e+08,0,-0.78532,-0.0086393,0.0024241,0.61903
1.502e+05,1.16e+08,0,-0.78531,-0.008638,0.0024423,0.61904
1.5024e+05,1.1602e+08,0,-0.78529,-0.0086549,0.0024678,0.61906
1.5028e+05,1.1603e+08,0,-0.78526,-0.0086802,0.0024892,0.6191
1.5033e+05,1.1604e+08,0,-0.78524,-0.0087159,0.0025186,0.61912
1.5036e+05,1.1605e+08,0,-0.78521,-0.008747,0.0025383,0.61916
1.504e+05,1.1606e+08,0,-0.7852,-0.0087798,0.002534,0.61918
1.5044e+05,1.1607e+08,0,-0.78519,-0.0087923,0.0025388,0.61919
1.5048e+05,1.1608e+08,0,-0.78519,-0.0087934,0.0025177,0.61919
1.5052e+05,1.1609e+08,0,-0.78519,-0.0087759,0.002503,0.61918
1.5056e+05,1.161e+08,0,-0.7852,-0.0087451,0.0024736,0.61917
1.5061e+05,1.1611e+08,0,-0.78522,-0.0087063,0.0024439,0.61915
1.5065e+05,1.1612e+08,0,-0.78524,-0.0086687,0.0024097,0.61912
1.5069e+05,1.1613e+08,0,-0.78526,-0.0086511,0.0023765,0.6191
1.5073e+05,1.1614e+08,0,-0.78528,-0.0086336,0.0023512,0.61908
1.5078e+05,1.1615e+08,0,-0.78529,-0.0086315,0.0023335,0.61907
1.5082e+05,1.1616e+08,0,-0.78528,-0.0086315,0.0023337,0.61907
1.5086e+05,1.1617e+08,0,-0.78527,-0.0086506,0.0023374,0.61908
1.509e+05,1.1618e+08,0,-0.78525,-0.0086692,0.0023614,0.61911
1.5094e+05,1.1619e+08,0,-0.78524,-0.0086948,0.0023861,0.61913
1.5098e+05,1.162e+08,0,-0.78523,-0.0087225,0.0024182,0.61914
1.5102e+05,1.1621e+08,0,-0.78521,-0.008736,0.0024461,0.61916
1.5107e+05,1.1622e+08,0,-0.7852,-0.0087535,0.0024741,0.61917
1.5111e+05,1.1623e+08,0,-0.78519,-0.0087487,0.0024819,0.61918
1.5115e+05,1.1624e+08,0,-0.78519,-0.0087502,0.002491,0.61918
1.5118e+05,1.1625e+08,0,-0.78521,-0.0087292,0.00248,0.61917
1.5122e+05,1.1626e+08,0,-0.78521,-0.0087064,0.0024696,0.61916
1.5126e+05,1.1627e+08,0,-0.78523,-0.0086719,0.0024514,0.61913
1.5131e+05,1.1628e+08,0,-0.78524,-0.0086332,0.0024201,0.61913
1.5135e+05,1.1629e+08,0,-0.78525,-0.0086103,0.0024011,0.61912
1.5139e+05,1.163e+08,0,-0.78525,-0.008582,0.0023794,0.61911
1.5143e+05,1.1632e+08,0,-0.78525,-0.0085804,0.0023683,0.61912
1.5148e+05,1.1633e+08,0,-0.78524,-0.0085971,0.0023675,0.61913
1.5152e+05,1.1634e+08,0,-0.78523,-0.008619,0.0023942,0.61914
1.5156e+05,1.1635e+08,0,-0.78522,-0.0086525,0.0024117,0.61915
1.516e+05,1.1636e+08,0,-0.78522,-0.0086819,0.0024327,0.61915
1.5164e+05,1.1637e+08,0,-0.78521,-0.0087253,0.0024557,0.61916
1.5168e+05,1.1638e+08,0,-0.78521,-0.0087659,0.0024752,0.61917
1.5172e+05,1.1639e+08,0,-0.7852,-0.0087921,0.0024798,0.61917
1.5176e+05,1.164e+08,0,-0.7852,-0.0088085,0.002487,0.61917
1.518e+05,1.1641e+08,0,-0.7852,-0.0088234,0.0024811,0.61917
1.5184e+05,1.1642e+08,0,-0.78521,-0.008822,0.0024728,0.61916
1.5189e+05,1.1643e+08,0,-0.78521,-0.0087989,0.0024512,0.61916
1.5193e+05,1.1644e+08,0,-0.78522,-0.0087756,0.0024343,0.61915
1.5197e+05,1.1645e+08,0,-0.78522,-0.008738,0.0024108,0.61915
1.5201e+05,1.1646e+08,0,-0.78522,-0.0086963,0.002401,0.61915
1.5205e+05,1.1647e+08,0,-0.78522,-0.0086739,0.0023933,0.61915
1.5209e+05,1.1649e+08,0,-0.78522,-0.0086691,0.0023985,0.61915
1.5214e+05,1.165e+08,0,-0.78521,-0.0086715,0.002399,0.61916
1.5218e+05,1.1651e+08,0,-0.78521,-0.0086732,0.0024205,0.61917
1.5222e+05,1.1652e+08,0,-0.7852,-0.0086861,0.0024462,0.61917
1.5226e+05,1.1653e+08,0,-0.78519,-0.0087125,0.0024671,0.61919
1.523e+05,1.1654e+08,0,-0.78517,-0.0087385,0.00249,0.61921
1.5234e+05,1.1655e+08,0,-0.78517,-0.0087667,0.0025154,0.61922
1.5238e+05,1.1656e+08,0,-0.78516,-0.0087813,0.0025388,0.61923
1.5243e+05,1.1657e+08,0,-0.78516,-0.0087845,0.0025525,0.61923
1.5247e+05,1.1658e+08,0,-0.78516,-0.0087874,0.0025686,0.61923
1.5251e+05,1.1659e+08,0,-0.78516,-0.0087762,0.0025753,0.61923
1.5255e+05,1.166e+08,0,-0.78517,-0.0087539,0.0025843,0.61921
1.5259e+05,1.1661e+08,0,-0.78518,-0.0087245,0.0025837,0.61921
1.5263e+05,1.1662e+08,0,-0.78518,-0.0087019,0.002567,0.6192
1.5267e+05,1.1663e+08,0,-0.78519,-0.008675,0.0025615,0.61919
1.5272e+05,1.1664e+08,0,-0.78518,-0.0086557,0.0025516,0.6192
1.5276e+05,1.1665e+08,0,-0.78518,-0.0086451,0.002555,0.6192
1.528e+05,1.1666e+08,0,-0.78517,-0.0086391,0.0025519,0.61922
1.5284e+05,1.1667e+08,0,-0.78516,-0.0086511,0.0025512,0.61923
1.5288e+05,1.1668e+08,0,-0.78514,-0.0086669,0.0025651,0.61925
1.5292e+05,1.1669e+08,0,-0.78512,-0.0086844,0.0025773,0.61927
1.5296e+05,1.167e+08,0,-0.78511,-0.0087182,0.0025929,0.61929
1.53e+05,1.1671e+08,0,-0.7851,-0.0087414,0.0026073,0.61931
1.5304e+05,1.1672e+08,0,-0.78509,-0.0087563,0.0026111,0.61931
1.5309e+05,1.1673e+08,0,-0.7851,-0.0087796,0.0026195,0.6193
1.5313e+05,1.1674e+08,0,-0.78511,-0.0087962,0.0026168,0.61929
1.5317e+05,1.1675e+08,0,-0.78513,-0.0088008,0.0026092,0.61927
1.5321e+05,1.1676e+08,0,-0.78515,-0.0087924,0.0025888,0.61924
1.5325e+05,1.1677e+08,0,-0.78517,-0.0087756,0.0025774,0.61921
1.5329e+05,1.1679e+08,0,-0.78519,-0.0087571,0.0025619,0.61919
1.5333e+05,1.168e+08,0,-0.7852,-0.0087519,0.0025444,0.61918
1.5337e+05,1.1681e+08,0,-0.7852,-0.0087413,0.0025358,0.61917
1.5341e+05,1.1682e+08,0,-0.78519,-0.0087403,0.0025439,0.61919
1.5346e+05,1.1683e+08,0,-0.78517,-0.0087543,0.0025587,0.61921
1.535e+05,1.1684e+08,0,-0.78516,-0.0087598,0.0025746,0.61923
1.5355e+05,1.1685e+08,0,-0.78512,-0.0087727,0.0026176,0.61928
1.5359e+05,1.1686e+08,0,-0.78509,-0.0087867,0.0026451,0.61931
1.5363e+05,1.1687e+08,0,-0.78507,-0.0088011,0.0026675,0.61934
1.5367e+05,1.1689e+08,0,-0.78506,-0.0088028,0.0026907,0.61935
1.5371e+05,1.169e+08,0,-0.78505,-0.0088062,0.002715,0.61936
1.5375e+05,1.1691e+08,0,-0.78506,-0.0088021,0.0027217,0.61935
1.5379e+05,1.1692e+08,0,-0.78507,-0.0088016,0.0027306,0.61934
1.5383e+05,1.1693e+08,0,-0.78508,-0.0087949,0.0027186,0.61932
1.5388e+05,1.1694e+08,0,-0.7851,-0.0087837,0.0026994,0.6193
1.5392e+05,1.1695e+08,0,-0.78512,-0.0087666,0.0026754,0.61927
1.5396e+05,1.1696e+08,0,-0.78513,-0.008751,0.0026575,0.61926
1.54e+05,1.1697e+08,0,-0.78514,-0.0087342,0.0026422,0.61925
1.5405e+05,1.1698e+08,0,-0.78515,-0.0087055,0.002628,0.61924
1.5409e+05,1.1699e+08,0,-0.78514,-0.0086963,0.0026281,0.61925
1.5413e+05,1.17e+08,0,-0.78513,-0.0086906,0.0026413,0.61927
1.5417e+05,1.1701e+08,0,-0.78511,-0.0086924,0.0026597,0.61929
1.5421e+05,1.1702e+08,0,-0.78508,-0.0087049,0.0026758,0.61932
1.5425e+05,1.1703e+08,0,-0.78506,-0.0087278,0.0026951,0.61935
1.543e+05,1.1704e+08,0,-0.78504,-0.0087493,0.0027179,0.61938
1.5434e+05,1.1705e+08,0,-0.78501,-0.0087716,0.0027226,0.61941
1.5438e+05,1.1706e+08,0,-0.78501,-0.0087859,0.0027197,0.61941
1.5442e+05,1.1707e+08,0,-0.78502,-0.008788,0.0026998,0.61941
1.5446e+05,1.1708e+08,0,-0.78503,-0.0087828,0.0026851,0.61939
1.545e+05,1.1709e+08,0,-0.78505,-0.008776,0.0026643,0.61936
1.5454e+05,1.171e+08,0,-0.78508,-0.0087741,0.002635,0.61933
1.5458e+05,1.1712e+08,0,-0.78511,-0.0087523,0.0026089,0.61929
1.5462e+05,1.1713e+08,0,-0.78513,-0.0087408,0.0025889,0.61926
1.5466e+05,1.1714e+08,0,-0.78515,-0.0087251,0.0025637,0.61923
1.5471e+05,1.1715e+08,0,-0.78517,-0.0087181,0.0025385,0.61922
1.5475e+05,1.1716e+08,0,-0.78517,-0.0087219,0.0025287,0.61922
1.5479e+05,1.1717e+08,0,-0.78516,-0.0087275,0.0025264,0.61923
1.5483e+05,1.1718e+08,0,-0.78514,-0.0087314,0.0025349,0.61926
1.5487e+05,1.1719e+08,0,-0.78511,-0.0087474,0.0025435,0.6193
1.5491e+05,1.172e+08,0,-0.78508,-0.0087625,0.0025533,0.61933
1.5496e+05,1.1721e+08,0,-0.78504,-0.0087677,0.0025748,0.61938
1.55e+05,1.1722e+08,0,-0.78501,-0.0087702,0.0025957,0.61942
1.5504e+05,1.1723e+08,0,-0.78499,-0.0087655,0.0026179,0.61944
1.5508e+05,1.1724e+08,0,-0.78497,-0.0087555,0.0026192,0.61947
1.5512e+05,1.1725e+08,0,-0.78496,-0.0087451,0.0026191,0.61947
1.5516e+05,1.1726e+08,0,-0.78497,-0.0087302,0.0026194,0.61947
1.552e+05,1.1727e+08,0,-0.78498,-0.0087149,0.0026025,0.61945
1.5524e+05,1.1728e+08,0,-0.785,-0.0087056,0.002597,0.61943
1.5528e+05,1.1729e+08,0,-0.78501,-0.0086982,0.002589,0.61941
1.5532e+05,1.173e+08,0,-0.78504,-0.0086954,0.0025832,0.61938
1.5536e+05,1.1731e+08,0,-0.78506,-0.0086925,0.0025654,0.61936
1.554e+05,1.1732e+08,0,-0.78507,-0.0086959,0.0025498,0.61934
1.5545e+05,1.1733e+08,0,-0.78508,-0.0086872,0.002534,0.61933
1.5549e+05,1.1734e+08,0,-0.78508,-0.0087017,0.0025228,0.61932
1.5553e+05,1.1735e+08,0,-0.78507,-0.0087087,0.002488,0.61935
1.5557e+05,1.1736e+08,0,-0.78505,-0.0087293,0.002465,0.61937
1.5561e+05,1.1737e+08,0,-0.78502,-0.0087477,0.0024432,0.6194
1.5566e+05,1.1738e+08,0,-0.785,-0.0087676,0.0024244,0.61943
1.557e+05,1.1739e+08,0,-0.78497,-0.0087762,0.0024132,0.61946
1.5574e+05,1.174e+08,0,-0.78495,-0.0087559,0.0024052,0.61949
1.5578e+05,1.1741e+08,0,-0.78494,-0.0087373,0.0024016,0.6195
1.5582e+05,1.1742e+08,0,-0.78494,-0.0087167,0.002407,0.6195
1.5586e+05,1.1743e+08,0,-0.78495,-0.0086955,0.0024184,0.61949
1.559e+05,1.1745e+08,0,-0.78497,-0.0086764,0.0024094,0.61947
1.5595e+05,1.1746e+08,0,-0.785,-0.0086745,0.0024218,0.61943
1.5599e+05,1.1747e+08,0,-0.78502,-0.0086857,0.0024308,0.61941
1.5603e+05,1.1748e+08,0,-0.78504,-0.0086963,0.002433,0.61938
1.5607e+05,1.1749e+08,0,-0.78505,-0.0087119,0.0024383,0.61937
1.5611e+05,1.175e+08,0,-0.78506,-0.0087349,0.0024432,0.61935
1.5615e+05,1.1751e+08,0,-0.78507,-0.0087626,0.0024553,0.61934
1.5619e+05,1.1752e+08,0,-0.78507,-0.0087777,0.0024636,0.61934
1.5623e+05,1.1753e+08,0,-0.78506,-0.0087825,0.00247,0.61936
1.5627e+05,1.1754e+08,0,-0.78504,-0.0087867,0.0024864,0.61938
1.5632e+05,1.1755e+08,0,-0.78503,-0.0087977,0.0025035,0.6194
1.5636e+05,1.1756e+08,0,-0.78501,-0.0087994,0.0025104,0.61942
1.564e+05,1.1757e+08,0,-0.78499,-0.0087937,0.0025023,0.61944
1.5644e+05,1.1758e+08,0,-0.78498,-0.0087987,0.0025022,0.61945
1.5648e+05,1.1759e+08,0,-0.78497,-0.0088048,0.0024846,0.61946
1.5652e+05,1.176e+08,0,-0.78497,-0.0087853,0.0024676,0.61946
1.5657e+05,1.1761e+08,0,-0.78497,-0.0087595,0.0024356,0.61946
1.5661e+05,1.1762e+08,0,-0.78498,-0.0087262,0.0024076,0.61945
1.5665e+05,1.1763e+08,0,-0.785,-0.0086962,0.0023838,0.61943
1.5669e+05,1.1764e+08,0,-0.78501,-0.0086771,0.0023651,0.61941
1.5674e+05,1.1765e+08,0,-0.78502,-0.0086594,0.0023472,0.6194
1.5678e+05,1.1767e+08,0,-0.78503,-0.0086555,0.002338,0.6194
1.5682e+05,1.1768e+08,0,-0.78504,-0.0086585,0.0023298,0.61938
1.5686e+05,1.1769e+08,0,-0.78503,-0.0086594,0.0023104,0.61939
1.569e+05,1.177e+08,0,-0.78502,-0.0086985,0.0023003,0.6194
1.5694e+05,1.1771e+08,0,-0.78502,-0.0087402,0.0022974,0.61941
1.5698e+05,1.1772e+08,0,-0.78501,-0.0087821,0.0023004,0.61941
1.5702e+05,1.1773e+08,0,-0.78502,-0.0088093,0.0023084,0.61941
1.5706e+05,1.1774e+08,0,-0.78501,-0.0088152,0.0023024,0.61942
1.5711e+05,1.1775e+08,0,-0.78502,-0.0087989,0.0023116,0.6194
1.5715e+05,1.1776e+08,0,-0.78502,-0.0087887,0.0023404,0.6194
1.5719e+05,1.1777e+08,0,-0.78502,-0.0087745,0.0023714,0.6194
1.5723e+05,1.1778e+08,0,-0.78503,-0.0087473,0.00241,0.61939
1.5727e+05,1.1779e+08,0,-0.78503,-0.0087175,0.0024413,0.61939
1.5732e+05,1.178e+08,0,-0.78503,-0.0087151,0.0024655,0.61939
1.5736e+05,1.1781e+08,0,-0.78503,-0.0087176,0.002476,0.6194
1.574e+05,1.1782e+08,0,-0.78502,-0.0087195,0.0024839,0.6194
1.5744e+05,1.1783e+08,0,-0.78501,-0.0087321,0.0024899,0.61942
1.5748e+05,1.1784e+08,0,-0.78501,-0.0087383,0.0024853,0.61942
1.5752e+05,1.1786e+08,0,-0.78501,-0.0087251,0.0024916,0.61942
1.5757e+05,1.1787e+08,0,-0.78501,-0.0087053,0.002489,0.61942
1.5761e+05,1.1788e+08,0,-0.785,-0.0086859,0.0024995,0.61943
1.5765e+05,1.1789e+08,0,-0.785,-0.008663,0.0025205,0.61943
1.5769e+05,1.179e+08,0,-0.785,-0.0086578,0.0025323,0.61943
1.5773e+05,1.1791e+08,0,-0.785,-0.0086601,0.002537,0.61943
1.5777e+05,1.1792e+08,0,-0.785,-0.0086599,0.0025424,0.61943
1.5781e+05,1.1793e+08,0,-0.78501,-0.008682,0.0025254,0.61942
1.5785e+05,1.1794e+08,0,-0.78501,-0.0087176,0.0025086,0.61942
1.5789e+05,1.1795e+08,0,-0.78501,-0.0087725,0.0025011,0.61942
1.5794e+05,1.1796e+08,0,-0.78501,-0.0088162,0.0025,0.61942
1.5798e+05,1.1797e+08,0,-0.78501,-0.0088531,0.0024853,0.61941
1.5802e+05,1.1798e+08,0,-0.78501,-0.0088775,0.0024799,0.61942
1.5806e+05,1.1799e+08,0,-0.785,-0.0088803,0.0024904,0.61942
1.5811e+05,1.18e+08,0,-0.78499,-0.0088411,0.0024974,0.61944
1.5815e+05,1.1801e+08,0,-0.78497,-0.0087842,0.0025123,0.61947
1.5819e+05,1.1802e+08,0,-0.78495,-0.0087349,0.002526,0.6195
1.5823e+05,1.1803e+08,0,-0.78493,-0.0086912,0.0025232,0.61952
1.5827e+05,1.1804e+08,0,-0.78492,-0.0086558,0.0025068,0.61953
1.5831e+05,1.1805e+08,0,-0.78491,-0.008653,0.002497,0.61954
1.5835e+05,1.1806e+08,0,-0.78491,-0.0086559,0.0024918,0.61954
1.5839e+05,1.1807e+08,0,-0.78492,-0.0086839,0.0024657,0.61953
1.5844e+05,1.1808e+08,0,-0.78493,-0.0087097,0.002462,0.61952
1.5848e+05,1.1809e+08,0,-0.78494,-0.008741,0.0024513,0.6195
1.5852e+05,1.181e+08,0,-0.78495,-0.0087685,0.0024668,0.6195
1.5856e+05,1.1811e+08,0,-0.78495,-0.0087966,0.0024761,0.61949
1.586e+05,1.1812e+08,0,-0.78495,-0.0088064,0.0024861,0.61949
1.5864e+05,1.1813e+08,0,-0.78494,-0.0088068,0.0024807,0.6195
1.5868e+05,1.1814e+08,0,-0.78494,-0.0088139,0.0024944,0.61951
1.5872e+05,1.1815e+08,0,-0.78492,-0.0088116,0.0025124,0.61953
1.5877e+05,1.1817e+08,0,-0.78491,-0.0088103,0.0025322,0.61954
1.5881e+05,1.1818e+08,0,-0.78489,-0.0088008,0.0025396,0.61957
1.5885e+05,1.1819e+08,0,-0.78489,-0.0087973,0.0025316,0.61957
1.5889e+05,1.182e+08,0,-0.78489,-0.0087833,0.0025327,0.61957
1.5893e+05,1.1821e+08,0,-0.78491,-0.008776,0.0025334,0.61955
1.5897e+05,1.1822e+08,0,-0.78492,-0.0087537,0.0025485,0.61953
1.5902e+05,1.1823e+08,0,-0.78493,-0.0087463,0.0025698,0.61952
1.5906e+05,1.1824e+08,0,-0.78493,-0.0087406,0.0025792,0.61951
1.5909e+05,1.1825e+08,0,-0.78494,-0.0087356,0.0025787,0.61951
1.5913e+05,1.1826e+08,0,-0.78494,-0.0087468,0.0025902,0.6195
1.5918e+05,1.1827e+08,0,-0.78494,-0.0087463,0.0026032,0.61951
1.5922e+05,1.1828e+08,0,-0.78493,-0.0087474,0.0026066,0.61952
1.5926e+05,1.1829e+08,0,-0.78492,-0.0087653,0.0026156,0.61953
1.593e+05,1.183e+08,0,-0.78491,-0.0087822,0.0026193,0.61954
1.5934e+05,1.1831e+08,0,-0.7849,-0.0088052,0.0026203,0.61955
1.5938e+05,1.1832e+08,0,-0.7849,-0.0088153,0.0026119,0.61956
1.5942e+05,1.1833e+08,0,-0.78489,-0.0088303,0.0025992,0.61957
1.5946e+05,1.1834e+08,0,-0.78489,-0.0088379,0.0026036,0.61957
