LineNo,TimeUS,C,IVN,IVE,IVD,IPN,IPE,IPD,IMX,IMY,IMZ,IYAW,IVT,RErr,ErSc
312,1.9491e+07,1,0,0,0,0,0,-0.05,0,0,0,1.27,0,0,0
656,1.9556e+07,1,0,0,0,0,0,-0.05,0,0,0,1.27,0,0,0
883,1.9602e+07,1,0,0,0,0,0,-0.17,0,0,0,0.87,0,0,0
1225,1.9763e+07,1,0,0,0,0,0,-0.17,0,0,0,0.87,0,0,0
1501,1.9834e+07,1,0,0,0,0,0,-0.17,0,0,0,0.87,0,0,0
1596,1.9856e+07,1,0,0,0,0,0,-0.27,0,0,0,1.5,0,0,0
1636,1.9866e+07,1,0,0,0,0,0,-0.27,0,0,0,1.5,0,0,0
1678,1.9876e+07,1,0,0,0,0,0,-0.27,0,0,0,1.5,0,0,0
1719,1.9886e+07,1,0,0,0,0,0,-0.27,0,0,0,1.5,0,0,0
1759,1.9899e+07,1,0,0,0,0,0,-0.11,0,0,0,1.5,0,0,0
1800,1.9909e+07,1,0,0,0,0,0,-0.11,0,0,0,0.7,0,0,0
1840,1.992e+07,1,0,0,0,0,0,-0.11,0,0,0,0.7,0,0,0
1882,1.993e+07,1,0,0,0,0,0,-0.11,0,0,0,0.7,0,0,0
1922,1.994e+07,1,0,0,0,0,0,-0.11,0,0,0,0.7,0,0,0
1963,1.995e+07,1,0,0,0,0,0,-0.11,0,0,0,0.7,0,0,0
2008,1.996e+07,1,0,0,0,0,0,-0.11,0,0,0,0.7,0,0,0
2051,1.9971e+07,1,0,0,0,0,0,-0.11,0,0,0,0.7,0,0,0
2092,1.9981e+07,1,0,0,0,0,0,-0.11,0,0,0,0.7,0,0,0
2132,1.9991e+07,1,0,0,0,0,0,-0.11,0,0,0,0.7,0,0,0
2173,2.0002e+07,1,0,0,0,-0.01,0,0.13,0,0,0,0.06,0,0,0
2214,2.0012e+07,1,0,0,0,-0.01,0,0.13,0,0,0,0.06,0,0,0
2255,2.0022e+07,1,0,0,0,-0.01,0,0.13,0,0,0,0.06,0,0,0
2296,2.0032e+07,1,0,0,0,-0.01,0,0.13,0,0,0,0.06,0,0,0
2336,2.0042e+07,1,0,0,0,-0.01,0,0.13,0,0,0,0.06,0,0,0
2379,2.0052e+07,1,0,0,0,-0.01,0,0.13,0,0,0,0.06,0,0,0
2423,2.0062e+07,1,0,0,0,-0.01,0,0.13,0,0,0,0.06,0,0,0
2464,2.0072e+07,1,0,0,0,-0.01,0,0.13,0,0,0,0.06,0,0,0
2507,2.0082e+07,1,0,0,0,-0.01,0,0.13,0,0,0,0.06,0,0,0
2547,2.0093e+07,1,0,0,0,-0.01,0,0.13,0,0,0,0.06,0,0,0
2587,2.0103e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,0.06,0,0,0
2625,2.0113e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,0.52,0,0,0
2666,2.0123e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,0.52,0,0,0
2707,2.0134e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,0.52,0,0,0
2748,2.0144e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,0.52,0,0,0
2789,2.0153e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,0.52,0,0,0
2833,2.0164e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,0.52,0,0,0
2875,2.0174e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,0.52,0,0,0
2916,2.0183e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,0.52,0,0,0
2957,2.0193e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,0.52,0,0,0
2998,2.0203e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,0.52,0,0,0
3036,2.0214e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,1.4,0,0,0
3077,2.0224e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,1.4,0,0,0
3117,2.0234e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,1.4,0,0,0
3158,2.0244e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,1.4,0,0,0
3201,2.0254e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,1.4,0,0,0
3246,2.0264e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,1.4,0,0,0
3287,2.0274e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,1.4,0,0,0
3328,2.0284e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,1.4,0,0,0
3369,2.0294e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,1.4,0,0,0
3411,2.0304e+07,1,0,0,0,-0.01,0,-0.26,0,0,0,1.4,0,0,0
3451,2.0314e+07,1,0,0,0,-0.01,0,0.02,0,0,0,1.4,0,0,0
3491,2.0324e+07,1,0,0,0,-0.01,0,0.02,0,0,0,0.62,0,0,0
3532,2.0334e+07,1,0,0,0,-0.01,0,0.02,0,0,0,0.62,0,0,0
3572,2.0344e+07,1,0,0,0,-0.01,0,0.02,0,0,0,0.62,0,0,0
3614,2.0355e+07,1,0,0,0,-0.01,0,0.02,0,0,0,0.62,0,0,0
3662,2.0365e+07,1,0,0,0,-0.01,0,0.02,0,0,0,0.62,0,0,0
3702,2.0376e+07,1,0,0,0,-0.01,0,0.02,0,0,0,0.62,0,0,0
3744,2.0386e+07,1,0,0,0,-0.01,0,0.02,0,0,0,0.62,0,0,0
3787,2.0396e+07,1,0,0,0,-0.01,0,0.02,0,0,0,0.62,0,0,0
3824,2.0406e+07,1,0,0,0,-0.01,0,0.02,0,0,0,0.62,0,0,0
3862,2.0417e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,0.72,0,0,0
3902,2.0427e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,0.72,0,0,0
3943,2.0437e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,0.72,0,0,0
3984,2.0447e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,0.72,0,0,0
4026,2.0458e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,0.72,0,0,0
4072,2.0468e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,0.72,0,0,0
4112,2.0478e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,0.72,0,0,0
4154,2.0488e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,0.72,0,0,0
4195,2.0499e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,0.72,0,0,0
4232,2.0509e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,0.72,0,0,0
4274,2.0518e+07,1,0,0,0,-0.01,0,0,0,0,0,0.72,0,0,0
4314,2.0529e+07,1,0,0,0,-0.01,0,0,0,0,0,1.42,0,0,0
4355,2.0539e+07,1,0,0,0,-0.01,0,0,0,0,0,1.42,0,0,0
4395,2.0549e+07,1,0,0,0,-0.01,0,0,0,0,0,1.42,0,0,0
4436,2.0559e+07,1,0,0,0,-0.01,0,0,0,0,0,1.42,0,0,0
4483,2.057e+07,1,0,0,0,-0.01,0,0,0,0,0,1.42,0,0,0
4523,2.058e+07,1,0,0,0,-0.01,0,0,0,0,0,1.42,0,0,0
4565,2.059e+07,1,0,0,0,-0.01,0,0,0,0,0,1.42,0,0,0
4608,2.0602e+07,1,0,0,0,-0.01,0,0,0,0,0,1.42,0,0,0
4652,2.0615e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.42,0,0,0
4693,2.0625e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.42,0,0,0
4733,2.0635e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.42,0,0,0
4776,2.0645e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.63,0,0,0
4817,2.0655e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.63,0,0,0
4858,2.0665e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.63,0,0,0
4903,2.0676e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.63,0,0,0
4944,2.0686e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.63,0,0,0
4985,2.0696e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.63,0,0,0
5026,2.0706e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.63,0,0,0
5067,2.0719e+07,1,0,0,0,-0.01,0,0.17,0,0,0,1.63,0,0,0
5107,2.0729e+07,1,0,0,0,-0.01,0,0.17,0,0,0,1.63,0,0,0
5149,2.0739e+07,1,0,0,0,-0.01,0,0.17,0,0,0,-0.12,0,0,0
5190,2.0749e+07,1,0,0,0,-0.01,0,0.17,0,0,0,-0.12,0,0,0
5230,2.0759e+07,1,0,0,0,-0.01,0,0.17,0,0,0,-0.12,0,0,0
5275,2.0769e+07,1,0,0,0,-0.01,0,0.17,0,0,0,-0.12,0,0,0
5316,2.078e+07,1,0,0,0,-0.01,0,0.17,0,0,0,-0.12,0,0,0
5360,2.079e+07,1,0,0,0,-0.01,0,0.17,0,0,0,-0.12,0,0,0
5403,2.08e+07,1,0,0,0,-0.01,0,0.17,0,0,0,-0.12,0,0,0
5443,2.081e+07,1,0,0,0,-0.01,0,0.17,0,0,0,-0.12,0,0,0
5481,2.0822e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,-0.07,0,0,0
5522,2.0832e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,-0.07,0,0,0
5566,2.0842e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,-0.07,0,0,0
5607,2.0853e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,-0.07,0,0,0
5647,2.0863e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,-0.07,0,0,0
5692,2.0873e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,-0.07,0,0,0
5732,2.0883e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,-0.07,0,0,0
5775,2.0893e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,-0.07,0,0,0
5815,2.0903e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,-0.07,0,0,0
5853,2.0914e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,-0.07,0,0,0
5892,2.0924e+07,1,0,0,0,-0.01,0,-0.04,0,0,0,-0.07,0,0,0
5932,2.0934e+07,1,0,0,0,-0.01,0,-0.04,0,0,0,0.6,0,0,0
5974,2.0944e+07,1,0,0,0,-0.01,0,-0.04,0,0,0,0.6,0,0,0
6015,2.0954e+07,1,0,0,0,-0.01,0,-0.04,0,0,0,0.6,0,0,0
6055,2.0964e+07,1,0,0,0,-0.01,0,-0.04,0,0,0,0.6,0,0,0
6100,2.0974e+07,1,0,0,0,-0.01,0,-0.04,0,0,0,0.6,0,0,0
6140,2.0984e+07,1,0,0,0,-0.01,0,-0.04,0,0,0,0.6,0,0,0
6182,2.0994e+07,1,0,0,0,-0.01,0,-0.04,0,0,0,0.6,0,0,0
6223,2.1004e+07,1,0,0,0,-0.01,0,-0.04,0,0,0,0.6,0,0,0
6263,2.1014e+07,1,0,0,0,-0.01,0,-0.04,0,0,0,0.6,0,0,0
6301,2.1024e+07,1,0,0,0,-0.01,0,-0.45,0,0,0,0.02,0,0,0
6342,2.1034e+07,1,0,0,0,-0.01,0,-0.45,0,0,0,0.02,0,0,0
6386,2.1044e+07,1,0,0,0,-0.01,0,-0.45,0,0,0,0.02,0,0,0
6426,2.1054e+07,1,0,0,0,-0.01,0,-0.45,0,0,0,0.02,0,0,0
6470,2.1067e+07,1,0,0,0,-0.01,0,-0.45,0,0,0,0.02,0,0,0
6514,2.1077e+07,1,0,0,0,-0.01,0,-0.45,0,0,0,0.02,0,0,0
6555,2.1087e+07,1,0,0,0,-0.01,0,-0.45,0,0,0,0.02,0,0,0
6597,2.1097e+07,1,0,0,0,-0.01,0,-0.45,0,0,0,0.02,0,0,0
6637,2.111e+07,1,0,0,0,-0.01,0,-0.45,0,0,0,0.02,0,0,0
6675,2.112e+07,1,0,0,0,-0.01,0,-0.43,0,0,0,0.84,0,0,0
6715,2.113e+07,1,0,0,0,-0.01,0,-0.43,0,0,0,0.84,0,0,0
6758,2.114e+07,1,0,0,0,-0.01,0,-0.43,0,0,0,0.84,0,0,0
6798,2.115e+07,1,0,0,0,-0.01,0,-0.43,0,0,0,0.84,0,0,0
6839,2.116e+07,1,0,0,0,-0.01,0,-0.43,0,0,0,0.84,0,0,0
6880,2.117e+07,1,0,0,0,-0.01,0,-0.43,0,0,0,0.84,0,0,0
6925,2.118e+07,1,0,0,0,-0.01,0,-0.43,0,0,0,0.84,0,0,0
6966,2.119e+07,1,0,0,0,-0.01,0,-0.43,0,0,0,0.84,0,0,0
7006,2.1201e+07,1,0,0,0,-0.01,0,-0.43,0,0,0,0.84,0,0,0
7047,2.1214e+07,1,0,0,0,-0.01,0,-0.28,0,0,0,0.66,0,0,0
7087,2.1224e+07,1,0,0,0,-0.01,0,-0.28,0,0,0,0.66,0,0,0
7128,2.1234e+07,1,0,0,0,-0.01,0,-0.28,0,0,0,0.66,0,0,0
7171,2.1244e+07,1,0,0,0,-0.01,0,-0.28,0,0,0,0.66,0,0,0
7213,2.1254e+07,1,0,0,0,-0.01,0,-0.28,0,0,0,0.66,0,0,0
7254,2.1264e+07,1,0,0,0,-0.01,0,-0.28,0,0,0,0.66,0,0,0
7298,2.1274e+07,1,0,0,0,-0.01,0,-0.28,0,0,0,0.66,0,0,0
7340,2.1284e+07,1,0,0,0,-0.01,0,-0.28,0,0,0,0.66,0,0,0
7383,2.1294e+07,1,0,0,0,-0.01,0,-0.28,0,0,0,0.66,0,0,0
7423,2.1304e+07,1,0,0,0,-0.01,0,-0.28,0,0,0,0.66,0,0,0
7467,2.132e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,0.66,0,0,0
7508,2.133e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,0.66,0,0,0
7549,2.134e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,0.66,0,0,0
7591,2.135e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.13,0,0,0
7631,2.136e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.13,0,0,0
7672,2.137e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.13,0,0,0
7718,2.138e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.13,0,0,0
7759,2.139e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.13,0,0,0
7801,2.14e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.13,0,0,0
7844,2.1412e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.13,0,0,0
7885,2.1425e+07,1,0,0,0,-0.01,0,-0.22,0,0,0,3.25,0,0,0
7925,2.1435e+07,1,0,0,0,-0.01,0,-0.22,0,0,0,3.25,0,0,0
7966,2.1445e+07,1,0,0,0,-0.01,0,-0.22,0,0,0,3.25,0,0,0
8011,2.1455e+07,1,0,0,0,-0.01,0,-0.22,0,0,0,3.25,0,0,0
8051,2.1466e+07,1,0,0,0,-0.01,0,-0.22,0,0,0,3.25,0,0,0
8096,2.1476e+07,1,0,0,0,-0.01,0,-0.22,0,0,0,3.25,0,0,0
8136,2.1486e+07,1,0,0,0,-0.01,0,-0.22,0,0,0,3.25,0,0,0
8178,2.1496e+07,1,0,0,0,-0.01,0,-0.22,0,0,0,3.25,0,0,0
8219,2.1506e+07,1,0,0,0,-0.01,0,-0.22,0,0,0,3.25,0,0,0
8259,2.1516e+07,1,0,0,0,-0.01,0,-0.22,0,0,0,3.25,0,0,0
8294,2.1527e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.86,0,0,0
8335,2.1537e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.86,0,0,0
8375,2.1547e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.86,0,0,0
8416,2.1557e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.86,0,0,0
8457,2.1567e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.86,0,0,0
8507,2.158e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.86,0,0,0
8548,2.159e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.86,0,0,0
8589,2.16e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.86,0,0,0
8630,2.161e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.86,0,0,0
8667,2.162e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.86,0,0,0
8708,2.1632e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.16,0,0,0
8750,2.1642e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.16,0,0,0
8791,2.1653e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.16,0,0,0
8833,2.1663e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.16,0,0,0
8874,2.1673e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.16,0,0,0
8919,2.1683e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.16,0,0,0
8959,2.1693e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.16,0,0,0
9000,2.1703e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.16,0,0,0
9040,2.1714e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.16,0,0,0
9081,2.1724e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.16,0,0,0
9119,2.1734e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.2,0,0,0
9159,2.1744e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.2,0,0,0
9200,2.1754e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.2,0,0,0
9240,2.1764e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.2,0,0,0
9281,2.1774e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.2,0,0,0
9325,2.1784e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.2,0,0,0
9369,2.1794e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.2,0,0,0
9410,2.1804e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.2,0,0,0
9450,2.1814e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,1.2,0,0,0
9489,2.1824e+07,1,0,0,0,-0.01,0,-0.09,0,0,0,1.23,0,0,0
9534,2.1874e+07,1,0,0,0,-0.01,0,-0.09,0,0,0,1.23,0,0,0
9579,2.1884e+07,1,0,0,0,-0.01,0,-0.09,0,0,0,1.23,0,0,0
9620,2.1894e+07,1,0,0,0,-0.01,0,-0.09,0,0,0,1.23,0,0,0
9661,2.1904e+07,1,0,0,0,-0.01,0,-0.09,0,0,0,1.23,0,0,0
9701,2.1914e+07,1,0,0,0,-0.01,0,-0.09,0,0,0,1.23,0,0,0
9735,2.1924e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.9,0,0,0
9776,2.1934e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.9,0,0,0
9817,2.1944e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.9,0,0,0
9858,2.1954e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.9,0,0,0
9899,2.1964e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.9,0,0,0
9940,2.1974e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.9,0,0,0
9985,2.1984e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.9,0,0,0
10026,2.1994e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.9,0,0,0
10067,2.2004e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.9,0,0,0
10107,2.2014e+07,1,0,0,0,-0.01,0,-0.19,0,0,0,1.9,0,0,0
10145,2.2024e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,1.62,0,0,0
10185,2.2034e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,1.62,0,0,0
10228,2.2044e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,1.62,0,0,0
10268,2.2054e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,1.62,0,0,0
10310,2.2064e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,1.62,0,0,0
10350,2.2074e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,1.62,0,0,0
10396,2.2084e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,1.62,0,0,0
10436,2.2094e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,1.62,0,0,0
10478,2.2104e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,1.62,0,0,0
10519,2.2114e+07,1,0,0,0,-0.01,0,-0.4,0,0,0,1.62,0,0,0
10556,2.2124e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,-0.52,0,0,0
10597,2.2134e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,-0.52,0,0,0
10637,2.2144e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,-0.52,0,0,0
10679,2.2155e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,-0.52,0,0,0
10719,2.2166e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,-0.52,0,0,0
10761,2.2177e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,-0.52,0,0,0
10806,2.2186e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,-0.52,0,0,0
10846,2.2196e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,-0.52,0,0,0
10887,2.2206e+07,1,0,0,0,-0.01,0,-0.11,0,0,0,-0.52,0,0,0
10933,2.2222e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
10975,2.2232e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
11015,2.2242e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
11058,2.2253e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
11098,2.2263e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
11140,2.2273e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
11186,2.2283e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
11228,2.2294e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
11269,2.2304e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
11309,2.2314e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
11351,2.2324e+07,1,0,0,0,-0.01,0,-0.15,0,0,0,1.45,0,0,0
11388,2.2334e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,1.45,0,0,0
11429,2.2344e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,2.5,0,0,0
11470,2.2354e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,2.5,0,0,0
11510,2.2364e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,2.5,0,0,0
11552,2.2374e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,2.5,0,0,0
11597,2.2385e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,2.5,0,0,0
11640,2.2395e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,2.5,0,0,0
11681,2.2405e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,2.5,0,0,0
11721,2.2416e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,2.5,0,0,0
11762,2.2426e+07,1,0,0,0,-0.01,0,-0.52,0,0,0,2.5,0,0,0
11799,2.2436e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
11841,2.2447e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
11883,2.2457e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
11924,2.2467e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
11966,2.2477e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
12011,2.2487e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
12052,2.2497e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
12092,2.2507e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
12136,2.252e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
12178,2.2531e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
12218,2.2542e+07,1,0,0,0,-0.01,0,-0.1,0,0,0,0.04,0,0,0
12256,2.2552e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.96,0,0,0
12296,2.2562e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.96,0,0,0
12337,2.2572e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.96,0,0,0
12379,2.2583e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.96,0,0,0
12426,2.2593e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.96,0,0,0
12466,2.2603e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.96,0,0,0
12507,2.2613e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.96,0,0,0
12548,2.2623e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.96,0,0,0
12585,2.2633e+07,1,0,0,0,-0.01,0,-0.51,0,0,0,1.96,0,0,0
12625,2.2643e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,0.8,0,0,0
12666,2.2654e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,0.8,0,0,0
12707,2.2664e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,0.8,0,0,0
12747,2.2674e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,0.8,0,0,0
12790,2.2684e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,0.8,0,0,0
12835,2.2694e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,0.8,0,0,0
12875,2.2704e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,0.8,0,0,0
12916,2.2714e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,0.8,0,0,0
12956,2.2724e+07,1,0,0,0,-0.01,0,-0.16,0,0,0,0.8,0,0,0
12994,2.2737e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,0.62,0,0,0
13034,2.2747e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,0.62,0,0,0
13076,2.2757e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,0.62,0,0,0
13117,2.2767e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,0.62,0,0,0
13157,2.2777e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,0.62,0,0,0
13200,2.2787e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,0.62,0,0,0
13245,2.2798e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,0.62,0,0,0
13286,2.2808e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,0.62,0,0,0
13327,2.2818e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,0.62,0,0,0
13367,2.2828e+07,1,0,0,0,-0.01,0,-0.35,0,0,0,0.62,0,0,0
13408,2.2839e+07,1,0,0,0,-0.01,-0.01,-0.24,0,0,0,0.5,0,0,0
13448,2.2849e+07,1,0,0,0,-0.01,-0.01,-0.24,0,0,0,0.5,0,0,0
13490,2.2859e+07,1,0,0,0,-0.01,-0.01,-0.24,0,0,0,0.5,0,0,0
13531,2.2869e+07,1,0,0,0,-0.01,-0.01,-0.24,0,0,0,0.5,0,0,0
13571,2.2879e+07,1,0,0,0,-0.01,-0.01,-0.24,0,0,0,0.5,0,0,0
13613,2.289e+07,1,0,0,0,-0.01,-0.01,-0.24,0,0,0,0.5,0,0,0
13657,2.29e+07,1,0,0,0,-0.01,-0.01,-0.24,0,0,0,0.5,0,0,0
