LineNo,TimeUS,Id,Pri,Total,Free,Name
10365,2.2078e+07,10,60,656,192,0
19554,2.4389e+07,10,60,656,192,0
29071,2.6754e+07,10,60,656,192,0
38478,2.9109e+07,10,60,656,192,0
47854,3.1449e+07,10,60,656,192,0
57163,3.3777e+07,10,60,656,192,0
66735,3.619e+07,10,60,656,192,0
75892,3.8502e+07,10,60,656,192,0
85167,4.0827e+07,10,60,656,192,0
94377,4.3157e+07,10,60,656,192,0
1.0369e+05,4.5507e+07,10,60,656,192,0
1.1294e+05,4.7848e+07,10,60,656,192,0
1.2055e+05,1.0892e+08,10,60,656,192,0
1.3148e+05,1.1145e+08,10,60,656,192,0
1.4222e+05,1.1398e+08,10,60,656,192,0
1.5191e+05,1.1643e+08,10,60,656,192,0
1.6159e+05,1.1888e+08,10,60,656,192,0
1.7133e+05,1.2134e+08,10,60,656,192,0
1.8117e+05,1.238e+08,10,60,656,192,0
1.9093e+05,1.2625e+08,10,60,656,192,0
2.0453e+05,1.753e+08,10,60,656,192,0
2.1526e+05,1.7778e+08,10,60,656,192,0
2.2617e+05,1.803e+08,10,60,656,192,0
2.3695e+05,1.8281e+08,10,60,656,192,0
2.475e+05,1.8529e+08,10,60,656,192,0
2.5839e+05,1.8786e+08,10,60,656,192,0
2.6946e+05,1.9048e+08,10,60,656,192,0
2.8048e+05,1.9305e+08,10,60,656,192,0
2.913e+05,1.9565e+08,10,60,656,192,0
3.0148e+05,1.9813e+08,10,60,656,192,0
3.1236e+05,2.0082e+08,10,60,656,192,0
3.2263e+05,2.0335e+08,10,60,656,192,0
3.3348e+05,2.0615e+08,10,60,656,192,0
3.437e+05,2.0869e+08,10,60,656,192,0
3.5393e+05,2.112e+08,10,60,656,192,0
3.6395e+05,2.1366e+08,10,60,656,192,0
3.7438e+05,2.1622e+08,10,60,656,192,0
3.8515e+05,2.1884e+08,10,60,656,192,0
3.9554e+05,2.214e+08,10,60,656,192,0
4.0607e+05,2.2409e+08,10,60,656,192,0
4.1652e+05,2.2667e+08,10,60,656,192,0
4.2702e+05,2.293e+08,10,60,656,192,0
4.3714e+05,2.318e+08,10,60,656,192,0
4.4763e+05,2.3438e+08,10,60,656,192,0
4.5774e+05,2.3685e+08,10,60,656,192,0
4.6799e+05,2.3937e+08,10,60,656,192,0
4.7847e+05,2.4196e+08,10,60,656,192,0
4.8869e+05,2.4448e+08,10,60,656,192,0
4.9876e+05,2.4695e+08,10,60,656,192,0
5.0899e+05,2.4948e+08,10,60,656,192,0
5.1928e+05,2.5203e+08,10,60,656,192,0
5.2996e+05,2.5467e+08,10,60,656,192,0
5.4018e+05,2.5718e+08,10,60,656,192,0
5.507e+05,2.5976e+08,10,60,656,192,0
5.61e+05,2.623e+08,10,60,656,192,0
5.7127e+05,2.6491e+08,10,60,656,192,0
5.8139e+05,2.6741e+08,10,60,656,192,0
5.913e+05,2.6987e+08,10,60,656,192,0
6.0161e+05,2.7242e+08,10,60,656,192,0
6.1181e+05,2.7493e+08,10,60,656,192,0
6.2222e+05,2.7749e+08,10,60,656,192,0
6.3241e+05,2.7999e+08,10,60,656,192,0
6.4296e+05,2.8259e+08,10,60,656,192,0
6.5342e+05,2.8518e+08,10,60,656,192,0
6.6396e+05,2.8773e+08,10,60,656,192,0
6.7505e+05,2.9038e+08,10,60,656,192,0
6.8561e+05,2.9288e+08,10,60,656,192,0
6.9624e+05,2.9539e+08,10,60,656,192,0
7.0668e+05,2.9787e+08,10,60,656,192,0
7.1736e+05,3.004e+08,10,60,656,192,0
7.2781e+05,3.0289e+08,10,60,656,192,0
