LineNo,TimeUS,Id,Pri,Total,Free,Name
1651,1.987e+07,12,60,656,256,0
11152,2.2275e+07,12,60,656,256,0
20462,2.4616e+07,12,60,656,256,0
29981,2.6977e+07,12,60,656,256,0
39302,2.9316e+07,12,60,656,256,0
48764,3.1673e+07,12,60,656,256,0
58037,3.3994e+07,12,60,656,256,0
67516,3.639e+07,12,60,656,256,0
76711,3.871e+07,12,60,656,256,0
85990,4.104e+07,12,60,656,256,0
95228,4.337e+07,12,60,656,256,0
1.0454e+05,4.5721e+07,12,60,656,256,0
1.1379e+05,4.8064e+07,12,60,656,256,0
1.2142e+05,1.0912e+08,12,60,656,256,0
1.3248e+05,1.1168e+08,12,60,656,256,0
1.4301e+05,1.1419e+08,12,60,656,256,0
1.527e+05,1.1664e+08,12,60,656,256,0
1.625e+05,1.1911e+08,12,60,656,256,0
1.7216e+05,1.2154e+08,12,60,656,256,0
1.82e+05,1.24e+08,12,60,656,256,0
1.918e+05,1.2647e+08,12,60,656,256,0
2.0538e+05,1.755e+08,12,60,656,256,0
2.1626e+05,1.7802e+08,12,60,656,256,0
2.2718e+05,1.8053e+08,12,60,656,256,0
2.3789e+05,1.8303e+08,12,60,656,256,0
2.4837e+05,1.855e+08,12,60,656,256,0
2.5931e+05,1.8807e+08,12,60,656,256,0
2.7041e+05,1.907e+08,12,60,656,256,0
2.8134e+05,1.9326e+08,12,60,656,256,0
2.9234e+05,1.959e+08,12,60,656,256,0
3.026e+05,1.9841e+08,12,60,656,256,0
3.1334e+05,2.0106e+08,12,60,656,256,0
3.2343e+05,2.0355e+08,12,60,656,256,0
3.3424e+05,2.0635e+08,12,60,656,256,0
3.4451e+05,2.0889e+08,12,60,656,256,0
3.5486e+05,2.1142e+08,12,60,656,256,0
3.6494e+05,2.1391e+08,12,60,656,256,0
3.7527e+05,2.1643e+08,12,60,656,256,0
3.8591e+05,2.1903e+08,12,60,656,256,0
3.9631e+05,2.2159e+08,12,60,656,256,0
4.0696e+05,2.2431e+08,12,60,656,256,0
4.1729e+05,2.2686e+08,12,60,656,256,0
4.2782e+05,2.2948e+08,12,60,656,256,0
4.3826e+05,2.3207e+08,12,60,656,256,0
4.4848e+05,2.3459e+08,12,60,656,256,0
4.5863e+05,2.3708e+08,12,60,656,256,0
4.6901e+05,2.3963e+08,12,60,656,256,0
4.7949e+05,2.4222e+08,12,60,656,256,0
4.8955e+05,2.447e+08,12,60,656,256,0
4.997e+05,2.4719e+08,12,60,656,256,0
5.0989e+05,2.4972e+08,12,60,656,256,0
5.202e+05,2.5225e+08,12,60,656,256,0
5.309e+05,2.549e+08,12,60,656,256,0
5.4099e+05,2.5738e+08,12,60,656,256,0
5.516e+05,2.5998e+08,12,60,656,256,0
5.6198e+05,2.6254e+08,12,60,656,256,0
5.7212e+05,2.6513e+08,12,60,656,256,0
5.8215e+05,2.676e+08,12,60,656,256,0
5.9233e+05,2.7012e+08,12,60,656,256,0
6.0245e+05,2.7263e+08,12,60,656,256,0
6.1266e+05,2.7514e+08,12,60,656,256,0
6.2316e+05,2.7772e+08,12,60,656,256,0
6.333e+05,2.8021e+08,12,60,656,256,0
6.4381e+05,2.8281e+08,12,60,656,256,0
6.5435e+05,2.854e+08,12,60,656,256,0
6.6485e+05,2.8795e+08,12,60,656,256,0
6.7596e+05,2.9059e+08,12,60,656,256,0
6.8656e+05,2.931e+08,12,60,656,256,0
6.9718e+05,2.9562e+08,12,60,656,256,0
7.0757e+05,2.9808e+08,12,60,656,256,0
7.1831e+05,3.0063e+08,12,60,656,256,0
7.2878e+05,3.0312e+08,12,60,656,256,0
