LineNo,TimeUS,C,IVN0,IVN1,IVN2,IVN3,IVN4,IVE0,IVE1,IVE2,IVE3,IVE4
1.1752e+05,1.0821e+08,1,0.18681,-0.31528,-0.40516,0.041385,0.40725,0.37986,0.31122,-0.18751,-0.42711,-0.076456
1.1756e+05,1.0822e+08,1,0.18681,-0.31528,-0.40516,0.041385,0.40725,0.37986,0.31122,-0.18751,-0.42711,-0.076456
1.1761e+05,1.0823e+08,1,0.18681,-0.31528,-0.40516,0.041385,0.40725,0.37986,0.31122,-0.18751,-0.42711,-0.076456
1.1766e+05,1.0824e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.177e+05,1.0825e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1775e+05,1.0826e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1779e+05,1.0827e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1784e+05,1.0828e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1788e+05,1.0829e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1793e+05,1.083e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1797e+05,1.0831e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1802e+05,1.0832e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1807e+05,1.0833e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1811e+05,1.0834e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1816e+05,1.0835e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.182e+05,1.0836e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1825e+05,1.0838e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1829e+05,1.0839e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1834e+05,1.084e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1838e+05,1.0841e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1843e+05,1.0842e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1847e+05,1.0843e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1852e+05,1.0844e+08,1,0.25667,-0.38867,-0.49827,0.081313,0.54429,0.48807,0.39543,-0.24949,-0.54995,-0.093999
1.1856e+05,1.0845e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1861e+05,1.0846e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1866e+05,1.0847e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.187e+05,1.0848e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1875e+05,1.0849e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1879e+05,1.085e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1884e+05,1.0851e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1888e+05,1.0852e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1893e+05,1.0853e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1898e+05,1.0855e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1902e+05,1.0856e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1906e+05,1.0857e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1911e+05,1.0858e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1916e+05,1.0859e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.192e+05,1.086e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1925e+05,1.0861e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1929e+05,1.0862e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1934e+05,1.0863e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1938e+05,1.0864e+08,1,0.36465,-0.53192,-0.69341,0.10763,0.75608,0.69342,0.57405,-0.31978,-0.74492,-0.11774
1.1943e+05,1.0865e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.1948e+05,1.0866e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.1952e+05,1.0867e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.1957e+05,1.0869e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.1962e+05,1.087e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.1966e+05,1.0871e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.197e+05,1.0872e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.1975e+05,1.0873e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.198e+05,1.0874e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.1984e+05,1.0875e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.1989e+05,1.0876e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.1993e+05,1.0877e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.1998e+05,1.0878e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.2002e+05,1.0879e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.2007e+05,1.088e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.2011e+05,1.0881e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.2016e+05,1.0883e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.2021e+05,1.0884e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.2026e+05,1.0885e+08,1,0.42221,-0.67476,-0.86394,0.10847,0.89608,0.83262,0.68429,-0.40622,-0.91693,-0.15857
1.203e+05,1.0886e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2035e+05,1.0887e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.204e+05,1.0889e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2044e+05,1.089e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2049e+05,1.0891e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2053e+05,1.0892e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2058e+05,1.0893e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2062e+05,1.0894e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2067e+05,1.0895e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2072e+05,1.0896e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2076e+05,1.0897e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.208e+05,1.0898e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2085e+05,1.0899e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.209e+05,1.09e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2094e+05,1.0901e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2099e+05,1.0902e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2103e+05,1.0903e+08,1,0.50172,-0.80845,-1.0287,0.13816,1.0628,1.002,0.82757,-0.48137,-1.0772,-0.17193
1.2108e+05,1.0904e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2112e+05,1.0905e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2117e+05,1.0906e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2121e+05,1.0907e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2126e+05,1.0908e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.213e+05,1.0909e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2135e+05,1.091e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2139e+05,1.0911e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2144e+05,1.0912e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2148e+05,1.0913e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2153e+05,1.0914e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2158e+05,1.0915e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2162e+05,1.0916e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2166e+05,1.0917e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2171e+05,1.0918e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2175e+05,1.0919e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.218e+05,1.092e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2184e+05,1.0921e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2189e+05,1.0922e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2194e+05,1.0923e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2198e+05,1.0924e+08,1,0.63826,-0.77687,-1.0082,0.24885,1.2307,1.0363,0.85446,-0.56197,-1.1891,-0.22256
1.2202e+05,1.0925e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2207e+05,1.0926e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2211e+05,1.0927e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2216e+05,1.0928e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2221e+05,1.093e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2225e+05,1.0931e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2229e+05,1.0932e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2234e+05,1.0933e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2238e+05,1.0934e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2243e+05,1.0935e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2248e+05,1.0936e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2252e+05,1.0937e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2257e+05,1.0938e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2261e+05,1.0939e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2266e+05,1.094e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.227e+05,1.0941e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2274e+05,1.0942e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2279e+05,1.0943e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2284e+05,1.0944e+08,1,0.61623,-0.9773,-1.2392,0.17134,1.3043,1.1689,0.947,-0.6374,-1.3646,-0.26619
1.2288e+05,1.0945e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2292e+05,1.0946e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2297e+05,1.0947e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2301e+05,1.0948e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2306e+05,1.0949e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.231e+05,1.095e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2315e+05,1.0951e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2319e+05,1.0952e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2324e+05,1.0953e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2329e+05,1.0954e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2333e+05,1.0955e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2338e+05,1.0956e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2342e+05,1.0957e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2347e+05,1.0958e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2351e+05,1.0959e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2356e+05,1.096e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.236e+05,1.0961e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2364e+05,1.0962e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2369e+05,1.0963e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2374e+05,1.0964e+08,1,0.73941,-1.0124,-1.3132,0.25208,1.4928,1.3059,1.0747,-0.67747,-1.4811,-0.26482
1.2378e+05,1.0965e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2382e+05,1.0966e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2387e+05,1.0967e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2392e+05,1.0968e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2396e+05,1.097e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.24e+05,1.0971e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2405e+05,1.0972e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.241e+05,1.0973e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2414e+05,1.0974e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2418e+05,1.0975e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2423e+05,1.0976e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2428e+05,1.0977e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2432e+05,1.0978e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2437e+05,1.0979e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2441e+05,1.098e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2446e+05,1.0981e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.245e+05,1.0982e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2455e+05,1.0983e+08,1,0.78605,-1.0644,-1.3748,0.27922,1.5935,1.416,1.1595,-0.68933,-1.5378,-0.24652
1.2459e+05,1.0984e+08,1,0.77147,-1.1313,-1.4533,0.22859,1.5913,1.4259,1.1659,-0.72331,-1.6031,-0.2928
1.2463e+05,1.0985e+08,1,0.77147,-1.1313,-1.4533,0.22859,1.5913,1.4259,1.1659,-0.72331,-1.6031,-0.2928
1.2468e+05,1.0986e+08,1,0.77147,-1.1313,-1.4533,0.22859,1.5913,1.4259,1.1659,-0.72331,-1.6031,-0.2928
1.2473e+05,1.0987e+08,1,0.77147,-1.1313,-1.4533,0.22859,1.5913,1.4259,1.1659,-0.72331,-1.6031,-0.2928
1.2478e+05,1.0988e+08,1,0.77147,-1.1313,-1.4533,0.22859,1.5913,1.4259,1.1659,-0.72331,-1.6031,-0.2928
1.2482e+05,1.0989e+08,1,0.77147,-1.1313,-1.4533,0.22859,1.5913,1.4259,1.1659,-0.72331,-1.6031,-0.2928
1.2486e+05,1.099e+08,1,0.77147,-1.1313,-1.4533,0.22859,1.5913,1.4259,1.1659,-0.72331,-1.6031,-0.2928
1.2491e+05,1.0991e+08,1,0.77147,-1.1313,-1.4533,0.22859,1.5913,1.4259,1.1659,-0.72331,-1.6031,-0.2928
1.2496e+05,1.0992e+08,1,0.77147,-1.1313,-1.4533,0.22859,1.5913,1.4259,1.1659,-0.72331,-1.6031,-0.2928
