LineNo,TimeUS,C,MI,BI,GI,AI,SS
3745,2.0386e+07,1,0,0,0,0,0
3788,2.0396e+07,1,0,0,0,0,0
3825,2.0406e+07,1,0,0,0,0,0
3863,2.0417e+07,1,0,0,0,0,0
3903,2.0427e+07,1,0,0,0,0,0
3944,2.0437e+07,1,0,0,0,0,0
3985,2.0447e+07,1,0,0,0,0,0
4027,2.0458e+07,1,0,0,0,0,0
4073,2.0468e+07,1,0,0,0,0,0
4113,2.0478e+07,1,0,0,0,0,0
4155,2.0488e+07,1,0,0,0,0,0
4196,2.0499e+07,1,0,0,0,0,0
4233,2.0509e+07,1,0,0,0,0,0
4275,2.0518e+07,1,0,0,0,0,0
4315,2.0529e+07,1,0,0,0,0,0
4356,2.0539e+07,1,0,0,0,0,0
4396,2.0549e+07,1,0,0,0,0,0
4437,2.0559e+07,1,0,0,0,0,0
4484,2.057e+07,1,0,0,0,0,0
4524,2.058e+07,1,0,0,0,0,0
4566,2.059e+07,1,0,0,0,0,0
4609,2.0602e+07,1,0,0,0,0,0
4653,2.0615e+07,1,0,0,0,0,0
4694,2.0625e+07,1,0,0,0,0,0
4734,2.0635e+07,1,0,0,0,0,0
4777,2.0645e+07,1,0,0,0,0,0
4818,2.0655e+07,1,0,0,0,0,0
4859,2.0665e+07,1,0,0,0,0,0
4904,2.0676e+07,1,0,0,0,0,0
4945,2.0686e+07,1,0,0,0,0,0
4986,2.0696e+07,1,0,0,0,0,0
5027,2.0706e+07,1,0,0,0,0,0
5068,2.0719e+07,1,0,0,0,0,0
5108,2.0729e+07,1,0,0,0,0,0
5150,2.0739e+07,1,0,0,0,0,0
5191,2.0749e+07,1,0,0,0,0,0
5231,2.0759e+07,1,0,0,0,0,0
5276,2.0769e+07,1,0,0,0,0,0
5317,2.078e+07,1,0,0,0,0,0
5361,2.079e+07,1,0,0,0,0,0
5404,2.08e+07,1,0,0,0,0,0
5444,2.081e+07,1,0,0,0,0,0
5482,2.0822e+07,1,0,0,0,0,0
5523,2.0832e+07,1,0,0,0,0,0
5567,2.0842e+07,1,0,0,0,0,0
5608,2.0853e+07,1,0,0,0,0,0
5648,2.0863e+07,1,0,0,0,0,0
5693,2.0873e+07,1,0,0,0,0,0
5733,2.0883e+07,1,0,0,0,0,0
5776,2.0893e+07,1,0,0,0,0,0
5816,2.0903e+07,1,0,0,0,0,0
5854,2.0914e+07,1,0,0,0,0,0
5893,2.0924e+07,1,0,0,0,0,0
5933,2.0934e+07,1,0,0,0,0,0
5975,2.0944e+07,1,0,0,0,0,0
6016,2.0954e+07,1,0,0,0,0,0
6056,2.0964e+07,1,0,0,0,0,0
6101,2.0974e+07,1,0,0,0,0,0
6141,2.0984e+07,1,0,0,0,0,0
6183,2.0994e+07,1,0,0,0,0,0
6224,2.1004e+07,1,0,0,0,0,0
6264,2.1014e+07,1,0,0,0,0,0
6302,2.1024e+07,1,0,0,0,0,0
6343,2.1034e+07,1,0,0,0,0,0
6387,2.1044e+07,1,0,0,0,0,0
6427,2.1054e+07,1,0,0,0,0,0
6471,2.1067e+07,1,0,0,0,0,0
6515,2.1077e+07,1,0,0,0,0,0
6556,2.1087e+07,1,0,0,0,0,0
6598,2.1097e+07,1,0,0,0,0,0
6638,2.111e+07,1,0,0,0,0,0
6676,2.112e+07,1,0,0,0,0,0
6716,2.113e+07,1,0,0,0,0,0
6759,2.114e+07,1,0,0,0,0,0
6799,2.115e+07,1,0,0,0,0,0
6840,2.116e+07,1,0,0,0,0,0
6881,2.117e+07,1,0,0,0,0,0
6926,2.118e+07,1,0,0,0,0,0
6967,2.119e+07,1,0,0,0,0,0
7007,2.1201e+07,1,0,0,0,0,0
7048,2.1214e+07,1,0,0,0,0,0
7088,2.1224e+07,1,0,0,0,0,0
7129,2.1234e+07,1,0,0,0,0,0
7172,2.1244e+07,1,0,0,0,0,0
7214,2.1254e+07,1,0,0,0,0,0
7255,2.1264e+07,1,0,0,0,0,0
7299,2.1274e+07,1,0,0,0,0,0
7341,2.1284e+07,1,0,0,0,0,0
7384,2.1294e+07,1,0,0,0,0,0
7424,2.1304e+07,1,0,0,0,0,0
7468,2.132e+07,1,0,0,0,0,0
7509,2.133e+07,1,0,0,0,0,0
7550,2.134e+07,1,0,0,0,0,0
7592,2.135e+07,1,0,0,0,0,0
7632,2.136e+07,1,0,0,0,0,0
7673,2.137e+07,1,0,0,0,0,0
7719,2.138e+07,1,0,0,0,0,0
7760,2.139e+07,1,0,0,0,0,0
7802,2.14e+07,1,0,0,0,0,0
7845,2.1412e+07,1,0,0,0,0,0
7886,2.1425e+07,1,0,0,0,0,0
7926,2.1435e+07,1,0,0,0,0,0
7967,2.1445e+07,1,0,0,0,0,0
8012,2.1455e+07,1,0,0,0,0,0
8052,2.1466e+07,1,0,0,0,0,0
8097,2.1476e+07,1,0,0,0,0,0
8137,2.1486e+07,1,0,0,0,0,0
8179,2.1496e+07,1,0,0,0,0,0
8220,2.1506e+07,1,0,0,0,0,0
8260,2.1516e+07,1,0,0,0,0,0
8295,2.1527e+07,1,0,0,0,0,0
8336,2.1537e+07,1,0,0,0,0,0
8376,2.1547e+07,1,0,0,0,0,0
8417,2.1557e+07,1,0,0,0,0,0
8458,2.1567e+07,1,0,0,0,0,0
8508,2.158e+07,1,0,0,0,0,0
8549,2.159e+07,1,0,0,0,0,0
8590,2.16e+07,1,0,0,0,0,0
8631,2.161e+07,1,0,0,0,0,0
8668,2.162e+07,1,0,0,0,0,0
8709,2.1632e+07,1,0,0,0,0,0
8751,2.1642e+07,1,0,0,0,0,0
8792,2.1653e+07,1,0,0,0,0,0
8834,2.1663e+07,1,0,0,0,0,0
8875,2.1673e+07,1,0,0,0,0,0
8920,2.1683e+07,1,0,0,0,0,0
8960,2.1693e+07,1,0,0,0,0,0
9001,2.1703e+07,1,0,0,0,0,0
9041,2.1714e+07,1,0,0,0,0,0
9082,2.1724e+07,1,0,0,0,0,0
9120,2.1734e+07,1,0,0,0,0,0
9160,2.1744e+07,1,0,0,0,0,0
9201,2.1754e+07,1,0,0,0,0,0
9241,2.1764e+07,1,0,0,0,0,0
9282,2.1774e+07,1,0,0,0,0,0
9326,2.1784e+07,1,0,0,0,0,0
9370,2.1794e+07,1,0,0,0,0,0
9411,2.1804e+07,1,0,0,0,0,0
9451,2.1814e+07,1,0,0,0,0,0
9490,2.1824e+07,1,0,0,0,0,0
9535,2.1874e+07,1,0,0,0,0,0
9580,2.1884e+07,1,0,0,0,0,0
9621,2.1894e+07,1,0,0,0,0,0
9662,2.1904e+07,1,0,0,0,0,0
9702,2.1914e+07,1,0,0,0,0,0
9736,2.1924e+07,1,0,0,0,0,0
9777,2.1934e+07,1,0,0,0,0,0
9818,2.1944e+07,1,0,0,0,0,0
9859,2.1954e+07,1,0,0,0,0,0
9900,2.1964e+07,1,0,0,0,0,0
9941,2.1974e+07,1,0,0,0,0,0
9986,2.1984e+07,1,0,0,0,0,0
10027,2.1994e+07,1,0,0,0,0,0
10068,2.2004e+07,1,0,0,0,0,0
10108,2.2014e+07,1,0,0,0,0,0
10146,2.2024e+07,1,0,0,0,0,0
10186,2.2034e+07,1,0,0,0,0,0
10229,2.2044e+07,1,0,0,0,0,0
10269,2.2054e+07,1,0,0,0,0,0
10311,2.2064e+07,1,0,0,0,0,0
10351,2.2074e+07,1,0,0,0,0,0
10397,2.2084e+07,1,0,0,0,0,0
10437,2.2094e+07,1,0,0,0,0,0
10479,2.2104e+07,1,0,0,0,0,0
10520,2.2114e+07,1,0,0,0,0,0
10557,2.2124e+07,1,0,0,0,0,0
10598,2.2134e+07,1,0,0,0,0,0
10638,2.2144e+07,1,0,0,0,0,0
10680,2.2155e+07,1,0,0,0,0,0
10720,2.2166e+07,1,0,0,0,0,0
10762,2.2177e+07,1,0,0,0,0,0
10807,2.2186e+07,1,0,0,0,0,0
10847,2.2196e+07,1,0,0,0,0,0
10888,2.2206e+07,1,0,0,0,0,0
10934,2.2222e+07,1,0,0,0,0,0
10976,2.2232e+07,1,0,0,0,0,0
11016,2.2242e+07,1,0,0,0,0,0
11059,2.2253e+07,1,0,0,0,0,0
11099,2.2263e+07,1,0,0,0,0,0
11141,2.2273e+07,1,0,0,0,0,0
11187,2.2283e+07,1,0,0,0,0,0
11229,2.2294e+07,1,0,0,0,0,0
11270,2.2304e+07,1,0,0,0,0,0
11310,2.2314e+07,1,0,0,0,0,0
11352,2.2324e+07,1,0,0,0,0,0
11389,2.2334e+07,1,0,0,0,0,0
11430,2.2344e+07,1,0,0,0,0,0
11471,2.2354e+07,1,0,0,0,0,0
11511,2.2364e+07,1,0,0,0,0,0
11553,2.2374e+07,1,0,0,0,0,0
11598,2.2385e+07,1,0,0,0,0,0
11641,2.2395e+07,1,0,0,0,0,0
11682,2.2405e+07,1,0,0,0,0,0
11722,2.2416e+07,1,0,0,0,0,0
11763,2.2426e+07,1,0,0,0,0,0
11800,2.2436e+07,1,0,0,0,0,0
11842,2.2447e+07,1,0,0,0,0,0
11884,2.2457e+07,1,0,0,0,0,0
11925,2.2467e+07,1,0,0,0,0,0
11967,2.2477e+07,1,0,0,0,0,0
12012,2.2487e+07,1,0,0,0,0,0
12053,2.2497e+07,1,0,0,0,0,0
12093,2.2507e+07,1,0,0,0,0,0
12137,2.252e+07,1,0,0,0,0,0
12179,2.2531e+07,1,0,0,0,0,0
12219,2.2542e+07,1,0,0,0,0,0
12257,2.2552e+07,1,0,0,0,0,0
12297,2.2562e+07,1,0,0,0,0,0
12338,2.2572e+07,1,0,0,0,0,0
12380,2.2583e+07,1,0,0,0,0,0
12427,2.2593e+07,1,0,0,0,0,0
12467,2.2603e+07,1,0,0,0,0,0
12508,2.2613e+07,1,0,0,0,0,0
12549,2.2623e+07,1,0,0,0,0,0
12586,2.2633e+07,1,0,0,0,0,0
12626,2.2643e+07,1,0,0,0,0,0
12667,2.2654e+07,1,0,0,0,0,0
12708,2.2664e+07,1,0,0,0,0,0
12748,2.2674e+07,1,0,0,0,0,0
12791,2.2684e+07,1,0,0,0,0,0
12836,2.2694e+07,1,0,0,0,0,0
12876,2.2704e+07,1,0,0,0,0,0
12917,2.2714e+07,1,0,0,0,0,0
12957,2.2724e+07,1,0,0,0,0,0
12995,2.2737e+07,1,0,0,0,0,0
13035,2.2747e+07,1,0,0,0,0,0
13077,2.2757e+07,1,0,0,0,0,0
13118,2.2767e+07,1,0,0,0,0,0
13158,2.2777e+07,1,0,0,0,0,0
13201,2.2787e+07,1,0,0,0,0,0
13246,2.2798e+07,1,0,0,0,0,0
13287,2.2808e+07,1,0,0,0,0,0
13328,2.2818e+07,1,0,0,0,0,0
13368,2.2828e+07,1,0,0,0,0,0
13409,2.2839e+07,1,0,0,0,0,0
13449,2.2849e+07,1,0,0,0,0,0
13491,2.2859e+07,1,0,0,0,0,0
13532,2.2869e+07,1,0,0,0,0,0
13572,2.2879e+07,1,0,0,0,0,0
13614,2.289e+07,1,0,0,0,0,0
13658,2.29e+07,1,0,0,0,0,0
13700,2.291e+07,1,0,0,0,0,0
13740,2.292e+07,1,0,0,0,0,0
13781,2.293e+07,1,0,0,0,0,0
13819,2.294e+07,1,0,0,0,0,0
13859,2.2951e+07,1,0,0,0,0,0
13900,2.2961e+07,1,0,0,0,0,0
13942,2.2971e+07,1,0,0,0,0,0
13983,2.2981e+07,1,0,0,0,0,0
14024,2.2991e+07,1,0,0,0,0,0
14068,2.3001e+07,1,0,0,0,0,0
14110,2.3011e+07,1,0,0,0,0,0
14150,2.3021e+07,1,0,0,0,0,0
14195,2.3034e+07,1,0,0,0,0,0
14237,2.3044e+07,1,0,0,0,0,0
14275,2.3054e+07,1,0,0,0,0,0
14317,2.3064e+07,1,0,0,0,0,0
14357,2.3074e+07,1,0,0,0,0,0
14398,2.3084e+07,1,0,0,0,0,0
14438,2.3094e+07,1,0,0,0,0,0
14484,2.3105e+07,1,0,0,0,0,0
14525,2.3115e+07,1,0,0,0,0,0
14566,2.3125e+07,1,0,0,0,0,0
14607,2.3135e+07,1,0,0,0,0,0
14647,2.3148e+07,1,0,0,0,0,0
14688,2.3159e+07,1,0,0,0,0,0
14728,2.3169e+07,1,0,0,0,0,0
14769,2.3179e+07,1,0,0,0,0,0
14810,2.3189e+07,1,0,0,0,0,0
14855,2.3199e+07,1,0,0,0,0,0
14897,2.321e+07,1,0,0,0,0,0
14937,2.322e+07,1,0,0,0,0,0
14978,2.323e+07,1,0,0,0,0,0
15018,2.324e+07,1,0,0,0,0,0
15059,2.325e+07,1,0,0,0,0,0
15097,2.326e+07,1,0,0,0,0,0
15137,2.327e+07,1,0,0,0,0,0
15180,2.3281e+07,1,0,0,0,0,0
15220,2.3291e+07,1,0,0,0,0,0
15266,2.3302e+07,1,0,0,0,0,0
15306,2.3312e+07,1,0,0,0,0,0
15348,2.3322e+07,1,0,0,0,0,0
15391,2.3334e+07,1,0,0,0,0,0
15432,2.3344e+07,1,0,0,0,0,0
15474,2.3355e+07,1,0,0,0,0,0
15511,2.3366e+07,1,0,0,0,0,0
15552,2.3376e+07,1,0,0,0,0,0
15594,2.3386e+07,1,0,0,0,0,0
15634,2.3396e+07,1,0,0,0,0,0
15681,2.3406e+07,1,0,0,0,0,0
15721,2.3416e+07,1,0,0,0,0,0
15763,2.3427e+07,1,0,0,0,0,0
15805,2.3437e+07,1,0,0,0,0,0
15849,2.345e+07,1,0,0,0,0,0
15890,2.346e+07,1,0,0,0,0,0
15931,2.3471e+07,1,0,0,0,0,0
15972,2.3481e+07,1,0,0,0,0,0
16012,2.3491e+07,1,0,0,0,0,0
16053,2.3501e+07,1,0,0,0,0,0
16098,2.3511e+07,1,0,0,0,0,0
16139,2.3521e+07,1,0,0,0,0,0
16180,2.3531e+07,1,0,0,0,0,0
16220,2.3541e+07,1,0,0,0,0,0
16265,2.3557e+07,1,0,0,0,0,0
16306,2.3567e+07,1,0,0,0,0,0
16348,2.3578e+07,1,0,0,0,0,0
16388,2.3588e+07,1,0,0,0,0,0
16429,2.3599e+07,1,0,0,0,0,0
16475,2.3609e+07,1,0,0,0,0,0
16516,2.3619e+07,1,0,0,0,0,0
16558,2.3629e+07,1,0,0,0,0,0
16601,2.364e+07,1,0,0,0,0,0
16641,2.3655e+07,1,0,0,0,0,0
16682,2.3665e+07,1,0,0,0,0,0
16724,2.3675e+07,1,0,0,0,0,0
16764,2.3686e+07,1,0,0,0,0,0
16805,2.3696e+07,1,0,0,0,0,0
16845,2.3705e+07,1,0,0,0,0,0
16891,2.3715e+07,1,0,0,0,0,0
16931,2.3726e+07,1,0,0,0,0,0
16972,2.3737e+07,1,0,0,0,0,0
17013,2.3746e+07,1,0,0,0,0,0
17047,2.3757e+07,1,0,0,0,0,0
17087,2.3767e+07,1,0,0,0,0,0
17130,2.3777e+07,1,0,0,0,0,0
17172,2.3787e+07,1,0,0,0,0,0
17212,2.3798e+07,1,0,0,0,0,0
17253,2.3808e+07,1,0,0,0,0,0
17298,2.3817e+07,1,0,0,0,0,0
17339,2.3828e+07,1,0,0,0,0,0
17380,2.3838e+07,1,0,0,0,0,0
17422,2.3848e+07,1,0,0,0,0,0
17464,2.3858e+07,1,0,0,0,0,0
17504,2.3868e+07,1,0,0,0,0,0
17546,2.3878e+07,1,0,0,0,0,0
17587,2.3888e+07,1,0,0,0,0,0
17628,2.3898e+07,1,0,0,0,0,0
17669,2.3909e+07,1,0,0,0,0,0
17713,2.3919e+07,1,0,0,0,0,0
17754,2.3929e+07,1,0,0,0,0,0
17795,2.3938e+07,1,0,0,0,0,0
17843,2.3954e+07,1,0,0,0,0,0
17883,2.3964e+07,1,0,0,0,0,0
17925,2.3975e+07,1,0,0,0,0,0
17966,2.3985e+07,1,0,0,0,0,0
18007,2.3995e+07,1,0,0,0,0,0
18048,2.4006e+07,1,0,0,0,0,0
18092,2.4016e+07,1,0,0,0,0,0
18134,2.4027e+07,1,0,0,0,0,0
18174,2.4037e+07,1,0,0,0,0,0
18217,2.4047e+07,1,0,0,0,0,0
18257,2.4057e+07,1,0,0,0,0,0
18297,2.4068e+07,1,0,0,0,0,0
18338,2.4078e+07,1,0,0,0,0,0
18379,2.4088e+07,1,0,0,0,0,0
18420,2.4098e+07,1,0,0,0,0,0
18461,2.4108e+07,1,0,0,0,0,0
18508,2.412e+07,1,0,0,0,0,0
18549,2.4131e+07,1,0,0,0,0,0
18590,2.4141e+07,1,0,0,0,0,0
18631,2.4151e+07,1,0,0,0,0,0
18672,2.4161e+07,1,0,0,0,0,0
18709,2.4174e+07,1,0,0,0,0,0
18750,2.4184e+07,1,0,0,0,0,0
18792,2.4194e+07,1,0,0,0,0,0
18832,2.4205e+07,1,0,0,0,0,0
18874,2.4215e+07,1,0,0,0,0,0
18918,2.4225e+07,1,0,0,0,0,0
18959,2.4236e+07,1,0,0,0,0,0
19000,2.4246e+07,1,0,0,0,0,0
19042,2.4258e+07,1,0,0,0,0,0
19083,2.4268e+07,1,0,0,0,0,0
19123,2.4279e+07,1,0,0,0,0,0
19165,2.4289e+07,1,0,0,0,0,0
19206,2.4299e+07,1,0,0,0,0,0
19246,2.4309e+07,1,0,0,0,0,0
19287,2.4319e+07,1,0,0,0,0,0
19331,2.4329e+07,1,0,0,0,0,0
19373,2.434e+07,1,0,0,0,0,0
19413,2.435e+07,1,0,0,0,0,0
19454,2.436e+07,1,0,0,0,0,0
19495,2.4373e+07,1,0,0,0,0,0
19536,2.4382e+07,1,0,0,0,0,0
19579,2.4393e+07,1,0,0,0,0,0
19619,2.4402e+07,1,0,0,0,0,0
19661,2.4413e+07,1,0,0,0,0,0
19706,2.4423e+07,1,0,0,0,0,0
19747,2.4434e+07,1,0,0,0,0,0
19788,2.4444e+07,1,0,0,0,0,0
19831,2.4454e+07,1,0,0,0,0,0
19872,2.4464e+07,1,0,0,0,0,0
19909,2.4474e+07,1,0,0,0,0,0
19950,2.4484e+07,1,0,0,0,0,0
19991,2.4494e+07,1,0,0,0,0,0
20031,2.4504e+07,1,0,0,0,0,0
20072,2.4515e+07,1,0,0,0,0,0
20118,2.4525e+07,1,0,0,0,0,0
20159,2.4536e+07,1,0,0,0,0,0
20199,2.4546e+07,1,0,0,0,0,0
20240,2.4556e+07,1,0,0,0,0,0
20281,2.4566e+07,1,0,0,0,0,0
20320,2.4577e+07,1,0,0,0,0,0
20360,2.4587e+07,1,0,0,0,0,0
20401,2.4597e+07,1,0,0,0,0,0
20441,2.4607e+07,1,0,0,0,0,0
20483,2.4617e+07,1,0,0,0,0,0
20530,2.4627e+07,1,0,0,0,0,0
20572,2.4637e+07,1,0,0,0,0,0
20613,2.4647e+07,1,0,0,0,0,0
20653,2.4657e+07,1,0,0,0,0,0
20694,2.4667e+07,1,0,0,0,0,0
20734,2.4678e+07,1,0,0,0,0,0
20775,2.4688e+07,1,0,0,0,0,0
20816,2.4698e+07,1,0,0,0,0,0
20857,2.4708e+07,1,0,0,0,0,0
20898,2.4718e+07,1,0,0,0,0,0
20942,2.4728e+07,1,0,0,0,0,0
20985,2.4739e+07,1,0,0,0,0,0
21025,2.4749e+07,1,0,0,0,0,0
21068,2.4759e+07,1,0,0,0,0,0
21108,2.4769e+07,1,0,0,0,0,0
21149,2.478e+07,1,0,0,0,0,0
21191,2.479e+07,1,0,0,0,0,0
21231,2.48e+07,1,0,0,0,0,0
21272,2.4811e+07,1,0,0,0,0,0
21313,2.4821e+07,1,0,0,0,0,0
21360,2.4831e+07,1,0,0,0,0,0
21402,2.4842e+07,1,0,0,0,0,0
21443,2.4852e+07,1,0,0,0,0,0
21485,2.4862e+07,1,0,0,0,0,0
21525,2.4872e+07,1,0,0,0,0,0
21566,2.4883e+07,1,0,0,0,0,0
21606,2.4894e+07,1,0,0,0,0,0
21647,2.4904e+07,1,0,0,0,0,0
21687,2.4914e+07,1,0,0,0,0,0
21729,2.4924e+07,1,0,0,0,0,0
21776,2.4934e+07,1,0,0,0,0,0
21816,2.4944e+07,1,0,0,0,0,0
21857,2.4954e+07,1,0,0,0,0,0
21898,2.4964e+07,1,0,0,0,0,0
21942,2.4977e+07,1,0,0,0,0,0
21982,2.4987e+07,1,0,0,0,0,0
22023,2.4997e+07,1,0,0,0,0,0
22063,2.5008e+07,1,0,0,0,0,0
22105,2.5018e+07,1,0,0,0,0,0
22146,2.5028e+07,1,0,0,0,0,0
22191,2.5038e+07,1,0,0,0,0,0
22234,2.5049e+07,1,0,0,0,0,0
22274,2.5059e+07,1,0,0,0,0,0
22315,2.5069e+07,1,0,0,0,0,0
22356,2.508e+07,1,0,0,0,0,0
22397,2.5091e+07,1,0,0,0,0,0
22438,2.5102e+07,1,0,0,0,0,0
22478,2.5112e+07,1,0,0,0,0,0
22520,2.5122e+07,1,0,0,0,0,0
22560,2.5132e+07,1,0,0,0,0,0
22606,2.5142e+07,1,0,0,0,0,0
22646,2.5153e+07,1,0,0,0,0,0
22688,2.5163e+07,1,0,0,0,0,0
22729,2.5173e+07,1,0,0,0,0,0
22766,2.5184e+07,1,0,0,0,0,0
22806,2.5194e+07,1,0,0,0,0,0
22846,2.5204e+07,1,0,0,0,0,0
22888,2.5214e+07,1,0,0,0,0,0
22928,2.5224e+07,1,0,0,0,0,0
22969,2.5234e+07,1,0,0,0,0,0
23014,2.5244e+07,1,0,0,0,0,0
23059,2.5255e+07,1,0,0,0,0,0
23100,2.5265e+07,1,0,0,0,0,0
23141,2.5275e+07,1,0,0,0,0,0
23182,2.5286e+07,1,0,0,0,0,0
23222,2.5297e+07,1,0,0,0,0,0
23263,2.5308e+07,1,0,0,0,0,0
23306,2.5318e+07,1,0,0,0,0,0
23347,2.5328e+07,1,0,0,0,0,0
23388,2.5338e+07,1,0,0,0,0,0
23432,2.5348e+07,1,0,0,0,0,0
23474,2.5358e+07,1,0,0,0,0,0
23514,2.5368e+07,1,0,0,0,0,0
23556,2.5378e+07,1,0,0,0,0,0
23598,2.5388e+07,1,0,0,0,0,0
23640,2.5398e+07,1,0,0,0,0,0
23681,2.5409e+07,1,0,0,0,0,0
23722,2.542e+07,1,0,0,0,0,0
23764,2.543e+07,1,0,0,0,0,0
23806,2.544e+07,1,0,0,0,0,0
23851,2.545e+07,1,0,0,0,0,0
23893,2.546e+07,1,0,0,0,0,0
23933,2.547e+07,1,0,0,0,0,0
23975,2.548e+07,1,0,0,0,0,0
24015,2.549e+07,1,0,0,0,0,0
24056,2.5499e+07,1,0,0,0,0,0
24096,2.5509e+07,1,0,0,0,0,0
24137,2.5519e+07,1,0,0,0,0,0
24178,2.553e+07,1,0,0,0,0,0
24219,2.554e+07,1,0,0,0,0,0
24264,2.555e+07,1,0,0,0,0,0
24304,2.556e+07,1,0,0,0,0,0
24346,2.557e+07,1,0,0,0,0,0
24387,2.558e+07,1,0,0,0,0,0
24428,2.559e+07,1,0,0,0,0,0
24465,2.5601e+07,1,0,0,0,0,0
24506,2.5611e+07,1,0,0,0,0,0
24548,2.5621e+07,1,0,0,0,0,0
24588,2.5631e+07,1,0,0,0,0,0
24631,2.5641e+07,1,0,0,0,0,0
24682,2.5652e+07,1,0,0,0,0,0
24723,2.5663e+07,1,0,0,0,0,0
24764,2.5673e+07,1,0,0,0,0,0
24805,2.5683e+07,1,0,0,0,0,0
24846,2.5696e+07,1,0,0,0,0,0
24887,2.5706e+07,1,0,0,0,0,0
24928,2.5716e+07,1,0,0,0,0,0
24968,2.5727e+07,1,0,0,0,0,0
25009,2.5737e+07,1,0,0,0,0,0
25051,2.5747e+07,1,0,0,0,0,0
25096,2.5758e+07,1,0,0,0,0,0
25137,2.5768e+07,1,0,0,0,0,0
25178,2.5778e+07,1,0,0,0,0,0
25220,2.5788e+07,1,0,0,0,0,0
25260,2.5799e+07,1,0,0,0,0,0
25301,2.5809e+07,1,0,0,0,0,0
25341,2.5819e+07,1,0,0,0,0,0
25381,2.583e+07,1,0,0,0,0,0
25421,2.584e+07,1,0,0,0,0,0
25464,2.585e+07,1,0,0,0,0,0
25509,2.586e+07,1,0,0,0,0,0
25549,2.587e+07,1,0,0,0,0,0
25591,2.588e+07,1,0,0,0,0,0
25632,2.589e+07,1,0,0,0,0,0
25673,2.59e+07,1,0,0,0,0,0
25711,2.591e+07,1,0,0,0,0,0
25751,2.592e+07,1,0,0,0,0,0
25792,2.5931e+07,1,0,0,0,0,0
25832,2.5941e+07,1,0,0,0,0,0
25874,2.5951e+07,1,0,0,0,0,0
25919,2.5962e+07,1,0,0,0,0,0
25959,2.5972e+07,1,0,0,0,0,0
26002,2.5982e+07,1,0,0,0,0,0
26040,2.5992e+07,1,0,0,0,0,0
26082,2.6002e+07,1,0,0,0,0,0
26123,2.6012e+07,1,0,0,0,0,0
26163,2.6025e+07,1,0,0,0,0,0
26206,2.6034e+07,1,0,0,0,0,0
26246,2.6045e+07,1,0,0,0,0,0
26288,2.6055e+07,1,0,0,0,0,0
26333,2.6065e+07,1,0,0,0,0,0
26373,2.6076e+07,1,0,0,0,0,0
26414,2.6087e+07,1,0,0,0,0,0
26456,2.6097e+07,1,0,0,0,0,0
26494,2.611e+07,1,0,0,0,0,0
26535,2.612e+07,1,0,0,0,0,0
26575,2.613e+07,1,0,0,0,0,0
