LineNo,TimeUS,ThI,ABst,ThO,ThH,DAlt,Alt,BAlt,DSAlt,SAlt,TAlt,DCRt,CRt
1576,19857195,0,0,0,0.2217716,0,-0.5920762000000001,-0.74,NaN,0,-88.91724000000001,0,49
1985,19959164,0,0,0,0.2217716,0,-0.5554361,-0.45,NaN,0,-88.62900999999999,0,48
2400,20060917,0,0,0,0.2217716,0,-0.5113220000000001,-0.63,NaN,0,-88.80970000000001,0,48
2810,20162622,0,0,0,0.2217716,0,-0.4676687,-0.75,NaN,0,-88.92838,0,48
3222,20262651,0,0,0,0.2217716,0,-0.4301192,-0.44,NaN,0,-88.61754999999999,0,47
3638,20364383,0,0,0,0.2217716,0,-0.3910828,-0.8100000000000001,NaN,0,-88.99055,0,47
4049,20465963,0,0,0,0.2217716,0,-0.3578121,-0.4,NaN,0,-88.57850999999999,0,46
4458,20567972,0,0,0,0.2217716,0,-0.3263624,-0.55,NaN,0,-88.73108999999999,0,46
4873,20669022,0,0,0,0.2217716,0,-0.2936668,-0.15,NaN,0,-88.32966999999999,0,45
5255,20770277,0,0,0,0.2217716,0,-0.255164,-0.42,NaN,0,-88.60093999999999,0,45
5669,20871395,0,0,0,0.2217716,0,-0.2156125,-0.28,NaN,0,-88.45950000000001,0,45
6076,20972591,0,0,0,0.2217716,0,-0.177399,-0.65,NaN,0,-88.82684,0,45
6488,21073000,0,0,0,0.2217716,0,-0.1473802,-0.63,NaN,0,-88.80399,0,44
6895,21173416,0,0,0,0.2217716,0,-0.1269389,-0.48,NaN,0,-88.6514,0,43
7278,21275161,0,0,0,0.2217716,0,-0.1091023,-0.6899999999999999,NaN,0,-88.86533,0,42
7691,21375642,0,0,0,0.2217716,0,-0.1009449,-0.4,NaN,0,-88.5771,0,41
8076,21476736,0,0,0,0.2217716,0,-0.09038404999999999,-0.6899999999999999,NaN,0,-88.86365000000001,0,40
8482,21578073,0,0,0,0.2217716,0,-0.08381350999999999,-0.53,NaN,0,-88.69974999999999,0,38
8892,21679764,0,0,0,0.2217716,0,-0.08472185,-0.52,NaN,0,-88.69392999999999,0,37
9299,21780268,0,0,0,0.2217716,0,-0.08319809,-0.25,NaN,0,-88.42831,0,35
9552,21880381,0,0,0,0.2217716,0,-0.07745816,-0.33,NaN,0,-88.50660000000001,0,34
9959,21980257,0,0,0,0.2217716,0,-0.06904327,-0.53,NaN,0,-88.69875,0,33
10369,22080490,0,0,0,0.2217716,0,-0.06389668,-0.24,NaN,0,-88.40885,0,32
10779,22182604,0,0,0,0.2217716,0,-0.0559443,-0.26,NaN,0,-88.43146,0,31
11166,22284535,0,0,0,0.2217716,0,-0.0457248,-0.62,NaN,0,-88.78733,0,30
11577,22386045,0,0,0,0.2217716,0,-0.0437125,-0.2,NaN,0,-88.36913,0,29
11991,22487984,0,0,0,0.2217716,0,-0.03778636,-0.59,NaN,0,-88.76389,0,28
12401,22591008,0,0,0,0.2217716,0,-0.0368931,-0.26,NaN,0,-88.43046,0,27
12812,22692715,0,0,0,0.2217716,0,-0.0383144,-0.44,NaN,0,-88.60557,0,26
13219,22793607,0,0,0,0.2217716,0,-0.03835426,-0.33,NaN,0,-88.49818999999999,0,24
13631,22895711,0,0,0,0.2217716,0,-0.03846978,-0.48,NaN,0,-88.64995,0,23
14041,22997553,0,0,0,0.2217716,0,-0.0435358,-0.43,NaN,0,-88.59908,0,22
14452,23099187,0,0,0,0.2217716,0,-0.04873065,-0.48,NaN,0,-88.64834999999999,0,21
14834,23200450,0,0,0,0.2217716,0,-0.0554463,-0.6899999999999999,NaN,0,-88.85746,0,20
15245,23302650,0,0,0,0.2217716,0,-0.06846405999999999,-0.72,NaN,0,-88.8832,0,18
15657,23404939,0,0,0,0.2217716,0,-0.09378772,-0.46,NaN,0,-88.62324,0,16
16070,23507259,0,0,0,0.2217716,0,-0.112634,-0.48,NaN,0,-88.64516,0,15
16452,23609708,0,0,0,0.2217716,0,-0.1294246,-0.51,NaN,0,-88.67341999999999,0,14
16863,23711664,0,0,0,0.2217716,0,-0.1461611,-0.22,NaN,0,-88.37804,0,12
17271,23813973,0,0,0,0.2217716,0,-0.1608609,-0.46,NaN,0,-88.62106,0,11
17686,23914927,0,0,0,0.2217716,0,-0.1713814,-0.55,NaN,0,-88.71088,0,10
18071,24017765,0,0,0,0.2217716,0,-0.1843538,-0.53,NaN,0,-88.68827,0,9
18484,24119536,0,0,0,0.2217716,0,-0.1984846,-0.62,NaN,0,-88.77802,0,8
18891,24221598,0,0,0,0.2217716,0,-0.2156687,-0.5600000000000001,NaN,0,-88.72150999999999,0,7
19301,24323167,0,0,0,0.2217716,0,-0.2352239,-0.84,NaN,0,-89.00408,0,5
19685,24424376,0,0,0,0.2217716,0,-0.2588361,-0.55,NaN,0,-88.71586000000001,0,4
20097,24526447,0,0,0,0.2217716,0,-0.2834815,-0.48,NaN,0,-88.63522,0,3
20507,24627946,0,0,0,0.2217716,0,-0.3051192,-0.52,NaN,0,-88.68043,0,2
20921,24729610,0,0,0,0.2217716,0,-0.3247055,-0.35,NaN,0,-88.5044,0,1
21339,24832632,0,0,0,0.2217716,0,-0.3403198,-0.42,NaN,0,-88.57787,0,0
21755,24935251,0,0,0,0.2217716,0,-0.3540263,-0.51,NaN,0,-88.67243999999999,0,0
22166,25036683,0,0,0,0.2217716,0,-0.366248,-0.54,NaN,0,-88.69504999999999,0,-1
22581,25140755,0,0,0,0.2217716,0,-0.3794916,-0.68,NaN,0,-88.84198000000001,0,-2
22989,25242974,0,0,0,0.2217716,0,-0.3966863,-0.49,NaN,0,-88.64418000000001,0,-3
23408,25346729,0,0,0,0.2217716,0,-0.4134553,-0.54,NaN,0,-88.69504999999999,0,-4
23827,25448487,0,0,0,0.2217716,0,-0.4280976,-0.63,NaN,0,-88.79111,0,-4
24240,25548523,0,0,0,0.2217716,0,-0.4442905,-0.66,NaN,0,-88.81372,0,-5
24655,25650559,0,0,0,0.2217716,0,-0.4619387,-0.38,NaN,0,-0.01193875,0,-6
25068,25754334,0,0,0,0.2217716,0,-0.477965,-0.59,NaN,0,-0.02796504,0,-7
25482,25856263,0,0,0,0.2217716,0,-0.4925105,-0.49,NaN,0,-0.04251054,0,-7
25892,25958043,0,0,0,0.2217716,0,-0.5061321,-0.74,NaN,0,-0.05613214,0,-8
