LineNo,TimeUS,Id,Pri,Total,Free,Name
5000,2.07e+07,20,59,1912,536,0
14460,2.3102e+07,20,59,1912,536,0
23865,2.5454e+07,20,59,1912,536,0
33401,2.7837e+07,20,59,1912,536,0
42799,3.0179e+07,20,59,1912,536,0
52048,3.2497e+07,20,59,1912,536,0
61422,3.4846e+07,20,59,1912,536,0
70776,3.7212e+07,20,59,1912,536,0
80116,3.9555e+07,20,59,1912,536,0
89367,4.1887e+07,20,59,1912,536,0
98616,4.4232e+07,20,59,1912,536,0
1.0795e+05,4.6588e+07,20,59,1912,536,0
1.2525e+05,1.0999e+08,20,59,1912,536,0
1.3652e+05,1.1261e+08,20,59,1912,536,0
1.4638e+05,1.1504e+08,20,59,1912,536,0
1.5605e+05,1.1748e+08,20,59,1912,536,0
1.6594e+05,1.1998e+08,20,59,1912,536,0
1.7571e+05,1.2243e+08,20,59,1912,536,0
1.8538e+05,1.2485e+08,20,59,1912,536,0
1.9505e+05,1.273e+08,20,59,1912,536,0
1.9866e+05,1.7394e+08,20,59,1912,536,0
2.0897e+05,1.7632e+08,20,59,1912,536,0
2.202e+05,1.7892e+08,20,59,1912,536,0
2.3073e+05,1.8137e+08,20,59,1912,536,0
2.4143e+05,1.8385e+08,20,59,1912,536,0
2.5209e+05,1.8638e+08,20,59,1912,536,0
2.6303e+05,1.8894e+08,20,59,1912,536,0
2.7414e+05,1.9156e+08,20,59,1912,536,0
2.8504e+05,1.9414e+08,20,59,1912,536,0
2.9585e+05,1.9674e+08,20,59,1912,536,0
3.0622e+05,1.9931e+08,20,59,1912,536,0
3.1682e+05,2.0192e+08,20,59,1912,536,0
3.2732e+05,2.0451e+08,20,59,1912,536,0
3.3768e+05,2.0719e+08,20,59,1912,536,0
3.481e+05,2.0977e+08,20,59,1912,536,0
3.5831e+05,2.1228e+08,20,59,1912,536,0
3.6843e+05,2.1476e+08,20,59,1912,536,0
3.7886e+05,2.1731e+08,20,59,1912,536,0
3.8959e+05,2.1994e+08,20,59,1912,536,0
4.0012e+05,2.2264e+08,20,59,1912,536,0
4.1059e+05,2.252e+08,20,59,1912,536,0
4.2109e+05,2.2778e+08,20,59,1912,536,0
4.3146e+05,2.3039e+08,20,59,1912,536,0
4.4165e+05,2.3291e+08,20,59,1912,536,0
4.5199e+05,2.3546e+08,20,59,1912,536,0
4.6223e+05,2.3795e+08,20,59,1912,536,0
4.7241e+05,2.4047e+08,20,59,1912,536,0
4.8312e+05,2.4311e+08,20,59,1912,536,0
4.9304e+05,2.4555e+08,20,59,1912,536,0
5.0313e+05,2.4803e+08,20,59,1912,536,0
5.1346e+05,2.5059e+08,20,59,1912,536,0
5.2375e+05,2.5313e+08,20,59,1912,536,0
5.3443e+05,2.5576e+08,20,59,1912,536,0
5.4473e+05,2.5829e+08,20,59,1912,536,0
5.5495e+05,2.6081e+08,20,59,1912,536,0
5.6544e+05,2.6339e+08,20,59,1912,536,0
5.7557e+05,2.6597e+08,20,59,1912,536,0
5.8551e+05,2.6843e+08,20,59,1912,536,0
5.9587e+05,2.7099e+08,20,59,1912,536,0
6.0616e+05,2.7354e+08,20,59,1912,536,0
6.1634e+05,2.7605e+08,20,59,1912,536,0
6.266e+05,2.7856e+08,20,59,1912,536,0
6.3696e+05,2.8111e+08,20,59,1912,536,0
6.4743e+05,2.837e+08,20,59,1912,536,0
6.581e+05,2.8633e+08,20,59,1912,536,0
6.6859e+05,2.8884e+08,20,59,1912,536,0
6.797e+05,2.9148e+08,20,59,1912,536,0
6.9029e+05,2.9398e+08,20,59,1912,536,0
7.0087e+05,2.9649e+08,20,59,1912,536,0
7.1113e+05,2.9892e+08,20,59,1912,536,0
7.2196e+05,3.015e+08,20,59,1912,536,0
