LineNo,TimeUS,Tar,Act,Err,P,I,D,FF,Dmod,SRate,Limit
2367,2.0054e+07,0.0015244,0.0085763,-0.0029507,-0.00053112,0,0,0,1,0,1
2411,2.0064e+07,0.0015238,0.009903,-0.0035142,-0.00063256,0,0,0,1,0,1
2452,2.0074e+07,0.001523,0.0093836,-0.0040159,-0.00072286,0,0,0,1,0,1
2495,2.0084e+07,0.0015217,0.0089854,-0.0043802,-0.00078844,0,0,0,1,0,1
2535,2.0094e+07,0.0015207,0.010008,-0.0048677,-0.00087618,0,0,0,1,0,1
2575,2.0104e+07,0.001521,0.0085832,-0.0051138,-0.00092049,0,0,0,1,0,1
2613,2.0115e+07,0.001521,0.0083063,-0.0053624,-0.00096524,0,0,0,1,0,1
2654,2.0125e+07,0.0015222,0.0087745,-0.0055399,-0.00099718,0,0,0,1,0,1
2695,2.0135e+07,0.0015224,0.0090599,-0.0058283,-0.0010491,0,0,0,1,0,1
2736,2.0145e+07,0.0015235,0.0086459,-0.0058795,-0.0010583,0,0,0,1,0,1
2777,2.0155e+07,0.0015248,0.0093395,-0.0060835,-0.001095,0,0,0,1,0,1
2821,2.0165e+07,0.0015259,0.0091293,-0.0062681,-0.0011283,0,0,0,1,0,1
2863,2.0175e+07,0.0015268,0.0094972,-0.0064769,-0.0011658,0,0,0,1,0,1
2904,2.0185e+07,0.0015278,0.0084974,-0.006529,-0.0011752,0,0,0,1,0,1
2945,2.0195e+07,0.0015288,0.012155,-0.0068672,-0.0012361,0,0,0,1,0,1
2986,2.0205e+07,0.0015288,0.010148,-0.0071732,-0.0012912,0,0,0,1,0,1
3024,2.0215e+07,0.001529,0.0091749,-0.0072368,-0.0013026,0,0,0,1,0,1
3065,2.0225e+07,0.0015293,0.0096024,-0.0072819,-0.0013107,0,0,0,1,0,1
3105,2.0235e+07,0.001529,0.0097326,-0.0073577,-0.0013244,0,0,0,1,0,1
3146,2.0245e+07,0.0015283,0.0074871,-0.0073444,-0.001322,0,0,0,1,0,1
3189,2.0255e+07,0.0015275,0.010112,-0.0072858,-0.0013114,0,0,0,1,0,1
3234,2.0265e+07,0.001526,0.0074192,-0.0072881,-0.0013119,0,0,0,1,0,1
3275,2.0275e+07,0.0015253,0.0073606,-0.0070756,-0.0012736,0,0,0,1,0,1
3316,2.0285e+07,0.0015239,0.0083385,-0.007032,-0.0012658,0,0,0,1,0,1
3357,2.0295e+07,0.0015216,0.0093177,-0.0070562,-0.0012701,0,0,0,1,0,1
3397,2.0305e+07,0.0015206,0.0076398,-0.0070678,-0.0012722,0,0,0,1,0,1
3439,2.0316e+07,0.0015192,0.0092373,-0.0070384,-0.0012669,0,0,0,1,0,1
3479,2.0326e+07,-0.0017104,0.0083599,-0.0071916,-0.0012945,0,0,0,1,0,1
3520,2.0336e+07,-0.0081417,0.010368,-0.0081964,-0.0014754,0,0,0,1,0,1
3560,2.0346e+07,-0.010015,0.010905,-0.0095499,-0.001719,0,0,0,1,0,1
3602,2.0357e+07,-0.010559,0.0092231,-0.010787,-0.0019416,0,0,0,1,0,1
3650,2.0367e+07,-0.010718,0.0097378,-0.01188,-0.0021384,0,0,0,1,0,1
3690,2.0378e+07,-0.010764,0.0090848,-0.012785,-0.0023014,0,0,0,1,0,1
3731,2.0388e+07,-0.010776,0.0078513,-0.013569,-0.0024425,0,0,0,1,0,1
3775,2.0398e+07,-0.010778,0.0096964,-0.014249,-0.0025649,0,0,0,1,0,1
3812,2.0408e+07,-0.01078,0.0074676,-0.014794,-0.002663,0,0,0,1,0,1
3850,2.0418e+07,-0.01078,0.0092688,-0.015304,-0.0027547,0,0,0,1,0,1
3890,2.0428e+07,-0.010781,0.0092482,-0.015826,-0.0028488,0,0,0,1,0,1
3931,2.0438e+07,-0.010782,0.0073558,-0.01615,-0.0029071,0,0,0,1,0,1
3972,2.0449e+07,-0.010783,0.0073056,-0.016383,-0.002949,0,0,0,1,0,1
4014,2.0459e+07,-0.010786,0.0086687,-0.016731,-0.0030115,0,0,0,1,0,1
4060,2.0469e+07,-0.010787,0.0092615,-0.017089,-0.0030761,0,0,0,1,0,1
4100,2.048e+07,-0.010788,0.0085663,-0.017383,-0.003129,0,0,0,1,0,1
4142,2.049e+07,-0.010788,0.0083544,-0.017573,-0.0031631,0,0,0,1,0,1
4183,2.05e+07,-0.010787,0.006364,-0.017568,-0.0031622,0,0,0,1,0,1
4220,2.051e+07,-0.010787,0.0073673,-0.017605,-0.0031689,0,0,0,1,0,1
4262,2.052e+07,-0.010786,0.0079775,-0.017747,-0.0031944,0,0,0,1,0,1
4302,2.053e+07,-0.010786,0.0080914,-0.0179,-0.0032219,0,0,0,1,0,1
4343,2.054e+07,-0.010787,0.0094435,-0.01807,-0.0032526,0,0,0,1,0,1
4383,2.055e+07,-0.010789,0.0092066,-0.018341,-0.0033013,0,0,0,1,0,1
4424,2.056e+07,-0.01079,0.010122,-0.01853,-0.0033354,0,0,0,1,0,1
4471,2.0571e+07,-0.010792,0.0099442,-0.018829,-0.0033892,0,0,0,1,0,1
4511,2.0581e+07,-0.010793,0.0098539,-0.019029,-0.0034253,0,0,0,1,0,1
4553,2.0591e+07,-0.010794,0.0076268,-0.019035,-0.0034262,0,0,0,1,0,1
4596,2.0603e+07,-0.010795,0.0096321,-0.01916,-0.0034488,0,0,0,1,0,1
4640,2.0616e+07,-0.010795,0.0091313,-0.019409,-0.0034936,0,0,0,1,0,1
4681,2.0626e+07,-0.010794,0.0083369,-0.019343,-0.0034818,0,0,0,1,0,1
4721,2.0636e+07,-0.010794,0.0062661,-0.019175,-0.0034515,0,0,0,1,0,1
4764,2.0646e+07,-0.010793,0.0097053,-0.019166,-0.0034498,0,0,0,1,0,1
4805,2.0656e+07,-0.010793,0.0079835,-0.019255,-0.0034658,0,0,0,1,0,1
4846,2.0667e+07,-0.010793,0.0077825,-0.01915,-0.0034469,0,0,0,1,0,1
4891,2.0678e+07,-0.010791,0.0073091,-0.019025,-0.0034246,0,0,0,1,0,1
4932,2.0687e+07,-0.01079,0.0086059,-0.019019,-0.0034234,0,0,0,1,0,1
4973,2.0697e+07,-0.010788,0.0090891,-0.019121,-0.0034418,0,0,0,1,0,1
5014,2.0708e+07,-0.010786,0.0079982,-0.01903,-0.0034254,0,0,0,1,0,1
5055,2.072e+07,-0.010785,0.01073,-0.019155,-0.0034479,0,0,0,1,0,1
5095,2.073e+07,-0.010784,0.0078805,-0.019272,-0.0034689,0,0,0,1,0,1
5137,2.074e+07,-0.010785,0.0085375,-0.019196,-0.0034553,0,0,0,1,0,1
5178,2.075e+07,-0.010786,0.0079973,-0.019152,-0.0034474,0,0,0,1,0,1
5218,2.076e+07,-0.010787,0.0086255,-0.019149,-0.0034469,0,0,0,1,0,1
5263,2.0771e+07,-0.010789,0.0083449,-0.019158,-0.0034484,0,0,0,1,0,1
5304,2.0781e+07,-0.010791,0.0070103,-0.019081,-0.0034346,0,0,0,1,0,1
5348,2.0791e+07,-0.010793,0.0086943,-0.018966,-0.0034138,0,0,0,1,0,1
5389,2.0801e+07,-0.010794,0.0078291,-0.019001,-0.0034201,0,0,0,1,0,1
5431,2.0811e+07,-0.010794,0.0082606,-0.018959,-0.0034126,0,0,0,1,0,1
5469,2.0824e+07,-0.010794,0.0096357,-0.019182,-0.0034527,0,0,0,1,0,1
5510,2.0834e+07,-0.010794,0.0074381,-0.019149,-0.0034467,0,0,0,1,0,1
5554,2.0844e+07,-0.010792,0.0093149,-0.019225,-0.0034605,0,0,0,1,0,1
5595,2.0854e+07,-0.01079,0.0093529,-0.01935,-0.003483,0,0,0,1,0,1
5635,2.0864e+07,-0.010788,0.0081999,-0.019301,-0.0034742,0,0,0,1,0,1
5680,2.0875e+07,-0.010785,0.0098575,-0.019312,-0.0034762,0,0,0,1,0,1
5720,2.0885e+07,-0.010785,0.010229,-0.019497,-0.0035094,0,0,0,1,0,1
5763,2.0895e+07,-0.010783,0.010459,-0.019717,-0.0035491,0,0,0,1,0,1
5803,2.0905e+07,-0.010784,0.010741,-0.019878,-0.003578,0,0,0,1,0,1
5841,2.0915e+07,-0.010785,0.0095125,-0.019914,-0.0035845,0,0,0,1,0,1
5880,2.0925e+07,-0.010787,0.0074324,-0.019855,-0.0035739,0,0,0,1,0,1
5920,2.0935e+07,-0.010788,0.011045,-0.019852,-0.0035734,0,0,0,1,0,1
5962,2.0945e+07,-0.010788,0.0089923,-0.019978,-0.0035961,0,0,0,1,0,1
6003,2.0955e+07,-0.01079,0.0061381,-0.019718,-0.0035493,0,0,0,1,0,1
6043,2.0965e+07,-0.003387,0.0079158,-0.019048,-0.0034287,0,0,0,1,0,1
6088,2.0975e+07,8.2436e-05,0.0088739,-0.017892,-0.0032206,0,0,0,1,0,1
6128,2.0985e+07,0.0067282,0.007495,-0.016361,-0.0029449,0,0,0,1,0,1
6170,2.0995e+07,0.011746,0.0085386,-0.014244,-0.0025639,0,0,0,1,0,1
6211,2.1006e+07,0.013209,0.0074379,-0.012,-0.0021599,0,0,0,1,0,1
6251,2.1015e+07,0.013636,0.008328,-0.010003,-0.0018006,0,0,0,1,0,1
6289,2.1025e+07,0.013763,0.0075427,-0.0081336,-0.0014641,0,0,0,1,0,1
6330,2.1035e+07,0.013801,0.0084007,-0.0065637,-0.0011815,0,0,0,1,0,1
6374,2.1046e+07,0.013813,0.0089007,-0.005196,-0.00093528,0,0,0,1,0,1
6414,2.1056e+07,0.013815,0.0092874,-0.0040118,-0.00072213,0,0,0,1,0,1
6458,2.1068e+07,0.013811,0.0075285,-0.0026061,-0.00046909,0,0,0,1,0,1
6502,2.1078e+07,0.013806,0.0087766,-0.0016861,-0.00030349,0,0,0,1,0,1
6543,2.1088e+07,0.013801,0.010036,-0.0010587,-0.00019057,0,0,0,1,0,1
6585,2.1098e+07,0.013799,0.0067793,-0.00031483,-5.6669e-05,0,0,0,1,0,1
6625,2.1111e+07,0.013798,0.0073625,0.00062566,0.00011262,0,0,0,1,0,1
6663,2.1121e+07,0.010569,0.007123,0.0013078,0.0002354,0,0,0,1,0,1
6703,2.1131e+07,0.0041395,0.010076,0.00072466,0.00013044,0,0,0,1,0,1
6746,2.1141e+07,0.002269,0.0081014,-7.8093e-05,-1.4057e-05,0,0,0,1,0,1
6786,2.1151e+07,0.0017261,0.0099629,-0.0010226,-0.00018407,0,0,0,1,0,1
6827,2.1161e+07,0.0015699,0.010372,-0.0019377,-0.00034879,0,0,0,1,0,1
6868,2.1171e+07,0.0015257,0.0094211,-0.0026899,-0.00048417,0,0,0,1,0,1
6913,2.1182e+07,0.0015151,0.0095042,-0.0033084,-0.0005955,0,0,0,1,0,1
6954,2.1192e+07,0.0015128,0.0095693,-0.0039059,-0.00070307,0,0,0,1,0,1
6994,2.1202e+07,0.0015129,0.0075383,-0.0041671,-0.00075007,0,0,0,1,0,1
7035,2.1215e+07,0.0015132,0.0084536,-0.0045063,-0.00081113,0,0,0,1,0,1
7075,2.1225e+07,0.0015152,0.010919,-0.0049771,-0.00089587,0,0,0,1,0,1
7116,2.1235e+07,0.0015149,0.00878,-0.0053043,-0.00095477,0,0,0,1,0,1
7159,2.1245e+07,0.0015141,0.0085026,-0.0053725,-0.00096704,0,0,0,1,0,1
7201,2.1255e+07,0.0015135,0.011269,-0.0058797,-0.0010583,0,0,0,1,0,1
7242,2.1265e+07,0.0015138,0.0074422,-0.0059788,-0.0010762,0,0,0,1,0,1
7286,2.1276e+07,0.0015139,0.012294,-0.006384,-0.0011491,0,0,0,1,0,1
7328,2.1286e+07,0.0015141,0.0082299,-0.0066109,-0.00119,0,0,0,1,0,1
7369,2.1296e+07,0.0015136,0.012218,-0.0068725,-0.001237,0,0,0,1,0,1
7411,2.1306e+07,0.001513,0.0092541,-0.0071322,-0.0012838,0,0,0,1,0,1
7455,2.1321e+07,0.00151,0.0096934,-0.0072576,-0.0013064,0,0,0,1,0,1
7496,2.1331e+07,0.0015092,0.0077396,-0.0070949,-0.0012771,0,0,0,1,0,1
7537,2.1341e+07,0.0015086,0.0092808,-0.0071515,-0.0012873,0,0,0,1,0,1
7579,2.1351e+07,0.0015078,0.0080043,-0.0070518,-0.0012693,0,0,0,1,0,1
7619,2.1361e+07,0.0015067,0.0088443,-0.0070343,-0.0012662,0,0,0,1,0,1
7660,2.1371e+07,0.0015068,0.006931,-0.0069417,-0.0012495,0,0,0,1,0,1
7706,2.1381e+07,0.001508,0.0082738,-0.006877,-0.0012379,0,0,0,1,0,1
7747,2.1391e+07,0.0015103,0.00711,-0.0067416,-0.0012135,0,0,0,1,0,1
7789,2.1401e+07,0.001511,0.0078842,-0.0066944,-0.001205,0,0,0,1,0,1
7832,2.1413e+07,0.0015108,0.010092,-0.006811,-0.001226,0,0,0,1,0,1
7873,2.1426e+07,0.0015086,0.011141,-0.0070672,-0.0012721,0,0,0,1,0,1
7913,2.1436e+07,0.0015064,0.010911,-0.0074696,-0.0013445,0,0,0,1,0,1
7954,2.1446e+07,0.0015047,0.013205,-0.0076979,-0.0013856,0,0,0,1,0,1
7999,2.1457e+07,0.0015043,0.012204,-0.008089,-0.001456,0,0,0,1,0,1
8039,2.1467e+07,0.0015045,0.012781,-0.0084876,-0.0015278,0,0,0,1,0,1
8084,2.1477e+07,0.0015051,0.0089145,-0.0084629,-0.0015233,0,0,0,1,0,1
8124,2.1487e+07,0.0015067,0.0098099,-0.0084226,-0.0015161,0,0,0,1,0,1
8166,2.1497e+07,0.0015077,0.010401,-0.0083882,-0.0015099,0,0,0,1,0,1
8207,2.1507e+07,-0.0071954,0.0077093,-0.0090177,-0.0016232,0,0,0,1,0,1
8247,2.1518e+07,-0.0097414,0.0075348,-0.0098691,-0.0017764,0,0,0,1,0,1
8282,2.1528e+07,-0.01048,0.0040222,-0.010572,-0.0019029,0,0,0,1,0,1
8323,2.1538e+07,-0.010693,0.0067644,-0.011197,-0.0020155,0,0,0,1,0,1
8363,2.1548e+07,-0.010754,0.0046443,-0.011807,-0.0021252,0,0,0,1,0,1
8404,2.1558e+07,-0.010772,0.0074864,-0.01241,-0.0022338,0,0,0,1,0,1
8445,2.1568e+07,-0.01078,0.0072086,-0.013087,-0.0023556,0,0,0,1,0,1
8495,2.1581e+07,-0.010784,0.0089684,-0.013928,-0.0025071,0,0,0,1,0,1
8536,2.1591e+07,-0.010786,0.011912,-0.014806,-0.0026652,0,0,0,1,0,1
8577,2.1601e+07,-0.010788,0.0096212,-0.015563,-0.0028013,0,0,0,1,0,1
8618,2.1611e+07,-0.010791,0.012269,-0.01632,-0.0029375,0,0,0,1,0,1
8655,2.1621e+07,-0.010793,0.011097,-0.017022,-0.003064,0,0,0,1,0,1
8696,2.1633e+07,-0.010796,0.010096,-0.017601,-0.0031682,0,0,0,1,0,1
8738,2.1644e+07,-0.010796,0.011693,-0.018159,-0.0032686,0,0,0,1,0,1
8779,2.1655e+07,-0.010795,0.0092898,-0.0184,-0.003312,0,0,0,1,0,1
8821,2.1664e+07,-0.010793,0.0077975,-0.018457,-0.0033223,0,0,0,1,0,1
8862,2.1675e+07,-0.010791,0.005017,-0.018259,-0.0032867,0,0,0,1,0,1
8907,2.1685e+07,-0.01079,0.0066753,-0.018099,-0.0032577,0,0,0,1,0,1
8947,2.1695e+07,-0.01079,0.0050332,-0.017971,-0.0032348,0,0,0,1,0,1
8988,2.1705e+07,-0.01079,0.0063391,-0.017766,-0.0031978,0,0,0,1,0,1
9028,2.1715e+07,-0.01079,0.0072963,-0.017731,-0.0031916,0,0,0,1,0,1
9069,2.1725e+07,-0.010789,0.0074885,-0.017833,-0.00321,0,0,0,1,0,1
9107,2.1735e+07,-0.010786,0.0069388,-0.017849,-0.0032128,0,0,0,1,0,1
9147,2.1745e+07,-0.010784,0.0068932,-0.017819,-0.0032075,0,0,0,1,0,1
9188,2.1755e+07,-0.010783,0.0098972,-0.018052,-0.0032494,0,0,0,1,0,1
9228,2.1765e+07,-0.010783,0.011746,-0.018544,-0.003338,0,0,0,1,0,1
9269,2.1775e+07,-0.0075532,0.010356,-0.018854,-0.0033937,0,0,0,1,0,1
9313,2.1785e+07,-0.0011224,0.009254,-0.018158,-0.0032685,0,0,0,1,0,1
9355,2.1795e+07,0.00074831,0.010083,-0.017163,-0.0030894,0,0,0,1,0,1
9398,2.1805e+07,0.0012907,0.010561,-0.016242,-0.0029236,0,0,0,1,0,1
9438,2.1815e+07,0.001447,0.011199,-0.015431,-0.0027776,0,0,0,1,0,1
9477,2.1825e+07,0.0014904,0.0075426,-0.014515,-0.0026127,0,0,0,1,0,1
9522,2.1875e+07,0.0015103,0.0073693,-0.010338,-0.0018609,0,0,0,1,0,1
9567,2.1885e+07,0.0015125,0.0053221,-0.0096949,-0.0017451,0,0,0,1,0,1
9608,2.1895e+07,0.0015145,0.0042278,-0.0089204,-0.0016057,0,0,0,1,0,1
9649,2.1905e+07,0.001517,0.0068342,-0.0084136,-0.0015144,0,0,0,1,0,1
9689,2.1915e+07,0.0015177,0.0084332,-0.008204,-0.0014767,0,0,0,1,0,1
9723,2.1925e+07,0.0015164,0.0097751,-0.0080807,-0.0014545,0,0,0,1,0,1
9764,2.1935e+07,0.0015139,0.01035,-0.008139,-0.001465,0,0,0,1,0,1
9805,2.1945e+07,0.001511,0.0096431,-0.0082362,-0.0014825,0,0,0,1,0,1
9846,2.1955e+07,0.001509,0.0096904,-0.00816,-0.0014688,0,0,0,1,0,1
9887,2.1965e+07,0.0015078,0.0099793,-0.0081744,-0.0014714,0,0,0,1,0,1
9928,2.1975e+07,0.001507,0.0068386,-0.0079203,-0.0014257,0,0,0,1,0,1
9973,2.1985e+07,0.001507,0.0072018,-0.0076461,-0.0013763,0,0,0,1,0,1
10014,2.1995e+07,0.0015081,0.0049942,-0.0072399,-0.0013032,0,0,0,1,0,1
10055,2.2005e+07,0.0015102,0.0048245,-0.0068436,-0.0012318,0,0,0,1,0,1
10095,2.2015e+07,0.001512,0.0049952,-0.006318,-0.0011372,0,0,0,1,0,1
10133,2.2025e+07,0.0015132,0.0082907,-0.006282,-0.0011308,0,0,0,1,0,1
10173,2.2035e+07,0.0015142,0.0077671,-0.0062955,-0.0011332,0,0,0,1,0,1
10216,2.2045e+07,0.0015142,0.008099,-0.0062608,-0.0011269,0,0,0,1,0,1
10256,2.2055e+07,0.0015137,0.0077903,-0.0062854,-0.0011314,0,0,0,1,0,1
10298,2.2065e+07,0.0015125,0.0074294,-0.0061999,-0.001116,0,0,0,1,0,1
10338,2.2075e+07,0.0015109,0.0086943,-0.0062875,-0.0011318,0,0,0,1,0,1
10384,2.2085e+07,0.0015107,0.0089012,-0.006456,-0.0011621,0,0,0,1,0,1
10424,2.2095e+07,0.0015112,0.0080665,-0.0064672,-0.0011641,0,0,0,1,0,1
10466,2.2106e+07,0.0015109,0.0087103,-0.00652,-0.0011736,0,0,0,1,0,1
10507,2.2116e+07,0.001511,0.0084508,-0.0065856,-0.0011854,0,0,0,1,0,1
10544,2.2126e+07,0.0015109,0.0080088,-0.0066116,-0.0011901,0,0,0,1,0,1
10585,2.2136e+07,0.0015106,0.006698,-0.0064974,-0.0011695,0,0,0,1,0,1
10625,2.2146e+07,0.0015105,0.0067372,-0.006423,-0.0011561,0,0,0,1,0,1
10667,2.2157e+07,0.0015098,0.0076449,-0.006341,-0.0011414,0,0,0,1,0,1
10707,2.2168e+07,0.0015101,0.008309,-0.0063595,-0.0011447,0,0,0,1,0,1
10749,2.2178e+07,0.0015093,0.0078526,-0.0064098,-0.0011538,0,0,0,1,0,1
10794,2.2188e+07,0.0015087,0.0074882,-0.0063964,-0.0011513,0,0,0,1,0,1
10834,2.2198e+07,0.0015081,0.0091665,-0.0065285,-0.0011751,0,0,0,1,0,1
10875,2.2208e+07,0.0015084,0.0071678,-0.0063978,-0.0011516,0,0,0,1,0,1
10921,2.2224e+07,0.00151,0.0082001,-0.0065223,-0.001174,0,0,0,1,0,1
10963,2.2233e+07,0.0015122,0.008573,-0.006546,-0.0011783,0,0,0,1,0,1
11003,2.2244e+07,0.0015129,0.0077333,-0.0065357,-0.0011764,0,0,0,1,0,1
11046,2.2254e+07,0.0015128,0.0079284,-0.0064458,-0.0011602,0,0,0,1,0,1
11086,2.2264e+07,0.0015135,0.0099118,-0.0065715,-0.0011829,0,0,0,1,0,1
11128,2.2274e+07,0.0015136,0.0081598,-0.0066454,-0.0011962,0,0,0,1,0,1
11174,2.2285e+07,0.001513,0.0093607,-0.0067838,-0.0012211,0,0,0,1,0,1
11214,2.2295e+07,0.0015116,0.0053767,-0.0064951,-0.0011691,0,0,0,1,0,1
11257,2.2305e+07,0.001511,0.0082191,-0.0063358,-0.0011404,0,0,0,1,0,1
11297,2.2315e+07,0.0015098,0.0068671,-0.0063214,-0.0011379,0,0,0,1,0,1
11339,2.2325e+07,0.0015087,0.007904,-0.0062388,-0.001123,0,0,0,1,0,1
11376,2.2336e+07,0.0015073,0.0075637,-0.0062754,-0.0011296,0,0,0,1,0,1
11417,2.2346e+07,0.0015062,0.0074052,-0.0062667,-0.001128,0,0,0,1,0,1
11458,2.2356e+07,0.0015069,0.0077466,-0.0061542,-0.0011078,0,0,0,1,0,1
11498,2.2366e+07,0.0015082,0.0078665,-0.0062405,-0.0011233,0,0,0,1,0,1
11540,2.2376e+07,0.0015087,0.0068501,-0.0061826,-0.0011129,0,0,0,1,0,1
11585,2.2387e+07,0.001509,0.0072357,-0.0060535,-0.0010896,0,0,0,1,0,1
11628,2.2397e+07,0.0015094,0.0086216,-0.0061855,-0.0011134,0,0,0,1,0,1
11669,2.2407e+07,0.0015102,0.006634,-0.0061157,-0.0011008,0,0,0,1,0,1
11709,2.2417e+07,0.00151,0.0087778,-0.006165,-0.0011097,0,0,0,1,0,1
11750,2.2427e+07,0.00151,0.007092,-0.0061158,-0.0011008,0,0,0,1,0,1
11787,2.2438e+07,0.0015098,0.007576,-0.0061016,-0.0010983,0,0,0,1,0,1
11829,2.2448e+07,0.0015089,0.008606,-0.0060531,-0.0010896,0,0,0,1,0,1
11871,2.2458e+07,0.0015086,0.0087542,-0.0061674,-0.0011101,0,0,0,1,0,1
11912,2.2468e+07,0.0015085,0.0084139,-0.0062251,-0.0011205,0,0,0,1,0,1
11954,2.2478e+07,0.0015088,0.0090567,-0.0063601,-0.0011448,0,0,0,1,0,1
11999,2.2488e+07,0.0015078,0.0070965,-0.0064057,-0.001153,0,0,0,1,0,1
12040,2.2498e+07,0.0015077,0.007924,-0.0063564,-0.0011441,0,0,0,1,0,1
12080,2.2509e+07,0.0015082,0.0096886,-0.0064711,-0.0011648,0,0,0,1,0,1
12124,2.2522e+07,0.0015088,0.0070465,-0.0064385,-0.0011589,0,0,0,1,0,1
12166,2.2533e+07,0.0015082,0.0081757,-0.0064119,-0.0011541,0,0,0,1,0,1
12206,2.2543e+07,0.001508,0.0072315,-0.0063501,-0.001143,0,0,0,1,0,1
12244,2.2553e+07,0.0015076,0.0073992,-0.0063236,-0.0011382,0,0,0,1,0,1
12284,2.2563e+07,0.0015076,0.0064522,-0.006056,-0.0010901,0,0,0,1,0,1
12325,2.2574e+07,0.0015068,0.0069269,-0.0060107,-0.0010819,0,0,0,1,0,1
12367,2.2584e+07,0.0015058,0.0074175,-0.006005,-0.0010809,0,0,0,1,0,1
12414,2.2594e+07,0.0015046,0.0073064,-0.0059567,-0.0010722,0,0,0,1,0,1
12454,2.2604e+07,0.0015054,0.0094933,-0.0061667,-0.00111,0,0,0,1,0,1
12495,2.2615e+07,0.0015063,0.0077813,-0.0062291,-0.0011212,0,0,0,1,0,1
12536,2.2625e+07,0.0015068,0.0077865,-0.0062359,-0.0011225,0,0,0,1,0,1
12573,2.2634e+07,0.0015077,0.0066743,-0.0061857,-0.0011134,0,0,0,1,0,1
12613,2.2645e+07,0.0015075,0.0054126,-0.0059797,-0.0010763,0,0,0,1,0,1
12654,2.2655e+07,0.0015085,0.0069182,-0.0059079,-0.0010634,0,0,0,1,0,1
12695,2.2665e+07,0.0015096,0.0074936,-0.0058497,-0.0010529,0,0,0,1,0,1
12735,2.2675e+07,0.0015094,0.010873,-0.0061215,-0.0011019,0,0,0,1,0,1
12778,2.2685e+07,0.0015083,0.0080031,-0.0063056,-0.001135,0,0,0,1,0,1
12823,2.2695e+07,0.0015068,0.0066506,-0.0062331,-0.001122,0,0,0,1,0,1
12863,2.2705e+07,0.0015059,0.0077718,-0.006198,-0.0011156,0,0,0,1,0,1
12904,2.2715e+07,0.0015057,0.0096652,-0.0062483,-0.0011247,0,0,0,1,0,1
12944,2.2725e+07,0.001506,0.0060751,-0.006231,-0.0011216,0,0,0,1,0,1
12982,2.2738e+07,0.0015069,0.006533,-0.0062216,-0.0011199,0,0,0,1,0,1
13022,2.2748e+07,0.0015086,0.0070832,-0.0060514,-0.0010892,0,0,0,1,0,1
13064,2.2758e+07,0.0015107,0.005372,-0.00593,-0.0010674,0,0,0,1,0,1
13105,2.2768e+07,0.0015114,0.0076778,-0.0058565,-0.0010542,0,0,0,1,0,1
13145,2.2778e+07,0.0015117,0.0070902,-0.0058432,-0.0010518,0,0,0,1,0,1
13186,2.2789e+07,0.0015112,0.0093702,-0.006006,-0.0010811,0,0,0,1,0,1
13233,2.2799e+07,0.0015101,0.0099494,-0.006327,-0.0011389,0,0,0,1,0,1
13274,2.2809e+07,0.001509,0.0085222,-0.006502,-0.0011704,0,0,0,1,0,1
13315,2.282e+07,0.001508,0.0082706,-0.0065005,-0.0011701,0,0,0,1,0,1
