LineNo,TimeUS,Id,Pri,Total,Free,Name
8845,2.1665e+07,7,177,1360,760,0
18311,2.4072e+07,7,177,1360,760,0
27832,2.6443e+07,7,177,1360,760,0
37202,2.879e+07,7,177,1360,760,0
46604,3.1137e+07,7,177,1360,760,0
55967,3.3475e+07,7,177,1360,760,0
65243,3.5811e+07,7,177,1360,760,0
74594,3.8173e+07,7,177,1360,760,0
83904,4.0506e+07,7,177,1360,760,0
93116,4.284e+07,7,177,1360,760,0
1.0238e+05,4.5177e+07,7,177,1360,760,0
1.1155e+05,4.75e+07,7,177,1360,760,0
1.1908e+05,1.0857e+08,7,177,1360,760,0
1.3008e+05,1.1113e+08,7,177,1360,760,0
1.4102e+05,1.1369e+08,7,177,1360,760,0
1.5059e+05,1.161e+08,7,177,1360,760,0
1.6027e+05,1.1855e+08,7,177,1360,760,0
1.7009e+05,1.2102e+08,7,177,1360,760,0
1.7997e+05,1.235e+08,7,177,1360,760,0
1.8969e+05,1.2594e+08,7,177,1360,760,0
2.0316e+05,1.7498e+08,7,177,1360,760,0
2.1376e+05,1.7744e+08,7,177,1360,760,0
2.2473e+05,1.7997e+08,7,177,1360,760,0
2.3563e+05,1.825e+08,7,177,1360,760,0
2.4613e+05,1.8496e+08,7,177,1360,760,0
2.5699e+05,1.8753e+08,7,177,1360,760,0
2.6779e+05,1.9004e+08,7,177,1360,760,0
2.7894e+05,1.9269e+08,7,177,1360,760,0
2.898e+05,1.9529e+08,7,177,1360,760,0
3.0015e+05,1.9781e+08,7,177,1360,760,0
3.108e+05,2.0044e+08,7,177,1360,760,0
3.213e+05,2.0302e+08,7,177,1360,760,0
3.3204e+05,2.058e+08,7,177,1360,760,0
3.4214e+05,2.0831e+08,7,177,1360,760,0
3.5258e+05,2.1087e+08,7,177,1360,760,0
3.6261e+05,2.1333e+08,7,177,1360,760,0
3.7313e+05,2.1591e+08,7,177,1360,760,0
3.8367e+05,2.1848e+08,7,177,1360,760,0
3.9423e+05,2.2108e+08,7,177,1360,760,0
4.0463e+05,2.2374e+08,7,177,1360,760,0
4.1516e+05,2.2632e+08,7,177,1360,760,0
4.2564e+05,2.2896e+08,7,177,1360,760,0
4.3593e+05,2.315e+08,7,177,1360,760,0
4.4625e+05,2.3404e+08,7,177,1360,760,0
4.564e+05,2.3652e+08,7,177,1360,760,0
4.6674e+05,2.3907e+08,7,177,1360,760,0
4.7717e+05,2.4164e+08,7,177,1360,760,0
4.874e+05,2.4416e+08,7,177,1360,760,0
4.9747e+05,2.4664e+08,7,177,1360,760,0
5.0755e+05,2.4913e+08,7,177,1360,760,0
5.1794e+05,2.5171e+08,7,177,1360,760,0
5.2854e+05,2.5432e+08,7,177,1360,760,0
5.3889e+05,2.5686e+08,7,177,1360,760,0
5.4927e+05,2.5941e+08,7,177,1360,760,0
5.5966e+05,2.6198e+08,7,177,1360,760,0
5.7012e+05,2.6463e+08,7,177,1360,760,0
5.8004e+05,2.6707e+08,7,177,1360,760,0
5.9008e+05,2.6956e+08,7,177,1360,760,0
6.0028e+05,2.721e+08,7,177,1360,760,0
6.1067e+05,2.7465e+08,7,177,1360,760,0
6.2088e+05,2.7716e+08,7,177,1360,760,0
6.3103e+05,2.7965e+08,7,177,1360,760,0
6.4152e+05,2.8224e+08,7,177,1360,760,0
6.5203e+05,2.8483e+08,7,177,1360,760,0
6.6271e+05,2.8743e+08,7,177,1360,760,0
6.736e+05,2.9002e+08,7,177,1360,760,0
6.8421e+05,2.9255e+08,7,177,1360,760,0
6.9486e+05,2.9507e+08,7,177,1360,760,0
7.0534e+05,2.9756e+08,7,177,1360,760,0
7.1589e+05,3.0005e+08,7,177,1360,760,0
7.2643e+05,3.0256e+08,7,177,1360,760,0
