LineNo,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
48644,3.1649e+07,0,174,-64,351,43,-7,144,0,0,0,1,3.1649e+07
49055,3.1751e+07,0,174,-63,351,43,-7,144,0,0,0,1,3.1751e+07
49472,3.1855e+07,0,174,-61,346,43,-7,144,0,0,0,1,3.1855e+07
49882,3.1957e+07,0,178,-65,344,43,-7,144,0,0,0,1,3.1957e+07
50294,3.2058e+07,0,177,-60,354,43,-7,144,0,0,0,1,3.2058e+07
50676,3.216e+07,0,175,-66,348,43,-7,144,0,0,0,1,3.216e+07
51095,3.2262e+07,0,173,-60,353,43,-7,144,0,0,0,1,3.2262e+07
51503,3.2363e+07,0,173,-65,348,43,-7,144,0,0,0,1,3.2363e+07
51883,3.2463e+07,0,173,-63,344,43,-7,144,0,0,0,1,3.2463e+07
52291,3.2565e+07,0,174,-64,346,43,-7,144,0,0,0,1,3.2565e+07
52706,3.2666e+07,0,177,-60,346,43,-7,144,0,0,0,1,3.2666e+07
53119,3.2767e+07,0,171,-66,349,43,-7,144,0,0,0,1,3.2767e+07
53534,3.2869e+07,0,178,-62,346,43,-7,144,0,0,0,1,3.2869e+07
53942,3.297e+07,0,179,-62,347,43,-7,144,0,0,0,1,3.297e+07
54354,3.3072e+07,0,178,-65,349,43,-7,144,0,0,0,1,3.3072e+07
54760,3.3174e+07,0,180,-60,349,43,-7,144,0,0,0,1,3.3174e+07
55175,3.3275e+07,0,173,-65,352,43,-7,144,0,0,0,1,3.3275e+07
55584,3.3377e+07,0,174,-70,346,43,-7,144,0,0,0,1,3.3377e+07
55970,3.3477e+07,0,172,-61,347,43,-7,144,0,0,0,1,3.3477e+07
56377,3.3579e+07,0,174,-59,347,43,-7,144,0,0,0,1,3.3579e+07
56785,3.3681e+07,0,183,-59,347,43,-7,144,0,0,0,1,3.3681e+07
57198,3.3784e+07,0,184,-69,337,43,-7,144,0,0,0,1,3.3784e+07
57585,3.3886e+07,0,184,-70,333,43,-7,144,0,0,0,1,3.3886e+07
57996,3.3988e+07,0,183,-69,336,43,-7,144,0,0,0,1,3.3988e+07
58406,3.409e+07,0,187,-72,332,43,-7,144,0,0,0,1,3.409e+07
58814,3.4191e+07,0,187,-70,335,43,-7,144,0,0,0,1,3.4191e+07
59232,3.4294e+07,0,185,-67,332,43,-7,144,0,0,0,1,3.4294e+07
59639,3.4396e+07,0,188,-73,334,43,-7,144,0,0,0,1,3.4396e+07
60024,3.4497e+07,0,188,-69,334,43,-7,144,0,0,0,1,3.4497e+07
60434,3.4599e+07,0,183,-77,336,43,-7,144,0,0,0,1,3.4599e+07
60843,3.4701e+07,0,186,-72,331,43,-7,144,0,0,0,1,3.4701e+07
61249,3.4803e+07,0,185,-68,337,43,-7,144,0,0,0,1,3.4803e+07
61660,3.4904e+07,0,185,-70,332,43,-7,144,0,0,0,1,3.4904e+07
62040,3.5005e+07,0,195,-67,333,43,-7,144,0,0,0,1,3.5005e+07
62450,3.5107e+07,0,189,-67,331,43,-7,144,0,0,0,1,3.5107e+07
62858,3.5209e+07,0,189,-68,333,43,-7,144,0,0,0,1,3.5209e+07
63271,3.5311e+07,0,190,-67,336,43,-7,144,0,0,0,1,3.5311e+07
63680,3.5412e+07,0,185,-66,335,43,-7,144,0,0,0,1,3.5412e+07
64091,3.5514e+07,0,192,-59,335,43,-7,144,0,0,0,1,3.5514e+07
64498,3.5616e+07,0,191,-67,334,43,-7,144,0,0,0,1,3.5615e+07
64874,3.5717e+07,0,183,-63,334,43,-7,144,0,0,0,1,3.5717e+07
65278,3.5818e+07,0,182,-62,338,43,-7,144,0,0,0,1,3.5818e+07
65681,3.592e+07,0,191,-64,335,43,-7,144,0,0,0,1,3.592e+07
66048,3.6021e+07,0,184,-69,341,43,-7,144,0,0,0,1,3.6021e+07
66455,3.6122e+07,0,176,-72,341,43,-7,144,0,0,0,1,3.6122e+07
66857,3.6222e+07,0,178,-71,342,43,-7,144,0,0,0,1,3.6222e+07
67233,3.6323e+07,0,173,-67,344,43,-7,144,0,0,0,1,3.6323e+07
67640,3.6424e+07,0,189,-66,348,43,-7,144,0,0,0,1,3.6424e+07
68052,3.6525e+07,0,173,-66,344,43,-7,144,0,0,0,1,3.6525e+07
68453,3.6626e+07,0,184,-64,341,43,-7,144,0,0,0,1,3.6626e+07
68861,3.6727e+07,0,180,-60,346,43,-7,144,0,0,0,1,3.6727e+07
69265,3.6828e+07,0,180,-66,343,43,-7,144,0,0,0,1,3.6828e+07
69674,3.693e+07,0,182,-71,344,43,-7,144,0,0,0,1,3.693e+07
70051,3.7031e+07,0,183,-65,343,43,-7,144,0,0,0,1,3.7031e+07
70454,3.7133e+07,0,176,-63,345,43,-7,144,0,0,0,1,3.7133e+07
70857,3.7234e+07,0,178,-65,343,43,-7,144,0,0,0,1,3.7234e+07
71262,3.7336e+07,0,177,-67,347,43,-7,144,0,0,0,1,3.7336e+07
71664,3.7437e+07,0,180,-65,348,43,-7,144,0,0,0,1,3.7437e+07
72069,3.7538e+07,0,181,-70,343,43,-7,144,0,0,0,1,3.7538e+07
72471,3.7639e+07,0,185,-88,338,43,-7,144,0,0,0,1,3.7638e+07
72878,3.774e+07,0,194,-93,333,43,-7,144,0,0,0,1,3.774e+07
73253,3.7843e+07,0,204,-88,323,43,-7,144,0,0,0,1,3.7843e+07
73659,3.7944e+07,0,209,-88,326,43,-7,144,0,0,0,1,3.7944e+07
74066,3.8046e+07,0,189,-69,340,43,-7,144,0,0,0,1,3.8046e+07
74470,3.8148e+07,0,156,-55,363,43,-7,144,0,0,0,1,3.8148e+07
74881,3.8248e+07,0,122,-36,375,43,-7,144,0,0,0,1,3.8248e+07
75285,3.835e+07,0,97,1,392,43,-7,144,0,0,0,1,3.835e+07
75690,3.8452e+07,0,60,59,389,43,-7,144,0,0,0,1,3.8452e+07
76095,3.8555e+07,0,34,101,385,43,-7,144,0,0,0,1,3.8555e+07
76501,3.8656e+07,0,-3,141,372,43,-7,144,0,0,0,1,3.8656e+07
76907,3.8757e+07,0,-40,165,364,43,-7,144,0,0,0,1,3.8757e+07
77310,3.8858e+07,0,-67,198,342,43,-7,144,0,0,0,1,3.8858e+07
77717,3.8959e+07,0,-79,245,302,43,-7,144,0,0,0,1,3.8959e+07
78120,3.906e+07,0,-91,289,261,43,-7,144,0,0,0,1,3.906e+07
78527,3.916e+07,0,-82,322,223,43,-7,144,0,0,0,1,3.916e+07
78938,3.926e+07,0,-85,352,174,43,-7,144,0,0,0,1,3.926e+07
79342,3.9361e+07,0,-103,365,135,43,-7,144,0,0,0,1,3.9361e+07
79750,3.9462e+07,0,-131,374,103,43,-7,144,0,0,0,1,3.9462e+07
80151,3.9562e+07,0,-158,375,55,43,-7,144,0,0,0,1,3.9562e+07
80556,3.9663e+07,0,-179,366,12,43,-7,144,0,0,0,1,3.9663e+07
80932,3.9763e+07,0,-190,369,-15,43,-7,144,0,0,0,1,3.9763e+07
81336,3.9865e+07,0,-182,362,-51,43,-7,144,0,0,0,1,3.9865e+07
81743,3.9966e+07,0,-158,368,-89,43,-7,144,0,0,0,1,3.9966e+07
82145,4.0067e+07,0,-150,369,-120,43,-7,144,0,0,0,1,4.0067e+07
82551,4.0168e+07,0,-140,362,-143,43,-7,144,0,0,0,1,4.0168e+07
82953,4.0269e+07,0,-135,352,-168,43,-7,144,0,0,0,1,4.0269e+07
83360,4.037e+07,0,-124,353,-184,43,-7,144,0,0,0,1,4.037e+07
83769,4.047e+07,0,-110,368,-173,43,-7,144,0,0,0,1,4.047e+07
84148,4.057e+07,0,-99,363,-175,43,-7,144,0,0,0,1,4.057e+07
84552,4.067e+07,0,-96,362,-184,43,-7,144,0,0,0,1,4.067e+07
84956,4.0771e+07,0,-76,357,-193,43,-7,144,0,0,0,1,4.0771e+07
85335,4.0872e+07,0,-67,363,-190,43,-7,144,0,0,0,1,4.0872e+07
85738,4.0974e+07,0,-65,373,-172,43,-7,144,0,0,0,1,4.0973e+07
86145,4.1074e+07,0,-60,377,-161,43,-7,144,0,0,0,1,4.1074e+07
86519,4.1174e+07,0,-58,342,-166,43,-7,144,0,0,0,1,4.1174e+07
86922,4.1276e+07,0,-62,375,-172,43,-7,144,0,0,0,1,4.1276e+07
87326,4.1376e+07,0,-51,374,-173,43,-7,144,0,0,0,1,4.1376e+07
87731,4.1476e+07,0,-30,380,-154,43,-7,144,0,0,0,1,4.1476e+07
88140,4.1577e+07,0,-14,393,-135,43,-7,144,0,0,0,1,4.1577e+07
88545,4.1677e+07,0,-14,399,-134,43,-7,144,0,0,0,1,4.1677e+07
88922,4.1778e+07,0,-21,390,-152,43,-7,144,0,0,0,1,4.1778e+07
89323,4.188e+07,0,-27,380,-162,43,-7,144,0,0,0,1,4.188e+07
89730,4.1982e+07,0,-22,381,-166,43,-7,144,0,0,0,1,4.1982e+07
90140,4.2084e+07,0,-8,386,-158,43,-7,144,0,0,0,1,4.2084e+07
90545,4.2185e+07,0,-8,383,-154,43,-7,144,0,0,0,1,4.2185e+07
90921,4.2285e+07,0,-7,388,-164,43,-7,144,0,0,0,1,4.2285e+07
91322,4.2385e+07,0,-6,381,-164,43,-7,144,0,0,0,1,4.2385e+07
91729,4.2487e+07,0,4,381,-172,43,-7,144,0,0,0,1,4.2486e+07
92132,4.2588e+07,0,22,388,-156,43,-7,144,0,0,0,1,4.2588e+07
92541,4.2689e+07,0,30,392,-144,43,-7,144,0,0,0,1,4.2689e+07
92914,4.2789e+07,0,29,386,-154,43,-7,144,0,0,0,1,4.2789e+07
93318,4.289e+07,0,21,379,-172,43,-7,144,0,0,0,1,4.289e+07
93721,4.2991e+07,0,22,368,-180,43,-7,144,0,0,0,1,4.2991e+07
94127,4.3092e+07,0,30,374,-188,43,-7,144,0,0,0,1,4.3092e+07
94534,4.3194e+07,0,28,376,-197,43,-7,144,0,0,0,1,4.3194e+07
94909,4.3294e+07,0,35,363,-208,43,-7,144,0,0,0,1,4.3294e+07
95313,4.3394e+07,0,42,364,-202,43,-7,144,0,0,0,1,4.3394e+07
95716,4.3495e+07,0,45,369,-186,43,-7,144,0,0,0,1,4.3495e+07
96119,4.3597e+07,0,50,379,-173,43,-7,144,0,0,0,1,4.3597e+07
96526,4.37e+07,0,60,384,-143,43,-7,144,0,0,0,1,4.37e+07
96934,4.3802e+07,0,65,391,-134,43,-7,144,0,0,0,1,4.3802e+07
97309,4.3903e+07,0,59,391,-126,43,-7,144,0,0,0,1,4.3903e+07
97716,4.4006e+07,0,48,392,-127,43,-7,144,0,0,0,1,4.4006e+07
98122,4.4108e+07,0,44,388,-126,43,-7,144,0,0,0,1,4.4108e+07
98525,4.4209e+07,0,44,397,-118,43,-7,144,0,0,0,1,4.4209e+07
98931,4.431e+07,0,56,404,-110,43,-7,144,0,0,0,1,4.431e+07
99332,4.441e+07,0,52,390,-117,43,-7,144,0,0,0,1,4.441e+07
99736,4.451e+07,0,51,393,-125,43,-7,144,0,0,0,1,4.451e+07
1.0014e+05,4.4611e+07,0,50,393,-127,43,-7,144,0,0,0,1,4.4611e+07
1.0052e+05,4.4714e+07,0,45,398,-113,43,-7,144,0,0,0,1,4.4714e+07
1.0092e+05,4.4815e+07,0,50,402,-94,43,-7,144,0,0,0,1,4.4815e+07
1.0132e+05,4.4915e+07,0,52,406,-80,43,-7,144,0,0,0,1,4.4915e+07
1.0173e+05,4.5016e+07,0,58,403,-75,43,-7,144,0,0,0,1,4.5016e+07
1.0213e+05,4.5117e+07,0,67,406,-63,43,-7,144,0,0,0,1,4.5117e+07
1.0254e+05,4.5217e+07,0,78,407,-51,43,-7,144,0,0,0,1,4.5217e+07
1.0294e+05,4.5318e+07,0,90,397,-19,43,-7,144,0,0,0,1,4.5318e+07
1.0332e+05,4.542e+07,0,97,395,5,43,-7,144,0,0,0,1,4.542e+07
1.0373e+05,4.5521e+07,0,88,405,33,43,-7,144,0,0,0,1,4.5521e+07
1.0414e+05,4.5622e+07,0,86,402,43,43,-7,144,0,0,0,1,4.5622e+07
1.0454e+05,4.5723e+07,0,79,402,48,43,-7,144,0,0,0,1,4.5723e+07
1.0495e+05,4.5823e+07,0,75,397,66,43,-7,144,0,0,0,1,4.5823e+07
1.0536e+05,4.5925e+07,0,76,395,86,43,-7,144,0,0,0,1,4.5925e+07
1.0574e+05,4.6027e+07,0,81,380,103,43,-7,144,0,0,0,1,4.6027e+07
1.0614e+05,4.6129e+07,0,83,383,114,43,-7,144,0,0,0,1,4.6129e+07
1.0652e+05,4.6231e+07,0,81,379,131,43,-7,144,0,0,0,1,4.6231e+07
1.0692e+05,4.6332e+07,0,84,361,156,43,-7,144,0,0,0,1,4.6332e+07
1.0733e+05,4.6433e+07,0,86,347,187,43,-7,144,0,0,0,1,4.6433e+07
1.0774e+05,4.6534e+07,0,96,331,196,43,-7,144,0,0,0,1,4.6534e+07
1.0811e+05,4.6635e+07,0,112,319,215,43,-7,144,0,0,0,1,4.6635e+07
1.0852e+05,4.6735e+07,0,118,291,240,43,-7,144,0,0,0,1,4.6735e+07
1.0893e+05,4.6836e+07,0,119,281,260,43,-7,144,0,0,0,1,4.6836e+07
1.093e+05,4.6937e+07,0,115,279,270,43,-7,144,0,0,0,1,4.6937e+07
1.0972e+05,4.7038e+07,0,108,273,274,43,-7,144,0,0,0,1,4.7038e+07
1.1009e+05,4.7139e+07,0,102,254,295,43,-7,144,0,0,0,1,4.7139e+07
1.105e+05,4.7239e+07,0,101,233,317,43,-7,144,0,0,0,1,4.7239e+07
1.109e+05,4.7341e+07,0,92,223,323,43,-7,144,0,0,0,1,4.7341e+07
1.113e+05,4.7442e+07,0,83,212,334,43,-7,144,0,0,0,1,4.7442e+07
1.1171e+05,4.7542e+07,0,65,220,339,43,-7,144,0,0,0,1,4.7542e+07
1.1212e+05,4.7643e+07,0,57,212,336,43,-7,144,0,0,0,1,4.7643e+07
1.1253e+05,4.7746e+07,0,50,212,344,43,-7,144,0,0,0,1,4.7746e+07
1.1293e+05,4.7847e+07,0,52,215,345,43,-7,144,0,0,0,1,4.7847e+07
1.1334e+05,4.7948e+07,0,63,190,354,43,-7,144,0,0,0,1,4.7948e+07
1.1371e+05,4.805e+07,0,51,190,360,43,-7,144,0,0,0,1,4.805e+07
1.1412e+05,4.8151e+07,0,25,195,368,43,-7,144,0,0,0,1,4.8151e+07
1.1452e+05,4.8253e+07,0,20,190,364,43,-7,144,0,0,0,1,4.8253e+07
1.1493e+05,4.8355e+07,0,15,178,374,43,-7,144,0,0,0,1,4.8355e+07
1.1533e+05,4.8456e+07,0,19,168,379,43,-7,144,0,0,0,1,4.8456e+07
1.1574e+05,4.8558e+07,0,17,162,380,43,-7,144,0,0,0,1,4.8558e+07
1.1627e+05,1.0792e+08,0,29,189,362,43,-7,144,0,0,0,1,1.0792e+08
1.1672e+05,1.0802e+08,0,32,190,359,43,-7,144,0,0,0,1,1.0802e+08
1.1714e+05,1.0813e+08,0,27,192,357,43,-7,144,0,0,0,1,1.0813e+08
1.1759e+05,1.0823e+08,0,26,189,359,43,-7,144,0,0,0,1,1.0823e+08
1.1804e+05,1.0833e+08,0,28,189,361,43,-7,144,0,0,0,1,1.0833e+08
1.1849e+05,1.0843e+08,0,28,195,361,43,-7,144,0,0,0,1,1.0843e+08
1.189e+05,1.0853e+08,0,26,188,366,43,-7,144,0,0,0,1,1.0853e+08
1.1936e+05,1.0864e+08,0,24,188,367,43,-7,144,0,0,0,1,1.0864e+08
1.1977e+05,1.0874e+08,0,28,192,359,43,-7,144,0,0,0,1,1.0874e+08
1.2022e+05,1.0884e+08,0,31,190,359,43,-7,144,0,0,0,1,1.0884e+08
1.2064e+05,1.0894e+08,0,30,191,365,43,-7,144,0,0,0,1,1.0894e+08
1.211e+05,1.0905e+08,0,26,191,361,43,-7,144,0,0,0,1,1.0905e+08
1.2155e+05,1.0915e+08,0,25,191,362,43,-7,144,0,0,0,1,1.0915e+08
1.22e+05,1.0925e+08,0,29,188,362,43,-7,144,0,0,0,1,1.0925e+08
1.2245e+05,1.0936e+08,0,28,191,355,43,-7,144,0,0,0,1,1.0936e+08
1.2289e+05,1.0946e+08,0,23,187,359,43,-7,144,0,0,0,1,1.0946e+08
1.2335e+05,1.0956e+08,0,28,193,360,43,-7,144,0,0,0,1,1.0956e+08
1.238e+05,1.0966e+08,0,30,189,359,43,-7,144,0,0,0,1,1.0966e+08
1.2425e+05,1.0976e+08,0,28,190,362,43,-7,144,0,0,0,1,1.0976e+08
1.247e+05,1.0987e+08,0,32,188,358,43,-7,144,0,0,0,1,1.0987e+08
1.2515e+05,1.0997e+08,0,30,192,356,43,-7,144,0,0,0,1,1.0997e+08
1.2557e+05,1.1007e+08,0,25,188,361,43,-7,144,0,0,0,1,1.1007e+08
1.2603e+05,1.1017e+08,0,32,194,361,43,-7,144,0,0,0,1,1.1017e+08
1.2648e+05,1.1027e+08,0,25,189,357,43,-7,144,0,0,0,1,1.1027e+08
1.2693e+05,1.1038e+08,0,30,193,358,43,-7,144,0,0,0,1,1.1038e+08
1.2738e+05,1.1048e+08,0,26,188,358,43,-7,144,0,0,0,1,1.1048e+08
1.2783e+05,1.1058e+08,0,30,188,364,43,-7,144,0,0,0,1,1.1058e+08
1.2858e+05,1.1078e+08,0,24,191,358,43,-7,144,0,0,0,1,1.1078e+08
1.2903e+05,1.1089e+08,0,28,195,361,43,-7,144,0,0,0,1,1.1089e+08
1.2948e+05,1.1099e+08,0,22,188,361,43,-7,144,0,0,0,1,1.1099e+08
1.2993e+05,1.1109e+08,0,25,190,358,43,-7,144,0,0,0,1,1.1109e+08
1.3036e+05,1.112e+08,0,27,191,355,43,-7,144,0,0,0,1,1.112e+08
1.308e+05,1.113e+08,0,23,188,359,43,-7,144,0,0,0,1,1.113e+08
