LineNo,TimeUS,Id,Pri,Total,Free,Name
7150,2.1243e+07,3,60,656,400,0
16534,2.3625e+07,3,60,656,400,0
26016,2.5986e+07,3,60,656,400,0
35584,2.8386e+07,3,60,656,400,0
44957,3.0721e+07,3,60,656,400,0
54226,3.3035e+07,3,60,656,400,0
63516,3.537e+07,3,60,656,400,0
72929,3.7753e+07,3,60,656,400,0
82144,4.0065e+07,3,60,656,400,0
91480,4.2419e+07,3,60,656,400,0
1.0072e+05,4.4757e+07,3,60,656,400,0
1.0992e+05,4.7092e+07,3,60,656,400,0
1.1713e+05,1.0812e+08,3,60,656,248,0
1.2822e+05,1.107e+08,3,60,656,248,0
1.3929e+05,1.1326e+08,3,60,656,248,0
1.489e+05,1.1568e+08,3,60,656,248,0
1.5854e+05,1.1811e+08,3,60,656,248,0
1.6836e+05,1.2059e+08,3,60,656,248,0
1.782e+05,1.2306e+08,3,60,656,248,0
1.8791e+05,1.2549e+08,3,60,656,248,0
1.9765e+05,1.2796e+08,3,60,656,248,0
2.0134e+05,1.7456e+08,3,60,656,248,0
2.1194e+05,1.7703e+08,3,60,656,248,0
2.2291e+05,1.7955e+08,3,60,656,248,0
2.3369e+05,1.8206e+08,3,60,656,248,0
2.4423e+05,1.8451e+08,3,60,656,248,0
2.5513e+05,1.871e+08,3,60,656,248,0
2.6593e+05,1.8961e+08,3,60,656,248,0
2.769e+05,1.9221e+08,3,60,656,248,0
2.8804e+05,1.9487e+08,3,60,656,248,0
2.9853e+05,1.974e+08,3,60,656,248,0
3.0897e+05,1.9998e+08,3,60,656,248,0
3.1959e+05,2.026e+08,3,60,656,248,0
3.2991e+05,2.0515e+08,3,60,656,248,0
3.4043e+05,2.0787e+08,3,60,656,248,0
3.5083e+05,2.1044e+08,3,60,656,248,0
3.6087e+05,2.129e+08,3,60,656,248,0
3.7124e+05,2.1545e+08,3,60,656,248,0
3.8179e+05,2.1802e+08,3,60,656,248,0
3.9227e+05,2.2059e+08,3,60,656,248,0
4.028e+05,2.2329e+08,3,60,656,248,0
4.132e+05,2.2584e+08,3,60,656,248,0
4.2395e+05,2.2848e+08,3,60,656,248,0
4.3415e+05,2.3105e+08,3,60,656,248,0
4.4446e+05,2.336e+08,3,60,656,248,0
4.5471e+05,2.3612e+08,3,60,656,248,0
4.6482e+05,2.3859e+08,3,60,656,248,0
4.7538e+05,2.412e+08,3,60,656,248,0
4.8569e+05,2.4374e+08,3,60,656,248,0
4.9572e+05,2.4621e+08,3,60,656,248,0
5.0586e+05,2.4871e+08,3,60,656,248,0
5.1619e+05,2.5127e+08,3,60,656,248,0
5.268e+05,2.5389e+08,3,60,656,248,0
5.3719e+05,2.5644e+08,3,60,656,248,0
5.4735e+05,2.5893e+08,3,60,656,248,0
5.5788e+05,2.6154e+08,3,60,656,248,0
5.6808e+05,2.6404e+08,3,60,656,248,0
5.782e+05,2.6662e+08,3,60,656,248,0
5.882e+05,2.691e+08,3,60,656,248,0
5.9843e+05,2.7164e+08,3,60,656,248,0
6.0862e+05,2.7414e+08,3,60,656,248,0
6.1914e+05,2.7673e+08,3,60,656,248,0
6.2933e+05,2.7923e+08,3,60,656,248,0
6.3966e+05,2.8179e+08,3,60,656,248,0
6.5016e+05,2.8438e+08,3,60,656,248,0
6.6083e+05,2.8698e+08,3,60,656,248,0
6.7148e+05,2.8952e+08,3,60,656,248,0
6.8255e+05,2.9215e+08,3,60,656,248,0
6.9309e+05,2.9465e+08,3,60,656,248,0
7.0355e+05,2.9713e+08,3,60,656,248,0
7.1394e+05,2.9959e+08,3,60,656,248,0
7.2464e+05,3.0214e+08,3,60,656,248,0
