LineNo,TimeUS,LiftMax,BatVolt,ThLimit,ThrAvMx,FailFlags
1.6117e+05,1.1877e+08,0.88745,0.929,1,0.022177,2
1.6121e+05,1.1878e+08,0.88745,0.929,1,0.022177,2
1.6125e+05,1.1879e+08,0.88745,0.929,1,0.022177,2
1.613e+05,1.188e+08,0.88746,0.92901,1,0.022177,2
1.6134e+05,1.1881e+08,0.88747,0.92902,1,0.022177,2
1.6138e+05,1.1882e+08,0.88748,0.92902,1,0.022177,2
1.6142e+05,1.1884e+08,0.88749,0.92903,1,0.022177,2
1.6145e+05,1.1885e+08,0.88749,0.92903,1,0.022177,2
1.615e+05,1.1886e+08,0.8875,0.92904,1,0.022177,2
1.6154e+05,1.1887e+08,0.88751,0.92904,1,0.022177,2
1.6158e+05,1.1888e+08,0.88752,0.92905,1,0.022177,2
1.6162e+05,1.1889e+08,0.88752,0.92905,1,0.022177,2
1.6166e+05,1.189e+08,0.88753,0.92905,1,0.022177,2
1.6171e+05,1.1891e+08,0.88753,0.92906,1,0.022177,2
1.6175e+05,1.1892e+08,0.88754,0.92906,1,0.022177,2
1.6179e+05,1.1893e+08,0.88754,0.92906,1,0.022177,2
1.6183e+05,1.1894e+08,0.88755,0.92907,1,0.022177,2
1.6187e+05,1.1895e+08,0.88755,0.92907,1,0.022177,2
1.6191e+05,1.1896e+08,0.88756,0.92907,1,0.022177,2
1.6196e+05,1.1897e+08,0.88756,0.92907,1,0.022177,2
1.62e+05,1.1898e+08,0.88757,0.92908,1,0.022177,2
1.6204e+05,1.1899e+08,0.88757,0.92908,1,0.022177,2
1.6208e+05,1.19e+08,0.88757,0.92908,1,0.022177,2
1.6212e+05,1.1901e+08,0.88756,0.92907,1,0.022177,2
1.6216e+05,1.1902e+08,0.88756,0.92907,1,0.022177,2
1.622e+05,1.1903e+08,0.88755,0.92907,1,0.022177,2
1.6225e+05,1.1904e+08,0.88755,0.92907,1,0.022177,2
1.6228e+05,1.1905e+08,0.88755,0.92907,1,0.022177,2
1.6232e+05,1.1906e+08,0.88754,0.92906,1,0.022177,2
1.6236e+05,1.1907e+08,0.88754,0.92906,1,0.022177,2
1.624e+05,1.1908e+08,0.88754,0.92906,1,0.022177,2
1.6245e+05,1.1909e+08,0.88753,0.92906,1,0.022177,2
1.6249e+05,1.191e+08,0.88754,0.92906,1,0.022177,2
1.6253e+05,1.1911e+08,0.88754,0.92906,1,0.022177,2
1.6257e+05,1.1912e+08,0.88755,0.92907,1,0.022177,2
1.6261e+05,1.1913e+08,0.88755,0.92907,1,0.022177,2
1.6266e+05,1.1914e+08,0.88755,0.92907,1,0.022177,2
1.627e+05,1.1915e+08,0.88756,0.92907,1,0.022177,2
1.6274e+05,1.1916e+08,0.88756,0.92907,1,0.022177,2
1.6278e+05,1.1917e+08,0.88756,0.92908,1,0.022177,2
1.6282e+05,1.1918e+08,0.88757,0.92908,1,0.022177,2
1.6286e+05,1.192e+08,0.88757,0.92908,1,0.022177,2
1.629e+05,1.192e+08,0.88757,0.92908,1,0.022177,2
1.6294e+05,1.1922e+08,0.88756,0.92907,1,0.022177,2
1.6299e+05,1.1923e+08,0.88756,0.92907,1,0.022177,2
1.6303e+05,1.1924e+08,0.88755,0.92907,1,0.022177,2
1.6307e+05,1.1925e+08,0.88755,0.92906,1,0.022177,2
1.631e+05,1.1926e+08,0.88754,0.92906,1,0.022177,2
1.6314e+05,1.1927e+08,0.88754,0.92906,1,0.022177,2
1.6318e+05,1.1928e+08,0.88753,0.92906,1,0.022177,2
1.6322e+05,1.1929e+08,0.88753,0.92905,1,0.022177,2
1.6327e+05,1.193e+08,0.88752,0.92905,1,0.022177,2
1.6331e+05,1.1931e+08,0.88752,0.92905,1,0.022177,2
1.6335e+05,1.1932e+08,0.88752,0.92905,1,0.022177,2
1.6339e+05,1.1933e+08,0.88752,0.92905,1,0.022177,2
1.6343e+05,1.1934e+08,0.88752,0.92905,1,0.022177,2
1.6347e+05,1.1935e+08,0.88752,0.92905,1,0.022177,2
1.6351e+05,1.1936e+08,0.88752,0.92905,1,0.022177,2
1.6355e+05,1.1937e+08,0.88752,0.92905,1,0.022177,2
1.636e+05,1.1938e+08,0.88752,0.92905,1,0.022177,2
1.6364e+05,1.1939e+08,0.88752,0.92905,1,0.022177,2
1.6368e+05,1.194e+08,0.88752,0.92905,1,0.022177,2
1.6372e+05,1.1941e+08,0.88751,0.92904,1,0.022177,2
1.6376e+05,1.1942e+08,0.8875,0.92904,1,0.022177,2
1.6381e+05,1.1943e+08,0.8875,0.92903,1,0.022177,2
1.6385e+05,1.1945e+08,0.88749,0.92903,1,0.022177,2
1.6389e+05,1.1946e+08,0.88748,0.92902,1,0.022177,2
1.6393e+05,1.1947e+08,0.88748,0.92902,1,0.022177,2
1.6397e+05,1.1948e+08,0.88747,0.92902,1,0.022177,2
1.6401e+05,1.1949e+08,0.88747,0.92901,1,0.022177,2
1.6405e+05,1.195e+08,0.88746,0.92901,1,0.022177,2
1.641e+05,1.1951e+08,0.88746,0.92901,1,0.022177,2
1.6414e+05,1.1952e+08,0.88747,0.92902,1,0.022177,2
1.6418e+05,1.1953e+08,0.88748,0.92902,1,0.022177,2
1.6422e+05,1.1954e+08,0.88748,0.92902,1,0.022177,2
1.6426e+05,1.1955e+08,0.88749,0.92903,1,0.022177,2
1.643e+05,1.1956e+08,0.88749,0.92903,1,0.022177,2
1.6434e+05,1.1957e+08,0.8875,0.92903,1,0.022177,2
1.6438e+05,1.1958e+08,0.8875,0.92904,1,0.022177,2
1.6442e+05,1.1959e+08,0.88751,0.92904,1,0.022177,2
1.6446e+05,1.196e+08,0.88751,0.92904,1,0.022177,2
1.6451e+05,1.1961e+08,0.88751,0.92904,1,0.022177,2
1.6455e+05,1.1962e+08,0.88751,0.92904,1,0.022177,2
1.6459e+05,1.1963e+08,0.88751,0.92904,1,0.022177,2
1.6463e+05,1.1965e+08,0.8875,0.92904,1,0.022177,2
1.6467e+05,1.1966e+08,0.8875,0.92904,1,0.022177,2
1.6472e+05,1.1967e+08,0.8875,0.92903,1,0.022177,2
1.6476e+05,1.1968e+08,0.88749,0.92903,1,0.022177,2
1.648e+05,1.1969e+08,0.88749,0.92903,1,0.022177,2
1.6484e+05,1.197e+08,0.88749,0.92903,1,0.022177,2
1.6488e+05,1.1971e+08,0.88749,0.92903,1,0.022177,2
1.6492e+05,1.1972e+08,0.88749,0.92903,1,0.022177,2
1.6496e+05,1.1973e+08,0.88749,0.92903,1,0.022177,2
1.65e+05,1.1974e+08,0.88749,0.92903,1,0.022177,2
1.6505e+05,1.1975e+08,0.8875,0.92903,1,0.022177,2
1.6509e+05,1.1976e+08,0.8875,0.92903,1,0.022177,2
1.6513e+05,1.1977e+08,0.8875,0.92904,1,0.022177,2
1.6517e+05,1.1978e+08,0.8875,0.92904,1,0.022177,2
1.6521e+05,1.1979e+08,0.88751,0.92904,1,0.022177,2
1.6526e+05,1.198e+08,0.88751,0.92904,1,0.022177,2
1.653e+05,1.1981e+08,0.88751,0.92904,1,0.022177,2
1.6535e+05,1.1983e+08,0.88749,0.92903,1,0.022177,2
1.6539e+05,1.1984e+08,0.88747,0.92902,1,0.022177,2
1.6543e+05,1.1985e+08,0.88745,0.929,1,0.022177,2
1.6546e+05,1.1986e+08,0.88744,0.929,1,0.022177,2
1.6551e+05,1.1987e+08,0.88742,0.92899,1,0.022177,2
1.6555e+05,1.1988e+08,0.88741,0.92898,1,0.022177,2
1.6559e+05,1.1989e+08,0.8874,0.92897,1,0.022177,2
1.6563e+05,1.199e+08,0.88738,0.92896,1,0.022177,2
1.6567e+05,1.1991e+08,0.88737,0.92895,1,0.022177,2
1.6572e+05,1.1992e+08,0.88737,0.92895,1,0.022177,2
1.6576e+05,1.1993e+08,0.88738,0.92896,1,0.022177,2
1.658e+05,1.1994e+08,0.8874,0.92897,1,0.022177,2
1.6584e+05,1.1995e+08,0.88741,0.92898,1,0.022177,2
1.6589e+05,1.1996e+08,0.88743,0.92899,1,0.022177,2
1.6593e+05,1.1997e+08,0.88744,0.929,1,0.022177,2
1.6597e+05,1.1998e+08,0.88746,0.92901,1,0.022177,2
1.6601e+05,1.1999e+08,0.88747,0.92901,1,0.022177,2
1.6605e+05,1.2e+08,0.88748,0.92902,1,0.022177,2
1.661e+05,1.2002e+08,0.88749,0.92903,1,0.022177,2
1.6614e+05,1.2003e+08,0.8875,0.92904,1,0.022177,2
1.6618e+05,1.2004e+08,0.88752,0.92905,1,0.022177,2
1.6623e+05,1.2005e+08,0.88753,0.92905,1,0.022177,2
1.6626e+05,1.2006e+08,0.88754,0.92906,1,0.022177,2
1.6631e+05,1.2007e+08,0.88755,0.92907,1,0.022177,2
1.6635e+05,1.2008e+08,0.88756,0.92907,1,0.022177,2
1.6639e+05,1.2009e+08,0.88757,0.92908,1,0.022177,2
1.6643e+05,1.201e+08,0.88757,0.92908,1,0.022177,2
1.6647e+05,1.2011e+08,0.88758,0.92909,1,0.022177,2
1.6652e+05,1.2012e+08,0.88757,0.92908,1,0.022177,2
1.6656e+05,1.2013e+08,0.88756,0.92907,1,0.022177,2
1.666e+05,1.2014e+08,0.88754,0.92906,1,0.022177,2
1.6664e+05,1.2015e+08,0.88753,0.92905,1,0.022177,2
1.6668e+05,1.2016e+08,0.88751,0.92904,1,0.022177,2
1.6672e+05,1.2017e+08,0.8875,0.92903,1,0.022177,2
1.6676e+05,1.2019e+08,0.88748,0.92902,1,0.022177,2
1.668e+05,1.202e+08,0.88747,0.92901,1,0.022177,2
1.6684e+05,1.2021e+08,0.88745,0.929,1,0.022177,2
1.6689e+05,1.2022e+08,0.88744,0.929,1,0.022177,2
1.6693e+05,1.2023e+08,0.88745,0.929,1,0.022177,2
1.6697e+05,1.2024e+08,0.88746,0.92901,1,0.022177,2
1.6702e+05,1.2025e+08,0.88747,0.92901,1,0.022177,2
1.6705e+05,1.2026e+08,0.88748,0.92902,1,0.022177,2
1.6709e+05,1.2027e+08,0.88749,0.92903,1,0.022177,2
1.6713e+05,1.2028e+08,0.8875,0.92903,1,0.022177,2
1.6717e+05,1.2029e+08,0.8875,0.92904,1,0.022177,2
1.6722e+05,1.203e+08,0.88751,0.92904,1,0.022177,2
1.6726e+05,1.2032e+08,0.88752,0.92905,1,0.022177,2
1.6731e+05,1.2033e+08,0.88752,0.92905,1,0.022177,2
1.6735e+05,1.2034e+08,0.88752,0.92905,1,0.022177,2
1.6739e+05,1.2035e+08,0.88752,0.92905,1,0.022177,2
1.6743e+05,1.2036e+08,0.88752,0.92905,1,0.022177,2
1.6747e+05,1.2037e+08,0.88752,0.92905,1,0.022177,2
1.6751e+05,1.2038e+08,0.88752,0.92905,1,0.022177,2
1.6755e+05,1.2039e+08,0.88752,0.92905,1,0.022177,2
1.6759e+05,1.204e+08,0.88752,0.92905,1,0.022177,2
1.6764e+05,1.2041e+08,0.88752,0.92905,1,0.022177,2
1.6768e+05,1.2042e+08,0.88752,0.92905,1,0.022177,2
1.6772e+05,1.2043e+08,0.88752,0.92905,1,0.022177,2
1.6776e+05,1.2044e+08,0.88752,0.92905,1,0.022177,2
1.678e+05,1.2045e+08,0.88752,0.92905,1,0.022177,2
1.6785e+05,1.2047e+08,0.88752,0.92905,1,0.022177,2
1.6789e+05,1.2048e+08,0.88753,0.92905,1,0.022177,2
1.6793e+05,1.2049e+08,0.88753,0.92905,1,0.022177,2
1.6798e+05,1.205e+08,0.88753,0.92905,1,0.022177,2
1.6802e+05,1.2051e+08,0.88753,0.92905,1,0.022177,2
1.6806e+05,1.2052e+08,0.88753,0.92906,1,0.022177,2
1.681e+05,1.2053e+08,0.88753,0.92905,1,0.022177,2
1.6814e+05,1.2054e+08,0.88752,0.92905,1,0.022177,2
1.6819e+05,1.2055e+08,0.88751,0.92904,1,0.022177,2
1.6823e+05,1.2056e+08,0.8875,0.92904,1,0.022177,2
1.6827e+05,1.2057e+08,0.88749,0.92903,1,0.022177,2
1.6831e+05,1.2058e+08,0.88749,0.92903,1,0.022177,2
1.6835e+05,1.2059e+08,0.88748,0.92902,1,0.022177,2
1.6839e+05,1.206e+08,0.88747,0.92902,1,0.022177,2
1.6843e+05,1.2061e+08,0.88746,0.92901,1,0.022177,2
1.6847e+05,1.2062e+08,0.88745,0.92901,1,0.022177,2
1.6852e+05,1.2063e+08,0.88745,0.929,1,0.022177,2
1.6856e+05,1.2064e+08,0.88746,0.92901,1,0.022177,2
1.6859e+05,1.2065e+08,0.88747,0.92902,1,0.022177,2
1.6864e+05,1.2066e+08,0.88748,0.92902,1,0.022177,2
1.6868e+05,1.2067e+08,0.88749,0.92903,1,0.022177,2
1.6872e+05,1.2068e+08,0.8875,0.92903,1,0.022177,2
1.6876e+05,1.2069e+08,0.88751,0.92904,1,0.022177,2
1.688e+05,1.207e+08,0.88751,0.92904,1,0.022177,2
1.6884e+05,1.2071e+08,0.88752,0.92905,1,0.022177,2
1.6888e+05,1.2072e+08,0.88753,0.92905,1,0.022177,2
1.6893e+05,1.2073e+08,0.88753,0.92905,1,0.022177,2
1.6897e+05,1.2074e+08,0.88753,0.92905,1,0.022177,2
1.6901e+05,1.2075e+08,0.88753,0.92905,1,0.022177,2
1.6905e+05,1.2076e+08,0.88752,0.92905,1,0.022177,2
1.6909e+05,1.2077e+08,0.88752,0.92905,1,0.022177,2
1.6913e+05,1.2078e+08,0.88752,0.92905,1,0.022177,2
1.6917e+05,1.2079e+08,0.88752,0.92905,1,0.022177,2
1.6922e+05,1.2081e+08,0.88751,0.92904,1,0.022177,2
1.6926e+05,1.2082e+08,0.88751,0.92904,1,0.022177,2
1.693e+05,1.2083e+08,0.88751,0.92904,1,0.022177,2
1.6934e+05,1.2083e+08,0.88751,0.92904,1,0.022177,2
1.6938e+05,1.2085e+08,0.88751,0.92904,1,0.022177,2
1.6942e+05,1.2086e+08,0.88751,0.92904,1,0.022177,2
1.6946e+05,1.2087e+08,0.88752,0.92905,1,0.022177,2
1.695e+05,1.2088e+08,0.88752,0.92905,1,0.022177,2
1.6955e+05,1.2089e+08,0.88752,0.92905,1,0.022177,2
1.6959e+05,1.209e+08,0.88752,0.92905,1,0.022177,2
1.6963e+05,1.2091e+08,0.88752,0.92905,1,0.022177,2
1.6967e+05,1.2092e+08,0.88752,0.92905,1,0.022177,2
1.6971e+05,1.2093e+08,0.88753,0.92905,1,0.022177,2
1.6976e+05,1.2094e+08,0.88754,0.92906,1,0.022177,2
1.698e+05,1.2095e+08,0.88755,0.92907,1,0.022177,2
1.6984e+05,1.2096e+08,0.88756,0.92907,1,0.022177,2
1.6988e+05,1.2097e+08,0.88757,0.92908,1,0.022177,2
1.6992e+05,1.2098e+08,0.88758,0.92909,1,0.022177,2
1.6996e+05,1.2099e+08,0.88759,0.9291,1,0.022177,2
1.7e+05,1.21e+08,0.8876,0.9291,1,0.022177,2
1.7004e+05,1.2101e+08,0.88761,0.92911,1,0.022177,2
1.7008e+05,1.2102e+08,0.88762,0.92912,1,0.022177,2
1.7012e+05,1.2103e+08,0.88763,0.92912,1,0.022177,2
1.7017e+05,1.2104e+08,0.88763,0.92912,1,0.022177,2
1.7021e+05,1.2105e+08,0.88761,0.92911,1,0.022177,2
1.7025e+05,1.2106e+08,0.8876,0.9291,1,0.022177,2
1.7029e+05,1.2107e+08,0.88759,0.92909,1,0.022177,2
1.7033e+05,1.2108e+08,0.88758,0.92909,1,0.022177,2
1.7037e+05,1.2109e+08,0.88757,0.92908,1,0.022177,2
1.7041e+05,1.211e+08,0.88756,0.92907,1,0.022177,2
1.7045e+05,1.2111e+08,0.88755,0.92907,1,0.022177,2
1.7049e+05,1.2112e+08,0.88754,0.92906,1,0.022177,2
1.7053e+05,1.2113e+08,0.88753,0.92905,1,0.022177,2
1.7058e+05,1.2114e+08,0.88753,0.92905,1,0.022177,2
1.7062e+05,1.2115e+08,0.88753,0.92905,1,0.022177,2
1.7066e+05,1.2116e+08,0.88753,0.92905,1,0.022177,2
1.707e+05,1.2118e+08,0.88753,0.92906,1,0.022177,2
1.7074e+05,1.2119e+08,0.88753,0.92906,1,0.022177,2
1.7079e+05,1.212e+08,0.88753,0.92906,1,0.022177,2
1.7083e+05,1.2121e+08,0.88754,0.92906,1,0.022177,2
1.7087e+05,1.2122e+08,0.88754,0.92906,1,0.022177,2
1.7091e+05,1.2123e+08,0.88754,0.92906,1,0.022177,2
1.7095e+05,1.2124e+08,0.88754,0.92906,1,0.022177,2
1.71e+05,1.2125e+08,0.88754,0.92906,1,0.022177,2
1.7104e+05,1.2126e+08,0.88753,0.92905,1,0.022177,2
1.7108e+05,1.2127e+08,0.88753,0.92905,1,0.022177,2
1.7112e+05,1.2128e+08,0.88752,0.92905,1,0.022177,2
1.7116e+05,1.213e+08,0.88752,0.92905,1,0.022177,2
1.712e+05,1.213e+08,0.88751,0.92904,1,0.022177,2
1.7124e+05,1.2131e+08,0.88751,0.92904,1,0.022177,2
1.7128e+05,1.2132e+08,0.88751,0.92904,1,0.022177,2
1.7132e+05,1.2133e+08,0.8875,0.92904,1,0.022177,2
1.7137e+05,1.2134e+08,0.88751,0.92904,1,0.022177,2
1.7141e+05,1.2135e+08,0.88752,0.92905,1,0.022177,2
1.7145e+05,1.2136e+08,0.88753,0.92905,1,0.022177,2
1.7149e+05,1.2138e+08,0.88754,0.92906,1,0.022177,2
1.7153e+05,1.2138e+08,0.88755,0.92907,1,0.022177,2
1.7157e+05,1.214e+08,0.88755,0.92907,1,0.022177,2
1.7161e+05,1.214e+08,0.88756,0.92908,1,0.022177,2
1.7165e+05,1.2142e+08,0.88757,0.92908,1,0.022177,2
1.717e+05,1.2143e+08,0.88758,0.92909,1,0.022177,2
1.7174e+05,1.2144e+08,0.88759,0.92909,1,0.022177,2
1.7178e+05,1.2145e+08,0.88759,0.92909,1,0.022177,2
1.7182e+05,1.2146e+08,0.88758,0.92909,1,0.022177,2
1.7186e+05,1.2147e+08,0.88758,0.92909,1,0.022177,2
1.719e+05,1.2148e+08,0.88757,0.92908,1,0.022177,2
1.7194e+05,1.2149e+08,0.88757,0.92908,1,0.022177,2
1.7198e+05,1.215e+08,0.88756,0.92908,1,0.022177,2
1.7202e+05,1.2151e+08,0.88756,0.92907,1,0.022177,2
1.7206e+05,1.2152e+08,0.88755,0.92907,1,0.022177,2
1.721e+05,1.2153e+08,0.88755,0.92907,1,0.022177,2
1.7214e+05,1.2154e+08,0.88754,0.92906,1,0.022177,2
1.7219e+05,1.2155e+08,0.88755,0.92906,1,0.022177,2
1.7223e+05,1.2156e+08,0.88755,0.92907,1,0.022177,2
1.7227e+05,1.2157e+08,0.88756,0.92908,1,0.022177,2
1.7231e+05,1.2158e+08,0.88757,0.92908,1,0.022177,2
1.7235e+05,1.2159e+08,0.88758,0.92909,1,0.022177,2
1.724e+05,1.216e+08,0.88759,0.92909,1,0.022177,2
1.7244e+05,1.2161e+08,0.8876,0.9291,1,0.022177,2
1.7248e+05,1.2162e+08,0.88761,0.9291,1,0.022177,2
1.7252e+05,1.2163e+08,0.88761,0.92911,1,0.022177,2
1.7256e+05,1.2164e+08,0.88762,0.92911,1,0.022177,2
1.7261e+05,1.2165e+08,0.88762,0.92912,1,0.022177,2
1.7264e+05,1.2166e+08,0.88762,0.92912,1,0.022177,2
1.7268e+05,1.2167e+08,0.88763,0.92912,1,0.022177,2
1.7272e+05,1.2168e+08,0.88763,0.92912,1,0.022177,2
1.7277e+05,1.217e+08,0.88763,0.92912,1,0.022177,2
1.7281e+05,1.2171e+08,0.88763,0.92912,1,0.022177,2
1.7285e+05,1.2172e+08,0.88763,0.92912,1,0.022177,2
1.7289e+05,1.2173e+08,0.88763,0.92912,1,0.022177,2
1.7293e+05,1.2174e+08,0.88763,0.92912,1,0.022177,2
1.7298e+05,1.2175e+08,0.88763,0.92912,1,0.022177,2
1.7302e+05,1.2176e+08,0.88764,0.92912,1,0.022177,2
1.7306e+05,1.2177e+08,0.88764,0.92912,1,0.022177,2
1.731e+05,1.2178e+08,0.88764,0.92912,1,0.022177,2
1.7314e+05,1.2179e+08,0.88764,0.92912,1,0.022177,2
1.7318e+05,1.218e+08,0.88764,0.92913,1,0.022177,2
1.7322e+05,1.2181e+08,0.88764,0.92913,1,0.022177,2
1.7326e+05,1.2182e+08,0.88764,0.92913,1,0.022177,2
1.733e+05,1.2183e+08,0.88764,0.92913,1,0.022177,2
1.7334e+05,1.2184e+08,0.88764,0.92913,1,0.022177,2
1.7338e+05,1.2185e+08,0.88764,0.92913,1,0.022177,2
1.7342e+05,1.2186e+08,0.88765,0.92913,1,0.022177,2
1.7347e+05,1.2187e+08,0.88765,0.92913,1,0.022177,2
1.7351e+05,1.2188e+08,0.88765,0.92913,1,0.022177,2
1.7355e+05,1.2189e+08,0.88766,0.92914,1,0.022177,2
1.7359e+05,1.219e+08,0.88766,0.92914,1,0.022177,2
1.7364e+05,1.2191e+08,0.88766,0.92914,1,0.022177,2
1.7368e+05,1.2192e+08,0.88767,0.92914,1,0.022177,2
1.7372e+05,1.2193e+08,0.88767,0.92914,1,0.022177,2
1.7376e+05,1.2194e+08,0.88767,0.92915,1,0.022177,2
1.738e+05,1.2195e+08,0.88767,0.92915,1,0.022177,2
1.7384e+05,1.2196e+08,0.88766,0.92914,1,0.022177,2
1.7388e+05,1.2198e+08,0.88765,0.92913,1,0.022177,2
1.7393e+05,1.2198e+08,0.88764,0.92912,1,0.022177,2
1.7397e+05,1.2199e+08,0.88763,0.92912,1,0.022177,2
1.7401e+05,1.22e+08,0.88762,0.92911,1,0.022177,2
1.7405e+05,1.2202e+08,0.88761,0.92911,1,0.022177,2
1.7409e+05,1.2203e+08,0.8876,0.9291,1,0.022177,2
1.7413e+05,1.2204e+08,0.88759,0.92909,1,0.022177,2
1.7417e+05,1.2205e+08,0.88758,0.92909,1,0.022177,2
1.7422e+05,1.2206e+08,0.88757,0.92908,1,0.022177,2
1.7426e+05,1.2207e+08,0.88757,0.92908,1,0.022177,2
1.743e+05,1.2208e+08,0.88757,0.92908,1,0.022177,2
1.7434e+05,1.2209e+08,0.88757,0.92908,1,0.022177,2
1.7438e+05,1.221e+08,0.88756,0.92908,1,0.022177,2
1.7442e+05,1.2211e+08,0.88756,0.92908,1,0.022177,2
1.7446e+05,1.2212e+08,0.88756,0.92907,1,0.022177,2
1.745e+05,1.2213e+08,0.88756,0.92907,1,0.022177,2
1.7455e+05,1.2214e+08,0.88756,0.92907,1,0.022177,2
1.7459e+05,1.2215e+08,0.88755,0.92907,1,0.022177,2
1.7463e+05,1.2216e+08,0.88755,0.92907,1,0.022177,2
1.7467e+05,1.2217e+08,0.88755,0.92907,1,0.022177,2
1.7471e+05,1.2218e+08,0.88755,0.92907,1,0.022177,2
1.7475e+05,1.2219e+08,0.88755,0.92907,1,0.022177,2
1.748e+05,1.222e+08,0.88755,0.92907,1,0.022177,2
1.7484e+05,1.2221e+08,0.88755,0.92907,1,0.022177,2
1.7488e+05,1.2222e+08,0.88755,0.92907,1,0.022177,2
1.7492e+05,1.2223e+08,0.88755,0.92907,1,0.022177,2
1.7496e+05,1.2224e+08,0.88755,0.92907,1,0.022177,2
1.75e+05,1.2225e+08,0.88755,0.92907,1,0.022177,2
1.7504e+05,1.2226e+08,0.88755,0.92907,1,0.022177,2
1.7508e+05,1.2227e+08,0.88756,0.92907,1,0.022177,2
1.7512e+05,1.2228e+08,0.88757,0.92908,1,0.022177,2
1.7516e+05,1.2229e+08,0.88757,0.92908,1,0.022177,2
1.752e+05,1.223e+08,0.88758,0.92909,1,0.022177,2
1.7524e+05,1.2232e+08,0.88758,0.92909,1,0.022177,2
1.7529e+05,1.2233e+08,0.88759,0.92909,1,0.022177,2
1.7533e+05,1.2234e+08,0.88759,0.9291,1,0.022177,2
1.7537e+05,1.2235e+08,0.8876,0.9291,1,0.022177,2
1.7541e+05,1.2236e+08,0.8876,0.9291,1,0.022177,2
1.7545e+05,1.2237e+08,0.8876,0.9291,1,0.022177,2
1.7549e+05,1.2238e+08,0.8876,0.9291,1,0.022177,2
1.7553e+05,1.2239e+08,0.8876,0.9291,1,0.022177,2
1.7558e+05,1.224e+08,0.8876,0.9291,1,0.022177,2
1.7562e+05,1.2241e+08,0.8876,0.9291,1,0.022177,2
1.7566e+05,1.2242e+08,0.8876,0.9291,1,0.022177,2
1.757e+05,1.2243e+08,0.8876,0.9291,1,0.022177,2
1.7574e+05,1.2244e+08,0.8876,0.9291,1,0.022177,2
1.7579e+05,1.2245e+08,0.8876,0.9291,1,0.022177,2
1.7583e+05,1.2246e+08,0.8876,0.9291,1,0.022177,2
1.7587e+05,1.2247e+08,0.88761,0.9291,1,0.022177,2
1.7591e+05,1.2248e+08,0.88761,0.92911,1,0.022177,2
1.7595e+05,1.2249e+08,0.88762,0.92911,1,0.022177,2
1.7599e+05,1.225e+08,0.88763,0.92912,1,0.022177,2
1.7603e+05,1.2251e+08,0.88763,0.92912,1,0.022177,2
1.7607e+05,1.2252e+08,0.88764,0.92913,1,0.022177,2
1.7611e+05,1.2253e+08,0.88765,0.92913,1,0.022177,2
1.7615e+05,1.2254e+08,0.88765,0.92913,1,0.022177,2
1.762e+05,1.2255e+08,0.88766,0.92914,1,0.022177,2
1.7624e+05,1.2256e+08,0.88766,0.92914,1,0.022177,2
1.7628e+05,1.2257e+08,0.88767,0.92915,1,0.022177,2
1.7632e+05,1.2258e+08,0.88767,0.92915,1,0.022177,2
1.7636e+05,1.2259e+08,0.88768,0.92915,1,0.022177,2
1.764e+05,1.226e+08,0.88769,0.92916,1,0.022177,2
1.7644e+05,1.2261e+08,0.88769,0.92916,1,0.022177,2
1.7648e+05,1.2262e+08,0.8877,0.92916,1,0.022177,2
1.7653e+05,1.2263e+08,0.8877,0.92916,1,0.022177,2
1.7656e+05,1.2265e+08,0.8877,0.92917,1,0.022177,2
1.766e+05,1.2266e+08,0.88771,0.92917,1,0.022177,2
1.7665e+05,1.2267e+08,0.88771,0.92917,1,0.022177,2
1.7669e+05,1.2268e+08,0.8877,0.92917,1,0.022177,2
1.7673e+05,1.2269e+08,0.88769,0.92916,1,0.022177,2
1.7677e+05,1.227e+08,0.88768,0.92916,1,0.022177,2
1.7682e+05,1.2271e+08,0.88767,0.92915,1,0.022177,2
1.7686e+05,1.2272e+08,0.88767,0.92914,1,0.022177,2
1.769e+05,1.2273e+08,0.88766,0.92914,1,0.022177,2
1.7694e+05,1.2274e+08,0.88765,0.92913,1,0.022177,2
1.7698e+05,1.2275e+08,0.88764,0.92913,1,0.022177,2
1.7702e+05,1.2276e+08,0.88763,0.92912,1,0.022177,2
1.7706e+05,1.2277e+08,0.88763,0.92912,1,0.022177,2
1.7711e+05,1.2278e+08,0.88763,0.92912,1,0.022177,2
1.7715e+05,1.2279e+08,0.88764,0.92912,1,0.022177,2
1.7719e+05,1.228e+08,0.88764,0.92913,1,0.022177,2
1.7723e+05,1.2281e+08,0.88764,0.92913,1,0.022177,2
1.7727e+05,1.2282e+08,0.88765,0.92913,1,0.022177,2
1.7731e+05,1.2283e+08,0.88765,0.92913,1,0.022177,2
1.7736e+05,1.2284e+08,0.88765,0.92913,1,0.022177,2
1.7739e+05,1.2285e+08,0.88765,0.92914,1,0.022177,2
1.7743e+05,1.2286e+08,0.88766,0.92914,1,0.022177,2
1.7748e+05,1.2287e+08,0.88765,0.92913,1,0.022177,2
1.7752e+05,1.2288e+08,0.88764,0.92912,1,0.022177,2
1.7756e+05,1.2289e+08,0.88763,0.92912,1,0.022177,2
1.776e+05,1.229e+08,0.88761,0.92911,1,0.022177,2
1.7765e+05,1.2292e+08,0.8876,0.9291,1,0.022177,2
1.7769e+05,1.2293e+08,0.88759,0.92909,1,0.022177,2
1.7773e+05,1.2294e+08,0.88758,0.92909,1,0.022177,2
