LineNo,TimeUS,I,MagX,MagY,MagZ,OfsX,OfsY,OfsZ,MOX,MOY,MOZ,Health,S
18889,2.4221e+07,1,135,-25,299,47,-57,-99,0,0,0,1,2.4221e+07
19299,2.4323e+07,1,128,-26,295,47,-57,-99,0,0,0,1,2.4323e+07
19683,2.4424e+07,1,128,-25,298,47,-57,-99,0,0,0,1,2.4424e+07
20095,2.4526e+07,1,133,-23,302,47,-57,-99,0,0,0,1,2.4526e+07
20505,2.4628e+07,1,134,-21,300,47,-57,-99,0,0,0,1,2.4628e+07
20919,2.4729e+07,1,127,-27,296,47,-57,-99,0,0,0,1,2.4729e+07
21337,2.4832e+07,1,127,-29,297,47,-57,-99,0,0,0,1,2.4832e+07
21753,2.4935e+07,1,127,-28,296,47,-57,-99,0,0,0,1,2.4935e+07
22164,2.5036e+07,1,127,-30,298,47,-57,-99,0,0,0,1,2.5036e+07
22579,2.514e+07,1,133,-23,303,47,-57,-99,0,0,0,1,2.514e+07
22987,2.5243e+07,1,131,-25,299,47,-57,-99,0,0,0,1,2.5243e+07
23406,2.5347e+07,1,127,-27,295,47,-57,-99,0,0,0,1,2.5347e+07
23825,2.5448e+07,1,129,-24,298,47,-57,-99,0,0,0,1,2.5448e+07
24238,2.5548e+07,1,134,-25,300,47,-57,-99,0,0,0,1,2.5548e+07
24653,2.565e+07,1,133,-25,302,47,-57,-99,0,0,0,1,2.565e+07
25066,2.5754e+07,1,127,-31,295,47,-57,-99,0,0,0,1,2.5754e+07
25480,2.5856e+07,1,128,-28,297,47,-57,-99,0,0,0,1,2.5856e+07
25890,2.5958e+07,1,127,-30,293,47,-57,-99,0,0,0,1,2.5958e+07
26300,2.6059e+07,1,131,-25,301,47,-57,-99,0,0,0,1,2.6059e+07
26679,2.616e+07,1,133,-26,302,47,-57,-99,0,0,0,1,2.616e+07
27093,2.6261e+07,1,130,-27,300,47,-57,-99,0,0,0,1,2.6261e+07
27499,2.6362e+07,1,127,-28,294,47,-57,-99,0,0,0,1,2.6362e+07
27912,2.6463e+07,1,131,-24,297,47,-57,-99,0,0,0,1,2.6463e+07
28319,2.6565e+07,1,133,-24,302,47,-57,-99,0,0,0,1,2.6565e+07
28703,2.6667e+07,1,132,-25,300,47,-57,-99,0,0,0,1,2.6667e+07
29116,2.6768e+07,1,127,-26,297,47,-57,-99,0,0,0,1,2.6768e+07
29531,2.6869e+07,1,128,-28,295,47,-57,-99,0,0,0,1,2.6869e+07
29941,2.6971e+07,1,129,-28,299,47,-57,-99,0,0,0,1,2.6971e+07
30351,2.7073e+07,1,131,-27,302,47,-57,-99,0,0,0,1,2.7073e+07
30757,2.7174e+07,1,133,-25,295,47,-57,-99,0,0,0,1,2.7174e+07
31170,2.7276e+07,1,130,-25,300,47,-57,-99,0,0,0,1,2.7276e+07
31576,2.7377e+07,1,129,-26,298,47,-57,-99,0,0,0,1,2.7377e+07
31962,2.7479e+07,1,129,-30,295,47,-57,-99,0,0,0,1,2.7479e+07
32368,2.7581e+07,1,133,-26,299,47,-57,-99,0,0,0,1,2.7581e+07
32777,2.7683e+07,1,130,-27,298,47,-57,-99,0,0,0,1,2.7683e+07
33190,2.7784e+07,1,127,-30,296,47,-57,-99,0,0,0,1,2.7784e+07
33603,2.7885e+07,1,129,-28,295,47,-57,-99,0,0,0,1,2.7885e+07
33985,2.7987e+07,1,129,-29,291,47,-57,-99,0,0,0,1,2.7987e+07
34394,2.809e+07,1,131,-27,298,47,-57,-99,0,0,0,1,2.809e+07
34804,2.8191e+07,1,134,-24,300,47,-57,-99,0,0,0,1,2.8191e+07
35218,2.8293e+07,1,131,-24,298,47,-57,-99,0,0,0,1,2.8293e+07
35624,2.8395e+07,1,127,-26,298,47,-57,-99,0,0,0,1,2.8395e+07
36010,2.8497e+07,1,131,-24,301,47,-57,-99,0,0,0,1,2.8497e+07
36420,2.8598e+07,1,133,-23,302,47,-57,-99,0,0,0,1,2.8598e+07
36832,2.8701e+07,1,129,-27,296,47,-57,-99,0,0,0,1,2.8701e+07
37246,2.8802e+07,1,129,-28,296,47,-57,-99,0,0,0,1,2.8802e+07
37656,2.8904e+07,1,128,-30,296,47,-57,-99,0,0,0,1,2.8904e+07
38064,2.9006e+07,1,129,-26,297,47,-57,-99,0,0,0,1,2.9006e+07
38471,2.9108e+07,1,132,-26,300,47,-57,-99,0,0,0,1,2.9108e+07
38880,2.921e+07,1,133,-25,302,47,-57,-99,0,0,0,1,2.921e+07
39262,2.9311e+07,1,130,-26,300,47,-57,-99,0,0,0,1,2.9311e+07
39670,2.9411e+07,1,127,-28,296,47,-57,-99,0,0,0,1,2.9411e+07
40082,2.9513e+07,1,131,-25,300,47,-57,-99,0,0,0,1,2.9513e+07
40490,2.9614e+07,1,133,-24,305,47,-57,-99,0,0,0,1,2.9614e+07
40904,2.9718e+07,1,130,-25,298,47,-57,-99,0,0,0,1,2.9718e+07
41315,2.9821e+07,1,128,-32,294,47,-57,-99,0,0,0,1,2.9821e+07
41727,2.9923e+07,1,129,-26,299,47,-57,-99,0,0,0,1,2.9923e+07
42139,3.0024e+07,1,128,-25,297,47,-57,-99,0,0,0,1,3.0024e+07
42555,3.0125e+07,1,132,-25,301,47,-57,-99,0,0,0,1,3.0125e+07
42967,3.0225e+07,1,135,-23,304,47,-57,-99,0,0,0,1,3.0225e+07
43380,3.0327e+07,1,127,-27,298,47,-57,-99,0,0,0,1,3.0327e+07
43765,3.0428e+07,1,127,-28,298,47,-57,-99,0,0,0,1,3.0428e+07
44181,3.0531e+07,1,133,-24,302,47,-57,-99,0,0,0,1,3.0531e+07
44589,3.0631e+07,1,135,-22,305,47,-57,-99,0,0,0,1,3.0631e+07
44999,3.0734e+07,1,128,-27,298,47,-57,-99,0,0,0,1,3.0733e+07
45414,3.0836e+07,1,127,-25,299,47,-57,-99,0,0,0,1,3.0836e+07
45821,3.0937e+07,1,127,-24,301,47,-57,-99,0,0,0,1,3.0937e+07
46199,3.1039e+07,1,128,-26,299,47,-57,-99,0,0,0,1,3.1039e+07
46610,3.1141e+07,1,134,-22,306,47,-57,-99,0,0,0,1,3.1141e+07
47020,3.1243e+07,1,133,-21,303,47,-57,-99,0,0,0,1,3.1243e+07
47432,3.1345e+07,1,127,-27,299,47,-57,-99,0,0,0,1,3.1345e+07
47845,3.1446e+07,1,130,-24,298,47,-57,-99,0,0,0,1,3.1446e+07
48261,3.1547e+07,1,135,-20,304,47,-57,-99,0,0,0,1,3.1547e+07
48645,3.1649e+07,1,131,-23,303,47,-57,-99,0,0,0,1,3.1649e+07
49056,3.1751e+07,1,128,-28,298,47,-57,-99,0,0,0,1,3.1751e+07
49473,3.1855e+07,1,127,-29,296,47,-57,-99,0,0,0,1,3.1855e+07
49883,3.1957e+07,1,127,-27,299,47,-57,-99,0,0,0,1,3.1957e+07
50295,3.2058e+07,1,131,-25,300,47,-57,-99,0,0,0,1,3.2058e+07
50677,3.216e+07,1,133,-23,303,47,-57,-99,0,0,0,1,3.216e+07
51096,3.2262e+07,1,132,-23,302,47,-57,-99,0,0,0,1,3.2262e+07
51504,3.2363e+07,1,127,-26,298,47,-57,-99,0,0,0,1,3.2363e+07
51884,3.2463e+07,1,128,-25,298,47,-57,-99,0,0,0,1,3.2463e+07
52292,3.2565e+07,1,133,-22,304,47,-57,-99,0,0,0,1,3.2565e+07
52707,3.2666e+07,1,130,-26,301,47,-57,-99,0,0,0,1,3.2666e+07
53120,3.2767e+07,1,128,-26,299,47,-57,-99,0,0,0,1,3.2767e+07
53535,3.2869e+07,1,127,-26,300,47,-57,-99,0,0,0,1,3.2869e+07
53943,3.297e+07,1,127,-27,297,47,-57,-99,0,0,0,1,3.297e+07
54355,3.3072e+07,1,130,-25,301,47,-57,-99,0,0,0,1,3.3072e+07
54761,3.3174e+07,1,133,-23,302,47,-57,-99,0,0,0,1,3.3174e+07
55176,3.3275e+07,1,131,-24,301,47,-57,-99,0,0,0,1,3.3275e+07
55585,3.3377e+07,1,128,-26,298,47,-57,-99,0,0,0,1,3.3377e+07
55971,3.3477e+07,1,129,-25,302,47,-57,-99,0,0,0,1,3.3477e+07
56378,3.3579e+07,1,134,-21,304,47,-57,-99,0,0,0,1,3.3579e+07
56786,3.3681e+07,1,132,-23,303,47,-57,-99,0,0,0,1,3.3681e+07
57199,3.3784e+07,1,128,-24,299,47,-57,-99,0,0,0,1,3.3784e+07
57586,3.3886e+07,1,128,-25,300,47,-57,-99,0,0,0,1,3.3886e+07
57997,3.3988e+07,1,128,-26,298,47,-57,-99,0,0,0,1,3.3988e+07
58407,3.409e+07,1,131,-22,303,47,-57,-99,0,0,0,1,3.409e+07
58815,3.4191e+07,1,134,-22,304,47,-57,-99,0,0,0,1,3.4191e+07
59233,3.4294e+07,1,131,-24,301,47,-57,-99,0,0,0,1,3.4294e+07
59640,3.4396e+07,1,128,-24,299,47,-57,-99,0,0,0,1,3.4396e+07
60025,3.4497e+07,1,133,-23,301,47,-57,-99,0,0,0,1,3.4497e+07
60435,3.4599e+07,1,136,-21,305,47,-57,-99,0,0,0,1,3.4599e+07
60844,3.4701e+07,1,130,-25,302,47,-57,-99,0,0,0,1,3.4701e+07
61250,3.4803e+07,1,129,-23,297,47,-57,-99,0,0,0,1,3.4803e+07
61661,3.4904e+07,1,129,-24,300,47,-57,-99,0,0,0,1,3.4904e+07
62041,3.5005e+07,1,130,-23,299,47,-57,-99,0,0,0,1,3.5005e+07
62451,3.5107e+07,1,133,-23,299,47,-57,-99,0,0,0,1,3.5107e+07
62859,3.5209e+07,1,135,-22,301,47,-57,-99,0,0,0,1,3.5209e+07
63272,3.5311e+07,1,132,-24,298,47,-57,-99,0,0,0,1,3.5311e+07
63681,3.5412e+07,1,129,-25,298,47,-57,-99,0,0,0,1,3.5412e+07
64092,3.5514e+07,1,137,-21,302,47,-57,-99,0,0,0,1,3.5514e+07
64499,3.5616e+07,1,136,-20,301,47,-57,-99,0,0,0,1,3.5615e+07
64875,3.5717e+07,1,132,-23,295,47,-57,-99,0,0,0,1,3.5717e+07
65279,3.5818e+07,1,129,-25,296,47,-57,-99,0,0,0,1,3.5818e+07
65682,3.592e+07,1,129,-25,298,47,-57,-99,0,0,0,1,3.592e+07
66049,3.6021e+07,1,127,-27,300,47,-57,-99,0,0,0,1,3.6021e+07
66456,3.6122e+07,1,132,-24,301,47,-57,-99,0,0,0,1,3.6122e+07
66858,3.6222e+07,1,134,-24,305,47,-57,-99,0,0,0,1,3.6222e+07
67234,3.6323e+07,1,128,-27,299,47,-57,-99,0,0,0,1,3.6323e+07
67641,3.6424e+07,1,129,-25,296,47,-57,-99,0,0,0,1,3.6424e+07
68053,3.6525e+07,1,132,-29,299,47,-57,-99,0,0,0,1,3.6525e+07
68454,3.6626e+07,1,134,-23,304,47,-57,-99,0,0,0,1,3.6626e+07
68862,3.6727e+07,1,128,-28,298,47,-57,-99,0,0,0,1,3.6727e+07
69266,3.6828e+07,1,128,-28,298,47,-57,-99,0,0,0,1,3.6828e+07
69675,3.693e+07,1,128,-28,297,47,-57,-99,0,0,0,1,3.693e+07
70052,3.7031e+07,1,128,-28,295,47,-57,-99,0,0,0,1,3.7031e+07
70455,3.7133e+07,1,135,-19,299,47,-57,-99,0,0,0,1,3.7133e+07
70858,3.7234e+07,1,134,-22,302,47,-57,-99,0,0,0,1,3.7234e+07
71263,3.7336e+07,1,128,-25,298,47,-57,-99,0,0,0,1,3.7336e+07
71665,3.7437e+07,1,128,-23,299,47,-57,-99,0,0,0,1,3.7437e+07
72070,3.7538e+07,1,135,-30,299,47,-57,-99,0,0,0,1,3.7538e+07
72472,3.7639e+07,1,139,-48,289,47,-57,-99,0,0,0,1,3.7638e+07
72879,3.774e+07,1,140,-54,279,47,-57,-99,0,0,0,1,3.774e+07
73254,3.7843e+07,1,157,-48,273,47,-57,-99,0,0,0,1,3.7843e+07
73660,3.7944e+07,1,156,-46,276,47,-57,-99,0,0,0,1,3.7944e+07
74067,3.8046e+07,1,139,-30,291,47,-57,-99,0,0,0,1,3.8046e+07
74471,3.8148e+07,1,110,-16,316,47,-57,-99,0,0,0,1,3.8148e+07
74882,3.8248e+07,1,77,1,335,47,-57,-99,0,0,0,1,3.8248e+07
75286,3.835e+07,1,45,40,342,47,-57,-99,0,0,0,1,3.835e+07
75691,3.8452e+07,1,13,106,344,47,-57,-99,0,0,0,1,3.8452e+07
76096,3.8555e+07,1,-17,154,347,47,-57,-99,0,0,0,1,3.8555e+07
76502,3.8656e+07,1,-43,190,335,47,-57,-99,0,0,0,1,3.8656e+07
76908,3.8757e+07,1,-81,215,318,47,-57,-99,0,0,0,1,3.8757e+07
77311,3.8858e+07,1,-108,254,294,47,-57,-99,0,0,0,1,3.8858e+07
77718,3.8959e+07,1,-122,299,255,47,-57,-99,0,0,0,1,3.8959e+07
78121,3.906e+07,1,-122,353,208,47,-57,-99,0,0,0,1,3.906e+07
78528,3.916e+07,1,-109,388,169,47,-57,-99,0,0,0,1,3.916e+07
78939,3.926e+07,1,-114,414,119,47,-57,-99,0,0,0,1,3.926e+07
79343,3.9361e+07,1,-132,428,71,47,-57,-99,0,0,0,1,3.9361e+07
79751,3.9462e+07,1,-153,431,39,47,-57,-99,0,0,0,1,3.9462e+07
80152,3.9562e+07,1,-176,430,-5,47,-57,-99,0,0,0,1,3.9562e+07
80557,3.9663e+07,1,-199,424,-50,47,-57,-99,0,0,0,1,3.9663e+07
80933,3.9763e+07,1,-210,419,-83,47,-57,-99,0,0,0,1,3.9763e+07
81337,3.9865e+07,1,-194,422,-121,47,-57,-99,0,0,0,1,3.9865e+07
81744,3.9966e+07,1,-173,424,-168,47,-57,-99,0,0,0,1,3.9966e+07
82146,4.0067e+07,1,-156,423,-194,47,-57,-99,0,0,0,1,4.0067e+07
82552,4.0168e+07,1,-146,420,-218,47,-57,-99,0,0,0,1,4.0168e+07
82954,4.0269e+07,1,-144,410,-249,47,-57,-99,0,0,0,1,4.0269e+07
83361,4.037e+07,1,-132,412,-258,47,-57,-99,0,0,0,1,4.037e+07
83770,4.047e+07,1,-111,421,-254,47,-57,-99,0,0,0,1,4.047e+07
84149,4.057e+07,1,-97,426,-252,47,-57,-99,0,0,0,1,4.057e+07
84553,4.067e+07,1,-96,421,-261,47,-57,-99,0,0,0,1,4.067e+07
84957,4.0771e+07,1,-83,419,-276,47,-57,-99,0,0,0,1,4.0771e+07
85336,4.0872e+07,1,-72,425,-269,47,-57,-99,0,0,0,1,4.0872e+07
85739,4.0974e+07,1,-70,432,-255,47,-57,-99,0,0,0,1,4.0974e+07
86146,4.1074e+07,1,-63,440,-238,47,-57,-99,0,0,0,1,4.1074e+07
86520,4.1174e+07,1,-60,440,-241,47,-57,-99,0,0,0,1,4.1174e+07
86923,4.1276e+07,1,-59,435,-255,47,-57,-99,0,0,0,1,4.1276e+07
87327,4.1376e+07,1,-51,435,-254,47,-57,-99,0,0,0,1,4.1376e+07
87732,4.1476e+07,1,-31,447,-234,47,-57,-99,0,0,0,1,4.1476e+07
88141,4.1577e+07,1,-19,457,-209,47,-57,-99,0,0,0,1,4.1577e+07
88546,4.1677e+07,1,-21,455,-213,47,-57,-99,0,0,0,1,4.1677e+07
88923,4.1778e+07,1,-27,450,-226,47,-57,-99,0,0,0,1,4.1778e+07
89324,4.188e+07,1,-32,442,-245,47,-57,-99,0,0,0,1,4.188e+07
89731,4.1982e+07,1,-25,443,-245,47,-57,-99,0,0,0,1,4.1982e+07
90141,4.2084e+07,1,-14,448,-236,47,-57,-99,0,0,0,1,4.2084e+07
90546,4.2185e+07,1,-5,449,-234,47,-57,-99,0,0,0,1,4.2185e+07
90922,4.2285e+07,1,-8,446,-244,47,-57,-99,0,0,0,1,4.2285e+07
91323,4.2385e+07,1,-11,441,-252,47,-57,-99,0,0,0,1,4.2385e+07
91730,4.2487e+07,1,4,440,-257,47,-57,-99,0,0,0,1,4.2486e+07
92133,4.2588e+07,1,23,449,-238,47,-57,-99,0,0,0,1,4.2588e+07
92542,4.2689e+07,1,30,450,-224,47,-57,-99,0,0,0,1,4.2689e+07
92915,4.2789e+07,1,25,446,-238,47,-57,-99,0,0,0,1,4.2789e+07
93319,4.289e+07,1,19,440,-255,47,-57,-99,0,0,0,1,4.289e+07
93722,4.2991e+07,1,18,433,-270,47,-57,-99,0,0,0,1,4.2991e+07
94128,4.3092e+07,1,24,432,-274,47,-57,-99,0,0,0,1,4.3092e+07
94535,4.3194e+07,1,32,429,-278,47,-57,-99,0,0,0,1,4.3194e+07
94910,4.3294e+07,1,34,423,-288,47,-57,-99,0,0,0,1,4.3294e+07
95314,4.3394e+07,1,41,423,-286,47,-57,-99,0,0,0,1,4.3394e+07
95717,4.3495e+07,1,53,430,-273,47,-57,-99,0,0,0,1,4.3495e+07
96120,4.3597e+07,1,58,439,-253,47,-57,-99,0,0,0,1,4.3597e+07
96527,4.37e+07,1,57,447,-228,47,-57,-99,0,0,0,1,4.37e+07
96935,4.3802e+07,1,60,449,-216,47,-57,-99,0,0,0,1,4.3802e+07
97310,4.3903e+07,1,55,452,-210,47,-57,-99,0,0,0,1,4.3903e+07
97717,4.4006e+07,1,45,455,-210,47,-57,-99,0,0,0,1,4.4006e+07
98123,4.4108e+07,1,47,458,-206,47,-57,-99,0,0,0,1,4.4108e+07
98526,4.4209e+07,1,49,461,-194,47,-57,-99,0,0,0,1,4.4209e+07
98932,4.431e+07,1,45,460,-190,47,-57,-99,0,0,0,1,4.431e+07
99333,4.441e+07,1,47,458,-195,47,-57,-99,0,0,0,1,4.441e+07
99737,4.451e+07,1,51,457,-201,47,-57,-99,0,0,0,1,4.451e+07
1.0014e+05,4.4611e+07,1,51,458,-205,47,-57,-99,0,0,0,1,4.4611e+07
1.0052e+05,4.4714e+07,1,43,459,-193,47,-57,-99,0,0,0,1,4.4714e+07
1.0092e+05,4.4815e+07,1,45,464,-174,47,-57,-99,0,0,0,1,4.4815e+07
1.0132e+05,4.4915e+07,1,48,466,-159,47,-57,-99,0,0,0,1,4.4915e+07
1.0173e+05,4.5016e+07,1,53,467,-150,47,-57,-99,0,0,0,1,4.5016e+07
1.0214e+05,4.5117e+07,1,66,470,-135,47,-57,-99,0,0,0,1,4.5117e+07
1.0254e+05,4.5217e+07,1,79,469,-118,47,-57,-99,0,0,0,1,4.5217e+07
1.0295e+05,4.5318e+07,1,82,463,-97,47,-57,-99,0,0,0,1,4.5318e+07
1.0332e+05,4.542e+07,1,83,464,-61,47,-57,-99,0,0,0,1,4.542e+07
1.0373e+05,4.5521e+07,1,83,465,-39,47,-57,-99,0,0,0,1,4.5521e+07
1.0414e+05,4.5622e+07,1,80,466,-29,47,-57,-99,0,0,0,1,4.5622e+07
1.0455e+05,4.5723e+07,1,66,463,-21,47,-57,-99,0,0,0,1,4.5723e+07
1.0495e+05,4.5823e+07,1,61,460,0,47,-57,-99,0,0,0,1,4.5823e+07
1.0536e+05,4.5925e+07,1,61,456,23,47,-57,-99,0,0,0,1,4.5925e+07
1.0574e+05,4.6027e+07,1,63,450,38,47,-57,-99,0,0,0,1,4.6027e+07
1.0614e+05,4.6129e+07,1,72,449,56,47,-57,-99,0,0,0,1,4.6129e+07
1.0652e+05,4.6231e+07,1,73,443,72,47,-57,-99,0,0,0,1,4.6231e+07
1.0692e+05,4.6332e+07,1,67,425,103,47,-57,-99,0,0,0,1,4.6332e+07
1.0733e+05,4.6433e+07,1,66,409,128,47,-57,-99,0,0,0,1,4.6433e+07
1.0774e+05,4.6534e+07,1,80,398,150,47,-57,-99,0,0,0,1,4.6534e+07
1.0812e+05,4.6635e+07,1,96,379,170,47,-57,-99,0,0,0,1,4.6635e+07
1.0852e+05,4.6735e+07,1,95,351,191,47,-57,-99,0,0,0,1,4.6735e+07
1.0893e+05,4.6836e+07,1,91,337,213,47,-57,-99,0,0,0,1,4.6836e+07
1.0931e+05,4.6937e+07,1,85,333,222,47,-57,-99,0,0,0,1,4.6937e+07
1.0972e+05,4.7038e+07,1,82,329,231,47,-57,-99,0,0,0,1,4.7038e+07
1.1009e+05,4.7139e+07,1,79,313,256,47,-57,-99,0,0,0,1,4.7139e+07
1.105e+05,4.7239e+07,1,71,289,276,47,-57,-99,0,0,0,1,4.7239e+07
1.109e+05,4.7341e+07,1,61,273,286,47,-57,-99,0,0,0,1,4.7341e+07
1.113e+05,4.7442e+07,1,50,268,297,47,-57,-99,0,0,0,1,4.7442e+07
1.1171e+05,4.7542e+07,1,39,275,307,47,-57,-99,0,0,0,1,4.7542e+07
1.1212e+05,4.7643e+07,1,27,266,315,47,-57,-99,0,0,0,1,4.7643e+07
1.1253e+05,4.7746e+07,1,17,265,311,47,-57,-99,0,0,0,1,4.7746e+07
1.1293e+05,4.7847e+07,1,21,260,314,47,-57,-99,0,0,0,1,4.7847e+07
1.1334e+05,4.7948e+07,1,29,243,323,47,-57,-99,0,0,0,1,4.7948e+07
1.1372e+05,4.805e+07,1,7,243,328,47,-57,-99,0,0,0,1,4.805e+07
1.1412e+05,4.8151e+07,1,-2,249,334,47,-57,-99,0,0,0,1,4.8151e+07
1.1452e+05,4.8253e+07,1,-9,251,335,47,-57,-99,0,0,0,1,4.8253e+07
1.1493e+05,4.8355e+07,1,-15,234,338,47,-57,-99,0,0,0,1,4.8355e+07
1.1534e+05,4.8456e+07,1,-10,229,343,47,-57,-99,0,0,0,1,4.8456e+07
1.1574e+05,4.8558e+07,1,-10,226,348,47,-57,-99,0,0,0,1,4.8558e+07
1.1627e+05,1.0792e+08,1,7,258,324,47,-57,-99,0,0,0,1,1.0792e+08
1.1672e+05,1.0802e+08,1,8,257,325,47,-57,-99,0,0,0,1,1.0802e+08
1.1714e+05,1.0813e+08,1,10,259,327,47,-57,-99,0,0,0,1,1.0813e+08
1.1759e+05,1.0823e+08,1,8,256,323,47,-57,-99,0,0,0,1,1.0823e+08
1.1804e+05,1.0833e+08,1,8,259,325,47,-57,-99,0,0,0,1,1.0833e+08
1.1849e+05,1.0843e+08,1,7,257,325,47,-57,-99,0,0,0,1,1.0843e+08
1.189e+05,1.0853e+08,1,8,256,325,47,-57,-99,0,0,0,1,1.0853e+08
1.1936e+05,1.0864e+08,1,8,258,323,47,-57,-99,0,0,0,1,1.0864e+08
1.1978e+05,1.0874e+08,1,7,258,323,47,-57,-99,0,0,0,1,1.0874e+08
1.2022e+05,1.0884e+08,1,8,257,324,47,-57,-99,0,0,0,1,1.0884e+08
1.2064e+05,1.0894e+08,1,8,257,324,47,-57,-99,0,0,0,1,1.0894e+08
1.211e+05,1.0905e+08,1,7,258,324,47,-57,-99,0,0,0,1,1.0905e+08
1.2155e+05,1.0915e+08,1,7,258,325,47,-57,-99,0,0,0,1,1.0915e+08
1.22e+05,1.0925e+08,1,8,257,324,47,-57,-99,0,0,0,1,1.0925e+08
1.2245e+05,1.0936e+08,1,7,256,325,47,-57,-99,0,0,0,1,1.0936e+08
1.229e+05,1.0946e+08,1,8,255,324,47,-57,-99,0,0,0,1,1.0946e+08
1.2335e+05,1.0956e+08,1,8,258,324,47,-57,-99,0,0,0,1,1.0956e+08
1.238e+05,1.0966e+08,1,8,256,325,47,-57,-99,0,0,0,1,1.0966e+08
1.2425e+05,1.0976e+08,1,7,256,325,47,-57,-99,0,0,0,1,1.0976e+08
1.247e+05,1.0987e+08,1,7,256,325,47,-57,-99,0,0,0,1,1.0987e+08
1.2515e+05,1.0997e+08,1,9,258,327,47,-57,-99,0,0,0,1,1.0997e+08
1.2557e+05,1.1007e+08,1,7,252,328,47,-57,-99,0,0,0,1,1.1007e+08
1.2603e+05,1.1017e+08,1,6,251,331,47,-57,-99,0,0,0,1,1.1017e+08
1.2648e+05,1.1027e+08,1,6,252,328,47,-57,-99,0,0,0,1,1.1027e+08
1.2693e+05,1.1038e+08,1,6,255,329,47,-57,-99,0,0,0,1,1.1038e+08
1.2738e+05,1.1048e+08,1,7,255,326,47,-57,-99,0,0,0,1,1.1048e+08
