LineNo,TimeUS,Id,Pri,Total,Free,Name
6319,2.1031e+07,1,1,352,144,0
15739,2.3421e+07,1,1,352,144,0
25154,2.5774e+07,1,1,352,144,0
34717,2.8167e+07,1,1,352,144,0
44056,3.0498e+07,1,1,352,144,0
53364,3.2824e+07,1,1,352,144,0
62655,3.5157e+07,1,1,352,144,0
72114,3.7546e+07,1,1,352,144,0
81331,3.986e+07,1,1,352,144,0
90633,4.2205e+07,1,1,352,144,0
99864,4.4541e+07,1,1,352,144,0
1.091e+05,4.6884e+07,1,1,352,144,0
1.1618e+05,1.079e+08,1,1,352,144,0
1.2708e+05,1.1041e+08,1,1,352,144,0
1.3837e+05,1.1304e+08,1,1,352,144,0
1.4802e+05,1.1546e+08,1,1,352,144,0
1.5783e+05,1.1793e+08,1,1,352,144,0
1.6756e+05,1.2039e+08,1,1,352,144,0
1.7744e+05,1.2287e+08,1,1,352,144,0
1.8711e+05,1.2529e+08,1,1,352,144,0
1.9666e+05,1.2771e+08,1,1,352,144,0
2.0038e+05,1.7434e+08,1,1,352,144,0
2.1103e+05,1.7682e+08,1,1,352,144,0
2.2205e+05,1.7935e+08,1,1,352,144,0
2.3278e+05,1.8184e+08,1,1,352,144,0
2.4328e+05,1.8429e+08,1,1,352,144,0
2.5399e+05,1.8682e+08,1,1,352,144,0
2.6489e+05,1.8937e+08,1,1,352,144,0
2.76e+05,1.92e+08,1,1,352,144,0
2.8723e+05,1.9467e+08,1,1,352,144,0
2.9768e+05,1.9719e+08,1,1,352,144,0
3.0807e+05,1.9976e+08,1,1,352,144,0
3.187e+05,2.0238e+08,1,1,352,144,0
3.2906e+05,2.0494e+08,1,1,352,144,0
3.3953e+05,2.0765e+08,1,1,352,144,0
3.4994e+05,2.1022e+08,1,1,352,144,0
3.601e+05,2.1271e+08,1,1,352,144,0
3.703e+05,2.1522e+08,1,1,352,144,0
3.8078e+05,2.1778e+08,1,1,352,144,0
3.9124e+05,2.2034e+08,1,1,352,144,0
4.019e+05,2.2307e+08,1,1,352,144,0
4.1238e+05,2.2564e+08,1,1,352,144,0
4.2292e+05,2.2823e+08,1,1,352,144,0
4.3316e+05,2.3081e+08,1,1,352,144,0
4.4361e+05,2.3339e+08,1,1,352,144,0
4.5373e+05,2.3588e+08,1,1,352,144,0
4.6397e+05,2.3838e+08,1,1,352,144,0
4.7445e+05,2.4097e+08,1,1,352,144,0
4.8485e+05,2.4353e+08,1,1,352,144,0
4.9487e+05,2.46e+08,1,1,352,144,0
5.0505e+05,2.485e+08,1,1,352,144,0
5.1521e+05,2.5103e+08,1,1,352,144,0
5.2562e+05,2.5359e+08,1,1,352,144,0
5.3621e+05,2.562e+08,1,1,352,144,0
5.4638e+05,2.587e+08,1,1,352,144,0
5.5684e+05,2.6128e+08,1,1,352,144,0
5.672e+05,2.6383e+08,1,1,352,144,0
5.7735e+05,2.6641e+08,1,1,352,144,0
5.874e+05,2.689e+08,1,1,352,144,0
5.9766e+05,2.7144e+08,1,1,352,144,0
6.079e+05,2.7396e+08,1,1,352,144,0
6.1825e+05,2.7651e+08,1,1,352,144,0
6.2842e+05,2.7901e+08,1,1,352,144,0
6.388e+05,2.8157e+08,1,1,352,144,0
6.4922e+05,2.8415e+08,1,1,352,144,0
6.5989e+05,2.8675e+08,1,1,352,144,0
6.7062e+05,2.8932e+08,1,1,352,144,0
6.815e+05,2.9191e+08,1,1,352,144,0
6.9219e+05,2.9444e+08,1,1,352,144,0
7.027e+05,2.9692e+08,1,1,352,144,0
7.13e+05,2.9937e+08,1,1,352,144,0
7.237e+05,3.0192e+08,1,1,352,144,0
