LineNo,TimeUS,Id,Pri,Total,Free,Name
2482,2.0079e+07,14,60,656,384,0
11946,2.2476e+07,14,60,656,384,0
21328,2.4826e+07,14,60,656,384,0
30842,2.7192e+07,14,60,656,384,0
40162,2.9529e+07,14,60,656,384,0
49599,3.1884e+07,14,60,656,384,0
58901,3.421e+07,14,60,656,384,0
68337,3.6599e+07,14,60,656,384,0
77558,3.892e+07,14,60,656,384,0
86798,4.1243e+07,14,60,656,384,0
96163,4.3605e+07,14,60,656,384,0
1.054e+05,4.5937e+07,14,60,656,384,0
1.1464e+05,4.8278e+07,14,60,656,384,0
1.2236e+05,1.0934e+08,14,60,656,384,0
1.3351e+05,1.1192e+08,14,60,656,384,0
1.4384e+05,1.1439e+08,14,60,656,384,0
1.5357e+05,1.1686e+08,14,60,656,384,0
1.6336e+05,1.1933e+08,14,60,656,384,0
1.7312e+05,1.2178e+08,14,60,656,384,0
1.8286e+05,1.2422e+08,14,60,656,384,0
1.9262e+05,1.2667e+08,14,60,656,384,0
2.0629e+05,1.7571e+08,14,60,656,384,0
2.1717e+05,1.7822e+08,14,60,656,384,0
2.28e+05,1.8073e+08,14,60,656,384,0
2.3871e+05,1.8322e+08,14,60,656,384,0
2.4933e+05,1.8573e+08,14,60,656,384,0
2.6026e+05,1.883e+08,14,60,656,384,0
2.7141e+05,1.9093e+08,14,60,656,384,0
2.8224e+05,1.9348e+08,14,60,656,384,0
2.9319e+05,1.961e+08,14,60,656,384,0
3.0362e+05,1.9866e+08,14,60,656,384,0
3.142e+05,2.0128e+08,14,60,656,384,0
3.2454e+05,2.0382e+08,14,60,656,384,0
3.3518e+05,2.0657e+08,14,60,656,384,0
3.4545e+05,2.0912e+08,14,60,656,384,0
3.5562e+05,2.1162e+08,14,60,656,384,0
3.6575e+05,2.1411e+08,14,60,656,384,0
3.7626e+05,2.1668e+08,14,60,656,384,0
3.8676e+05,2.1924e+08,14,60,656,384,0
3.972e+05,2.2181e+08,14,60,656,384,0
4.078e+05,2.245e+08,14,60,656,384,0
4.1823e+05,2.2708e+08,14,60,656,384,0
4.2864e+05,2.297e+08,14,60,656,384,0
4.3914e+05,2.3229e+08,14,60,656,384,0
4.4946e+05,2.3482e+08,14,60,656,384,0
4.5952e+05,2.3729e+08,14,60,656,384,0
4.6982e+05,2.3983e+08,14,60,656,384,0
4.8035e+05,2.4243e+08,14,60,656,384,0
4.9049e+05,2.4493e+08,14,60,656,384,0
5.0055e+05,2.474e+08,14,60,656,384,0
5.1092e+05,2.4997e+08,14,60,656,384,0
5.2114e+05,2.5248e+08,14,60,656,384,0
5.3184e+05,2.5513e+08,14,60,656,384,0
5.4184e+05,2.5759e+08,14,60,656,384,0
5.5241e+05,2.6019e+08,14,60,656,384,0
5.6274e+05,2.6273e+08,14,60,656,384,0
5.731e+05,2.6536e+08,14,60,656,384,0
5.83e+05,2.678e+08,14,60,656,384,0
5.9309e+05,2.7031e+08,14,60,656,384,0
6.033e+05,2.7283e+08,14,60,656,384,0
6.1365e+05,2.7539e+08,14,60,656,384,0
6.2392e+05,2.7791e+08,14,60,656,384,0
6.341e+05,2.804e+08,14,60,656,384,0
6.448e+05,2.8305e+08,14,60,656,384,0
6.5529e+05,2.8563e+08,14,60,656,384,0
6.6589e+05,2.882e+08,14,60,656,384,0
6.7699e+05,2.9083e+08,14,60,656,384,0
6.8746e+05,2.9332e+08,14,60,656,384,0
6.9816e+05,2.9585e+08,14,60,656,384,0
7.085e+05,2.983e+08,14,60,656,384,0
7.1929e+05,3.0085e+08,14,60,656,384,0
7.2973e+05,3.0335e+08,14,60,656,384,0
