LineNo,TimeUS,C,Roll,Pitch,Yaw,VN,VE,VD,dPD,PN,PE,PD,GX,GY,GZ,OH
419,45014152,0,0.86,-0.72,23.23,-0.0004510304,0.001332281,0.01335977,0.08213055,-0.8237594,0.7738819,-0.04183441,-0.08,0.06,-0.08,86.18000000000001
876,45099738,0,0.88,-0.73,23.24,-0.0007470053,0.001506305,0.01444752,0.06984518000000001,-0.8237594,0.7738819,-0.03709038,-0.07000000000000001,0.06,-0.08,86.18000000000001
1103,45178488,0,0.86,-0.73,23.24,-0.0003038561,0.00148745,-0.1395507,-0.07958335,-0.8237594,0.7738819,-0.03660839,-0.07000000000000001,0.06,-0.08,86.18000000000001
1305,45304627,0,0.86,-0.72,23.25,-0.000925224,0.000978217,-0.4099051,-0.3350013,-0.8460232,0.7738819,-0.06588018,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1558,45343492,0,0.86,-0.71,23.25,-0.001157028,0.001622972,-0.4094703,-0.3433608,-0.8460232,0.7738819,-0.07973938,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1581,45363589,0,0.86,-0.71,23.25,-0.0009478135,0.001794016,-0.4092218,-0.3471814,-0.8460232,0.7738819,-0.08674518000000001,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1623,45373757,0,0.86,-0.71,23.25,-0.0007396769,0.001847691,-0.4091444,-0.3496862,-0.8460232,0.7738819,-0.09030436999999999,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1664,45383773,0,0.86,-0.71,23.25,-0.0005185945,0.001890733,-0.4091333,-0.3517139,-0.8460232,0.7738819,-0.09439176000000001,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1704,45394011,0,0.86,-0.71,23.25,-0.0005627481,0.001887031,-0.4091501,-0.3532084,-0.8460232,0.7738819,-0.09772409,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1745,45403718,0,0.86,-0.71,23.24,-0.0003599491,0.001782249,-0.4090489,-0.3539063,-0.8460232,0.7738819,-0.1011069,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1787,45413894,0,0.86,-0.71,23.24,-0.0004269845,0.001727337,-0.4092899,-0.3548523,-0.8571550999999999,0.7658205,-0.1045351,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1829,45424258,0,0.86,-0.72,23.24,-0.0005390769,0.001731344,-0.4092948,-0.3559095,-0.8571550999999999,0.7658205,-0.1080056,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1869,45434463,0,0.86,-0.72,23.24,-0.0007904881,0.001655061,-0.4090492,-0.3567682,-0.8571550999999999,0.7658205,-0.111515,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1910,45444702,0,0.86,-0.72,23.24,-0.00102578,0.00147784,-0.4088106,-0.3573768,-0.8571550999999999,0.7658205,-0.1154717,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1955,45455653,0,0.86,-0.72,23.24,-0.0009990784,0.00143692,-0.4090011,-0.3581495,-0.8571550999999999,0.7658205,-0.1195567,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
1995,45465887,0,0.86,-0.72,23.24,-0.001098562,0.001483032,-0.4088645,-0.3593766,-0.8571550999999999,0.7658205,-0.1235452,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2038,45475682,0,0.86,-0.72,23.24,-0.001322216,0.001399996,-0.4088506,-0.3609898,-0.8571550999999999,0.7658205,-0.1271572,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2078,45485712,0,0.86,-0.72,23.24,-0.001468939,0.001313003,-0.4086016,-0.3625174,-0.8571550999999999,0.7658205,-0.1308007,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2122,45499524,0,0.86,-0.71,23.24,-0.001595007,0.00129365,-0.4083924,-0.3644634,-0.8571550999999999,0.7658205,-0.1357201,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2162,45509628,0,0.86,-0.71,23.24,-0.001784241,0.00131937,-0.4084323,-0.3666764,-0.8571550999999999,0.7658205,-0.1394406,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2203,45519630,0,0.86,-0.71,23.24,-0.001692825,0.001128939,-0.4084903,-0.36905,-0.8571550999999999,0.7658205,-0.1431899,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2247,45530049,0,0.86,-0.71,23.23,-0.001829401,0.001131756,-0.4083669,-0.3713043,-0.8571550999999999,0.7658205,-0.1473743,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2288,45540353,0,0.86,-0.71,23.23,-0.001871791,0.001462251,-0.4079099,-0.3728839,-0.8571550999999999,0.7658205,-0.1514514,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2329,45550297,0,0.86,-0.71,23.23,-0.001740429,0.001642957,-0.4077272,-0.3750442,-0.8571550999999999,0.7658205,-0.1552427,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2375,45560385,0,0.86,-0.71,23.23,-0.0017474,0.001560839,-0.4078661,-0.3779033,-0.8571550999999999,0.7658205,-0.1590517,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2416,45570541,0,0.86,-0.71,23.23,-0.001968929,0.001562236,-0.4078716,-0.3805074,-0.8571550999999999,0.7658205,-0.1628839,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2458,45581009,0,0.86,-0.71,23.23,-0.00164632,0.001711866,-0.4077266,-0.3828799,-0.8571550999999999,0.7658205,-0.1671466,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2499,45591304,0,0.86,-0.71,23.23,-0.001789634,0.001598777,-0.4079554,-0.3851652,-0.8571550999999999,0.7658205,-0.1712202,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2539,45601654,0,0.86,-0.71,23.23,-0.00170205,0.001735417,-0.4077887,-0.3852381,-0.8571550999999999,0.7658205,-0.1748452,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2582,45611986,0,0.86,-0.71,23.23,-0.001599404,0.00189747,-0.407311,-0.3835984,-0.8571550999999999,0.7658205,-0.1781075,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
2624,45622648,0,0.86,-0.71,23.22,-0.001367774,0.001748186,-0.4067627,-0.3802277,-0.868287,0.749698,-0.1818209,-0.07000000000000001,0.06,-0.07000000000000001,86.18000000000001
