LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
184,4.4956e+07,2,-0.0042043,0.00070446,-0.00059374,-0.1906,0.020335,-9.8488,0,0,37.546,1,1,7746,3873
295,4.499e+07,2,-0.0036757,0.003104,-0.0033699,-0.17161,0.023262,-9.8742,0,0,37.547,1,1,7746,3873
411,4.5015e+07,2,0.0014309,0.00049951,-0.0018952,-0.18114,0.046834,-9.867,0,0,37.548,1,1,7746,3873
442,4.5018e+07,2,0.0019213,0.00048375,-0.00028952,-0.1753,0.053254,-9.867,0,0,37.548,1,1,7746,3873
522,4.5037e+07,2,0.0032411,-6.5024e-05,-0.00024994,-0.17953,0.050382,-9.859,0,0,37.548,1,1,7746,3873
637,4.5057e+07,2,0.0022033,-0.0010032,-0.00118,-0.16795,0.03761,-9.8611,0,0,37.549,1,1,7746,3873
753,4.5078e+07,2,0.0011697,0.0012319,-0.00015941,-0.18426,0.02764,-9.8641,0,0,37.549,1,1,7746,3873
868,4.5101e+07,2,-0.0022255,0.0021519,-0.00092082,-0.17232,0.012707,-9.8699,0,0,37.55,1,1,7746,3873
899,4.5103e+07,2,-0.0031492,0.0015942,0.00042202,-0.17319,0.011502,-9.8714,0,0,37.55,1,1,7746,3873
980,4.5128e+07,2,-0.0071308,0.0040998,-0.0019334,-0.16667,0.009702,-9.8757,0,0,37.551,1,1,7746,3873
1095,4.5179e+07,2,-0.00058375,-0.00052289,-6.6621e-05,-0.16866,0.030073,-9.8499,0,0,37.552,1,1,7746,3873
1126,4.5182e+07,2,0.00073791,-0.0015056,-5.2648e-05,-0.16996,0.034813,-9.8529,0,0,37.552,1,1,7746,3873
1206,4.5259e+07,2,-1.0492e-05,0.0034178,-0.00076077,-0.18638,0.016825,-9.8677,0,0,37.552,1,1,7746,3873
1294,4.5304e+07,2,-0.0054727,-0.00061984,0.00061179,-0.16596,0.050565,-9.88,0,0,37.553,1,1,7746,3873
1297,4.5306e+07,2,-0.0056919,-0.00094871,0.00029373,-0.1651,0.048483,-9.8794,0,0,37.553,1,1,7746,3873
1328,4.5308e+07,2,-0.0057159,-0.00090951,-0.00016496,-0.16635,0.047777,-9.8777,0,0,37.553,1,1,7746,3873
1391,4.5323e+07,2,-0.0037989,-0.0012779,-0.00017891,-0.16287,0.050483,-9.8721,0,0,37.553,1,1,7746,3873
1483,4.5338e+07,2,-0.0024899,0.0024917,2.484e-05,-0.16366,0.040503,-9.8417,0,0,37.553,1,1,7746,3873
1547,4.5343e+07,2,-0.0023551,0.0037652,-0.00020945,-0.16373,0.035239,-9.8385,0,0,37.553,1,1,7746,3873
1550,4.5344e+07,2,-0.0019747,0.004276,-3.5829e-05,-0.16322,0.033781,-9.8368,0,0,37.553,1,1,7746,3873
1567,4.5359e+07,2,-0.00053071,0.0040273,0.0013735,-0.16257,0.037047,-9.8302,0,0,37.553,1,1,7746,3873
1570,4.5362e+07,2,-0.00011756,0.0041742,0.00044319,-0.16248,0.038716,-9.835,0,0,37.553,1,1,7746,3873
1573,4.5365e+07,2,-6.5805e-05,0.0039346,-0.00079721,-0.16289,0.04241,-9.8445,0,0,37.553,1,1,7746,3873
1604,4.5367e+07,2,-0.0001555,0.0023903,-0.00039355,-0.16304,0.04435,-9.8513,0,0,37.553,1,1,7746,3873
1607,4.537e+07,2,0.000152,0.001931,0.00023062,-0.16269,0.042968,-9.8546,0,0,37.553,1,1,7746,3873
1611,4.5372e+07,2,0.00071773,0.0023188,0.00016239,-0.16255,0.040443,-9.8585,0,0,37.554,1,1,7746,3873
1615,4.5375e+07,2,0.0016646,0.0026302,-0.00083801,-0.16294,0.035691,-9.8622,0,0,37.554,1,1,7746,3873
1646,4.5378e+07,2,0.0012726,0.0023881,-0.0014627,-0.16268,0.032853,-9.8683,0,0,37.554,1,1,7746,3873
1649,4.538e+07,2,0.0010383,0.0018089,-0.002,-0.16142,0.031313,-9.8753,0,0,37.554,1,1,7746,3873
1652,4.5382e+07,2,0.00096665,0.001392,-0.0020593,-0.16003,0.029625,-9.8812,0,0,37.554,1,1,7746,3873
1656,4.5385e+07,2,0.001464,0.0013378,-0.001434,-0.15837,0.027759,-9.8837,0,0,37.554,1,1,7746,3873
1687,4.5388e+07,2,0.001028,0.0014329,-0.0013317,-0.15776,0.027143,-9.8826,0,0,37.554,1,1,7746,3873
1690,4.5391e+07,2,0.00041888,0.0012926,-0.0012147,-0.15661,0.026149,-9.8755,0,0,37.554,1,1,7746,3873
1693,4.5392e+07,2,-0.00035821,0.00093592,-0.0013544,-0.15852,0.026877,-9.8696,0,0,37.554,1,1,7746,3873
1696,4.5395e+07,2,-0.00054162,3.2543e-05,-0.0013324,-0.16043,0.02769,-9.8679,0,0,37.555,1,1,7746,3873
1727,4.5398e+07,2,0.00044626,2.284e-05,-0.0012785,-0.16328,0.027353,-9.8644,0,0,37.555,1,1,7746,3873
1730,4.54e+07,2,0.0013082,0.00066451,-0.0011512,-0.16407,0.027746,-9.8622,0,0,37.555,1,1,7746,3873
1733,4.5403e+07,2,0.001078,0.00058,-0.00087464,-0.16353,0.028132,-9.8613,0,0,37.555,1,1,7746,3873
