LineNo,TimeUS,I,GyrX,GyrY,GyrZ,AccX,AccY,AccZ,EG,EA,T,GH,AH,GHz,AHz
183,57935342,1,0.007623509,0.006028069,0.003004403,-0.2260494,0.06933159,-9.804622999999999,0,0,45.63313,1,1,754,998
294,57959320,1,0.000182136,-0.001233501,-0.001660801,-0.206898,-0.01333447,-9.905851,0,0,45.63324,1,1,754,998
325,57961474,1,0.0002509266,-0.0008993139,-0.0006687950999999999,-0.2184719,-0.01315403,-9.884176999999999,0,0,45.63324,1,1,754,998
408,57983380,1,-0.006478938,-0.006210357,0.001854473,-0.2827702,0.01935892,-9.844851,0,0,45.63333,1,1,754,998
521,58007322,1,-0.0008320761,0.001988537,-0.002049034,-0.231927,0.03870539,-9.848435,0,0,45.63341,1,1,754,998
524,58008537,1,5.531295e-05,0.003151473,-0.003370173,-0.2392822,0.03509577,-9.839499,0,0,45.63345,1,1,754,998
555,58011556,1,-0.0003172172,0.00402897,-0.00560327,-0.2572148,0.01316355,-9.835013999999999,0,0,45.63345,1,1,754,998
630,58031151,1,0.0007430903,-0.00276437,-0.005420578,-0.2398176,-0.07462326,-9.770581999999999,0,0,45.6335,1,1,754,998
746,58052943,1,-0.001736393,0.009625453000000001,-0.0004890581,-0.2216681,0.02503987,-9.750527,0,0,45.63345,1,1,754,998
777,58055921,1,-0.001507106,0.00532733,0.002796364,-0.2185193,0.05311362,-9.764476999999999,0,0,45.63345,1,1,754,998
857,58073777,1,6.71598e-05,-0.005847745,0.0003811861,-0.1342122,0.02988512,-9.799294,0,0,45.6333,1,1,754,998
973,58096323,1,-0.001612672,6.040638e-05,-0.002544349,-0.2287361,-0.01548493,-9.869424,0,0,45.63314,1,1,754,998
1088,58140049,1,0.005786202,0.001557336,0.00440277,-0.1493865,-0.04723925,-9.910512000000001,0,0,45.63272,1,1,754,998
1203,58229943,1,-0.0001357775,-0.004523693,0.0008849176,-0.2424865,-0.08775135000000001,-9.788465,0,0,45.63166,1,1,754,998
1294,58278012,1,-0.00286555,0.004022688,-0.005307836,-0.2344608,0.02964902,-9.743734,0,0,45.63088,1,1,754,998
1325,58281358,1,-0.002758095,0.004703641,-0.002681268,-0.2249134,-0.001607734,-9.782913000000001,0,0,45.63088,1,1,754,998
